,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
3020.31,0.038208,0.037477,0.037176,0.014128,0.013629,0.013567,0.010264,0.0088534,0.0085054,0.019307,0.018636,0.017612,0.0066848,0.006979,0.0066522,0.00033228,0.00029795,0.00028614,0.0033106,0.0032426,0.0030715,0.0014129,0.0014765,0.0014133,5.1799e-05,5.6899e-05,5.4537e-05
3033.91,0.037922,0.037201,0.036906,0.014059,0.013564,0.013503,0.01012,0.0087181,0.0083792,0.019139,0.018452,0.017438,0.006641,0.0069276,0.0066019,0.00032696,0.00029331,0.00028177,0.0032785,0.0032081,0.0030387,0.001402,0.0014641,0.0014011,4.8744e-05,5.6433e-05,5.4058e-05
3047.52,0.037627,0.036918,0.036629,0.013989,0.013497,0.013437,0.0099751,0.0085832,0.0082532,0.018967,0.018266,0.017261,0.0065967,0.0068756,0.006551,0.00032106,0.00028868,0.00027741,0.0032459,0.0031732,0.0030055,0.001391,0.0014517,0.0013889,4.8487e-05,5.597e-05,5.3578e-05
3061.12,0.037338,0.036639,0.036355,0.013919,0.013431,0.013372,0.0098334,0.0084511,0.0081299,0.018798,0.018082,0.017088,0.0065529,0.0068243,0.0065007,0.00031526,0.00028416,0.00027315,0.003214,0.0031389,0.002973,0.0013802,0.0014395,0.0013769,5.0902e-05,5.5506e-05,5.3104e-05
3074.73,0.037051,0.036364,0.036085,0.013849,0.013366,0.013307,0.0096942,0.0083216,0.008009,0.018631,0.017901,0.016917,0.0065096,0.0067735,0.0064511,0.00031012,0.00027973,0.00026897,0.0031825,0.0031051,0.0029409,0.0013695,0.0014274,0.001365,5.4578e-05,5.5032e-05,5.2637e-05
3088.33,0.036768,0.036092,0.035818,0.01378,0.013301,0.013243,0.0095573,0.0081944,0.0078903,0.018467,0.017722,0.016748,0.0064669,0.0067233,0.006402,0.00030589,0.00027539,0.00026488,0.0031515,0.0030718,0.0029093,0.0013589,0.0014154,0.0013533,5.7353e-05,5.4547e-05,5.2176e-05
3101.94,0.036488,0.035823,0.035554,0.013712,0.013236,0.013179,0.0094224,0.0080693,0.0077736,0.018305,0.017546,0.016582,0.0064248,0.0066738,0.0063535,0.00030237,0.00027112,0.00026085,0.003121,0.0030391,0.0028783,0.0013485,0.0014037,0.0013417,5.7445e-05,5.4061e-05,5.1723e-05
3115.54,0.036211,0.035556,0.035292,0.013645,0.013173,0.013117,0.0092894,0.0079462,0.0076588,0.018145,0.017372,0.016418,0.0063833,0.0066249,0.0063057,0.00029904,0.00026691,0.00025689,0.0030908,0.0030067,0.0028476,0.0013383,0.001392,0.0013304,5.4605e-05,5.3586e-05,5.1275e-05
3129.15,0.035934,0.035289,0.035031,0.013578,0.013109,0.013054,0.0091577,0.0078246,0.0075453,0.017986,0.017199,0.016255,0.0063421,0.0065764,0.0062583,0.00029531,0.00026276,0.00025299,0.0030609,0.0029746,0.0028172,0.0013282,0.0013806,0.0013191,5.0267e-05,5.313e-05,5.0833e-05
3142.75,0.035667,0.035033,0.034779,0.013511,0.013047,0.012992,0.009032,0.0077083,0.007437,0.017832,0.017032,0.016097,0.0063017,0.0065286,0.0062117,0.000291,0.00025878,0.00024925,0.003032,0.0029436,0.0027878,0.0013182,0.0013693,0.001308,4.6549e-05,5.2699e-05,5.0399e-05
3156.36,0.035396,0.034772,0.034523,0.013445,0.012984,0.01293,0.0089051,0.0075915,0.007328,0.017677,0.016864,0.015938,0.0062614,0.0064811,0.0061653,0.00028598,0.00025479,0.0002455,0.0030029,0.0029124,0.0027582,0.0013084,0.001358,0.001297,4.5044e-05,5.2282e-05,4.9967e-05
3169.96,0.035128,0.034514,0.03427,0.013379,0.012922,0.012869,0.0087807,0.0074771,0.0072214,0.017524,0.016698,0.015782,0.0062215,0.0064339,0.0061193,0.0002808,0.00025089,0.00024184,0.0029743,0.0028817,0.0027291,0.0012986,0.0013469,0.0012861,4.6223e-05,5.1868e-05,4.9541e-05
3183.57,0.034862,0.034259,0.034019,0.013313,0.01286,0.012807,0.0086586,0.0073649,0.0071168,0.017373,0.016534,0.015627,0.0061819,0.0063871,0.0060737,0.000276,0.00024708,0.00023824,0.002946,0.0028514,0.0027004,0.0012889,0.0013359,0.0012753,4.9347e-05,5.1446e-05,4.9119e-05
3197.17,0.0346,0.034006,0.033771,0.013247,0.012798,0.012746,0.0085385,0.0072547,0.0070141,0.017223,0.016372,0.015475,0.0061428,0.0063408,0.0060286,0.00027196,0.00024333,0.00023471,0.0029182,0.0028215,0.0026722,0.0012794,0.001325,0.0012647,5.2705e-05,5.1013e-05,4.8702e-05
3210.78,0.03434,0.033757,0.033526,0.013182,0.012737,0.012686,0.0084202,0.0071465,0.0069133,0.017076,0.016213,0.015325,0.0061042,0.0062951,0.005984,0.0002687,0.00023966,0.00023125,0.0028907,0.0027921,0.0026444,0.0012699,0.0013143,0.0012542,5.4335e-05,5.0574e-05,4.8291e-05
3224.38,0.034084,0.03351,0.033284,0.013118,0.012676,0.012626,0.0083035,0.0070399,0.0068139,0.016931,0.016055,0.015177,0.0060661,0.0062499,0.0059399,0.00026587,0.00023603,0.00022784,0.0028637,0.0027631,0.0026169,0.0012606,0.0013037,0.0012438,5.3149e-05,5.0138e-05,4.7885e-05
3237.99,0.033829,0.033265,0.033044,0.013055,0.012617,0.012567,0.0081879,0.0069346,0.0067157,0.016788,0.0159,0.01503,0.0060285,0.0062053,0.0058965,0.00026296,0.00023245,0.00022448,0.002837,0.0027345,0.0025899,0.0012515,0.0012933,0.0012336,4.9651e-05,4.9716e-05,4.7486e-05
3251.59,0.033579,0.033025,0.032807,0.012991,0.012557,0.012508,0.0080773,0.0068336,0.0066218,0.016647,0.015747,0.014886,0.0059914,0.0061611,0.0058536,0.00025963,0.00022902,0.00022126,0.0028108,0.0027064,0.0025633,0.0012425,0.0012829,0.0012235,4.5558e-05,4.9315e-05,4.7092e-05
3265.2,0.033329,0.032784,0.032571,0.012929,0.012498,0.01245,0.0079656,0.0067322,0.0065272,0.016506,0.015595,0.014744,0.0059546,0.0061174,0.005811,0.00025558,0.00022557,0.00021802,0.0027847,0.0026785,0.0025369,0.0012336,0.0012727,0.0012135,4.2718e-05,4.8932e-05,4.6702e-05
3278.8,0.03308,0.032545,0.032337,0.012866,0.012439,0.012391,0.007856,0.0066327,0.0064345,0.016367,0.015444,0.014602,0.0059181,0.006074,0.0057688,0.00025112,0.0002222,0.00021485,0.002759,0.0026509,0.0025109,0.0012247,0.0012626,0.0012037,4.2223e-05,4.8559e-05,4.6316e-05
3292.41,0.032834,0.032309,0.032104,0.012804,0.01238,0.012333,0.0077483,0.0065352,0.0063437,0.01623,0.015296,0.014462,0.0058819,0.0060309,0.0057269,0.00024669,0.00021889,0.00021174,0.0027335,0.0026237,0.0024851,0.001216,0.0012526,0.0011939,4.4092e-05,4.8184e-05,4.5934e-05
3306.01,0.03259,0.032074,0.031873,0.012741,0.012322,0.012275,0.0076425,0.0064394,0.0062545,0.016094,0.015149,0.014324,0.005846,0.0059882,0.0056854,0.00024275,0.00021565,0.00020869,0.0027084,0.0025968,0.0024597,0.0012073,0.0012427,0.0011842,4.731e-05,4.78e-05,4.5556e-05
3319.62,0.032349,0.031842,0.031645,0.012679,0.012264,0.012218,0.0075383,0.0063454,0.0061669,0.01596,0.015004,0.014188,0.0058105,0.0059458,0.0056442,0.00023953,0.00021247,0.0002057,0.0026836,0.0025702,0.0024347,0.0011987,0.0012328,0.0011746,5.0148e-05,4.7406e-05,4.5181e-05
3333.22,0.03211,0.031612,0.03142,0.012618,0.012206,0.01216,0.0074357,0.0062529,0.0060808,0.015827,0.01486,0.014054,0.0057752,0.0059038,0.0056035,0.00023693,0.00020934,0.00020275,0.0026592,0.0025441,0.0024101,0.0011902,0.0012231,0.0011651,5.0956e-05,4.7007e-05,4.4811e-05
3346.83,0.031875,0.031386,0.031197,0.012557,0.012148,0.012104,0.0073344,0.0061617,0.0059958,0.015697,0.014719,0.013921,0.0057405,0.0058623,0.0055632,0.00023457,0.00020626,0.00019986,0.0026352,0.0025184,0.0023858,0.0011819,0.0012135,0.0011558,4.9137e-05,4.6614e-05,4.4446e-05
3360.43,0.031642,0.031162,0.030977,0.012498,0.012093,0.012049,0.0072361,0.0060733,0.0059136,0.015568,0.01458,0.013791,0.0057068,0.005822,0.0055241,0.00023206,0.00020326,0.00019705,0.0026114,0.002493,0.0023618,0.0011738,0.0012042,0.0011467,4.5538e-05,4.6241e-05,4.4091e-05
3374.04,0.03141,0.030939,0.030758,0.012438,0.012037,0.011993,0.0071377,0.0059851,0.0058314,0.01544,0.014442,0.013662,0.0056729,0.0057813,0.0054847,0.00022897,0.00020028,0.00019425,0.002588,0.0024679,0.0023382,0.0011656,0.0011948,0.0011375,4.1847e-05,4.5881e-05,4.3735e-05
3387.64,0.031181,0.030718,0.030541,0.012378,0.011981,0.011938,0.0070409,0.0058986,0.0057507,0.015314,0.014306,0.013534,0.0056394,0.0057412,0.0054459,0.00022532,0.00019735,0.0001915,0.0025648,0.0024431,0.0023148,0.0011576,0.0011856,0.0011285,3.9639e-05,4.5537e-05,4.3383e-05
3401.25,0.030953,0.030499,0.030325,0.012319,0.011925,0.011883,0.0069456,0.0058135,0.0056715,0.015188,0.014171,0.013407,0.0056062,0.0057015,0.0054074,0.00022137,0.00019447,0.0001888,0.0025418,0.0024186,0.0022917,0.0011497,0.0011764,0.0011196,3.9694e-05,4.52e-05,4.3036e-05
3414.85,0.030726,0.030281,0.030111,0.01226,0.01187,0.011828,0.0068519,0.0057299,0.0055936,0.015064,0.014037,0.013282,0.0055732,0.005662,0.0053691,0.00021754,0.00019165,0.00018615,0.0025191,0.0023943,0.0022689,0.0011418,0.0011673,0.0011108,4.183e-05,4.486e-05,4.2691e-05
3428.46,0.030502,0.030065,0.029898,0.012201,0.011815,0.011773,0.0067598,0.0056478,0.0055172,0.014941,0.013905,0.013158,0.0055405,0.0056228,0.0053312,0.00021422,0.00018889,0.00018355,0.0024967,0.0023704,0.0022463,0.001134,0.0011583,0.0011021,4.4968e-05,4.4509e-05,4.2349e-05
3442.06,0.030279,0.029851,0.029687,0.012142,0.011759,0.011719,0.0066691,0.0055673,0.0054422,0.01482,0.013774,0.013036,0.0055079,0.0055837,0.0052934,0.00021154,0.00018618,0.000181,0.0024745,0.0023467,0.002224,0.0011263,0.0011494,0.0010934,4.7479e-05,4.4149e-05,4.201e-05
3455.67,0.030058,0.029638,0.029478,0.012082,0.011703,0.011663,0.0065798,0.005488,0.0053683,0.014699,0.013645,0.012915,0.0054751,0.0055445,0.0052555,0.00020937,0.00018351,0.00017849,0.0024525,0.0023233,0.002202,0.0011185,0.0011404,0.0010847,4.7936e-05,4.378e-05,4.167e-05
3469.27,0.029846,0.029433,0.029277,0.012029,0.011654,0.011614,0.0064922,0.0054104,0.0052961,0.014584,0.01352,0.012798,0.0054456,0.0055086,0.0052208,0.00020738,0.00018089,0.00017604,0.0024314,0.0023007,0.0021807,0.0011114,0.0011322,0.0010767,4.5998e-05,4.3442e-05,4.1357e-05
3482.88,0.029629,0.029225,0.029072,0.011971,0.011599,0.01156,0.0064054,0.0053336,0.0052246,0.014466,0.013394,0.01268,0.0054136,0.0054703,0.0051838,0.00020512,0.00017831,0.00017361,0.00241,0.0022779,0.0021593,0.0011038,0.0011234,0.0010682,4.2517e-05,4.3094e-05,4.1026e-05
3496.48,0.029417,0.02902,0.02887,0.011914,0.011545,0.011507,0.0063198,0.0052581,0.0051543,0.014351,0.01327,0.012564,0.0053826,0.005433,0.0051477,0.00020237,0.00017576,0.00017122,0.002389,0.0022555,0.0021383,0.0010965,0.0011149,0.0010599,3.9109e-05,4.2767e-05,4.0704e-05
3510.09,0.029206,0.028817,0.028671,0.011857,0.011493,0.011455,0.0062355,0.0051838,0.005085,0.014236,0.013147,0.012449,0.005352,0.0053961,0.0051122,0.00019912,0.00017325,0.00016887,0.0023683,0.0022334,0.0021175,0.0010892,0.0011065,0.0010518,3.7157e-05,4.2456e-05,4.0386e-05
3523.69,0.028996,0.028615,0.028472,0.011802,0.01144,0.011403,0.0061523,0.0051107,0.0050169,0.014123,0.013026,0.012336,0.0053217,0.0053596,0.005077,0.00019562,0.00017079,0.00016656,0.0023477,0.0022115,0.0020969,0.0010821,0.0010982,0.0010437,3.7318e-05,4.215e-05,4.0071e-05
3537.3,0.028788,0.028415,0.028274,0.011746,0.011388,0.011351,0.0060704,0.0050388,0.0049499,0.014011,0.012906,0.012224,0.0052916,0.0053234,0.005042,0.00019226,0.00016838,0.00016429,0.0023274,0.0021899,0.0020766,0.001075,0.00109,0.0010357,3.9386e-05,4.1841e-05,3.976e-05
3550.9,0.02858,0.028215,0.028078,0.01169,0.011336,0.0113,0.0059898,0.0049682,0.004884,0.013899,0.012786,0.012112,0.0052617,0.0052873,0.0050073,0.00018936,0.00016601,0.00016206,0.0023072,0.0021684,0.0020565,0.0010679,0.0010818,0.0010278,4.2359e-05,4.1522e-05,3.945e-05
3564.51,0.028374,0.028017,0.027882,0.011634,0.011283,0.011247,0.0059105,0.0048988,0.0048194,0.013789,0.012668,0.012002,0.0052317,0.0052512,0.0049725,0.00018704,0.00016368,0.00015987,0.0022872,0.0021472,0.0020365,0.0010609,0.0010736,0.0010199,4.4742e-05,4.1192e-05,3.9141e-05
3578.11,0.028168,0.027818,0.027687,0.011576,0.011229,0.011193,0.0058324,0.0048306,0.0047559,0.013678,0.01255,0.011892,0.005201,0.0052145,0.0049371,0.00018518,0.00016139,0.00015772,0.0022673,0.0021261,0.0020167,0.0010537,0.0010654,0.0010119,4.5224e-05,4.0852e-05,3.8828e-05
3591.72,0.027977,0.027634,0.027506,0.011527,0.011184,0.011149,0.0057556,0.0047636,0.0046934,0.013575,0.01244,0.011789,0.0051748,0.0051822,0.004906,0.00018347,0.00015914,0.00015561,0.0022487,0.0021062,0.0019981,0.0010475,0.001058,0.0010048,4.3478e-05,4.0549e-05,3.855e-05
3605.32,0.027777,0.027442,0.027317,0.011472,0.011132,0.011098,0.0056797,0.0046976,0.0046319,0.013469,0.012326,0.011682,0.0051457,0.0051472,0.0048723,0.00018155,0.00015692,0.00015353,0.0022295,0.0020858,0.0019789,0.0010407,0.0010501,0.00099714,4.0234e-05,4.0233e-05,3.8251e-05
3618.93,0.027581,0.027253,0.02713,0.011419,0.011082,0.011048,0.0056049,0.0046326,0.0045713,0.013364,0.012214,0.011578,0.0051173,0.0051128,0.0048393,0.00017919,0.00015474,0.00015148,0.0022106,0.0020658,0.0019601,0.001034,0.0010424,0.00098965,3.6961e-05,3.9935e-05,3.7959e-05
3632.53,0.027387,0.027066,0.026946,0.011365,0.011032,0.010998,0.005531,0.0045686,0.0045116,0.01326,0.012103,0.011475,0.0050893,0.0050788,0.0048066,0.00017637,0.00015259,0.00014946,0.0021919,0.002046,0.0019416,0.0010274,0.0010347,0.00098226,3.4961e-05,3.9651e-05,3.767e-05
3646.14,0.027194,0.02688,0.026763,0.011312,0.010983,0.01095,0.0054581,0.0045055,0.0044527,0.013157,0.011994,0.011373,0.0050616,0.0050453,0.0047744,0.0001733,0.00015047,0.00014747,0.0021735,0.0020264,0.0019233,0.001021,0.0010272,0.00097496,3.4901e-05,3.9373e-05,3.7385e-05
3659.74,0.027002,0.026695,0.02658,0.01126,0.010934,0.010901,0.0053862,0.0044434,0.0043948,0.013055,0.011885,0.011272,0.0050341,0.0050119,0.0047424,0.00017033,0.00014839,0.00014551,0.0021552,0.002007,0.0019051,0.0010145,0.0010197,0.00096774,3.6677e-05,3.9093e-05,3.7103e-05
3673.35,0.02681,0.02651,0.026399,0.011207,0.010884,0.010852,0.0053154,0.0043823,0.0043378,0.012954,0.011777,0.011171,0.0050067,0.0049787,0.0047105,0.00016774,0.00014635,0.00014359,0.002137,0.0019878,0.0018871,0.0010082,0.0010122,0.00096055,3.9458e-05,3.8805e-05,3.6822e-05
3686.95,0.026616,0.026323,0.026213,0.011153,0.010834,0.010801,0.0052454,0.0043221,0.0042816,0.012851,0.011668,0.01107,0.0049787,0.0049449,0.0046781,0.00016567,0.00014433,0.00014169,0.0021186,0.0019684,0.0018689,0.0010016,0.0010047,0.00095325,4.1907e-05,3.8502e-05,3.6538e-05
3700.56,0.026445,0.026158,0.026051,0.011107,0.010791,0.010759,0.0051777,0.0042639,0.0042273,0.01276,0.01157,0.010978,0.0049545,0.004915,0.0046494,0.00016407,0.00014238,0.00013986,0.0021022,0.0019509,0.0018525,0.00099594,0.00099791,0.00094674,4.2785e-05,3.8223e-05,3.6283e-05
3714.16,0.026254,0.025975,0.02587,0.011053,0.010741,0.010709,0.0051099,0.0042057,0.004173,0.012659,0.011464,0.01088,0.004927,0.0048818,0.0046175,0.00016261,0.00014044,0.00013803,0.0020843,0.001932,0.0018349,0.00098958,0.00099051,0.00093961,4.1504e-05,3.7919e-05,3.6005e-05
3727.77,0.02607,0.025797,0.025695,0.011001,0.010692,0.010661,0.0050433,0.0041487,0.0041198,0.012562,0.011361,0.010784,0.0049004,0.0048496,0.0045866,0.00016103,0.00013852,0.00013623,0.0020669,0.0019137,0.0018177,0.00098341,0.00098331,0.00093267,3.864e-05,3.763e-05,3.5735e-05
3741.37,0.025889,0.025622,0.025523,0.01095,0.010644,0.010614,0.0049776,0.0040925,0.0040673,0.012466,0.01126,0.01069,0.0048742,0.0048178,0.0045562,0.00015907,0.00013664,0.00013446,0.0020498,0.0018957,0.0018009,0.00097734,0.00097622,0.00092584,3.5447e-05,3.7356e-05,3.5468e-05
3754.98,0.025709,0.025449,0.025352,0.010899,0.010597,0.010567,0.0049127,0.0040372,0.0040156,0.012372,0.01116,0.010596,0.0048484,0.0047864,0.0045262,0.00015668,0.00013478,0.00013272,0.002033,0.0018779,0.0017843,0.00097137,0.00096922,0.00091911,3.32e-05,3.7094e-05,3.5206e-05
3768.58,0.025531,0.025277,0.025183,0.010849,0.01055,0.010521,0.0048486,0.0039826,0.0039647,0.012278,0.01106,0.010504,0.004823,0.0047554,0.0044965,0.00015401,0.00013296,0.000131,0.0020163,0.0018604,0.0017679,0.00096547,0.00096232,0.00091247,3.2672e-05,3.6841e-05,3.4947e-05
3782.19,0.025355,0.025107,0.025015,0.0108,0.010504,0.010475,0.0047853,0.0039288,0.0039144,0.012185,0.010962,0.010413,0.0047978,0.0047246,0.0044671,0.00015134,0.00013116,0.00012931,0.0019998,0.001843,0.0017516,0.00095964,0.00095549,0.0009059,3.395e-05,3.6589e-05,3.4691e-05
3795.79,0.025178,0.024936,0.024846,0.01075,0.010458,0.010429,0.0047228,0.0038758,0.0038648,0.012093,0.010865,0.010322,0.0047727,0.0046941,0.0044379,0.00014895,0.00012939,0.00012764,0.0019833,0.0018257,0.0017354,0.00095385,0.0009487,0.00089937,3.645e-05,3.633e-05,3.4437e-05
3809.4,0.025,0.024765,0.024677,0.0107,0.010411,0.010382,0.0046612,0.0038236,0.003816,0.012,0.010767,0.010232,0.0047475,0.0046634,0.0044086,0.00014703,0.00012764,0.000126,0.0019669,0.0018084,0.0017193,0.00094803,0.00094189,0.00089283,3.9044e-05,3.606e-05,3.4182e-05
3823.0,0.024839,0.024609,0.024524,0.010654,0.010368,0.010339,0.004602,0.0037735,0.0037692,0.011915,0.010676,0.010148,0.0047241,0.0046346,0.0043811,0.00014558,0.00012597,0.00012442,0.0019517,0.0017924,0.0017044,0.00094261,0.00093549,0.00088668,4.0488e-05,3.5798e-05,3.3943e-05
3836.61,0.024665,0.024441,0.024358,0.010604,0.010321,0.010294,0.0045422,0.003723,0.0037219,0.011824,0.010581,0.010059,0.0046993,0.0046045,0.0043523,0.00014433,0.00012428,0.00012283,0.0019357,0.0017756,0.0016886,0.00093692,0.00092882,0.00088028,3.9979e-05,3.5523e-05,3.3694e-05
3850.21,0.024494,0.024277,0.024196,0.010555,0.010276,0.010248,0.0044834,0.0036735,0.0036756,0.011735,0.010488,0.0099724,0.0046749,0.0045747,0.0043239,0.00014305,0.00012263,0.00012127,0.0019199,0.0017591,0.0016732,0.0009313,0.00092224,0.00087396,3.7698e-05,3.5257e-05,3.3449e-05
3863.82,0.024326,0.024114,0.024035,0.010506,0.01023,0.010203,0.0044256,0.0036248,0.0036301,0.011647,0.010395,0.009887,0.0046507,0.0045452,0.0042958,0.00014149,0.000121,0.00011974,0.0019044,0.0017428,0.0016581,0.00092576,0.00091574,0.00086773,3.4634e-05,3.5002e-05,3.3206e-05
3877.42,0.02416,0.023954,0.023877,0.010458,0.010185,0.010159,0.0043685,0.0035768,0.0035852,0.011561,0.010305,0.0098027,0.0046269,0.0045161,0.004268,0.00013954,0.00011939,0.00011823,0.0018892,0.0017268,0.0016431,0.00092029,0.00090931,0.00086157,3.2028e-05,3.4759e-05,3.2967e-05
3891.03,0.023996,0.023796,0.023721,0.010411,0.010141,0.010114,0.004312,0.0035295,0.0035409,0.011475,0.010215,0.0097195,0.0046034,0.0044874,0.0042406,0.00013727,0.00011781,0.00011674,0.0018741,0.001711,0.0016284,0.00091489,0.00090297,0.00085549,3.0806e-05,3.4527e-05,3.2731e-05
3904.63,0.023833,0.023638,0.023566,0.010364,0.010097,0.010071,0.0042562,0.0034828,0.0034971,0.011391,0.010126,0.0096372,0.0045801,0.0044589,0.0042136,0.00013489,0.00011625,0.00011527,0.0018592,0.0016954,0.0016138,0.00090957,0.00089671,0.00084949,3.131e-05,3.4298e-05,3.2498e-05
3918.24,0.023671,0.023481,0.02341,0.010317,0.010054,0.010028,0.0042009,0.0034366,0.0034538,0.011306,0.010038,0.0095553,0.0045571,0.0044308,0.0041868,0.00013266,0.00011471,0.00011382,0.0018443,0.0016798,0.0015993,0.00090431,0.00089051,0.00084356,3.326e-05,3.4066e-05,3.2268e-05
3931.84,0.023506,0.023322,0.023253,0.01027,0.01001,0.0099842,0.004146,0.0033909,0.0034109,0.011221,0.0099489,0.009473,0.0045341,0.0044026,0.00416,0.00013077,0.00011318,0.00011238,0.0018293,0.0016643,0.0015848,0.00089904,0.00088433,0.00083764,3.5817e-05,3.3826e-05,3.2038e-05
3945.45,0.023356,0.023178,0.023111,0.010225,0.0099678,0.0099425,0.0040946,0.003348,0.0033709,0.011143,0.0098665,0.0093968,0.004512,0.0043754,0.0041341,0.00012939,0.00011176,0.00011103,0.0018155,0.0016498,0.0015713,0.00089397,0.00087834,0.00083191,3.7823e-05,3.3585e-05,3.1816e-05
3959.05,0.023197,0.023023,0.022958,0.010179,0.0099246,0.0098996,0.0040416,0.003304,0.0033295,0.01106,0.0097804,0.009317,0.0044894,0.0043478,0.0041078,0.00012825,0.00011029,0.00010965,0.001801,0.0016347,0.0015572,0.00088883,0.00087228,0.00082612,3.8271e-05,3.3336e-05,3.1592e-05
3972.66,0.023039,0.022871,0.022808,0.010132,0.0098816,0.0098569,0.0039896,0.0032608,0.003289,0.010979,0.0096955,0.0092383,0.004467,0.0043203,0.0040817,0.0001272,0.00010885,0.00010829,0.0017867,0.0016198,0.0015434,0.00088372,0.00086627,0.00082037,3.687e-05,3.3091e-05,3.1369e-05
3986.26,0.022883,0.02272,0.022659,0.010086,0.0098387,0.0098142,0.0039385,0.0032185,0.0032493,0.010898,0.0096116,0.0091607,0.0044447,0.0042931,0.0040558,0.00012599,0.00010743,0.00010696,0.0017726,0.0016051,0.0015297,0.00087865,0.0008603,0.00081467,3.4198e-05,3.2854e-05,3.1148e-05
3999.87,0.022729,0.022571,0.022512,0.010041,0.009796,0.0097719,0.003888,0.0031768,0.0032101,0.010818,0.0095289,0.0090842,0.0044226,0.004266,0.0040302,0.00012447,0.00010604,0.00010564,0.0017587,0.0015906,0.0015162,0.00087362,0.00085439,0.00080902,3.1353e-05,3.2627e-05,3.093e-05
4013.47,0.022577,0.022424,0.022366,0.0099954,0.0097537,0.0097299,0.0038382,0.0031357,0.0031715,0.01074,0.0094473,0.0090087,0.0044007,0.0042392,0.0040048,0.0001226,0.00010467,0.00010435,0.001745,0.0015763,0.0015029,0.00086866,0.00084854,0.00080344,2.9391e-05,3.2411e-05,3.0714e-05
4027.08,0.022427,0.022279,0.022223,0.0099506,0.009712,0.0096883,0.003789,0.0030951,0.0031334,0.010662,0.0093666,0.0089341,0.0043791,0.0042128,0.0039797,0.00012051,0.00010331,0.00010307,0.0017314,0.0015622,0.0014898,0.00086377,0.00084277,0.00079793,2.8933e-05,3.2202e-05,3.0501e-05
4040.68,0.022277,0.022134,0.02208,0.0099063,0.0096707,0.0096473,0.0037401,0.0030548,0.0030955,0.010585,0.0092868,0.0088602,0.0043579,0.0041867,0.0039549,0.00011843,0.00010197,0.00010181,0.001718,0.0015483,0.0014768,0.00085894,0.00083707,0.0007925,3.0046e-05,3.1994e-05,3.029e-05
4054.29,0.022127,0.021989,0.021936,0.0098625,0.0096299,0.0096068,0.0036913,0.0030147,0.0030577,0.010508,0.0092069,0.0087863,0.0043369,0.0041609,0.0039305,0.00011655,0.00010064,0.00010054,0.0017045,0.0015343,0.0014639,0.00085418,0.00083145,0.00078714,3.2255e-05,3.1782e-05,3.0083e-05
4067.89,0.021985,0.021851,0.0218,0.0098188,0.0095892,0.0095664,0.0036462,0.0029778,0.0030231,0.010435,0.0091304,0.0087158,0.004316,0.0041352,0.0039062,0.00011514,9.9407e-05,9.9382e-05,0.0016917,0.001521,0.0014515,0.00084946,0.00082587,0.00078182,3.4634e-05,3.1563e-05,2.9877e-05
4081.5,0.021838,0.021709,0.02166,0.0097754,0.0095488,0.0095262,0.0035991,0.0029392,0.0029868,0.010359,0.0090526,0.0086438,0.0042953,0.0041098,0.0038821,0.000114,9.8126e-05,9.8169e-05,0.0016786,0.0015074,0.0014388,0.00084478,0.00082034,0.00077655,3.6105e-05,3.1339e-05,2.9674e-05
4095.1,0.021693,0.021568,0.02152,0.009732,0.0095083,0.009486,0.003553,0.0029015,0.0029513,0.010284,0.0089755,0.0085725,0.0042747,0.0040845,0.0038581,0.00011308,9.6871e-05,9.6981e-05,0.0016656,0.001494,0.0014264,0.00084012,0.00081483,0.00077131,3.5934e-05,3.1113e-05,2.9471e-05
4108.71,0.021548,0.021429,0.021382,0.0096886,0.0094679,0.0094458,0.0035076,0.0028645,0.0029164,0.01021,0.0088991,0.008502,0.0042541,0.0040592,0.0038343,0.00011215,9.5637e-05,9.5816e-05,0.0016527,0.0014807,0.001414,0.00083548,0.00080936,0.0007661,3.4135e-05,3.0892e-05,2.927e-05
4122.31,0.021405,0.02129,0.021245,0.0096453,0.0094275,0.0094056,0.0034629,0.0028281,0.0028821,0.010137,0.0088236,0.0084322,0.0042336,0.0040341,0.0038106,0.00011102,9.4423e-05,9.4669e-05,0.00164,0.0014676,0.0014018,0.00083087,0.00080392,0.00076093,3.1451e-05,3.0678e-05,2.907e-05
4135.92,0.021264,0.021153,0.02111,0.0096021,0.0093872,0.0093656,0.0034189,0.0027923,0.0028484,0.010064,0.008749,0.0083634,0.0042132,0.0040092,0.003787,0.00010958,9.3228e-05,9.3541e-05,0.0016274,0.0014546,0.0013897,0.00082629,0.00079852,0.00075579,2.8936e-05,3.0475e-05,2.8871e-05
4149.52,0.021124,0.021018,0.020976,0.0095592,0.0093472,0.0093258,0.0033754,0.002757,0.0028151,0.0099925,0.0086754,0.0082954,0.004193,0.0039844,0.0037636,0.00010785,9.205e-05,9.2429e-05,0.001615,0.0014418,0.0013779,0.00082176,0.00079317,0.00075071,2.7465e-05,3.0279e-05,2.8675e-05
4163.13,0.020986,0.020884,0.020843,0.0095166,0.0093074,0.0092862,0.0033322,0.002722,0.002782,0.0099217,0.0086027,0.0082283,0.004173,0.0039599,0.0037405,0.00010598,9.0886e-05,9.1327e-05,0.0016028,0.0014292,0.0013661,0.00081727,0.00078787,0.00074567,2.7469e-05,3.0087e-05,2.848e-05
