,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
3156.36,0.036212,0.035587,0.035329,0.01341,0.012969,0.012906,0.010173,0.0087311,0.0084501,0.019089,0.018116,0.017139,0.0066121,0.0067905,0.0064485,0.00046164,0.00041604,0.00040161,0.0034193,0.0033077,0.0031368,0.001446,0.0014911,0.0014225,5.03e-05,5.6163e-05,5.3618e-05
3169.96,0.035946,0.035331,0.035077,0.013346,0.012908,0.012846,0.010033,0.0086016,0.008329,0.018927,0.017941,0.016973,0.0065709,0.0067416,0.0064009,0.00045468,0.00040976,0.00039568,0.0033869,0.0032731,0.003104,0.0014353,0.0014789,0.0014106,5.1304e-05,5.5709e-05,5.316e-05
3183.57,0.035682,0.035078,0.034828,0.013282,0.012848,0.012787,0.0098943,0.0084744,0.0082102,0.018767,0.017767,0.01681,0.0065301,0.0066932,0.0063538,0.00044796,0.0004036,0.00038986,0.003355,0.003239,0.0030717,0.0014247,0.0014669,0.0013989,5.369e-05,5.5251e-05,5.2706e-05
3197.17,0.035422,0.034827,0.034582,0.013219,0.012788,0.012728,0.0097583,0.0083496,0.0080935,0.018608,0.017596,0.016649,0.0064897,0.0066452,0.0063073,0.0004416,0.00039756,0.00038416,0.0033235,0.0032054,0.0030399,0.0014142,0.001455,0.0013872,5.6065e-05,5.4786e-05,5.2258e-05
3210.78,0.035165,0.034579,0.034339,0.013156,0.012729,0.012669,0.0096244,0.0082269,0.0079788,0.018452,0.017427,0.01649,0.0064498,0.0065978,0.0062612,0.00043559,0.00039162,0.00037855,0.0032925,0.0031723,0.0030086,0.0014039,0.0014432,0.0013758,5.6981e-05,5.4318e-05,5.1817e-05
3224.38,0.03491,0.034333,0.034098,0.013094,0.012671,0.012611,0.0094923,0.008106,0.0078658,0.018298,0.017261,0.016333,0.0064105,0.0065509,0.0062158,0.0004298,0.00038577,0.00037304,0.0032619,0.0031396,0.0029778,0.0013937,0.0014316,0.0013645,5.5753e-05,5.3855e-05,5.1381e-05
3237.99,0.034657,0.034089,0.033858,0.013033,0.012613,0.012554,0.0093614,0.0079866,0.0077542,0.018146,0.017096,0.016178,0.0063717,0.0065046,0.0061709,0.00042401,0.00037999,0.00036758,0.0032317,0.0031074,0.0029472,0.0013837,0.0014202,0.0013533,5.2872e-05,5.3406e-05,5.0952e-05
3251.59,0.034409,0.03385,0.033623,0.012972,0.012555,0.012497,0.009236,0.0078721,0.0076472,0.017996,0.016934,0.016026,0.0063333,0.0064588,0.0061265,0.00041827,0.00037445,0.00036236,0.003202,0.0030757,0.0029173,0.0013737,0.0014088,0.0013423,4.9675e-05,5.2974e-05,5.0528e-05
3265.2,0.03416,0.033611,0.033388,0.012911,0.012498,0.01244,0.0091095,0.007757,0.0075397,0.017847,0.016773,0.015875,0.0062952,0.0064134,0.0060825,0.00041223,0.00036889,0.00035712,0.0031726,0.0030443,0.0028876,0.0013639,0.0013976,0.0013314,4.7553e-05,5.2556e-05,5.0108e-05
3278.8,0.033914,0.033373,0.033154,0.01285,0.012441,0.012384,0.0089854,0.0076442,0.0074343,0.017699,0.016613,0.015725,0.0062575,0.0063683,0.0060388,0.00040615,0.00036345,0.00035198,0.0031434,0.0030132,0.0028583,0.0013542,0.0013866,0.0013206,4.7294e-05,5.2147e-05,4.9694e-05
3292.41,0.033669,0.033137,0.032923,0.01279,0.012384,0.012327,0.0088634,0.0075335,0.0073308,0.017553,0.016456,0.015577,0.00622,0.0063236,0.0059955,0.00040016,0.00035811,0.00034695,0.0031146,0.0029825,0.0028293,0.0013446,0.0013756,0.0013099,4.8819e-05,5.1737e-05,4.9283e-05
3306.01,0.033427,0.032903,0.032693,0.01273,0.012327,0.012271,0.0087434,0.0074248,0.0072293,0.017408,0.0163,0.015431,0.0061829,0.0062792,0.0059526,0.00039444,0.00035287,0.000342,0.0030862,0.0029522,0.0028007,0.0013351,0.0013647,0.0012993,5.1235e-05,5.1321e-05,4.8877e-05
3319.62,0.033187,0.032672,0.032466,0.01267,0.012271,0.012215,0.0086254,0.0073181,0.0071296,0.017265,0.016146,0.015287,0.0061461,0.0062352,0.00591,0.00038905,0.00034772,0.00033715,0.0030581,0.0029223,0.0027725,0.0013257,0.0013539,0.0012888,5.3175e-05,5.0898e-05,4.8475e-05
3333.22,0.03295,0.032444,0.032241,0.01261,0.012214,0.01216,0.008509,0.007213,0.0070314,0.017124,0.015994,0.015145,0.0061097,0.0061917,0.0058679,0.00038394,0.00034266,0.00033238,0.0030305,0.0028929,0.0027447,0.0013164,0.0013433,0.0012785,5.3461e-05,5.0474e-05,4.8078e-05
3346.83,0.032716,0.032218,0.032019,0.012551,0.012159,0.012105,0.0083941,0.0071094,0.0069347,0.016986,0.015845,0.015004,0.0060738,0.0061487,0.0058264,0.00037897,0.00033768,0.00032768,0.0030033,0.0028639,0.0027174,0.0013072,0.0013327,0.0012683,5.1772e-05,5.0058e-05,4.7687e-05
3360.43,0.032484,0.031994,0.031799,0.012494,0.012105,0.012051,0.0082826,0.0070091,0.0068409,0.016848,0.015697,0.014866,0.0060389,0.0061066,0.0057858,0.00037406,0.00033284,0.00032312,0.0029764,0.0028353,0.0026904,0.0012983,0.0013225,0.0012583,4.8836e-05,4.966e-05,4.7305e-05
3374.04,0.032253,0.031772,0.031581,0.012436,0.01205,0.011997,0.008171,0.0069088,0.0067472,0.016712,0.015551,0.014729,0.0060037,0.0060645,0.0057451,0.00036894,0.00032802,0.00031857,0.0029498,0.002807,0.0026637,0.0012894,0.0013122,0.0012483,4.5951e-05,4.9272e-05,4.6923e-05
3387.64,0.032025,0.031552,0.031365,0.012379,0.011996,0.011944,0.0080613,0.0068104,0.0066553,0.016578,0.015406,0.014594,0.0059691,0.0060229,0.0057049,0.00036369,0.00032329,0.00031411,0.0029235,0.0027791,0.0026374,0.0012805,0.0013021,0.0012385,4.4301e-05,4.8898e-05,4.6547e-05
3401.25,0.031798,0.031333,0.031149,0.012321,0.011942,0.01189,0.0079532,0.0067137,0.0065649,0.016444,0.015263,0.014459,0.0059347,0.0059816,0.005665,0.00035841,0.00031864,0.00030973,0.0028975,0.0027514,0.0026113,0.0012718,0.0012921,0.0012287,4.4437e-05,4.853e-05,4.6175e-05
3414.85,0.031572,0.031116,0.030936,0.012264,0.011888,0.011837,0.007847,0.0066187,0.0064761,0.016312,0.015121,0.014327,0.0059006,0.0059405,0.0056255,0.00035325,0.00031407,0.00030543,0.0028718,0.0027241,0.0025856,0.0012632,0.0012821,0.0012191,4.6125e-05,4.8159e-05,4.5806e-05
3428.46,0.031349,0.0309,0.030723,0.012207,0.011835,0.011784,0.0077424,0.0065253,0.006389,0.016181,0.014981,0.014195,0.0058667,0.0058998,0.0055862,0.00034834,0.0003096,0.00030121,0.0028464,0.0026971,0.0025602,0.0012546,0.0012722,0.0012095,4.8438e-05,4.7782e-05,4.5441e-05
3442.06,0.031127,0.030686,0.030513,0.01215,0.011781,0.011731,0.0076395,0.0064337,0.0063033,0.016052,0.014842,0.014066,0.0058329,0.0058593,0.0055472,0.00034372,0.0003052,0.00029706,0.0028212,0.0026704,0.002535,0.0012461,0.0012624,0.0012001,5.0112e-05,4.7399e-05,4.5078e-05
3455.67,0.030907,0.030474,0.030304,0.012092,0.011727,0.011677,0.0075381,0.0063434,0.006219,0.015924,0.014705,0.013937,0.005799,0.0058186,0.005508,0.00033935,0.00030087,0.00029298,0.0027964,0.002644,0.0025102,0.0012375,0.0012526,0.0011906,5.0148e-05,4.701e-05,4.4716e-05
3469.27,0.030695,0.030269,0.030103,0.012041,0.011678,0.011629,0.0074387,0.0062552,0.0061366,0.0158,0.014572,0.013813,0.0057682,0.0057811,0.0054719,0.0003351,0.00029664,0.00028899,0.0027723,0.0026185,0.0024862,0.0012297,0.0012435,0.0011817,4.841e-05,4.6651e-05,4.438e-05
3482.88,0.03048,0.030062,0.029899,0.011984,0.011625,0.011577,0.0073401,0.0061678,0.0060548,0.015675,0.014438,0.013688,0.0057352,0.0057413,0.0054337,0.00033079,0.00029245,0.00028504,0.0027481,0.0025928,0.002462,0.0012214,0.001234,0.0011725,4.5604e-05,4.6283e-05,4.4027e-05
3496.48,0.030267,0.029857,0.029697,0.011929,0.011573,0.011525,0.0072429,0.0060818,0.0059745,0.015551,0.014306,0.013565,0.0057031,0.0057026,0.0053964,0.00032634,0.00028833,0.00028116,0.0027243,0.0025675,0.0024383,0.0012133,0.0012247,0.0011635,4.2969e-05,4.5933e-05,4.3683e-05
3510.09,0.030057,0.029654,0.029497,0.011875,0.011522,0.011475,0.0071471,0.0059971,0.0058953,0.015429,0.014176,0.013443,0.0056714,0.0056643,0.0053596,0.00032178,0.00028428,0.00027734,0.0027008,0.0025426,0.0024148,0.0012054,0.0012155,0.0011546,4.154e-05,4.5595e-05,4.3344e-05
3523.69,0.029847,0.029452,0.029298,0.01182,0.011471,0.011424,0.0070527,0.0059138,0.0058175,0.015308,0.014047,0.013322,0.00564,0.0056264,0.0053231,0.00031718,0.00028029,0.00027359,0.0026775,0.0025179,0.0023916,0.0011975,0.0012064,0.0011458,4.1775e-05,4.5262e-05,4.3008e-05
3537.3,0.029639,0.029251,0.029101,0.011766,0.011421,0.011374,0.0069597,0.005832,0.0057409,0.015188,0.013919,0.013203,0.0056088,0.0055887,0.0052869,0.00031269,0.00027638,0.00026989,0.0026544,0.0024935,0.0023687,0.0011897,0.0011973,0.0011371,4.3428e-05,4.4926e-05,4.2676e-05
3550.9,0.029432,0.029051,0.028904,0.011712,0.01137,0.011324,0.0068681,0.0057515,0.0056657,0.015069,0.013792,0.013085,0.0055777,0.0055511,0.0052509,0.00030842,0.00027253,0.00026627,0.0026315,0.0024693,0.002346,0.0011819,0.0011884,0.0011284,4.5641e-05,4.4584e-05,4.2346e-05
3564.51,0.029227,0.028852,0.028708,0.011658,0.011318,0.011273,0.006778,0.0056724,0.0055918,0.014951,0.013666,0.012967,0.0055466,0.0055135,0.0052149,0.00030441,0.00026875,0.00026271,0.0026088,0.0024453,0.0023234,0.0011742,0.0011794,0.0011198,4.7252e-05,4.4234e-05,4.2016e-05
3578.11,0.029021,0.028654,0.028513,0.011602,0.011266,0.011221,0.0066893,0.0055947,0.0055191,0.014834,0.013541,0.012851,0.0055148,0.0054755,0.0051784,0.00030062,0.00026504,0.00025921,0.0025863,0.0024215,0.0023011,0.0011663,0.0011703,0.001111,4.7342e-05,4.3876e-05,4.1684e-05
3591.72,0.028829,0.028469,0.028331,0.011554,0.011221,0.011177,0.006602,0.0055184,0.0054477,0.014723,0.013423,0.012741,0.0054874,0.0054417,0.005146,0.00029692,0.0002614,0.00025577,0.0025651,0.002399,0.00228,0.0011594,0.0011622,0.0011032,4.5779e-05,4.3555e-05,4.1385e-05
3605.32,0.02863,0.028277,0.028142,0.011501,0.011171,0.011127,0.0065158,0.0054431,0.0053773,0.014609,0.013302,0.012628,0.0054573,0.0054053,0.0051111,0.00029318,0.00025781,0.00025239,0.0025433,0.002376,0.0022584,0.0011519,0.0011536,0.0010949,4.3167e-05,4.3222e-05,4.1068e-05
3618.93,0.028434,0.028087,0.027955,0.011449,0.011122,0.011079,0.0064307,0.0053689,0.0053079,0.014497,0.013183,0.012517,0.0054278,0.0053696,0.0050769,0.00028932,0.00025427,0.00024905,0.0025219,0.0023534,0.0022372,0.0011446,0.0011451,0.0010867,4.0634e-05,4.2903e-05,4.0756e-05
3632.53,0.02824,0.0279,0.02777,0.011397,0.011074,0.011031,0.0063468,0.0052959,0.0052395,0.014386,0.013065,0.012407,0.0053987,0.0053342,0.0050431,0.00028533,0.00025078,0.00024577,0.0025007,0.002331,0.0022162,0.0011374,0.0011367,0.0010786,3.9161e-05,4.2595e-05,4.0448e-05
3646.14,0.028047,0.027713,0.027587,0.011346,0.011026,0.010983,0.0062639,0.0052239,0.0051722,0.014276,0.012948,0.012299,0.0053699,0.0052993,0.0050096,0.00028132,0.00024735,0.00024253,0.0024797,0.0023089,0.0021955,0.0011302,0.0011284,0.0010706,3.922e-05,4.2292e-05,4.0144e-05
3659.74,0.027854,0.027528,0.027404,0.011295,0.010978,0.010936,0.0061822,0.0051531,0.0051059,0.014167,0.012833,0.012191,0.0053413,0.0052646,0.0049764,0.00027738,0.00024398,0.00023935,0.0024589,0.002287,0.002175,0.0011231,0.0011202,0.0010627,4.0657e-05,4.1988e-05,3.9843e-05
3673.35,0.027663,0.027342,0.027221,0.011244,0.01093,0.010888,0.0061017,0.0050834,0.0050406,0.014058,0.012718,0.012084,0.0053128,0.00523,0.0049433,0.00027363,0.00024066,0.00023622,0.0024383,0.0022653,0.0021546,0.0011161,0.001112,0.0010548,4.2746e-05,4.1677e-05,3.9543e-05
3686.95,0.027468,0.027154,0.027036,0.011191,0.01088,0.010838,0.0060223,0.0050147,0.0049763,0.013948,0.012602,0.011976,0.0052836,0.0051947,0.0049096,0.00027011,0.0002374,0.00023314,0.0024174,0.0022434,0.0021341,0.0011089,0.0011037,0.0010468,4.443e-05,4.1354e-05,3.9239e-05
3700.56,0.027296,0.026989,0.026873,0.011146,0.010839,0.010797,0.0059452,0.0049482,0.004914,0.01385,0.012497,0.011879,0.0052585,0.0051636,0.0048799,0.00026683,0.00023423,0.00023015,0.0023987,0.0022236,0.0021155,0.0011026,0.0010963,0.0010397,4.4839e-05,4.1059e-05,3.8968e-05
3714.16,0.027106,0.026805,0.026691,0.011094,0.010789,0.010749,0.0058681,0.0048818,0.0048518,0.013743,0.012384,0.011774,0.0052299,0.005129,0.0048469,0.00026361,0.00023107,0.00022717,0.0023784,0.0022023,0.0020956,0.0010956,0.0010882,0.0010319,4.3606e-05,4.0739e-05,3.867e-05
3727.77,0.026922,0.026626,0.026516,0.011044,0.010742,0.010702,0.0057923,0.0048166,0.0047908,0.013639,0.012275,0.011672,0.0052022,0.0050954,0.0048149,0.00026039,0.00022797,0.00022425,0.0023587,0.0021816,0.0020763,0.0010888,0.0010803,0.0010243,4.1251e-05,4.0433e-05,3.8382e-05
3741.37,0.02674,0.026451,0.026343,0.010994,0.010696,0.010656,0.0057176,0.0047525,0.0047307,0.013536,0.012167,0.011571,0.005175,0.0050623,0.0047833,0.00025706,0.00022492,0.00022137,0.0023393,0.0021613,0.0020572,0.0010821,0.0010725,0.0010169,3.874e-05,4.0139e-05,3.8097e-05
3754.98,0.02656,0.026277,0.026171,0.010945,0.01065,0.01061,0.0056438,0.0046892,0.0046714,0.013435,0.01206,0.011472,0.0051482,0.0050297,0.0047522,0.00025361,0.00022192,0.00021854,0.0023202,0.0021412,0.0020385,0.0010756,0.0010648,0.0010095,3.7035e-05,3.9856e-05,3.7817e-05
3768.58,0.026382,0.026105,0.026001,0.010896,0.010604,0.010565,0.0055709,0.0046269,0.0046129,0.013335,0.011954,0.011374,0.0051217,0.0049974,0.0047214,0.0002501,0.00021896,0.00021574,0.0023013,0.0021214,0.0020199,0.0010691,0.0010573,0.0010022,3.6702e-05,3.958e-05,3.754e-05
3782.19,0.026205,0.025933,0.025832,0.010848,0.010559,0.01052,0.0054989,0.0045654,0.0045553,0.013235,0.01185,0.011277,0.0050954,0.0049653,0.0046909,0.00024663,0.00021604,0.00021298,0.0022825,0.0021017,0.0020015,0.0010626,0.0010498,0.00099506,3.7749e-05,3.9304e-05,3.7266e-05
3795.79,0.026027,0.025762,0.025663,0.0108,0.010513,0.010475,0.0054278,0.0045048,0.0044984,0.013136,0.011745,0.01118,0.0050692,0.0049335,0.0046605,0.00024329,0.00021316,0.00021027,0.0022638,0.0020822,0.0019832,0.0010562,0.0010423,0.00098791,3.9644e-05,3.9024e-05,3.6994e-05
3809.4,0.025849,0.025589,0.025493,0.010751,0.010467,0.010429,0.0053578,0.0044451,0.0044424,0.013036,0.011641,0.011083,0.0050429,0.0049014,0.0046301,0.00024016,0.00021033,0.00020759,0.0022451,0.0020627,0.001965,0.0010498,0.0010348,0.00098075,4.1476e-05,3.8735e-05,3.6721e-05
3823.0,0.025687,0.025433,0.025339,0.010706,0.010426,0.010388,0.0052903,0.0043877,0.0043886,0.012945,0.011545,0.010994,0.0050187,0.0048715,0.0046016,0.00023728,0.00020761,0.00020502,0.0022279,0.0020445,0.0019481,0.0010438,0.0010278,0.00097404,4.2336e-05,3.8458e-05,3.6465e-05
3836.61,0.025513,0.025264,0.025172,0.010658,0.01038,0.010343,0.0052222,0.00433,0.0043344,0.012848,0.011443,0.010899,0.0049928,0.0048401,0.0045717,0.00023445,0.00020487,0.00020244,0.0022097,0.0020255,0.0019303,0.0010375,0.0010205,0.00096703,4.1696e-05,3.8168e-05,3.6198e-05
3850.21,0.025342,0.025098,0.025009,0.01061,0.010336,0.010299,0.0051553,0.0042733,0.0042812,0.012752,0.011343,0.010807,0.0049673,0.004809,0.0045422,0.00023164,0.00020218,0.0001999,0.0021918,0.0020069,0.0019129,0.0010313,0.0010133,0.00096012,3.9777e-05,3.7886e-05,3.5935e-05
3863.82,0.025173,0.024935,0.024848,0.010563,0.010291,0.010255,0.0050894,0.0042176,0.0042289,0.012658,0.011245,0.010716,0.0049421,0.0047784,0.0045131,0.00022877,0.00019954,0.0001974,0.0021742,0.0019885,0.0018958,0.0010252,0.0010061,0.0009533,3.7356e-05,3.7614e-05,3.5675e-05
3877.42,0.025007,0.024774,0.024689,0.010516,0.010248,0.010211,0.0050244,0.0041627,0.0041773,0.012565,0.011148,0.010626,0.0049173,0.004748,0.0044843,0.00022579,0.00019694,0.00019494,0.0021568,0.0019704,0.0018789,0.0010192,0.0009991,0.00094657,3.5373e-05,3.7352e-05,3.5419e-05
3891.03,0.024842,0.024615,0.024532,0.01047,0.010204,0.010168,0.0049602,0.0041085,0.0041264,0.012473,0.011053,0.010537,0.0048928,0.0047181,0.0044559,0.00022272,0.00019437,0.00019252,0.0021397,0.0019526,0.0018622,0.0010132,0.00099215,0.00093993,3.4516e-05,3.7099e-05,3.5166e-05
3904.63,0.024678,0.024456,0.024375,0.010424,0.010161,0.010126,0.0048966,0.0040551,0.0040761,0.012382,0.010958,0.010449,0.0048685,0.0046884,0.0044278,0.00021964,0.00019184,0.00019012,0.0021227,0.0019349,0.0018457,0.0010074,0.00098528,0.00093337,3.5008e-05,3.6848e-05,3.4916e-05
3918.24,0.024514,0.024298,0.024219,0.010379,0.010119,0.010084,0.0048336,0.0040022,0.0040263,0.012292,0.010863,0.010362,0.0048445,0.0046591,0.0044,0.00021665,0.00018933,0.00018775,0.0021058,0.0019173,0.0018293,0.0010016,0.00097848,0.00092688,3.6563e-05,3.6595e-05,3.4669e-05
3931.84,0.024349,0.024137,0.02406,0.010333,0.010076,0.010041,0.0047712,0.0039498,0.003977,0.0122,0.010768,0.010274,0.0048204,0.0046296,0.0043721,0.0002138,0.00018686,0.0001854,0.0020888,0.0018997,0.0018128,0.00099573,0.00097167,0.00092038,3.8472e-05,3.6335e-05,3.4421e-05
3945.45,0.024199,0.023992,0.023917,0.010289,0.010035,0.01,0.0047125,0.0039006,0.0039309,0.012116,0.010681,0.010193,0.0047974,0.0046014,0.0043453,0.00021126,0.00018453,0.00018321,0.0020731,0.0018833,0.0017976,0.00099016,0.00096513,0.00091414,3.9846e-05,3.6079e-05,3.4183e-05
3959.05,0.024038,0.023836,0.023763,0.010244,0.0099927,0.0099584,0.0046521,0.0038502,0.0038833,0.012027,0.010589,0.010108,0.0047738,0.0045725,0.004318,0.00020875,0.00018214,0.00018095,0.0020566,0.0018662,0.0017816,0.00098446,0.00095847,0.00090779,3.9976e-05,3.5815e-05,3.3942e-05
3972.66,0.023879,0.023682,0.023611,0.010199,0.0099505,0.0099166,0.0045929,0.0038007,0.0038368,0.01194,0.010498,0.010024,0.0047504,0.0045438,0.0042909,0.0002063,0.0001798,0.00017873,0.0020403,0.0018494,0.0017659,0.00097881,0.00095187,0.0009015,3.8727e-05,3.5554e-05,3.3702e-05
3986.26,0.023722,0.02353,0.023461,0.010154,0.0099085,0.0098749,0.0045346,0.0037522,0.003791,0.011853,0.010408,0.0099408,0.004727,0.0045154,0.0042639,0.00020384,0.00017751,0.00017656,0.0020243,0.0018328,0.0017505,0.00097321,0.00094532,0.00089526,3.6584e-05,3.5301e-05,3.3465e-05
3999.87,0.023568,0.02338,0.023313,0.01011,0.0098668,0.0098334,0.0044772,0.0037044,0.003746,0.011767,0.01032,0.009859,0.0047039,0.0044872,0.0042373,0.00020128,0.00017524,0.00017442,0.0020085,0.0018164,0.0017352,0.00096766,0.00093883,0.00088909,3.4388e-05,3.5057e-05,3.323e-05
4013.47,0.023415,0.023232,0.023167,0.010066,0.0098255,0.0097924,0.0044204,0.0036572,0.0037015,0.011683,0.010233,0.0097783,0.0046811,0.0044593,0.0042109,0.00019863,0.00017301,0.0001723,0.0019928,0.0018002,0.0017202,0.00096218,0.00093242,0.00088299,3.2936e-05,3.4822e-05,3.2998e-05
4027.08,0.023263,0.023085,0.023022,0.010022,0.0097846,0.0097518,0.0043643,0.0036107,0.0036576,0.011599,0.010147,0.0096987,0.0046586,0.0044317,0.0041849,0.00019593,0.00017081,0.00017022,0.0019774,0.0017843,0.0017053,0.00095677,0.0009261,0.00087697,3.2682e-05,3.4592e-05,3.2769e-05
4040.68,0.023113,0.022939,0.022877,0.009979,0.0097442,0.0097117,0.0043085,0.0035645,0.003614,0.011516,0.010061,0.0096197,0.0046364,0.0044045,0.0041591,0.00019324,0.00016863,0.00016815,0.0019621,0.0017685,0.0016906,0.00095144,0.00091985,0.00087102,3.3633e-05,3.4363e-05,3.2543e-05
4054.29,0.022961,0.022792,0.022732,0.0099362,0.0097042,0.009672,0.0042529,0.0035185,0.0035706,0.011433,0.0099755,0.0095406,0.0046144,0.0043775,0.0041337,0.00019065,0.00016646,0.00016609,0.0019467,0.0017527,0.0016759,0.00094617,0.00091367,0.00086515,3.5351e-05,3.4131e-05,3.232e-05
4067.89,0.022818,0.022654,0.022595,0.0098937,0.0096644,0.0096324,0.0042015,0.0034761,0.0035306,0.011354,0.009894,0.0094653,0.0045926,0.0043508,0.0041085,0.00018838,0.00016445,0.00016419,0.0019322,0.0017376,0.0016619,0.00094095,0.00090755,0.00085933,3.7079e-05,3.3895e-05,3.2099e-05
4081.5,0.02267,0.02251,0.022453,0.0098514,0.0096247,0.009593,0.0041479,0.0034319,0.0034889,0.011273,0.0098107,0.0093883,0.0045709,0.0043242,0.0040834,0.00018612,0.00016236,0.00016221,0.0019172,0.0017223,0.0016476,0.00093577,0.00090147,0.00085356,3.8013e-05,3.3656e-05,3.188e-05
4095.1,0.022523,0.022368,0.022313,0.009809,0.009585,0.0095536,0.0040953,0.0033886,0.003448,0.011192,0.0097282,0.0093121,0.0045492,0.0042977,0.0040585,0.00018399,0.00016032,0.00016027,0.0019024,0.001707,0.0016334,0.00093061,0.00089543,0.00084782,3.7668e-05,3.3416e-05,3.1662e-05
4108.71,0.022378,0.022226,0.022173,0.0097666,0.0095453,0.0095142,0.0040436,0.0033461,0.0034078,0.011112,0.0096465,0.0092366,0.0045277,0.0042713,0.0040337,0.00018188,0.00015831,0.00015836,0.0018877,0.001692,0.0016194,0.00092547,0.00088942,0.00084212,3.6123e-05,3.3181e-05,3.1445e-05
4122.31,0.022234,0.022086,0.022035,0.0097244,0.0095057,0.0094748,0.0039926,0.0033043,0.0033683,0.011033,0.0095657,0.0091621,0.0045062,0.0042451,0.004009,0.00017972,0.00015634,0.00015649,0.0018732,0.0016771,0.0016056,0.00092037,0.00088344,0.00083645,3.3974e-05,3.2952e-05,3.123e-05
4135.92,0.022091,0.021948,0.021898,0.0096823,0.0094662,0.0094355,0.0039424,0.0032632,0.0033293,0.010955,0.009486,0.0090884,0.0044849,0.0042191,0.0039845,0.00017748,0.00015439,0.00015464,0.0018589,0.0016625,0.0015919,0.0009153,0.00087752,0.00083084,3.2023e-05,3.2732e-05,3.1017e-05
4149.52,0.02195,0.021811,0.021763,0.0096405,0.009427,0.0093966,0.0038927,0.0032226,0.0032909,0.010878,0.0094072,0.0090158,0.0044637,0.0041933,0.0039602,0.00017515,0.00015248,0.00015282,0.0018448,0.001648,0.0015785,0.00091029,0.00087166,0.00082528,3.0928e-05,3.2518e-05,3.0806e-05
4163.13,0.021811,0.021676,0.021629,0.009599,0.0093882,0.009358,0.0038435,0.0031824,0.0032528,0.010802,0.0093295,0.008944,0.0044428,0.0041677,0.0039362,0.0001728,0.00015058,0.00015102,0.0018308,0.0016337,0.0015652,0.00090534,0.00086585,0.00081978,3.0998e-05,3.2308e-05,3.0598e-05
4176.73,0.021673,0.021542,0.021496,0.0095583,0.0093501,0.0093201,0.0037945,0.0031424,0.0032149,0.010726,0.0092525,0.008873,0.0044223,0.0041426,0.0039126,0.00017048,0.00014869,0.00014922,0.001817,0.0016196,0.0015521,0.00090048,0.00086015,0.00081439,3.2125e-05,3.2099e-05,3.0394e-05
4190.34,0.021537,0.021409,0.021365,0.0095186,0.0093129,0.0092832,0.0037485,0.003105,0.0031795,0.010652,0.0091767,0.0088031,0.0044023,0.004118,0.0038895,0.00016838,0.00014692,0.00014755,0.0018034,0.0016057,0.0015391,0.00089573,0.00085457,0.0008091,3.3822e-05,3.1889e-05,3.0193e-05
4203.94,0.021401,0.021277,0.021235,0.0094783,0.0092752,0.0092457,0.0037009,0.0030663,0.0031428,0.010577,0.0091012,0.0087335,0.0043821,0.0040932,0.0038662,0.00016632,0.0001451,0.00014581,0.0017898,0.0015918,0.0015263,0.00089095,0.00084896,0.00080379,3.535e-05,3.1672e-05,2.9992e-05
4217.55,0.021265,0.021145,0.021104,0.0094384,0.0092377,0.0092084,0.0036541,0.0030283,0.0031067,0.010503,0.0090262,0.0086643,0.0043621,0.0040687,0.0038432,0.00016439,0.00014331,0.0001441,0.0017764,0.0015781,0.0015135,0.00088622,0.00084341,0.00079854,3.6008e-05,3.1454e-05,2.9794e-05
4231.15,0.02113,0.021014,0.020975,0.0093985,0.0092003,0.0091713,0.0036081,0.002991,0.0030713,0.01043,0.0089518,0.0085957,0.0043421,0.0040443,0.0038203,0.00016254,0.00014155,0.00014243,0.001763,0.0015645,0.0015009,0.00088152,0.00083789,0.00079333,3.5444e-05,3.1237e-05,2.9596e-05
4244.76,0.020996,0.020884,0.020846,0.0093585,0.0091629,0.009134,0.0035628,0.0029543,0.0030364,0.010357,0.008878,0.0085277,0.0043222,0.00402,0.0037975,0.0001607,0.00013982,0.00014078,0.0017497,0.001551,0.0014883,0.00087683,0.0008324,0.00078814,3.3832e-05,3.1023e-05,2.94e-05
4258.36,0.020863,0.020754,0.020718,0.0093186,0.0091254,0.0090968,0.0035181,0.0029182,0.0030021,0.010284,0.0088049,0.0084603,0.0043024,0.0039958,0.0037748,0.0001588,0.00013811,0.00013916,0.0017365,0.0015376,0.0014759,0.00087216,0.00082694,0.00078298,3.1778e-05,3.0816e-05,2.9205e-05
4271.97,0.020732,0.020626,0.020591,0.0092787,0.009088,0.0090595,0.0034741,0.0028827,0.0029684,0.010212,0.0087327,0.0083937,0.0042826,0.0039716,0.0037522,0.00015682,0.00013644,0.00013756,0.0017235,0.0015244,0.0014637,0.00086752,0.00082151,0.00077785,3.002e-05,3.0615e-05,2.9011e-05
4285.57,0.020601,0.0205,0.020466,0.0092387,0.0090505,0.0090222,0.0034306,0.0028476,0.002935,0.010141,0.0086613,0.008328,0.0042628,0.0039476,0.0037297,0.00015477,0.00013478,0.00013599,0.0017107,0.0015114,0.0014516,0.00086289,0.0008161,0.00077274,2.9124e-05,3.042e-05,2.8818e-05
