,1s,1s,1s,2p,2p,2p,2s,2s,2s
3510.09,0.0030503,0.003044,0.0031875,4.8533e-05,2.5425e-05,2.6783e-05,0.00031901,0.00027993,0.00027221
3523.69,0.0030172,0.0030145,0.0031572,4.8337e-05,2.4967e-05,2.6383e-05,0.00031597,0.00027678,0.00026926
3537.3,0.0029846,0.0029853,0.0031272,4.7804e-05,2.4517e-05,2.599e-05,0.00031296,0.00027367,0.00026635
3550.9,0.0029522,0.0029565,0.0030975,4.6915e-05,2.4076e-05,2.5605e-05,0.00030998,0.0002706,0.00026347
3564.51,0.0029201,0.0029278,0.0030679,4.5699e-05,2.3644e-05,2.5227e-05,0.00030701,0.00026754,0.00026062
3578.11,0.0028881,0.002899,0.0030383,4.4221e-05,2.322e-05,2.4856e-05,0.00030404,0.0002645,0.00025777
3591.72,0.0028585,0.0028727,0.0030112,4.2575e-05,2.2809e-05,2.4494e-05,0.00030131,0.00026168,0.00025515
3605.32,0.0028277,0.0028452,0.0029828,4.0866e-05,2.2405e-05,2.4136e-05,0.00029845,0.00025877,0.00025242
3618.93,0.0027976,0.0028183,0.002955,3.92e-05,2.2011e-05,2.3785e-05,0.00029564,0.00025591,0.00024975
3632.53,0.0027679,0.0027917,0.0029276,3.7673e-05,2.1626e-05,2.344e-05,0.00029287,0.00025309,0.00024712
3646.14,0.0027385,0.0027655,0.0029005,3.636e-05,2.125e-05,2.3101e-05,0.00029013,0.00025032,0.00024453
3659.74,0.0027096,0.0027395,0.0028737,3.5316e-05,2.0884e-05,2.2767e-05,0.00028741,0.00024758,0.00024197
3673.35,0.0026808,0.0027138,0.0028471,3.457e-05,2.0526e-05,2.2441e-05,0.00028472,0.00024486,0.00023943
3686.95,0.0026519,0.0026878,0.0028202,3.4122e-05,2.0175e-05,2.2119e-05,0.00028201,0.00024213,0.00023688
3700.56,0.0026256,0.0026644,0.002796,3.3954e-05,1.9834e-05,2.1807e-05,0.00027957,0.00023964,0.00023456
3714.16,0.0025975,0.0026391,0.0027698,3.4005e-05,1.9496e-05,2.1498e-05,0.00027693,0.00023699,0.00023209
3727.77,0.0025702,0.0026146,0.0027444,3.4204e-05,1.9164e-05,2.1194e-05,0.00027439,0.00023442,0.00022968
3741.37,0.0025434,0.0025905,0.0027194,3.4462e-05,1.8836e-05,2.0895e-05,0.00027188,0.00023189,0.00022732
3754.98,0.002517,0.0025668,0.0026948,3.4681e-05,1.8513e-05,2.0602e-05,0.00026943,0.0002294,0.000225
3768.58,0.0024909,0.0025433,0.0026706,3.4768e-05,1.8194e-05,2.0313e-05,0.00026701,0.00022694,0.00022271
3782.19,0.0024652,0.0025202,0.0026465,3.465e-05,1.788e-05,2.0028e-05,0.00026462,0.00022452,0.00022044
3795.79,0.0024397,0.0024972,0.0026227,3.4279e-05,1.7571e-05,1.9748e-05,0.00026224,0.00022212,0.0002182
3809.4,0.0024142,0.0024743,0.0025989,3.3642e-05,1.7268e-05,1.9474e-05,0.00025987,0.00021972,0.00021597
3823.0,0.0023903,0.0024529,0.0025766,3.2765e-05,1.6973e-05,1.9209e-05,0.00025765,0.00021747,0.00021388
3836.61,0.0023656,0.0024305,0.0025534,3.1676e-05,1.6681e-05,1.8944e-05,0.00025533,0.00021514,0.0002117
3850.21,0.0023413,0.0024086,0.0025305,3.0452e-05,1.6396e-05,1.8684e-05,0.00025305,0.00021286,0.00020957
3863.82,0.0023173,0.002387,0.002508,2.9167e-05,1.6118e-05,1.8429e-05,0.0002508,0.00021061,0.00020748
3877.42,0.0022938,0.0023657,0.0024859,2.7895e-05,1.5845e-05,1.8177e-05,0.00024857,0.0002084,0.00020541
3891.03,0.0022706,0.0023447,0.002464,2.6706e-05,1.5579e-05,1.793e-05,0.00024638,0.00020622,0.00020338
3904.63,0.0022477,0.002324,0.0024425,2.5654e-05,1.5319e-05,1.7686e-05,0.0002442,0.00020407,0.00020138
3918.24,0.0022251,0.0023035,0.0024211,2.4783e-05,1.5064e-05,1.7445e-05,0.00024205,0.00020194,0.0001994
3931.84,0.0022025,0.002283,0.0023997,2.4119e-05,1.4815e-05,1.7207e-05,0.00023989,0.00019982,0.00019742
3945.45,0.0021809,0.0022636,0.0023795,2.3685e-05,1.4578e-05,1.6983e-05,0.00023785,0.0001978,0.00019554
3959.05,0.002159,0.0022437,0.0023587,2.345e-05,1.4339e-05,1.6754e-05,0.00023576,0.00019575,0.00019362
3972.66,0.0021374,0.002224,0.0023381,2.3401e-05,1.4105e-05,1.6531e-05,0.00023369,0.00019372,0.00019173
3986.26,0.002116,0.0022046,0.0023179,2.3494e-05,1.3875e-05,1.6311e-05,0.00023166,0.00019171,0.00018987
3999.87,0.002095,0.0021854,0.0022978,2.3674e-05,1.3649e-05,1.6095e-05,0.00022966,0.00018974,0.00018803
4013.47,0.0020742,0.0021666,0.0022781,2.3874e-05,1.3425e-05,1.5882e-05,0.00022768,0.00018779,0.00018621
4027.08,0.0020538,0.002148,0.0022586,2.4024e-05,1.3204e-05,1.5672e-05,0.00022574,0.00018588,0.00018443
4040.68,0.0020337,0.0021296,0.0022394,2.4061e-05,1.2985e-05,1.5464e-05,0.00022383,0.00018399,0.00018267
4054.29,0.0020137,0.0021114,0.0022204,2.3936e-05,1.2768e-05,1.5257e-05,0.00022194,0.00018212,0.00018093
4067.89,0.0019942,0.0020936,0.0022017,2.3646e-05,1.2564e-05,1.5066e-05,0.00022008,0.00018029,0.00017922
4081.5,0.0019747,0.0020758,0.0021831,2.3149e-05,1.2355e-05,1.4868e-05,0.00021822,0.00017846,0.00017752
4095.1,0.0019555,0.0020582,0.0021646,2.2481e-05,1.215e-05,1.4674e-05,0.00021638,0.00017666,0.00017584
4108.71,0.0019364,0.0020407,0.0021463,2.1679e-05,1.1951e-05,1.4484e-05,0.00021455,0.00017487,0.00017417
4122.31,0.0019176,0.0020235,0.0021282,2.0787e-05,1.1755e-05,1.4297e-05,0.00021273,0.0001731,0.00017253
4135.92,0.001899,0.0020064,0.0021102,1.9859e-05,1.1564e-05,1.4113e-05,0.00021093,0.00017136,0.0001709
4149.52,0.0018807,0.0019896,0.0020926,1.8944e-05,1.1376e-05,1.3932e-05,0.00020915,0.00016964,0.0001693
4163.13,0.0018626,0.001973,0.0020751,1.8085e-05,1.1192e-05,1.3752e-05,0.00020739,0.00016795,0.00016773
4176.73,0.0018449,0.0019567,0.002058,1.7318e-05,1.1012e-05,1.3573e-05,0.00020565,0.00016628,0.00016617
4190.34,0.0018273,0.0019405,0.002041,1.6684e-05,1.0843e-05,1.3408e-05,0.00020393,0.00016464,0.00016464
4203.94,0.00181,0.0019245,0.0020242,1.6177e-05,1.0671e-05,1.3235e-05,0.00020222,0.00016301,0.00016313
4217.55,0.0017928,0.0019087,0.0020076,1.5819e-05,1.0503e-05,1.3067e-05,0.00020053,0.0001614,0.00016162
4231.15,0.0017759,0.001893,0.001991,1.5607e-05,1.0339e-05,1.2901e-05,0.00019885,0.0001598,0.00016014
4244.76,0.001759,0.0018774,0.0019746,1.5529e-05,1.0178e-05,1.2739e-05,0.00019719,0.00015822,0.00015866
4258.36,0.0017424,0.001862,0.0019584,1.5562e-05,1.002e-05,1.2579e-05,0.00019555,0.00015666,0.00015721
4271.97,0.0017259,0.0018467,0.0019422,1.5672e-05,9.8634e-06,1.2422e-05,0.00019392,0.00015511,0.00015576
4285.57,0.0017096,0.0018316,0.0019263,1.5816e-05,9.7089e-06,1.2266e-05,0.00019231,0.00015358,0.00015434
4299.18,0.0016937,0.0018168,0.0019107,1.5948e-05,9.5557e-06,1.2113e-05,0.00019074,0.00015208,0.00015294
4312.78,0.0016782,0.0018024,0.0018955,1.6031e-05,9.4096e-06,1.1966e-05,0.00018921,0.00015063,0.00015158
4326.39,0.0016626,0.0017879,0.0018802,1.6013e-05,9.2597e-06,1.1817e-05,0.00018767,0.00014916,0.00015021
4339.99,0.0016472,0.0017736,0.0018651,1.5878e-05,9.1127e-06,1.167e-05,0.00018615,0.00014771,0.00014887
4353.6,0.0016321,0.0017594,0.0018501,1.5616e-05,8.9682e-06,1.1525e-05,0.00018464,0.00014628,0.00014754
4367.2,0.001617,0.0017454,0.0018353,1.5232e-05,8.8263e-06,1.1383e-05,0.00018315,0.00014487,0.00014622
4380.81,0.0016022,0.0017314,0.0018205,1.4744e-05,8.6871e-06,1.1244e-05,0.00018166,0.00014346,0.00014491
4394.41,0.0015874,0.0017176,0.0018059,1.4182e-05,8.5507e-06,1.1106e-05,0.00018017,0.00014207,0.00014361
4408.02,0.0015727,0.0017038,0.0017913,1.3576e-05,8.4171e-06,1.0971e-05,0.00017869,0.00014069,0.00014232
4421.62,0.0015581,0.00169,0.0017767,1.2959e-05,8.2859e-06,1.0838e-05,0.00017719,0.00013931,0.00014103
4435.23,0.0015452,0.0016781,0.0017641,1.2363e-05,8.1615e-06,1.0709e-05,0.0001759,0.00013809,0.0001399
4448.83,0.0015306,0.0016642,0.0017494,1.1803e-05,8.0349e-06,1.0579e-05,0.00017439,0.00013671,0.00013861
4462.44,0.0015167,0.0016511,0.0017355,1.1304e-05,7.9123e-06,1.0451e-05,0.00017296,0.0001354,0.00013739
4476.04,0.0015031,0.0016382,0.0017219,1.0879e-05,7.7924e-06,1.0325e-05,0.00017156,0.00013412,0.00013619
4489.65,0.0014897,0.0016255,0.0017084,1.0538e-05,7.6751e-06,1.0201e-05,0.00017017,0.00013285,0.000135
4503.25,0.0014764,0.001613,0.0016951,1.0288e-05,7.5602e-06,1.0079e-05,0.00016879,0.00013159,0.00013383
4516.86,0.0014632,0.0016004,0.0016818,1.0128e-05,7.4477e-06,9.9584e-06,0.00016742,0.00013034,0.00013266
4530.46,0.0014501,0.001588,0.0016686,1.0056e-05,7.3371e-06,9.84e-06,0.00016605,0.0001291,0.0001315
4544.07,0.0014371,0.0015755,0.0016554,1.0058e-05,7.2283e-06,9.7236e-06,0.00016469,0.00012786,0.00013035
4557.67,0.0014241,0.0015631,0.0016422,1.0117e-05,7.1209e-06,9.6091e-06,0.00016334,0.00012664,0.0001292
4571.28,0.0014125,0.0015522,0.0016306,1.0209e-05,7.016e-06,9.4966e-06,0.00016215,0.00012553,0.00012817
4584.88,0.0013998,0.00154,0.0016177,1.0302e-05,6.9111e-06,9.3853e-06,0.00016082,0.00012433,0.00012704
4598.49,0.0013875,0.0015282,0.0016052,1.0371e-05,6.8075e-06,9.2754e-06,0.00015953,0.00012316,0.00012595
4612.09,0.0013754,0.0015166,0.0015928,1.0389e-05,6.705e-06,9.1669e-06,0.00015827,0.00012201,0.00012487
4625.7,0.0013635,0.0015052,0.0015807,1.0339e-05,6.6037e-06,9.0596e-06,0.00015702,0.00012088,0.00012381
4639.3,0.0013517,0.0014939,0.0015686,1.0214e-05,6.5038e-06,8.9539e-06,0.00015579,0.00011975,0.00012277
4652.91,0.00134,0.0014827,0.0015567,1.0016e-05,6.4056e-06,8.8496e-06,0.00015456,0.00011864,0.00012173
4666.51,0.0013284,0.0014715,0.0015448,9.7548e-06,6.309e-06,8.747e-06,0.00015333,0.00011754,0.00012069
4680.12,0.0013167,0.0014601,0.0015327,9.4457e-06,6.2143e-06,8.6459e-06,0.00015208,0.00011643,0.00011965
4693.72,0.0013048,0.0014485,0.0015203,9.107e-06,6.1215e-06,8.5468e-06,0.00015079,0.00011529,0.00011858
4707.33,0.001295,0.0014392,0.0015104,8.7565e-06,6.0315e-06,8.4503e-06,0.00014975,0.00011435,0.00011771
4720.93,0.0012838,0.0014283,0.0014988,8.4063e-06,5.9427e-06,8.354e-06,0.00014854,0.00011328,0.0001167
4734.54,0.0012728,0.0014176,0.0014874,8.0687e-06,5.8557e-06,8.259e-06,0.00014734,0.00011223,0.00011572
4748.14,0.001262,0.0014071,0.0014762,7.752e-06,5.7706e-06,8.1653e-06,0.00014616,0.0001112,0.00011475
4761.75,0.0012514,0.0013967,0.0014652,7.463e-06,5.6872e-06,8.0726e-06,0.000145,0.00011018,0.0001138
4775.35,0.001241,0.0013865,0.0014543,7.2078e-06,5.6054e-06,7.981e-06,0.00014385,0.00010918,0.00011286
4788.96,0.0012306,0.0013764,0.0014435,6.9926e-06,5.5253e-06,7.8905e-06,0.00014271,0.00010819,0.00011194
4802.56,0.0012204,0.0013664,0.0014328,6.8231e-06,5.4467e-06,7.8011e-06,0.00014157,0.00010721,0.00011101
4816.17,0.00121,0.0013561,0.0014219,6.703e-06,5.369e-06,7.712e-06,0.00014042,0.00010621,0.00011008
4829.77,0.001201,0.0013475,0.0014126,6.6381e-06,5.2961e-06,7.6317e-06,0.00013944,0.00010535,0.00010927
4843.38,0.0011906,0.0013372,0.0014016,6.6163e-06,5.2204e-06,7.5443e-06,0.00013828,0.00010435,0.00010833
4856.98,0.0011807,0.0013273,0.0013911,6.6353e-06,5.1467e-06,7.4605e-06,0.00013718,0.0001034,0.00010743
4870.59,0.0011709,0.0013177,0.0013808,6.6812e-06,5.074e-06,7.3781e-06,0.00013609,0.00010246,0.00010655
4884.19,0.0011613,0.0013081,0.0013706,6.7383e-06,5.0021e-06,7.2968e-06,0.00013503,0.00010153,0.00010568
4897.8,0.0011518,0.0012987,0.0013606,6.7902e-06,4.9308e-06,7.2166e-06,0.00013397,0.00010062,0.00010482
4911.4,0.0011425,0.0012895,0.0013507,6.8231e-06,4.8601e-06,7.1372e-06,0.00013294,9.9721e-05,0.00010398
4925.01,0.0011333,0.0012803,0.0013409,6.827e-06,4.7902e-06,7.0585e-06,0.00013191,9.8835e-05,0.00010314
4938.61,0.0011243,0.0012713,0.0013312,6.7976e-06,4.721e-06,6.9805e-06,0.00013089,9.7958e-05,0.00010232
4952.22,0.0011152,0.0012622,0.0013215,6.7345e-06,4.6517e-06,6.9014e-06,0.00012987,9.7081e-05,0.00010149
4965.82,0.0011067,0.0012538,0.0013125,6.6525e-06,4.5896e-06,6.8351e-06,0.00012891,9.6257e-05,0.00010072
4979.43,0.0010978,0.0012448,0.0013029,6.5417e-06,4.5225e-06,6.7578e-06,0.0001279,9.5392e-05,9.9904e-05
4993.03,0.001089,0.0012359,0.0012934,6.419e-06,4.4581e-06,6.6843e-06,0.00012689,9.4543e-05,9.9103e-05
5006.64,0.0010803,0.0012272,0.0012841,6.2878e-06,4.3952e-06,6.6124e-06,0.0001259,9.3702e-05,9.8309e-05
5020.24,0.0010717,0.0012185,0.0012748,6.1503e-06,4.3337e-06,6.5417e-06,0.0001249,9.287e-05,9.7524e-05
5033.85,0.0010633,0.0012099,0.0012656,6.0069e-06,4.2735e-06,6.4719e-06,0.00012392,9.2048e-05,9.6748e-05
5047.45,0.0010549,0.0012015,0.0012565,5.8569e-06,4.2145e-06,6.403e-06,0.00012294,9.1237e-05,9.5982e-05
5061.06,0.0010467,0.0011931,0.0012476,5.7006e-06,4.1566e-06,6.3347e-06,0.00012198,9.0439e-05,9.5228e-05
5074.66,0.0010386,0.0011849,0.0012388,5.5399e-06,4.0996e-06,6.2668e-06,0.00012103,8.9652e-05,9.4485e-05
5088.27,0.0010307,0.0011768,0.0012301,5.3785e-06,4.0424e-06,6.1977e-06,0.00012009,8.8874e-05,9.3751e-05
5101.87,0.0010228,0.0011688,0.0012215,5.2341e-06,3.9939e-06,6.142e-06,0.00011916,8.8108e-05,9.3027e-05
5115.48,0.001015,0.0011608,0.001213,5.0966e-06,3.9379e-06,6.0729e-06,0.00011824,8.7346e-05,9.2307e-05
5129.08,0.0010073,0.0011529,0.0012045,4.9866e-06,3.8849e-06,6.0084e-06,0.00011732,8.659e-05,9.1592e-05
5142.69,0.00099957,0.001145,0.001196,4.908e-06,3.833e-06,5.9452e-06,0.00011641,8.5839e-05,9.088e-05
5156.29,0.00099194,0.0011371,0.0011876,4.8634e-06,3.782e-06,5.8833e-06,0.0001155,8.5093e-05,9.0173e-05
5169.9,0.00098437,0.0011293,0.0011792,4.8516e-06,3.7315e-06,5.8223e-06,0.0001146,8.4353e-05,8.9472e-05
5183.5,0.00097689,0.0011215,0.0011709,4.8677e-06,3.6815e-06,5.7623e-06,0.00011371,8.3621e-05,8.8777e-05
5197.11,0.00096951,0.0011139,0.0011627,4.9047e-06,3.632e-06,5.7029e-06,0.00011283,8.2898e-05,8.8091e-05
5210.71,0.00096224,0.0011063,0.0011546,4.9547e-06,3.5827e-06,5.6439e-06,0.00011197,8.2184e-05,8.7414e-05
5224.32,0.00095507,0.0010989,0.0011466,5.0103e-06,3.5331e-06,5.5846e-06,0.00011111,8.148e-05,8.6745e-05
5237.92,0.00094808,0.0010916,0.0011388,5.0671e-06,3.4833e-06,5.5245e-06,0.00011027,8.0792e-05,8.6093e-05
5251.53,0.00094117,0.0010844,0.001131,5.1329e-06,3.4403e-06,5.4745e-06,0.00010944,8.0111e-05,8.5447e-05
5265.13,0.00093429,0.0010772,0.0011233,5.1903e-06,3.393e-06,5.4177e-06,0.00010861,7.9433e-05,8.4803e-05
5278.74,0.00092748,0.00107,0.0011156,5.2475e-06,3.3468e-06,5.3622e-06,0.00010778,7.8761e-05,8.4164e-05
5292.34,0.00092072,0.0010629,0.001108,5.3033e-06,3.3016e-06,5.3076e-06,0.00010695,7.8093e-05,8.353e-05
5305.95,0.00091399,0.0010558,0.0011004,5.3548e-06,3.2573e-06,5.2539e-06,0.00010612,7.743e-05,8.2898e-05
5319.55,0.00090731,0.0010487,0.0010928,5.3969e-06,3.214e-06,5.2012e-06,0.00010529,7.677e-05,8.2269e-05
5333.16,0.00090068,0.0010417,0.0010852,5.4227e-06,3.1717e-06,5.1492e-06,0.00010446,7.6116e-05,8.1645e-05
5346.76,0.00089411,0.0010347,0.0010778,5.4244e-06,3.1301e-06,5.0979e-06,0.00010364,7.5467e-05,8.1026e-05
5360.37,0.00088759,0.0010278,0.0010703,5.395e-06,3.0891e-06,5.0468e-06,0.00010282,7.4823e-05,8.041e-05
5373.97,0.00088128,0.001021,0.0010631,5.3314e-06,3.0488e-06,4.9959e-06,0.00010202,7.4197e-05,7.9813e-05
5387.58,0.00087537,0.0010147,0.0010563,5.2415e-06,3.0123e-06,4.9493e-06,0.00010126,7.3605e-05,7.9252e-05
5401.18,0.00086913,0.001008,0.0010491,5.1158e-06,2.9734e-06,4.8995e-06,0.00010047,7.2986e-05,7.8659e-05
5414.79,0.00086304,0.0010015,0.0010421,4.9721e-06,2.9356e-06,4.8507e-06,9.9688e-05,7.238e-05,7.8081e-05
5428.39,0.00085703,0.00099503,0.0010352,4.8217e-06,2.8985e-06,4.8025e-06,9.8918e-05,7.1781e-05,7.7508e-05
5442.0,0.00085106,0.0009886,0.0010283,4.6776e-06,2.8621e-06,4.7551e-06,9.8153e-05,7.1187e-05,7.694e-05
5455.6,0.00084513,0.00098218,0.0010214,4.5521e-06,2.8263e-06,4.7084e-06,9.7391e-05,7.0596e-05,7.6374e-05
5469.21,0.00083923,0.00097577,0.0010145,4.455e-06,2.791e-06,4.6624e-06,9.6633e-05,7.0008e-05,7.581e-05
5482.81,0.00083335,0.00096937,0.0010076,4.3924e-06,2.7561e-06,4.6172e-06,9.5878e-05,6.9422e-05,7.5248e-05
5496.42,0.00082747,0.00096296,0.0010007,4.3672e-06,2.7214e-06,4.5726e-06,9.5123e-05,6.8837e-05,7.4685e-05
5510.02,0.00082136,0.00095626,0.00099358,4.3782e-06,2.6867e-06,4.5283e-06,9.4342e-05,6.8234e-05,7.4102e-05
5523.63,0.00081711,0.0009517,0.00098863,4.4314e-06,2.6546e-06,4.4861e-06,9.3772e-05,6.7785e-05,7.3685e-05
5537.23,0.000811,0.00094495,0.00098141,4.5092e-06,2.6202e-06,4.4426e-06,9.2988e-05,6.7183e-05,7.3101e-05
5550.84,0.00080545,0.00093884,0.00097485,4.6178e-06,2.5866e-06,4.3998e-06,9.2266e-05,6.6627e-05,7.2566e-05
5564.44,0.00080004,0.00093287,0.00096844,4.7525e-06,2.5535e-06,4.3575e-06,9.1558e-05,6.6083e-05,7.2043e-05
5578.05,0.00079471,0.00092698,0.00096213,4.9096e-06,2.5207e-06,4.3155e-06,9.0857e-05,6.5547e-05,7.1528e-05
5591.65,0.00078945,0.00092115,0.00095587,5.0847e-06,2.4886e-06,4.2741e-06,9.016e-05,6.5017e-05,7.1018e-05
5605.26,0.00078422,0.00091535,0.00094964,5.2717e-06,2.457e-06,4.2332e-06,8.9464e-05,6.4491e-05,7.0511e-05
5618.86,0.00077901,0.00090954,0.00094341,5.4617e-06,2.4261e-06,4.1929e-06,8.8767e-05,6.3966e-05,7.0005e-05
5632.47,0.0007738,0.00090372,0.00093716,5.6439e-06,2.3959e-06,4.1532e-06,8.8066e-05,6.3442e-05,6.9498e-05
5646.07,0.00076851,0.00089778,0.00093081,5.8051e-06,2.3663e-06,4.1142e-06,8.7353e-05,6.2912e-05,6.8984e-05
5659.68,0.00076332,0.00089195,0.00092455,5.932e-06,2.3374e-06,4.0758e-06,8.6648e-05,6.2391e-05,6.8479e-05
5673.28,0.00075929,0.00088746,0.0009197,6.0165e-06,2.3096e-06,4.038e-06,8.6073e-05,6.1965e-05,6.8077e-05
5686.89,0.00075405,0.00088153,0.00091336,6.0444e-06,2.2819e-06,4.0004e-06,8.5359e-05,6.1441e-05,6.7567e-05
5700.49,0.0007491,0.00087592,0.00090735,6.0154e-06,2.2548e-06,3.9632e-06,8.4675e-05,6.0941e-05,6.7082e-05
5714.1,0.00074427,0.00087045,0.00090147,5.9317e-06,2.2281e-06,3.9263e-06,8.4005e-05,6.0452e-05,6.6607e-05
5727.7,0.00073954,0.00086507,0.0008957,5.8014e-06,2.202e-06,3.8896e-06,8.3345e-05,5.9971e-05,6.6141e-05
5741.31,0.00073488,0.00085976,0.00089001,5.6372e-06,2.1763e-06,3.8533e-06,8.2693e-05,5.9496e-05,6.5682e-05
5754.91,0.00073027,0.00085449,0.00088436,5.4552e-06,2.151e-06,3.8173e-06,8.2048e-05,5.9026e-05,6.5226e-05
5768.52,0.00072568,0.00084923,0.00087872,5.2724e-06,2.126e-06,3.7817e-06,8.1405e-05,5.8559e-05,6.4772e-05
5782.12,0.00072108,0.00084395,0.00087306,5.1052e-06,2.1015e-06,3.7467e-06,8.0763e-05,5.8092e-05,6.4317e-05
5795.73,0.00071635,0.0008385,0.00086723,4.9672e-06,2.0771e-06,3.7119e-06,8.0106e-05,5.7614e-05,6.385e-05
5809.33,0.00071161,0.00083301,0.00086136,4.869e-06,2.0533e-06,3.6782e-06,7.9448e-05,5.7136e-05,6.3381e-05
5822.94,0.00070819,0.00082907,0.00085709,4.818e-06,2.0299e-06,3.6457e-06,7.8939e-05,5.6765e-05,6.303e-05
5836.54,0.0007036,0.00082374,0.00085139,4.8175e-06,2.0063e-06,3.6125e-06,7.8299e-05,5.63e-05,6.2575e-05
5850.15,0.00069918,0.00081859,0.00084588,4.8685e-06,1.9829e-06,3.5798e-06,7.7679e-05,5.585e-05,6.2135e-05
5863.75,0.00069486,0.00081355,0.00084049,4.9702e-06,1.9597e-06,3.5474e-06,7.7069e-05,5.5409e-05,6.1703e-05
5877.36,0.00069063,0.0008086,0.00083519,5.1199e-06,1.9366e-06,3.5153e-06,7.6468e-05,5.4975e-05,6.1279e-05
5890.96,0.00068648,0.00080373,0.00082997,5.3137e-06,1.9138e-06,3.4834e-06,7.5874e-05,5.4548e-05,6.0862e-05
5904.57,0.00068239,0.00079892,0.00082482,5.5458e-06,1.8912e-06,3.4517e-06,7.5286e-05,5.4126e-05,6.045e-05
5918.17,0.00067835,0.00079415,0.00081971,5.8082e-06,1.869e-06,3.4203e-06,7.4701e-05,5.3709e-05,6.0042e-05
5931.78,0.00067432,0.00078938,0.0008146,6.0903e-06,1.8471e-06,3.389e-06,7.4115e-05,5.3294e-05,5.9635e-05
5945.38,0.0006702,0.00078449,0.00080937,6.3784e-06,1.8255e-06,3.3576e-06,7.3516e-05,5.2871e-05,5.9219e-05
5958.99,0.00066595,0.00077945,0.00080399,6.6581e-06,1.8048e-06,3.3274e-06,7.2902e-05,5.244e-05,5.8793e-05
5972.59,0.00066282,0.00077569,0.00079994,6.9117e-06,1.7856e-06,3.3004e-06,7.2408e-05,5.2097e-05,5.8464e-05
5986.2,0.00065881,0.0007709,0.00079482,7.1212e-06,1.7657e-06,3.2707e-06,7.1816e-05,5.1685e-05,5.8058e-05
5999.8,0.00065489,0.0007662,0.0007898,7.2729e-06,1.7464e-06,3.2418e-06,7.1233e-05,5.1282e-05,5.766e-05
6013.41,0.00065103,0.00076156,0.00078484,7.3561e-06,1.7277e-06,3.2132e-06,7.0655e-05,5.0883e-05,5.7267e-05
6027.01,0.00064724,0.00075698,0.00077995,7.3655e-06,1.7093e-06,3.185e-06,7.0084e-05,5.0491e-05,5.6879e-05
6040.62,0.00064351,0.00075248,0.00077514,7.3023e-06,1.6913e-06,3.1569e-06,6.952e-05,5.0104e-05,5.6498e-05
6054.22,0.00063986,0.00074805,0.0007704,7.1741e-06,1.6735e-06,3.129e-06,6.8964e-05,4.9724e-05,5.6123e-05
6067.83,0.00063627,0.00074368,0.00076573,6.9943e-06,1.6561e-06,3.1012e-06,6.8415e-05,4.9349e-05,5.5753e-05
6081.43,0.00063272,0.00073935,0.00076111,6.78e-06,1.6388e-06,3.0734e-06,6.7873e-05,4.8978e-05,5.5387e-05
6095.04,0.00062918,0.00073502,0.00075648,6.55e-06,1.6213e-06,3.045e-06,6.7332e-05,4.8609e-05,5.5021e-05
6108.64,0.00062556,0.00073059,0.00075176,6.3268e-06,1.6045e-06,3.0176e-06,6.6783e-05,4.8233e-05,5.4648e-05
6122.25,0.00062243,0.0007267,0.0007476,6.1311e-06,1.5899e-06,2.9956e-06,6.6288e-05,4.7896e-05,5.4317e-05
6135.85,0.00061895,0.00072242,0.00074302,5.9685e-06,1.5733e-06,2.9688e-06,6.5758e-05,4.7533e-05,5.3957e-05
6149.46,0.0006155,0.00071816,0.00073848,5.8565e-06,1.5571e-06,2.9428e-06,6.5232e-05,4.7173e-05,5.3599e-05
6163.06,0.00061208,0.00071391,0.00073395,5.8029e-06,1.5411e-06,2.9174e-06,6.4709e-05,4.6815e-05,5.3243e-05
6176.67,0.00060868,0.00070969,0.00072945,5.8121e-06,1.5253e-06,2.8923e-06,6.419e-05,4.646e-05,5.2889e-05
6190.27,0.00060533,0.00070551,0.000725,5.8856e-06,1.5095e-06,2.8676e-06,6.3676e-05,4.611e-05,5.2539e-05
6203.88,0.00060204,0.00070139,0.00072061,6.0222e-06,1.4939e-06,2.843e-06,6.3168e-05,4.5764e-05,5.2194e-05
6217.48,0.0005988,0.00069733,0.00071629,6.2182e-06,1.4784e-06,2.8185e-06,6.2667e-05,4.5423e-05,5.1855e-05
6231.09,0.00059563,0.00069334,0.00071203,6.4674e-06,1.4629e-06,2.794e-06,6.2171e-05,4.5088e-05,5.152e-05
6244.69,0.00059252,0.0006894,0.00070784,6.7599e-06,1.4473e-06,2.7689e-06,6.168e-05,4.4758e-05,5.1191e-05
6258.3,0.00058944,0.0006855,0.00070368,7.0871e-06,1.4322e-06,2.7444e-06,6.1192e-05,4.4432e-05,5.0865e-05
6271.9,0.00058641,0.00068165,0.00069958,7.4437e-06,1.42e-06,2.7254e-06,6.0708e-05,4.4109e-05,5.0543e-05
6285.51,0.00058339,0.00067779,0.00069548,7.7897e-06,1.4055e-06,2.7011e-06,6.0223e-05,4.3787e-05,5.0221e-05
6299.11,0.00058038,0.00067394,0.00069138,8.1196e-06,1.3916e-06,2.6778e-06,5.9738e-05,4.3467e-05,4.99e-05
6312.72,0.00057736,0.00067008,0.00068727,8.4129e-06,1.3783e-06,2.6549e-06,5.9252e-05,4.3148e-05,4.9579e-05
6326.32,0.00057435,0.00066622,0.00068317,8.6511e-06,1.3654e-06,2.6325e-06,5.8765e-05,4.2829e-05,4.9259e-05
