,1s,1s,1s,2p,2p,2p,2s,2s,2s
3618.93,0.0038513,0.0038601,0.0039992,8.306e-05,5.0345e-05,5.4264e-05,0.00044754,0.00038186,0.00036964
3632.53,0.0038137,0.0038256,0.003964,8.1072e-05,4.9488e-05,5.3487e-05,0.00044355,0.00037774,0.00036583
3646.14,0.0037765,0.0037915,0.0039291,7.9281e-05,4.865e-05,5.2723e-05,0.0004396,0.00037366,0.00036207
3659.74,0.0037396,0.0037577,0.0038946,7.7719e-05,4.7829e-05,5.1974e-05,0.00043569,0.00036964,0.00035836
3673.35,0.0037031,0.0037242,0.0038603,7.6396e-05,4.7025e-05,5.1238e-05,0.00043181,0.00036565,0.00035467
3686.95,0.0036662,0.0036903,0.0038256,7.5301e-05,4.6236e-05,5.0515e-05,0.00042789,0.00036164,0.00035097
3700.56,0.0036329,0.0036599,0.0037945,7.4413e-05,4.5467e-05,4.9811e-05,0.00042438,0.00035799,0.00034761
3714.16,0.0035971,0.0036269,0.0037607,7.3668e-05,4.4707e-05,4.9114e-05,0.00042057,0.00035409,0.00034401
3727.77,0.0035623,0.0035949,0.003728,7.3016e-05,4.3961e-05,4.843e-05,0.00041687,0.00035031,0.00034052
3741.37,0.003528,0.0035635,0.0036957,7.239e-05,4.3227e-05,4.7757e-05,0.00041323,0.00034658,0.00033709
3754.98,0.0034943,0.0035325,0.0036639,7.1725e-05,4.2505e-05,4.7095e-05,0.00040965,0.00034292,0.00033371
3768.58,0.003461,0.0035018,0.0036325,7.0964e-05,4.1795e-05,4.6444e-05,0.00040612,0.00033931,0.00033038
3782.19,0.0034281,0.0034715,0.0036014,7.0064e-05,4.1097e-05,4.5803e-05,0.00040262,0.00033574,0.00032709
3795.79,0.0033954,0.0034414,0.0035705,6.8998e-05,4.0411e-05,4.5173e-05,0.00039914,0.0003322,0.00032383
3809.4,0.0033627,0.0034113,0.0035396,6.776e-05,3.9739e-05,4.4555e-05,0.00039566,0.00032867,0.00032057
3823.0,0.0033322,0.0033833,0.0035109,6.6377e-05,3.9086e-05,4.3956e-05,0.00039242,0.00032535,0.00031753
3836.61,0.0033004,0.0033539,0.0034807,6.4848e-05,3.8439e-05,4.3359e-05,0.00038902,0.00032192,0.00031436
3850.21,0.0032691,0.0033251,0.0034511,6.3233e-05,3.7805e-05,4.2774e-05,0.00038568,0.00031855,0.00031126
3863.82,0.0032384,0.0032967,0.0034219,6.1579e-05,3.7185e-05,4.2198e-05,0.00038238,0.00031523,0.0003082
3877.42,0.0032081,0.0032687,0.0033931,5.9936e-05,3.6577e-05,4.1632e-05,0.00037914,0.00031196,0.00030519
3891.03,0.0031782,0.0032411,0.0033647,5.8356e-05,3.598e-05,4.1074e-05,0.00037593,0.00030874,0.00030223
3904.63,0.0031487,0.0032138,0.0033366,5.6881e-05,3.5395e-05,4.0524e-05,0.00037276,0.00030557,0.0002993
3918.24,0.0031195,0.0031867,0.0033088,5.5545e-05,3.482e-05,3.9981e-05,0.00036961,0.00030242,0.00029641
3931.84,0.0030902,0.0031596,0.0032808,5.4371e-05,3.4256e-05,3.9446e-05,0.00036645,0.00029928,0.00029352
3945.45,0.0030625,0.0031341,0.0032545,5.3399e-05,3.3718e-05,3.8941e-05,0.00036348,0.0002963,0.00029078
3959.05,0.0030341,0.0031077,0.0032274,5.257e-05,3.3177e-05,3.8427e-05,0.00036041,0.00029325,0.00028798
3972.66,0.0030061,0.0030817,0.0032006,5.1894e-05,3.2648e-05,3.7923e-05,0.00035738,0.00029025,0.00028521
3986.26,0.0029784,0.003056,0.0031741,5.134e-05,3.2128e-05,3.7429e-05,0.00035439,0.00028728,0.00028248
3999.87,0.0029511,0.0030307,0.0031479,5.0867e-05,3.1617e-05,3.6942e-05,0.00035143,0.00028436,0.00027979
4013.47,0.0029242,0.0030057,0.0031221,5.0431e-05,3.1114e-05,3.6463e-05,0.00034852,0.00028148,0.00027714
4027.08,0.0028977,0.002981,0.0030967,4.9986e-05,3.0617e-05,3.599e-05,0.00034565,0.00027864,0.00027453
4040.68,0.0028715,0.0029566,0.0030715,4.9486e-05,3.0127e-05,3.5521e-05,0.00034281,0.00027584,0.00027196
4054.29,0.0028455,0.0029324,0.0030465,4.8894e-05,2.9641e-05,3.5056e-05,0.00033999,0.00027306,0.0002694
4067.89,0.0028202,0.0029088,0.0030221,4.8234e-05,2.9186e-05,3.4627e-05,0.00033724,0.00027035,0.00026691
4081.5,0.0027948,0.0028851,0.0029977,4.7419e-05,2.872e-05,3.4181e-05,0.00033448,0.00026764,0.00026442
4095.1,0.0027696,0.0028617,0.0029734,4.6488e-05,2.8265e-05,3.3746e-05,0.00033173,0.00026496,0.00026195
4108.71,0.0027447,0.0028384,0.0029493,4.5454e-05,2.7819e-05,3.3318e-05,0.00032901,0.00026231,0.00025951
4122.31,0.0027201,0.0028154,0.0029255,4.4339e-05,2.7382e-05,3.2898e-05,0.00032632,0.00025969,0.0002571
4135.92,0.0026958,0.0027926,0.002902,4.3173e-05,2.6952e-05,3.2484e-05,0.00032365,0.0002571,0.00025472
4149.52,0.0026719,0.0027702,0.0028788,4.199e-05,2.6531e-05,3.2076e-05,0.00032102,0.00025455,0.00025238
4163.13,0.0026483,0.0027481,0.0028559,4.0822e-05,2.6115e-05,3.1672e-05,0.00031842,0.00025204,0.00025007
4176.73,0.002625,0.0027263,0.0028333,3.9702e-05,2.5706e-05,3.127e-05,0.00031586,0.00024957,0.0002478
4190.34,0.002602,0.0027047,0.002811,3.869e-05,2.5323e-05,3.0898e-05,0.00031331,0.00024712,0.00024555
4203.94,0.0025793,0.0026834,0.0027888,3.7751e-05,2.4931e-05,3.0511e-05,0.00031079,0.00024471,0.00024333
4217.55,0.0025567,0.0026622,0.0027669,3.693e-05,2.4548e-05,3.0132e-05,0.00030829,0.00024231,0.00024113
4231.15,0.0025344,0.0026411,0.0027451,3.623e-05,2.4173e-05,2.976e-05,0.00030581,0.00023994,0.00023895
4244.76,0.0025122,0.0026203,0.0027234,3.5647e-05,2.3806e-05,2.9394e-05,0.00030334,0.00023759,0.00023679
4258.36,0.0024903,0.0025996,0.0027019,3.517e-05,2.3445e-05,2.9035e-05,0.00030089,0.00023527,0.00023465
4271.97,0.0024686,0.0025791,0.0026807,3.4779e-05,2.309e-05,2.8682e-05,0.00029847,0.00023297,0.00023253
4285.57,0.0024471,0.0025588,0.0026597,3.4448e-05,2.2739e-05,2.8332e-05,0.00029608,0.0002307,0.00023045
4299.18,0.0024261,0.002539,0.002639,3.4147e-05,2.2393e-05,2.7986e-05,0.00029372,0.00022848,0.0002284
4312.78,0.0024056,0.0025196,0.002619,3.3865e-05,2.2063e-05,2.7659e-05,0.00029144,0.0002263,0.00022641
4326.39,0.002385,0.0025001,0.0025987,3.3539e-05,2.1726e-05,2.7321e-05,0.00028912,0.00022412,0.0002244
4339.99,0.0023647,0.0024809,0.0025787,3.3164e-05,2.1396e-05,2.6991e-05,0.00028685,0.00022198,0.00022243
4353.6,0.0023446,0.0024619,0.0025589,3.2722e-05,2.1072e-05,2.6666e-05,0.00028459,0.00021985,0.00022047
4367.2,0.0023247,0.002443,0.0025393,3.2203e-05,2.0753e-05,2.6346e-05,0.00028234,0.00021775,0.00021854
4380.81,0.002305,0.0024242,0.0025198,3.1605e-05,2.044e-05,2.6032e-05,0.00028011,0.00021567,0.00021662
4394.41,0.0022854,0.0024055,0.0025004,3.0934e-05,2.0133e-05,2.5723e-05,0.00027789,0.0002136,0.00021472
4408.02,0.0022659,0.002387,0.0024811,3.0203e-05,1.9832e-05,2.5419e-05,0.00027568,0.00021155,0.00021283
4421.62,0.0022465,0.0023684,0.0024617,2.9429e-05,1.9534e-05,2.5119e-05,0.00027345,0.0002095,0.00021094
4435.23,0.0022293,0.0023522,0.0024449,2.8646e-05,1.9252e-05,2.483e-05,0.00027151,0.00020767,0.00020927
4448.83,0.0022099,0.0023336,0.0024255,2.7848e-05,1.8963e-05,2.4536e-05,0.00026928,0.00020563,0.00020739
4462.44,0.0021915,0.002316,0.0024071,2.7075e-05,1.8682e-05,2.4248e-05,0.00026716,0.00020369,0.0002056
4476.04,0.0021734,0.0022986,0.002389,2.6342e-05,1.8406e-05,2.3963e-05,0.00026508,0.00020178,0.00020384
4489.65,0.0021554,0.0022815,0.0023712,2.5665e-05,1.8136e-05,2.3683e-05,0.00026301,0.00019989,0.0002021
4503.25,0.0021377,0.0022644,0.0023534,2.5055e-05,1.7871e-05,2.3407e-05,0.00026095,0.00019802,0.00020038
4516.86,0.0021201,0.0022475,0.0023358,2.452e-05,1.7612e-05,2.3135e-05,0.00025891,0.00019616,0.00019867
4530.46,0.0021026,0.0022307,0.0023182,2.4062e-05,1.7357e-05,2.2868e-05,0.00025687,0.00019432,0.00019697
4544.07,0.002085,0.0022138,0.0023006,2.3679e-05,1.7107e-05,2.2605e-05,0.00025483,0.00019248,0.00019527
4557.67,0.0020677,0.002197,0.0022831,2.3364e-05,1.686e-05,2.2347e-05,0.00025281,0.00019066,0.00019359
4571.28,0.0020522,0.0021822,0.0022677,2.3109e-05,1.6621e-05,2.2093e-05,0.000251,0.00018901,0.00019208
4584.88,0.0020352,0.0021657,0.0022505,2.2892e-05,1.6381e-05,2.1841e-05,0.00024901,0.00018722,0.00019043
4598.49,0.0020186,0.0021497,0.0022338,2.2699e-05,1.6146e-05,2.1592e-05,0.00024707,0.00018548,0.00018882
4612.09,0.0020024,0.002134,0.0022173,2.2513e-05,1.5913e-05,2.1346e-05,0.00024516,0.00018377,0.00018725
4625.7,0.0019864,0.0021185,0.0022011,2.2314e-05,1.5684e-05,2.1103e-05,0.00024327,0.00018209,0.00018569
4639.3,0.0019705,0.0021031,0.0021851,2.2089e-05,1.5458e-05,2.0864e-05,0.0002414,0.00018042,0.00018416
4652.91,0.0019548,0.0020879,0.0021691,2.1827e-05,1.5235e-05,2.0628e-05,0.00023954,0.00017877,0.00018263
4666.51,0.0019391,0.0020726,0.0021532,2.1521e-05,1.5017e-05,2.0395e-05,0.00023769,0.00017712,0.00018111
4680.12,0.0019233,0.0020572,0.002137,2.1169e-05,1.4801e-05,2.0166e-05,0.0002358,0.00017546,0.00017957
4693.72,0.0019071,0.0020413,0.0021205,2.0774e-05,1.459e-05,1.9941e-05,0.00023387,0.00017377,0.00017801
4707.33,0.001894,0.0020287,0.0021073,2.0346e-05,1.4385e-05,1.9721e-05,0.00023231,0.00017237,0.00017673
4720.93,0.0018788,0.0020138,0.0020917,1.9888e-05,1.4181e-05,1.9502e-05,0.00023048,0.00017078,0.00017525
4734.54,0.0018639,0.0019993,0.0020765,1.9413e-05,1.3981e-05,1.9287e-05,0.00022869,0.00016922,0.00017381
4748.14,0.0018493,0.001985,0.0020616,1.8932e-05,1.3784e-05,1.9073e-05,0.00022693,0.00016769,0.00017239
4761.75,0.001835,0.0019709,0.0020468,1.8456e-05,1.359e-05,1.8862e-05,0.00022519,0.00016617,0.000171
4775.35,0.0018208,0.001957,0.0020322,1.7996e-05,1.34e-05,1.8654e-05,0.00022346,0.00016468,0.00016962
4788.96,0.0018067,0.0019432,0.0020178,1.756e-05,1.3213e-05,1.8447e-05,0.00022175,0.00016321,0.00016825
4802.56,0.0017927,0.0019294,0.0020034,1.7156e-05,1.303e-05,1.8244e-05,0.00022004,0.00016174,0.00016689
4816.17,0.0017785,0.0019153,0.0019886,1.6789e-05,1.2849e-05,1.8041e-05,0.00021829,0.00016025,0.00016551
4829.77,0.0017666,0.0019037,0.0019765,1.6473e-05,1.2679e-05,1.7857e-05,0.00021683,0.00015897,0.00016434
4843.38,0.0017522,0.0018895,0.0019616,1.6191e-05,1.2504e-05,1.7658e-05,0.00021506,0.00015748,0.00016295
4856.98,0.0017387,0.001876,0.0019474,1.5956e-05,1.2333e-05,1.7466e-05,0.00021338,0.00015605,0.00016163
4870.59,0.0017253,0.0018628,0.0019336,1.5762e-05,1.2165e-05,1.7278e-05,0.00021173,0.00015465,0.00016033
4884.19,0.0017121,0.0018497,0.0019199,1.5604e-05,1.2e-05,1.7092e-05,0.0002101,0.00015327,0.00015905
4897.8,0.0016992,0.0018368,0.0019064,1.5474e-05,1.1837e-05,1.6908e-05,0.00020849,0.00015191,0.00015778
4911.4,0.0016864,0.0018241,0.001893,1.5363e-05,1.1675e-05,1.6726e-05,0.0002069,0.00015057,0.00015654
4925.01,0.0016738,0.0018116,0.0018799,1.5262e-05,1.1516e-05,1.6546e-05,0.00020533,0.00014925,0.00015531
4938.61,0.0016613,0.0017991,0.0018669,1.5162e-05,1.1358e-05,1.6367e-05,0.00020376,0.00014794,0.0001541
4952.22,0.0016488,0.0017866,0.0018537,1.5051e-05,1.12e-05,1.6185e-05,0.00020219,0.00014662,0.00015287
4965.82,0.0016373,0.0017752,0.0018417,1.4943e-05,1.1059e-05,1.6033e-05,0.00020074,0.0001454,0.00015175
4979.43,0.0016249,0.0017627,0.0018287,1.48e-05,1.0905e-05,1.5855e-05,0.00019918,0.0001441,0.00015054
4993.03,0.0016128,0.0017506,0.0018159,1.4641e-05,1.0757e-05,1.5687e-05,0.00019765,0.00014283,0.00014936
5006.64,0.0016008,0.0017385,0.0018032,1.4463e-05,1.0612e-05,1.5521e-05,0.00019612,0.00014157,0.00014818
5020.24,0.0015889,0.0017266,0.0017907,1.4268e-05,1.047e-05,1.5359e-05,0.00019461,0.00014033,0.00014702
5033.85,0.0015772,0.0017147,0.0017783,1.4057e-05,1.033e-05,1.5198e-05,0.00019311,0.0001391,0.00014588
5047.45,0.0015657,0.0017031,0.0017661,1.3833e-05,1.0192e-05,1.5039e-05,0.00019163,0.00013789,0.00014475
5061.06,0.0015543,0.0016916,0.001754,1.3601e-05,1.0056e-05,1.4881e-05,0.00019016,0.0001367,0.00014364
5074.66,0.0015431,0.0016803,0.0017421,1.3362e-05,9.922e-06,1.4725e-05,0.00018871,0.00013552,0.00014254
5088.27,0.0015321,0.0016691,0.0017304,1.3118e-05,9.7875e-06,1.4565e-05,0.00018728,0.00013435,0.00014145
5101.87,0.0015212,0.0016581,0.0017188,1.2896e-05,9.6732e-06,1.4437e-05,0.00018586,0.00013321,0.00014039
5115.48,0.0015103,0.001647,0.0017072,1.2658e-05,9.5414e-06,1.4277e-05,0.00018444,0.00013207,0.00013932
5129.08,0.0014995,0.0016361,0.0016957,1.2435e-05,9.4168e-06,1.4128e-05,0.00018302,0.00013093,0.00013826
5142.69,0.0014888,0.0016251,0.0016842,1.2226e-05,9.2951e-06,1.3982e-05,0.00018162,0.00012981,0.00013721
5156.29,0.0014782,0.0016142,0.0016727,1.2037e-05,9.1758e-06,1.3838e-05,0.00018021,0.00012869,0.00013616
5169.9,0.0014676,0.0016034,0.0016614,1.187e-05,9.0585e-06,1.3697e-05,0.00017882,0.00012758,0.00013512
5183.5,0.0014571,0.0015927,0.0016501,1.1728e-05,8.9428e-06,1.3558e-05,0.00017743,0.00012648,0.0001341
5197.11,0.0014468,0.0015821,0.001639,1.1611e-05,8.8286e-06,1.342e-05,0.00017606,0.0001254,0.00013308
5210.71,0.0014367,0.0015717,0.001628,1.152e-05,8.7153e-06,1.3283e-05,0.00017471,0.00012433,0.00013208
5224.32,0.0014266,0.0015614,0.0016172,1.145e-05,8.6016e-06,1.3145e-05,0.00017338,0.00012328,0.00013109
5237.92,0.0014169,0.0015513,0.0016066,1.14e-05,8.4876e-06,1.3005e-05,0.00017206,0.00012225,0.00013013
5251.53,0.0014071,0.0015413,0.0015961,1.1386e-05,8.3895e-06,1.289e-05,0.00017076,0.00012122,0.00012917
5265.13,0.0013975,0.0015313,0.0015856,1.137e-05,8.2811e-06,1.2758e-05,0.00016946,0.0001202,0.00012821
5278.74,0.0013879,0.0015214,0.0015751,1.1363e-05,8.1751e-06,1.2628e-05,0.00016817,0.00011919,0.00012726
5292.34,0.0013784,0.0015115,0.0015648,1.1361e-05,8.071e-06,1.2501e-05,0.00016688,0.00011819,0.00012632
5305.95,0.0013689,0.0015016,0.0015544,1.1361e-05,7.9688e-06,1.2377e-05,0.00016559,0.0001172,0.00012538
5319.55,0.0013594,0.0014918,0.0015441,1.136e-05,7.8683e-06,1.2254e-05,0.0001643,0.0001162,0.00012445
5333.16,0.0013501,0.001482,0.0015338,1.1353e-05,7.7694e-06,1.2133e-05,0.00016303,0.00011522,0.00012352
5346.76,0.0013408,0.0014724,0.0015236,1.134e-05,7.672e-06,1.2013e-05,0.00016175,0.00011425,0.00012261
5360.37,0.0013316,0.0014627,0.0015135,1.1315e-05,7.5755e-06,1.1894e-05,0.00016049,0.00011328,0.0001217
5373.97,0.0013227,0.0014534,0.0015037,1.1277e-05,7.4801e-06,1.1775e-05,0.00015926,0.00011235,0.00012081
5387.58,0.0013143,0.0014446,0.0014944,1.1239e-05,7.3936e-06,1.1667e-05,0.00015808,0.00011145,0.00011997
5401.18,0.0013055,0.0014353,0.0014847,1.117e-05,7.3013e-06,1.155e-05,0.00015685,0.00011052,0.00011909
5414.79,0.0012968,0.0014262,0.0014751,1.1086e-05,7.2115e-06,1.1436e-05,0.00015564,0.00010961,0.00011823
5428.39,0.0012883,0.0014172,0.0014657,1.0986e-05,7.1236e-06,1.1323e-05,0.00015444,0.00010871,0.00011738
5442.0,0.0012798,0.0014083,0.0014562,1.0872e-05,7.0375e-06,1.1213e-05,0.00015325,0.00010782,0.00011654
5455.6,0.0012714,0.0013993,0.0014468,1.0747e-05,6.9531e-06,1.1103e-05,0.00015206,0.00010693,0.0001157
5469.21,0.0012629,0.0013904,0.0014374,1.0616e-05,6.8703e-06,1.0996e-05,0.00015087,0.00010604,0.00011486
5482.81,0.0012545,0.0013815,0.0014281,1.0486e-05,6.7889e-06,1.089e-05,0.00014968,0.00010516,0.00011402
5496.42,0.0012462,0.0013726,0.0014187,1.0361e-05,6.7087e-06,1.0786e-05,0.00014849,0.00010428,0.00011318
5510.02,0.0012375,0.0013633,0.0014089,1.0246e-05,6.6286e-06,1.0682e-05,0.00014726,0.00010338,0.00011232
5523.63,0.0012313,0.0013568,0.0014021,1.0169e-05,6.5551e-06,1.0584e-05,0.00014634,0.00010269,0.00011169
5537.23,0.0012226,0.0013475,0.0013923,1.0094e-05,6.4762e-06,1.0482e-05,0.00014511,0.00010179,0.00011082
5550.84,0.0012147,0.001339,0.0013833,1.005e-05,6.3996e-06,1.0382e-05,0.00014397,0.00010096,0.00011003
5564.44,0.0012069,0.0013307,0.0013746,1.0035e-05,6.324e-06,1.0282e-05,0.00014286,0.00010014,0.00010925
5578.05,0.0011993,0.0013225,0.001366,1.0048e-05,6.2494e-06,1.0184e-05,0.00014175,9.9337e-05,0.00010848
5591.65,0.0011917,0.0013143,0.0013574,1.0088e-05,6.1758e-06,1.0087e-05,0.00014065,9.8538e-05,0.00010772
5605.26,0.0011842,0.0013062,0.0013489,1.0152e-05,6.1033e-06,9.9913e-06,0.00013956,9.7745e-05,0.00010697
5618.86,0.0011767,0.0012981,0.0013403,1.0238e-05,6.032e-06,9.897e-06,0.00013847,9.6954e-05,0.00010621
5632.47,0.0011692,0.0012899,0.0013318,1.0341e-05,5.962e-06,9.8042e-06,0.00013737,9.6164e-05,0.00010545
5646.07,0.0011615,0.0012816,0.001323,1.0457e-05,5.8931e-06,9.7128e-06,0.00013626,9.5365e-05,0.00010469
5659.68,0.001154,0.0012735,0.0013145,1.0578e-05,5.8253e-06,9.6228e-06,0.00013516,9.4581e-05,0.00010393
5673.28,0.0011482,0.0012672,0.0013079,1.0707e-05,5.7598e-06,9.5344e-06,0.00013426,9.3938e-05,0.00010333
5686.89,0.0011406,0.0012589,0.0012992,1.0824e-05,5.6942e-06,9.4463e-06,0.00013315,9.315e-05,0.00010257
5700.49,0.0011334,0.0012511,0.0012909,1.0929e-05,5.6297e-06,9.3591e-06,0.00013209,9.2397e-05,0.00010185
5714.1,0.0011265,0.0012435,0.0012829,1.1016e-05,5.5663e-06,9.2726e-06,0.00013105,9.1661e-05,0.00010114
5727.7,0.0011196,0.0012359,0.001275,1.1078e-05,5.504e-06,9.1867e-06,0.00013002,9.0936e-05,0.00010045
5741.31,0.0011128,0.0012285,0.0012672,1.1112e-05,5.4427e-06,9.1016e-06,0.000129,9.0221e-05,9.9762e-05
5754.91,0.0011061,0.0012211,0.0012594,1.1116e-05,5.3827e-06,9.0174e-06,0.00012798,8.9513e-05,9.908e-05
5768.52,0.0010994,0.0012138,0.0012517,1.1088e-05,5.3238e-06,8.9342e-06,0.00012697,8.8807e-05,9.8401e-05
5782.12,0.0010927,0.0012063,0.0012439,1.1031e-05,5.2661e-06,8.8521e-06,0.00012595,8.8101e-05,9.772e-05
5795.73,0.0010857,0.0011987,0.0012358,1.0949e-05,5.2093e-06,8.771e-06,0.00012491,8.7378e-05,9.7019e-05
5809.33,0.0010788,0.001191,0.0012277,1.0849e-05,5.1541e-06,8.6922e-06,0.00012387,8.6657e-05,9.6317e-05
5822.94,0.0010739,0.0011855,0.001222,1.074e-05,5.1005e-06,8.6157e-06,0.00012306,8.61e-05,9.5797e-05
5836.54,0.0010671,0.001178,0.0012141,1.0629e-05,5.0467e-06,8.5382e-06,0.00012204,8.5399e-05,9.5115e-05
5850.15,0.0010606,0.0011708,0.0012065,1.0526e-05,4.9937e-06,8.4617e-06,0.00012105,8.472e-05,9.4456e-05
5863.75,0.0010543,0.0011637,0.0011991,1.0439e-05,4.9412e-06,8.386e-06,0.00012008,8.4055e-05,9.3811e-05
5877.36,0.0010481,0.0011568,0.0011918,1.0376e-05,4.8893e-06,8.3109e-06,0.00011912,8.3401e-05,9.3178e-05
5890.96,0.001042,0.00115,0.0011846,1.0343e-05,4.8379e-06,8.2362e-06,0.00011818,8.2757e-05,9.2554e-05
5904.57,0.001036,0.0011432,0.0011775,1.0343e-05,4.787e-06,8.1621e-06,0.00011724,8.2122e-05,9.1937e-05
5918.17,0.00103,0.0011365,0.0011705,1.038e-05,4.7366e-06,8.0886e-06,0.00011631,8.1492e-05,9.1326e-05
5931.78,0.001024,0.0011298,0.0011634,1.0454e-05,4.6868e-06,8.0156e-06,0.00011538,8.0864e-05,9.0715e-05
5945.38,0.0010179,0.0011229,0.0011562,1.0563e-05,4.6373e-06,7.9423e-06,0.00011444,8.0223e-05,9.0088e-05
5958.99,0.0010116,0.0011157,0.0011487,1.0705e-05,4.5895e-06,7.872e-06,0.00011347,7.957e-05,8.9447e-05
5972.59,0.0010071,0.0011106,0.0011433,1.0874e-05,4.5451e-06,7.8087e-06,0.0001127,7.9059e-05,8.8964e-05
5986.2,0.0010011,0.0011038,0.0011362,1.1064e-05,4.4986e-06,7.7395e-06,0.00011177,7.8437e-05,8.8354e-05
5999.8,0.00099525,0.0010972,0.0011292,1.1268e-05,4.4532e-06,7.6719e-06,0.00011085,7.7827e-05,8.7756e-05
6013.41,0.00098951,0.0010906,0.0011224,1.1476e-05,4.4086e-06,7.6052e-06,0.00010995,7.7226e-05,8.7167e-05
6027.01,0.00098387,0.0010842,0.0011156,1.1681e-05,4.3648e-06,7.5393e-06,0.00010906,7.6634e-05,8.6587e-05
6040.62,0.00097833,0.0010779,0.001109,1.1872e-05,4.3218e-06,7.4738e-06,0.00010817,7.6051e-05,8.6016e-05
6054.22,0.00097289,0.0010717,0.0011025,1.2041e-05,4.2794e-06,7.4086e-06,0.0001073,7.5478e-05,8.5454e-05
6067.83,0.00096753,0.0010655,0.001096,1.2179e-05,4.2376e-06,7.3438e-06,0.00010643,7.4912e-05,8.49e-05
6081.43,0.00096222,0.0010594,0.0010896,1.228e-05,4.1964e-06,7.2789e-06,0.00010558,7.4353e-05,8.4351e-05
6095.04,0.00095689,0.0010533,0.0010832,1.2339e-05,4.155e-06,7.2127e-06,0.00010472,7.3793e-05,8.38e-05
6108.64,0.00095143,0.001047,0.0010766,1.2359e-05,4.1155e-06,7.149e-06,0.00010384,7.3223e-05,8.3237e-05
6122.25,0.00094682,0.0010416,0.0010709,1.2342e-05,4.0822e-06,7.0975e-06,0.00010306,7.2721e-05,8.2749e-05
6135.85,0.00094157,0.0010355,0.0010646,1.2282e-05,4.044e-06,7.0351e-06,0.00010221,7.2172e-05,8.2207e-05
6149.46,0.00093637,0.0010295,0.0010583,1.2192e-05,4.0071e-06,6.9747e-06,0.00010136,7.1627e-05,8.1668e-05
6163.06,0.0009312,0.0010235,0.001052,1.208e-05,3.9711e-06,6.9155e-06,0.00010052,7.1087e-05,8.1133e-05
6176.67,0.00092608,0.0010176,0.0010458,1.1957e-05,3.9357e-06,6.8572e-06,9.9691e-05,7.0552e-05,8.0603e-05
6190.27,0.00092103,0.0010117,0.0010396,1.1833e-05,3.9007e-06,6.7995e-06,9.8866e-05,7.0023e-05,8.0078e-05
6203.88,0.00091606,0.0010059,0.0010335,1.1718e-05,3.8661e-06,6.7422e-06,9.8051e-05,6.9502e-05,7.9562e-05
6217.48,0.00091118,0.0010002,0.0010275,1.1623e-05,3.8318e-06,6.6851e-06,9.7247e-05,6.8989e-05,7.9053e-05
6231.09,0.00090639,0.00099453,0.0010216,1.1557e-05,3.7974e-06,6.628e-06,9.6454e-05,6.8485e-05,7.8553e-05
6244.69,0.00090167,0.00098898,0.0010158,1.1523e-05,3.7625e-06,6.5695e-06,9.5669e-05,6.7987e-05,7.8059e-05
6258.3,0.00089698,0.00098345,0.0010101,1.1533e-05,3.7286e-06,6.5124e-06,9.4889e-05,6.7493e-05,7.7568e-05
6271.9,0.0008924,0.00097804,0.0010044,1.16e-05,3.7018e-06,6.4684e-06,9.4121e-05,6.7009e-05,7.7087e-05
6285.51,0.00088779,0.00097259,0.00099868,1.1694e-05,3.6684e-06,6.4118e-06,9.3351e-05,6.6524e-05,7.6604e-05
6299.11,0.00088319,0.00096713,0.00099298,1.1831e-05,3.6363e-06,6.3574e-06,9.2582e-05,6.604e-05,7.6121e-05
6312.72,0.00087858,0.00096167,0.00098727,1.2007e-05,3.6052e-06,6.3043e-06,9.1813e-05,6.5558e-05,7.5639e-05
6326.32,0.00087398,0.0009562,0.00098156,1.2214e-05,3.5747e-06,6.2522e-06,9.1046e-05,6.5077e-05,7.5157e-05
6339.93,0.00086939,0.00095075,0.00097586,1.2445e-05,3.545e-06,6.2009e-06,9.0281e-05,6.46e-05,7.4678e-05
6353.53,0.00086485,0.00094534,0.00097021,1.2691e-05,3.5158e-06,6.1502e-06,8.9521e-05,6.4126e-05,7.4202e-05
6367.14,0.00086036,0.00093998,0.00096461,1.2941e-05,3.4872e-06,6.0999e-06,8.8767e-05,6.3658e-05,7.3732e-05
6380.74,0.00085595,0.0009347,0.0009591,1.3184e-05,3.459e-06,6.0498e-06,8.8021e-05,6.3197e-05,7.3268e-05
6394.35,0.0008516,0.00092948,0.00095365,1.3406e-05,3.4308e-06,5.9992e-06,8.7283e-05,6.2743e-05,7.2811e-05
6407.95,0.00084743,0.00092445,0.0009484,1.3604e-05,3.4032e-06,5.9488e-06,8.6564e-05,6.2302e-05,7.2369e-05
6421.56,0.00084332,0.00091949,0.00094322,1.3791e-05,3.3823e-06,5.9093e-06,8.5851e-05,6.1868e-05,7.1932e-05
6435.16,0.00083915,0.00091444,0.00093795,1.3902e-05,3.3547e-06,5.8578e-06,8.5133e-05,6.143e-05,7.1491e-05
6448.77,0.00083503,0.00090946,0.00093276,1.3972e-05,3.3289e-06,5.809e-06,8.4422e-05,6.0998e-05,7.1055e-05
6462.37,0.00083094,0.0009045,0.00092757,1.3993e-05,3.3041e-06,5.7612e-06,8.3713e-05,6.0568e-05,7.0621e-05
6475.98,0.00082684,0.00089952,0.00092239,1.3967e-05,3.28e-06,5.7142e-06,8.3006e-05,6.0139e-05,7.0187e-05
6489.58,0.00082274,0.00089454,0.00091719,1.3898e-05,3.2566e-06,5.668e-06,8.2299e-05,5.9712e-05,6.9753e-05
