,1s,1s,1s,2p,2p,2p,2s,2s,2s
3292.41,0.0016054,0.0015492,0.0016836,6.6188e-06,4.07e-06,4.0619e-06,0.00013268,0.00012071,0.00012118
3306.01,0.0015837,0.0015313,0.0016649,5.29e-06,3.9934e-06,3.994e-06,0.00013097,0.00011921,0.00011972
3319.62,0.0015623,0.0015137,0.0016465,4.466e-06,3.9216e-06,3.9275e-06,0.00012927,0.00011773,0.00011829
3333.22,0.0015413,0.0014964,0.0016284,4.1448e-06,3.8533e-06,3.8623e-06,0.00012758,0.00011628,0.00011688
3346.83,0.0015205,0.0014794,0.0016105,4.3953e-06,3.7869e-06,3.7982e-06,0.00012595,0.00011485,0.00011549
3360.43,0.0015003,0.0014628,0.0015931,5.3141e-06,3.7221e-06,3.7362e-06,0.00012439,0.00011345,0.00011413
3374.04,0.0014803,0.0014463,0.0015758,6.9179e-06,3.6559e-06,3.6746e-06,0.0001229,0.00011207,0.00011279
3387.64,0.0014605,0.0014301,0.0015587,9.0518e-06,3.5885e-06,3.6144e-06,0.00012149,0.00011071,0.00011146
3401.25,0.0014411,0.0014142,0.0015419,1.136e-05,3.5194e-06,3.5553e-06,0.00012015,0.00010937,0.00011016
3414.85,0.0014219,0.0013984,0.0015253,1.3358e-05,3.4485e-06,3.4974e-06,0.00011888,0.00010804,0.00010888
3428.46,0.001403,0.0013828,0.0015089,1.4583e-05,3.3765e-06,3.4408e-06,0.00011766,0.00010674,0.00010761
3442.06,0.0013843,0.0013675,0.0014927,1.4748e-05,3.3041e-06,3.3853e-06,0.00011646,0.00010545,0.00010635
3455.67,0.0013658,0.0013522,0.0014766,1.3841e-05,3.2321e-06,3.3309e-06,0.00011526,0.00010417,0.00010511
3469.27,0.0013482,0.0013379,0.0014615,1.2113e-05,3.1622e-06,3.2778e-06,0.0001141,0.00010296,0.00010394
3482.88,0.0013303,0.0013231,0.0014458,9.9759e-06,3.0944e-06,3.2254e-06,0.00011286,0.00010172,0.00010273
3496.48,0.0013128,0.0013087,0.0014306,7.8467e-06,3.0299e-06,3.1741e-06,0.0001116,0.00010051,0.00010156
3510.09,0.0012956,0.0012946,0.0014155,6.0224e-06,2.9693e-06,3.1237e-06,0.00011031,9.9324e-05,0.0001004
3523.69,0.0012786,0.0012806,0.0014007,4.6271e-06,2.9127e-06,3.0743e-06,0.00010899,9.8153e-05,9.9266e-05
3537.3,0.0012619,0.0012669,0.0013861,3.6488e-06,2.8598e-06,3.0259e-06,0.00010765,9.6998e-05,9.8143e-05
3550.9,0.0012453,0.0012533,0.0013717,3.0302e-06,2.8104e-06,2.9785e-06,0.0001063,9.5858e-05,9.7033e-05
3564.51,0.001229,0.0012398,0.0013573,2.7571e-06,2.7634e-06,2.9321e-06,0.00010497,9.4729e-05,9.5933e-05
3578.11,0.0012127,0.0012263,0.0013429,2.8923e-06,2.7181e-06,2.8866e-06,0.00010366,9.3602e-05,9.4834e-05
3591.72,0.0011975,0.0012139,0.0013297,3.5373e-06,2.6736e-06,2.842e-06,0.00010247,9.256e-05,9.382e-05
3605.32,0.0011819,0.001201,0.001316,4.7441e-06,2.6288e-06,2.7982e-06,0.00010129,9.1483e-05,9.277e-05
3618.93,0.0011666,0.0011884,0.0013025,6.428e-06,2.5832e-06,2.7552e-06,0.00010018,9.0428e-05,9.174e-05
3632.53,0.0011515,0.001176,0.0012892,8.3338e-06,2.5365e-06,2.713e-06,9.9137e-05,8.939e-05,9.0728e-05
3646.14,0.0011367,0.0011638,0.0012761,1.0081e-05,2.4885e-06,2.6716e-06,9.815e-05,8.8368e-05,8.973e-05
3659.74,0.0011221,0.0011517,0.0012632,1.1277e-05,2.4396e-06,2.6309e-06,9.7205e-05,8.7359e-05,8.8746e-05
3673.35,0.0011076,0.0011398,0.0012504,1.1643e-05,2.3902e-06,2.591e-06,9.6283e-05,8.6361e-05,8.7773e-05
3686.95,0.0010932,0.0011278,0.0012375,1.1114e-05,2.3408e-06,2.5519e-06,9.5351e-05,8.5361e-05,8.6798e-05
3700.56,0.0010797,0.0011168,0.0012258,9.8503e-06,2.2924e-06,2.514e-06,9.4483e-05,8.4437e-05,8.5899e-05
3714.16,0.0010657,0.0011052,0.0012132,8.1634e-06,2.2452e-06,2.4764e-06,9.3525e-05,8.3466e-05,8.4952e-05
3727.77,0.0010521,0.0010939,0.0012011,6.4107e-06,2.1999e-06,2.4395e-06,9.2552e-05,8.252e-05,8.403e-05
3741.37,0.0010387,0.0010828,0.0011891,4.8693e-06,2.157e-06,2.4034e-06,9.155e-05,8.159e-05,8.3124e-05
3754.98,0.0010255,0.0010718,0.0011773,3.6742e-06,2.1166e-06,2.3679e-06,9.0521e-05,8.0676e-05,8.2232e-05
3768.58,0.0010125,0.0010611,0.0011657,2.8236e-06,2.0788e-06,2.333e-06,8.9473e-05,7.9777e-05,8.1355e-05
3782.19,0.00099967,0.0010505,0.0011542,2.2453e-06,2.0435e-06,2.2987e-06,8.8416e-05,7.8891e-05,8.049e-05
3795.79,0.00098703,0.00104,0.0011429,1.8811e-06,2.0102e-06,2.265e-06,8.7361e-05,7.8015e-05,7.9634e-05
3809.4,0.00097449,0.0010295,0.0011316,1.7444e-06,1.9785e-06,2.232e-06,8.632e-05,7.7145e-05,7.8784e-05
3823.0,0.0009625,0.0010196,0.0011208,1.9219e-06,1.9482e-06,2.2002e-06,8.5345e-05,7.6317e-05,7.7975e-05
3836.61,0.00095032,0.0010095,0.0011098,2.516e-06,1.9179e-06,2.1684e-06,8.4384e-05,7.5473e-05,7.7149e-05
3850.21,0.00093836,0.00099949,0.001099,3.5661e-06,1.8876e-06,2.1373e-06,8.3477e-05,7.4643e-05,7.6336e-05
3863.82,0.00092658,0.00098966,0.0010883,4.9812e-06,1.8567e-06,2.1068e-06,8.2625e-05,7.3826e-05,7.5536e-05
3877.42,0.00091499,0.00097999,0.0010778,6.5293e-06,1.8251e-06,2.0768e-06,8.1825e-05,7.3021e-05,7.4748e-05
3891.03,0.00090359,0.00097047,0.0010675,7.89e-06,1.7926e-06,2.0473e-06,8.107e-05,7.223e-05,7.3973e-05
3904.63,0.00089237,0.0009611,0.0010572,8.7534e-06,1.7594e-06,2.0182e-06,8.0346e-05,7.145e-05,7.3209e-05
3918.24,0.00088131,0.00095185,0.0010472,8.9226e-06,1.7258e-06,1.9896e-06,7.964e-05,7.068e-05,7.2456e-05
3931.84,0.00087035,0.00094265,0.0010371,8.3799e-06,1.6921e-06,1.9613e-06,7.8932e-05,6.9915e-05,7.1707e-05
3945.45,0.00085973,0.00093378,0.0010274,7.2906e-06,1.6596e-06,1.9347e-06,7.8231e-05,6.9176e-05,7.0985e-05
3959.05,0.0008491,0.00092485,0.0010177,5.9179e-06,1.6273e-06,1.9076e-06,7.7495e-05,6.8433e-05,7.0258e-05
3972.66,0.00083862,0.00091603,0.001008,4.5542e-06,1.5962e-06,1.8812e-06,7.6732e-05,6.77e-05,6.9541e-05
3986.26,0.00082828,0.00090732,0.00099849,3.4083e-06,1.5665e-06,1.8552e-06,7.594e-05,6.6976e-05,6.8832e-05
3999.87,0.0008181,0.00089874,0.00098908,2.563e-06,1.5385e-06,1.8297e-06,7.5122e-05,6.6263e-05,6.8134e-05
4013.47,0.00080808,0.00089028,0.0009798,1.9854e-06,1.5122e-06,1.8046e-06,7.4285e-05,6.556e-05,6.7446e-05
4027.08,0.00079822,0.00088195,0.00097065,1.5857e-06,1.4875e-06,1.7799e-06,7.344e-05,6.4869e-05,6.6768e-05
4040.68,0.00078853,0.00087375,0.00096165,1.2917e-06,1.4642e-06,1.7555e-06,7.2598e-05,6.4189e-05,6.6102e-05
4054.29,0.00077898,0.00086566,0.00095275,1.102e-06,1.4419e-06,1.7312e-06,7.1771e-05,6.3519e-05,6.5444e-05
4067.89,0.00076957,0.00085769,0.00094398,1.0935e-06,1.4216e-06,1.7088e-06,7.097e-05,6.2859e-05,6.4796e-05
4081.5,0.00076028,0.0008498,0.00093528,1.3763e-06,1.4009e-06,1.6855e-06,7.0203e-05,6.2206e-05,6.4154e-05
4095.1,0.00075111,0.000842,0.00092668,2.0283e-06,1.3803e-06,1.6628e-06,6.9475e-05,6.1561e-05,6.352e-05
4108.71,0.00074205,0.00083427,0.00091815,3.0292e-06,1.3596e-06,1.6406e-06,6.8789e-05,6.0922e-05,6.2892e-05
4122.31,0.00073311,0.00082663,0.00090971,4.2352e-06,1.3386e-06,1.6187e-06,6.8145e-05,6.0292e-05,6.2272e-05
4135.92,0.0007243,0.00081909,0.00090137,5.4063e-06,1.317e-06,1.5972e-06,6.7537e-05,5.9669e-05,6.1659e-05
4149.52,0.00071562,0.00081165,0.00089314,6.2776e-06,1.2949e-06,1.5761e-06,6.6959e-05,5.9055e-05,6.1055e-05
4163.13,0.00070708,0.00080432,0.00088503,6.6463e-06,1.2723e-06,1.5552e-06,6.64e-05,5.845e-05,6.046e-05
4176.73,0.0006987,0.00079713,0.00087706,6.4391e-06,1.2494e-06,1.5344e-06,6.5851e-05,5.7855e-05,5.9876e-05
4190.34,0.00069047,0.00079006,0.00086921,5.7394e-06,1.2274e-06,1.515e-06,6.53e-05,5.7271e-05,5.9301e-05
4203.94,0.00068232,0.00078304,0.00086142,4.735e-06,1.2048e-06,1.495e-06,6.4732e-05,5.6691e-05,5.8731e-05
4217.55,0.00067429,0.00077611,0.00085372,3.6708e-06,1.1828e-06,1.4754e-06,6.4143e-05,5.6118e-05,5.8168e-05
4231.15,0.00066636,0.00076924,0.00084609,2.7493e-06,1.1617e-06,1.4562e-06,6.3528e-05,5.5551e-05,5.7611e-05
4244.76,0.00065853,0.00076245,0.00083853,2.076e-06,1.1414e-06,1.4373e-06,6.2887e-05,5.499e-05,5.706e-05
4258.36,0.00065079,0.00075572,0.00083103,1.6451e-06,1.1223e-06,1.4187e-06,6.2223e-05,5.4435e-05,5.6514e-05
4271.97,0.00064315,0.00074906,0.00082361,1.3719e-06,1.1042e-06,1.4005e-06,6.1544e-05,5.3887e-05,5.5973e-05
4285.57,0.00063561,0.00074247,0.00081626,1.1548e-06,1.0872e-06,1.3825e-06,6.0858e-05,5.3345e-05,5.5439e-05
4299.18,0.00062822,0.000736,0.00080904,9.3656e-07,1.0711e-06,1.3647e-06,6.018e-05,5.2813e-05,5.4915e-05
4312.78,0.00062111,0.00072982,0.00080214,7.3924e-07,1.0564e-06,1.3477e-06,5.9534e-05,5.2303e-05,5.4412e-05
4326.39,0.0006139,0.00072349,0.00079506,6.5353e-07,1.0417e-06,1.3304e-06,5.8892e-05,5.1783e-05,5.3898e-05
4339.99,0.00060684,0.00071729,0.00078812,7.9618e-07,1.0274e-06,1.3134e-06,5.8285e-05,5.1274e-05,5.3395e-05
4353.6,0.00059989,0.00071117,0.00078127,1.2449e-06,1.0134e-06,1.2967e-06,5.7714e-05,5.0772e-05,5.2899e-05
4367.2,0.00059303,0.00070511,0.00077449,1.988e-06,9.9933e-07,1.2803e-06,5.7179e-05,5.0275e-05,5.2408e-05
4380.81,0.00058625,0.00069911,0.00076776,2.9085e-06,9.8509e-07,1.2641e-06,5.6676e-05,4.9783e-05,5.1921e-05
4394.41,0.00057955,0.00069316,0.00076108,3.8107e-06,9.7057e-07,1.2483e-06,5.6202e-05,4.9295e-05,5.1439e-05
4408.02,0.00057291,0.00068725,0.00075444,4.4814e-06,9.5575e-07,1.2327e-06,5.5748e-05,4.8811e-05,5.0959e-05
4421.62,0.00056628,0.00068129,0.00074775,4.761e-06,9.4058e-07,1.2173e-06,5.5299e-05,4.8325e-05,5.0478e-05
4435.23,0.00056042,0.00067623,0.00074204,4.5971e-06,9.2558e-07,1.2023e-06,5.4922e-05,4.7902e-05,5.0063e-05
4448.83,0.00055384,0.00067025,0.00073533,4.0584e-06,9.0996e-07,1.1873e-06,5.446e-05,4.7416e-05,4.9581e-05
4462.44,0.00054759,0.00066464,0.00072901,3.3085e-06,8.945e-07,1.1726e-06,5.4011e-05,4.6956e-05,4.9126e-05
4476.04,0.00054147,0.00065914,0.00072281,2.5436e-06,8.7922e-07,1.158e-06,5.3547e-05,4.6504e-05,4.8679e-05
4489.65,0.00053544,0.00065372,0.00071669,1.9255e-06,8.6427e-07,1.1437e-06,5.3062e-05,4.6059e-05,4.8239e-05
4503.25,0.0005295,0.00064835,0.00071064,1.5312e-06,8.4982e-07,1.1296e-06,5.2556e-05,4.5619e-05,4.7805e-05
4516.86,0.00052363,0.00064304,0.00070464,1.3402e-06,8.36e-07,1.1157e-06,5.203e-05,4.5184e-05,4.7374e-05
4530.46,0.00051782,0.00063776,0.00069867,1.2597e-06,8.2288e-07,1.102e-06,5.1487e-05,4.4752e-05,4.6946e-05
4544.07,0.00051204,0.00063247,0.0006927,1.1779e-06,8.1051e-07,1.0886e-06,5.0932e-05,4.432e-05,4.6518e-05
4557.67,0.00050631,0.00062722,0.00068675,1.0196e-06,7.9885e-07,1.0754e-06,5.0375e-05,4.3892e-05,4.6092e-05
4571.28,0.00050111,0.00062258,0.00068149,7.8337e-07,7.8794e-07,1.0624e-06,4.9872e-05,4.3508e-05,4.5713e-05
4584.88,0.00049552,0.00061742,0.00067565,5.4281e-07,7.7751e-07,1.0496e-06,4.9341e-05,4.3088e-05,4.5296e-05
4598.49,0.00049009,0.00061242,0.00066998,4.155e-07,7.6748e-07,1.0369e-06,4.8841e-05,4.2681e-05,4.4891e-05
4612.09,0.00048477,0.00060751,0.00066441,5.0936e-07,7.5773e-07,1.0244e-06,4.8372e-05,4.2281e-05,4.4493e-05
4625.7,0.00047954,0.00060268,0.00065893,8.7136e-07,7.4808e-07,1.0121e-06,4.7935e-05,4.1887e-05,4.4101e-05
4639.3,0.00047438,0.00059791,0.00065351,1.4588e-06,7.3844e-07,9.9989e-07,4.7528e-05,4.1498e-05,4.3714e-05
4652.91,0.0004693,0.00059319,0.00064815,2.1455e-06,7.287e-07,9.8788e-07,4.7148e-05,4.1114e-05,4.3331e-05
4666.51,0.00046426,0.0005885,0.00064281,2.761e-06,7.188e-07,9.7604e-07,4.6787e-05,4.0731e-05,4.2951e-05
4680.12,0.00045922,0.00058376,0.00063743,3.1475e-06,7.087e-07,9.6437e-07,4.6435e-05,4.0347e-05,4.2568e-05
4693.72,0.00045411,0.00057891,0.00063192,3.2147e-06,6.9841e-07,9.5294e-07,4.6076e-05,3.9955e-05,4.2176e-05
4707.33,0.00044973,0.00057494,0.00062736,2.9688e-06,6.8799e-07,9.4186e-07,4.5783e-05,3.9624e-05,4.1849e-05
4720.93,0.0004449,0.00057037,0.00062216,2.5059e-06,6.7736e-07,9.3076e-07,4.5431e-05,3.9253e-05,4.148e-05
4734.54,0.00044018,0.0005659,0.00061707,1.9791e-06,6.6667e-07,9.1984e-07,4.507e-05,3.8889e-05,4.1118e-05
4748.14,0.00043554,0.0005615,0.00061205,1.5395e-06,6.5598e-07,9.0905e-07,4.4694e-05,3.853e-05,4.0761e-05
4761.75,0.00043099,0.00055718,0.00060711,1.2857e-06,6.4541e-07,8.984e-07,4.43e-05,3.8178e-05,4.0411e-05
4775.35,0.00042651,0.00055292,0.00060224,1.2327e-06,6.3507e-07,8.8787e-07,4.3889e-05,3.783e-05,4.0065e-05
4788.96,0.0004221,0.00054871,0.00059743,1.3151e-06,6.2507e-07,8.7746e-07,4.3462e-05,3.7487e-05,3.9723e-05
4802.56,0.00041774,0.00054453,0.00059265,1.4192e-06,6.155e-07,8.6718e-07,4.3023e-05,3.7147e-05,3.9385e-05
4816.17,0.00041338,0.00054032,0.00058784,1.4329e-06,6.0639e-07,8.5691e-07,4.2573e-05,3.6806e-05,3.9044e-05
4829.77,0.00040941,0.00053659,0.00058356,1.2933e-06,5.9817e-07,8.4776e-07,4.2159e-05,3.6498e-05,3.8738e-05
4843.38,0.0004051,0.00053238,0.00057874,1.0105e-06,5.9006e-07,8.3767e-07,4.1711e-05,3.6158e-05,3.8398e-05
4856.98,0.00040093,0.00052832,0.00057409,6.6741e-07,5.8251e-07,8.2803e-07,4.1288e-05,3.583e-05,3.807e-05
4870.59,0.00039683,0.00052432,0.00056951,3.8523e-07,5.7536e-07,8.1856e-07,4.0885e-05,3.5506e-05,3.7745e-05
4884.19,0.00039279,0.00052037,0.00056498,2.7669e-07,5.6848e-07,8.0924e-07,4.0507e-05,3.5187e-05,3.7425e-05
4897.8,0.00038882,0.00051648,0.00056051,4.015e-07,5.6177e-07,8.0004e-07,4.0155e-05,3.4872e-05,3.711e-05
4911.4,0.00038492,0.00051264,0.00055611,7.4136e-07,5.5511e-07,7.9094e-07,3.983e-05,3.4562e-05,3.6799e-05
4925.01,0.00038109,0.00050887,0.00055177,1.2042e-06,5.4843e-07,7.8193e-07,3.9528e-05,3.4256e-05,3.6493e-05
4938.61,0.00037731,0.00050514,0.00054748,1.6555e-06,5.4164e-07,7.7299e-07,3.9244e-05,3.3954e-05,3.619e-05
4952.22,0.00037358,0.00050143,0.00054322,1.9653e-06,5.3458e-07,7.6392e-07,3.8972e-05,3.3654e-05,3.589e-05
4965.82,0.00036998,0.00049787,0.00053912,2.0589e-06,5.2806e-07,7.5634e-07,3.8715e-05,3.3365e-05,3.56e-05
4979.43,0.00036633,0.00049422,0.00053492,1.9258e-06,5.2064e-07,7.4747e-07,3.8448e-05,3.3069e-05,3.5304e-05
4993.03,0.00036273,0.00049061,0.00053077,1.644e-06,5.132e-07,7.3905e-07,3.8175e-05,3.2777e-05,3.5012e-05
5006.64,0.00035918,0.00048703,0.00052664,1.3332e-06,5.0563e-07,7.3082e-07,3.789e-05,3.2488e-05,3.4722e-05
5020.24,0.00035568,0.00048348,0.00052256,1.1168e-06,4.9797e-07,7.2272e-07,3.759e-05,3.2201e-05,3.4435e-05
5033.85,0.00035222,0.00047996,0.00051851,1.0759e-06,4.9027e-07,7.1475e-07,3.7273e-05,3.1917e-05,3.4151e-05
5047.45,0.00034882,0.0004765,0.00051451,1.221e-06,4.826e-07,7.0689e-07,3.694e-05,3.1637e-05,3.387e-05
5061.06,0.00034548,0.00047308,0.00051057,1.489e-06,4.7506e-07,6.991e-07,3.6593e-05,3.1362e-05,3.3594e-05
5074.66,0.0003422,0.00046972,0.00050669,1.7671e-06,4.677e-07,6.9137e-07,3.6236e-05,3.109e-05,3.3321e-05
5088.27,0.00033897,0.0004664,0.00050286,1.9337e-06,4.6051e-07,6.8351e-07,3.5873e-05,3.0822e-05,3.3053e-05
5101.87,0.00033579,0.00046313,0.00049908,1.9082e-06,4.5456e-07,6.771e-07,3.5509e-05,3.0558e-05,3.2787e-05
5115.48,0.00033266,0.00045988,0.00049533,1.664e-06,4.4804e-07,6.6926e-07,3.515e-05,3.0297e-05,3.2525e-05
5129.08,0.00032957,0.00045666,0.00049161,1.2608e-06,4.4216e-07,6.6191e-07,3.48e-05,3.0038e-05,3.2264e-05
5142.69,0.0003265,0.00045346,0.00048791,8.0696e-07,4.3669e-07,6.5472e-07,3.4463e-05,2.9781e-05,3.2005e-05
5156.29,0.00032347,0.00045027,0.00048423,4.2788e-07,4.3154e-07,6.4767e-07,3.4144e-05,2.9526e-05,3.1748e-05
5169.9,0.00032048,0.0004471,0.00048056,2.2316e-07,4.2665e-07,6.4074e-07,3.3844e-05,2.9272e-05,3.1492e-05
5183.5,0.00031752,0.00044396,0.00047693,2.3365e-07,4.2191e-07,6.3392e-07,3.3566e-05,2.9021e-05,3.1238e-05
5197.11,0.0003146,0.00044085,0.00047334,4.3004e-07,4.1724e-07,6.2718e-07,3.3307e-05,2.8773e-05,3.0988e-05
5210.71,0.00031173,0.00043778,0.00046979,7.2613e-07,4.1254e-07,6.2051e-07,3.3067e-05,2.8528e-05,3.074e-05
5224.32,0.0003089,0.00043474,0.00046627,1.0116e-06,4.0769e-07,6.1381e-07,3.2839e-05,2.8285e-05,3.0495e-05
5237.92,0.00030615,0.00043179,0.00046285,1.1922e-06,4.0262e-07,6.0703e-07,3.2625e-05,2.8049e-05,3.0256e-05
5251.53,0.00030348,0.00042891,0.00045951,1.226e-06,3.9815e-07,6.013e-07,3.2418e-05,2.7818e-05,3.0024e-05
5265.13,0.00030079,0.000426,0.00045614,1.1297e-06,3.929e-07,5.9489e-07,3.2204e-05,2.7585e-05,2.9789e-05
5278.74,0.00029815,0.00042312,0.0004528,9.8054e-07,3.8749e-07,5.8861e-07,3.1983e-05,2.7355e-05,2.9556e-05
5292.34,0.00029554,0.00042026,0.00044948,8.8056e-07,3.8194e-07,5.8244e-07,3.1751e-05,2.7126e-05,2.9326e-05
5305.95,0.00029295,0.00041741,0.00044618,9.198e-07,3.7626e-07,5.7638e-07,3.1504e-05,2.6899e-05,2.9096e-05
5319.55,0.00029039,0.00041457,0.00044289,1.1413e-06,3.705e-07,5.7042e-07,3.1241e-05,2.6673e-05,2.8868e-05
5333.16,0.00028786,0.00041175,0.00043962,1.5223e-06,3.6472e-07,5.6456e-07,3.0963e-05,2.6449e-05,2.8641e-05
5346.76,0.00028535,0.00040894,0.00043637,1.9783e-06,3.5899e-07,5.5878e-07,3.0672e-05,2.6226e-05,2.8416e-05
5360.37,0.00028287,0.00040613,0.00043312,2.388e-06,3.5336e-07,5.5305e-07,3.0369e-05,2.6004e-05,2.8191e-05
5373.97,0.00028046,0.00040341,0.00042996,2.6319e-06,3.479e-07,5.4735e-07,3.0066e-05,2.5788e-05,2.7973e-05
5387.58,0.00027824,0.00040095,0.00042709,2.6328e-06,3.4308e-07,5.4205e-07,2.9778e-05,2.559e-05,2.7773e-05
5401.18,0.00027587,0.00039824,0.00042395,2.3703e-06,3.382e-07,5.3648e-07,2.9475e-05,2.5377e-05,2.7556e-05
5414.79,0.00027357,0.00039561,0.0004209,1.9025e-06,3.3368e-07,5.3101e-07,2.9185e-05,2.5169e-05,2.7346e-05
5428.39,0.00027132,0.00039302,0.0004179,1.3365e-06,3.2948e-07,5.2562e-07,2.8909e-05,2.4965e-05,2.7138e-05
5442.0,0.00026909,0.00039046,0.00041492,7.9898e-07,3.2557e-07,5.203e-07,2.8648e-05,2.4763e-05,2.6932e-05
5455.6,0.00026689,0.0003879,0.00041195,3.9797e-07,3.219e-07,5.1506e-07,2.8404e-05,2.4562e-05,2.6727e-05
5469.21,0.00026471,0.00038535,0.00040899,1.926e-07,3.1841e-07,5.0991e-07,2.8177e-05,2.4361e-05,2.6524e-05
5482.81,0.00026254,0.0003828,0.00040604,1.8023e-07,3.1503e-07,5.0485e-07,2.7966e-05,2.4162e-05,2.632e-05
5496.42,0.00026038,0.00038024,0.00040308,3.0425e-07,3.1168e-07,4.9987e-07,2.7767e-05,2.3962e-05,2.6117e-05
5510.02,0.00025814,0.00037755,0.00039998,4.7923e-07,3.0826e-07,4.9494e-07,2.757e-05,2.3755e-05,2.5904e-05
5523.63,0.00025656,0.0003758,0.00039787,6.2432e-07,3.0501e-07,4.9017e-07,2.7448e-05,2.3607e-05,2.5757e-05
5537.23,0.00025433,0.00037308,0.00039474,6.928e-07,3.0135e-07,4.8534e-07,2.7258e-05,2.3399e-05,2.5543e-05
5550.84,0.0002523,0.00037063,0.00039191,6.8893e-07,2.9759e-07,4.8059e-07,2.7085e-05,2.3208e-05,2.5349e-05
5564.44,0.00025033,0.00036825,0.00038914,6.649e-07,2.9365e-07,4.7588e-07,2.6911e-05,2.3022e-05,2.5159e-05
5578.05,0.0002484,0.0003659,0.00038642,7.0042e-07,2.8954e-07,4.7122e-07,2.673e-05,2.2838e-05,2.4972e-05
5591.65,0.00024651,0.00036359,0.00038374,8.7154e-07,2.8528e-07,4.6661e-07,2.6539e-05,2.2657e-05,2.4788e-05
5605.26,0.00024463,0.00036129,0.00038107,1.2194e-06,2.8091e-07,4.6205e-07,2.6335e-05,2.2478e-05,2.4605e-05
5618.86,0.00024277,0.00035899,0.0003784,1.7299e-06,2.7647e-07,4.5757e-07,2.6117e-05,2.2299e-05,2.4423e-05
5632.47,0.00024092,0.00035669,0.00037574,2.3308e-06,2.7203e-07,4.5316e-07,2.5886e-05,2.212e-05,2.4241e-05
5646.07,0.00023906,0.00035435,0.00037303,2.9082e-06,2.6766e-07,4.4882e-07,2.5641e-05,2.194e-05,2.4056e-05
5659.68,0.00023722,0.00035203,0.00037035,3.3371e-06,2.6341e-07,4.4457e-07,2.539e-05,2.1761e-05,2.3873e-05
5673.28,0.00023576,0.00035026,0.00036824,3.5167e-06,2.5938e-07,4.4037e-07,2.5174e-05,2.1617e-05,2.3728e-05
5686.89,0.00023393,0.00034791,0.00036554,3.3979e-06,2.5554e-07,4.3621e-07,2.4916e-05,2.1438e-05,2.3544e-05
5700.49,0.00023219,0.00034568,0.00036296,2.9994e-06,2.5195e-07,4.3209e-07,2.4671e-05,2.1267e-05,2.3369e-05
5714.1,0.0002305,0.00034351,0.00036045,2.4008e-06,2.4861e-07,4.2801e-07,2.4438e-05,2.11e-05,2.3197e-05
5727.7,0.00022884,0.00034138,0.00035797,1.7206e-06,2.4551e-07,4.2396e-07,2.4218e-05,2.0936e-05,2.3029e-05
5741.31,0.00022722,0.00033927,0.00035554,1.0831e-06,2.4262e-07,4.1995e-07,2.4013e-05,2.0775e-05,2.2863e-05
5754.91,0.00022563,0.0003372,0.00035313,5.8673e-07,2.3991e-07,4.1597e-07,2.3823e-05,2.0615e-05,2.2699e-05
5768.52,0.00022405,0.00033513,0.00035073,2.8107e-07,2.3733e-07,4.1203e-07,2.3649e-05,2.0456e-05,2.2536e-05
5782.12,0.00022248,0.00033306,0.00034833,1.6075e-07,2.3482e-07,4.0815e-07,2.3487e-05,2.0298e-05,2.2373e-05
5795.73,0.00022088,0.00033093,0.00034588,1.7647e-07,2.3235e-07,4.0429e-07,2.3332e-05,2.0137e-05,2.2207e-05
5809.33,0.00021928,0.00032877,0.0003434,2.5881e-07,2.2987e-07,4.0057e-07,2.3183e-05,1.9974e-05,2.2039e-05
5822.94,0.00021806,0.00032718,0.0003415,3.4645e-07,2.2732e-07,3.97e-07,2.3078e-05,1.9846e-05,2.1909e-05
5836.54,0.00021652,0.00032509,0.0003391,4.0899e-07,2.2465e-07,3.9333e-07,2.294e-05,1.9688e-05,2.1747e-05
5850.15,0.00021503,0.00032306,0.00033676,4.5811e-07,2.2185e-07,3.8972e-07,2.2804e-05,1.9535e-05,2.1589e-05
5863.75,0.00021358,0.00032108,0.00033447,5.4186e-07,2.1889e-07,3.8615e-07,2.2664e-05,1.9384e-05,2.1434e-05
5877.36,0.00021215,0.00031912,0.00033221,7.2548e-07,2.1578e-07,3.8262e-07,2.2518e-05,1.9235e-05,2.1281e-05
5890.96,0.00021076,0.0003172,0.00032999,1.0647e-06,2.1253e-07,3.791e-07,2.2363e-05,1.9089e-05,2.1131e-05
5904.57,0.0002094,0.00031531,0.0003278,1.5802e-06,2.0917e-07,3.7561e-07,2.2198e-05,1.8945e-05,2.0983e-05
5918.17,0.00020806,0.00031343,0.00032563,2.2422e-06,2.0575e-07,3.7215e-07,2.2022e-05,1.8803e-05,2.0837e-05
5931.78,0.00020674,0.00031157,0.00032348,2.9705e-06,2.0233e-07,3.687e-07,2.1835e-05,1.8661e-05,2.0691e-05
5945.38,0.0002054,0.00030968,0.0003213,3.6494e-06,1.9893e-07,3.6521e-07,2.1636e-05,1.8519e-05,2.0544e-05
5958.99,0.00020404,0.00030773,0.00031906,4.1574e-06,1.9569e-07,3.6187e-07,2.1427e-05,1.8373e-05,2.0394e-05
5972.59,0.00020295,0.00030618,0.00031724,4.3972e-06,1.9268e-07,3.5895e-07,2.1241e-05,1.8252e-05,2.027e-05
5986.2,0.00020166,0.00030432,0.0003151,4.3127e-06,1.8975e-07,3.5567e-07,2.1033e-05,1.8113e-05,2.0126e-05
5999.8,0.0002004,0.00030248,0.00031298,3.9191e-06,1.8703e-07,3.5247e-07,2.083e-05,1.7976e-05,1.9984e-05
