,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
3142.75,0.037204,0.03657,0.0363,0.013419,0.012991,0.01292,0.011698,0.010115,0.0098085,0.020693,0.019562,0.018526,0.0070086,0.0071445,0.0067752,0.00078069,0.00064389,0.00062156,0.0038889,0.003758,0.0035694,0.001599,0.0016391,0.0015626,5.5646e-05,6.0004e-05,5.7262e-05
3156.36,0.036939,0.036314,0.036049,0.013358,0.012933,0.012862,0.011537,0.0099666,0.0096694,0.020519,0.019375,0.018349,0.0069657,0.0070935,0.0067258,0.00079741,0.00063391,0.00061243,0.0038522,0.003719,0.0035324,0.0015871,0.0016257,0.0015495,5.4839e-05,5.9517e-05,5.6774e-05
3169.96,0.036677,0.036061,0.0358,0.013296,0.012874,0.012804,0.011379,0.009821,0.0095329,0.020348,0.01919,0.018175,0.0069232,0.007043,0.0066769,0.00079654,0.00062404,0.0006035,0.003816,0.0036805,0.003496,0.0015754,0.0016124,0.0015366,5.5676e-05,5.9033e-05,5.6291e-05
3183.57,0.036417,0.03581,0.035554,0.013235,0.012816,0.012747,0.011223,0.0096781,0.0093989,0.020178,0.019007,0.018004,0.0068812,0.0069929,0.0066285,0.00077655,0.00061436,0.00059473,0.0037803,0.0036426,0.00346,0.0015639,0.0015993,0.0015239,5.7513e-05,5.8547e-05,5.5814e-05
3197.17,0.03616,0.035561,0.03531,0.013174,0.012759,0.01269,0.011071,0.0095377,0.0092673,0.020011,0.018827,0.017834,0.0068396,0.0069433,0.0065805,0.00073964,0.00060492,0.00058612,0.0037451,0.0036052,0.0034246,0.0015524,0.0015864,0.0015113,5.9199e-05,5.8056e-05,5.5342e-05
3210.78,0.035905,0.035315,0.035068,0.013114,0.012702,0.012634,0.01092,0.0093996,0.0091379,0.019846,0.018649,0.017667,0.0067984,0.0068943,0.0065331,0.00069124,0.00059577,0.00057766,0.0037104,0.0035683,0.0033897,0.0015412,0.0015736,0.0014989,5.9633e-05,5.7565e-05,5.4877e-05
3224.38,0.035653,0.035072,0.034829,0.013054,0.012645,0.012578,0.010772,0.0092637,0.0090106,0.019683,0.018473,0.017502,0.0067578,0.0068458,0.0064863,0.00063873,0.00058694,0.00056934,0.0036762,0.0035319,0.0033553,0.0015301,0.001561,0.0014866,5.8375e-05,5.708e-05,5.4417e-05
3237.99,0.035403,0.03483,0.034592,0.012994,0.012589,0.012522,0.010625,0.0091297,0.0088849,0.019521,0.018299,0.017339,0.0067177,0.0067979,0.00644,0.00058983,0.0005784,0.00056114,0.0036423,0.0034959,0.0033213,0.0015191,0.0015485,0.0014745,5.5898e-05,5.6607e-05,5.3963e-05
3251.59,0.035156,0.034592,0.034358,0.012935,0.012533,0.012467,0.010483,0.009,0.0087634,0.019363,0.018128,0.017178,0.006678,0.0067504,0.0063941,0.00055126,0.00057028,0.00055321,0.003609,0.0034606,0.0032879,0.0015082,0.0015362,0.0014625,5.3288e-05,5.6149e-05,5.3515e-05
3265.2,0.03491,0.034355,0.034125,0.012876,0.012477,0.012412,0.010341,0.0088706,0.0086422,0.019205,0.017958,0.017019,0.0066386,0.0067034,0.0063487,0.00052719,0.0005623,0.00054531,0.003576,0.0034255,0.0032547,0.0014975,0.001524,0.0014507,5.1628e-05,5.5704e-05,5.3072e-05
3278.8,0.034666,0.034119,0.033893,0.012818,0.012422,0.012357,0.010202,0.0087437,0.0085233,0.019048,0.01779,0.016861,0.0065997,0.0066567,0.0063037,0.00051956,0.0005545,0.00053756,0.0035434,0.0033909,0.003222,0.0014869,0.0015119,0.0014389,5.1495e-05,5.5265e-05,5.2633e-05
3292.41,0.034424,0.033885,0.033663,0.01276,0.012367,0.012303,0.010065,0.0086191,0.0084065,0.018894,0.017624,0.016705,0.006561,0.0066104,0.0062591,0.00052763,0.00054683,0.00052996,0.0035112,0.0033567,0.0031897,0.0014764,0.0015,0.0014274,5.2747e-05,5.4827e-05,5.2199e-05
3306.01,0.034184,0.033653,0.033436,0.012702,0.012312,0.012248,0.0099297,0.0084967,0.0082918,0.018741,0.01746,0.016551,0.0065227,0.0065646,0.0062149,0.00054845,0.0005392,0.00052249,0.0034793,0.003323,0.0031579,0.001466,0.0014881,0.0014159,5.4597e-05,5.4384e-05,5.177e-05
3319.62,0.033947,0.033424,0.03321,0.012644,0.012257,0.012194,0.0097968,0.0083763,0.008179,0.01859,0.017298,0.016399,0.0064848,0.0065191,0.0061711,0.00057731,0.00053158,0.00051516,0.0034479,0.0032897,0.0031265,0.0014558,0.0014764,0.0014045,5.5942e-05,5.3938e-05,5.1345e-05
3333.22,0.033712,0.033197,0.032987,0.012587,0.012203,0.012141,0.0096659,0.0082579,0.008068,0.018441,0.017138,0.016249,0.0064472,0.0064741,0.0061278,0.00060826,0.00052394,0.00050795,0.003417,0.0032569,0.0030955,0.0014456,0.0014648,0.0013933,5.5911e-05,5.3493e-05,5.0926e-05
3346.83,0.033479,0.032972,0.032766,0.01253,0.01215,0.012088,0.0095367,0.0081412,0.0079587,0.018293,0.016979,0.016101,0.0064102,0.0064296,0.006085,0.00063494,0.00051626,0.00050085,0.0033864,0.0032245,0.0030649,0.0014356,0.0014534,0.0013823,5.4344e-05,5.3056e-05,5.0512e-05
3360.43,0.033249,0.03275,0.032548,0.012474,0.012097,0.012036,0.0094108,0.0080276,0.0078523,0.018148,0.016823,0.015955,0.0063738,0.0063859,0.0060429,0.00065165,0.00050868,0.00049394,0.0033562,0.0031926,0.0030348,0.0014258,0.0014422,0.0013714,5.1875e-05,5.2632e-05,5.0105e-05
3374.04,0.033021,0.032529,0.03233,0.012418,0.012044,0.011983,0.0092853,0.0079147,0.0077464,0.018003,0.016669,0.01581,0.0063375,0.0063423,0.006001,0.00065405,0.00050108,0.00048707,0.0033264,0.003161,0.003005,0.001416,0.001431,0.0013606,4.9546e-05,5.222e-05,4.9701e-05
3387.64,0.032794,0.03231,0.032115,0.012362,0.011991,0.011931,0.0091619,0.0078038,0.0076425,0.01786,0.016516,0.015667,0.0063016,0.0062991,0.0059595,0.00064059,0.0004936,0.00048033,0.0032969,0.0031298,0.0029756,0.0014064,0.00142,0.0013499,4.8274e-05,5.1819e-05,4.9302e-05
3401.25,0.032568,0.032092,0.031901,0.012307,0.011939,0.01188,0.0090403,0.0076947,0.0075403,0.017719,0.016365,0.015526,0.0062661,0.0062563,0.0059183,0.0006125,0.0004863,0.00047371,0.0032677,0.0030989,0.0029466,0.0013968,0.0014091,0.0013393,4.8445e-05,5.1422e-05,4.8907e-05
3414.85,0.032345,0.031876,0.031688,0.012252,0.011887,0.011828,0.0089207,0.0075875,0.0074398,0.017579,0.016215,0.015386,0.0062308,0.0062138,0.0058776,0.0005737,0.00047921,0.0004672,0.0032389,0.0030685,0.0029178,0.0013873,0.0013983,0.0013289,4.9801e-05,5.1025e-05,4.8516e-05
3428.46,0.032123,0.031662,0.031478,0.012197,0.011835,0.011777,0.0088029,0.0074822,0.0073411,0.01744,0.016067,0.015247,0.0061957,0.0061716,0.0058371,0.00052986,0.00047238,0.00046081,0.0032104,0.0030383,0.0028895,0.001378,0.0013875,0.0013185,5.1542e-05,5.0623e-05,4.8129e-05
3442.06,0.031903,0.031449,0.031269,0.012142,0.011783,0.011725,0.008687,0.0073786,0.007244,0.017303,0.01592,0.01511,0.0061609,0.0061298,0.0057969,0.00048722,0.0004658,0.00045454,0.0031822,0.0030086,0.0028615,0.0013687,0.0013769,0.0013082,5.2659e-05,5.0218e-05,4.7746e-05
3455.67,0.031685,0.031238,0.031061,0.012087,0.011731,0.011674,0.0085727,0.0072767,0.0071485,0.017167,0.015775,0.014975,0.0061261,0.0060879,0.0057568,0.00045143,0.00045946,0.00044836,0.0031544,0.0029792,0.0028338,0.0013594,0.0013663,0.001298,5.2431e-05,4.9812e-05,4.7365e-05
3469.27,0.031472,0.031033,0.030859,0.012035,0.011683,0.011626,0.0084606,0.0071769,0.007055,0.017034,0.015634,0.014843,0.0060935,0.0060483,0.0057188,0.00042669,0.00045334,0.00044231,0.0031272,0.0029505,0.0028068,0.0013507,0.0013562,0.0012883,5.083e-05,4.9427e-05,4.7002e-05
3482.88,0.031259,0.030826,0.030656,0.011981,0.011632,0.011575,0.0083495,0.0070782,0.0069624,0.016901,0.015493,0.014711,0.0060596,0.0060074,0.0056796,0.00041518,0.00044734,0.00043634,0.0031001,0.0029219,0.0027798,0.0013417,0.0013459,0.0012783,4.8473e-05,4.904e-05,4.663e-05
3496.48,0.031047,0.030622,0.030455,0.011928,0.011581,0.011526,0.0082401,0.0069811,0.0068713,0.01677,0.015353,0.01458,0.0060263,0.0059672,0.0056411,0.00041716,0.00044144,0.00043046,0.0030733,0.0028937,0.0027533,0.0013328,0.0013357,0.0012685,4.6344e-05,4.8667e-05,4.6265e-05
3510.09,0.030838,0.030419,0.030255,0.011875,0.011532,0.011476,0.0081322,0.0068855,0.0067817,0.016641,0.015215,0.014452,0.0059934,0.0059275,0.0056031,0.000431,0.00043558,0.00042467,0.0030469,0.0028658,0.0027271,0.0013241,0.0013257,0.0012589,4.5243e-05,4.8305e-05,4.5905e-05
3523.69,0.030629,0.030218,0.030057,0.011823,0.011482,0.011427,0.0080258,0.0067914,0.0066935,0.016512,0.015079,0.014324,0.0059609,0.0058881,0.0055654,0.00045352,0.00042974,0.00041899,0.0030207,0.0028382,0.0027011,0.0013155,0.0013158,0.0012493,4.5485e-05,4.7946e-05,4.555e-05
3537.3,0.030422,0.030017,0.02986,0.01177,0.011433,0.011378,0.007921,0.0066989,0.0066067,0.016384,0.014943,0.014198,0.0059285,0.005849,0.005528,0.00048038,0.00042387,0.00041339,0.0029948,0.002811,0.0026755,0.0013069,0.001306,0.0012398,4.6809e-05,4.7587e-05,4.5197e-05
3550.9,0.030217,0.029819,0.029664,0.011718,0.011384,0.01133,0.0078179,0.0066079,0.0065214,0.016258,0.014809,0.014073,0.0058963,0.0058101,0.0054909,0.00050652,0.00041799,0.0004079,0.0029691,0.002784,0.0026501,0.0012984,0.0012962,0.0012304,4.8473e-05,4.7223e-05,4.4848e-05
3564.51,0.030013,0.029621,0.02947,0.011666,0.011334,0.011281,0.0077163,0.0065185,0.0064375,0.016132,0.014676,0.013949,0.0058642,0.0057713,0.0054538,0.00052691,0.0004121,0.0004025,0.0029437,0.0027573,0.002625,0.0012899,0.0012865,0.0012211,4.9556e-05,4.6855e-05,4.45e-05
3578.11,0.029809,0.029424,0.029276,0.011612,0.011284,0.011231,0.0076162,0.0064306,0.006355,0.016008,0.014545,0.013826,0.0058318,0.0057323,0.0054165,0.00053731,0.00040622,0.00039719,0.0029185,0.0027308,0.0026002,0.0012814,0.0012767,0.0012117,4.939e-05,4.6482e-05,4.4152e-05
3591.72,0.029615,0.029237,0.029092,0.011565,0.011239,0.011187,0.0075177,0.0063441,0.0062739,0.015889,0.014418,0.013708,0.0058025,0.0056964,0.0053823,0.00053508,0.00040042,0.00039197,0.0028944,0.0027054,0.0025763,0.0012737,0.0012677,0.001203,4.7947e-05,4.6139e-05,4.3829e-05
3605.32,0.029417,0.029045,0.028903,0.011514,0.011191,0.011139,0.0074205,0.0062589,0.0061939,0.015768,0.01429,0.013589,0.0057714,0.0056588,0.0053464,0.00051973,0.0003947,0.00038683,0.0028699,0.0026797,0.0025522,0.0012655,0.0012583,0.001194,4.5756e-05,4.5788e-05,4.3494e-05
3618.93,0.029222,0.028856,0.028717,0.011463,0.011143,0.011092,0.0073245,0.006175,0.0061152,0.015648,0.014164,0.013472,0.0057408,0.0056217,0.005311,0.00049303,0.00038913,0.00038177,0.0028458,0.0026544,0.0025285,0.0012575,0.0012491,0.0011851,4.3718e-05,4.5449e-05,4.3164e-05
3632.53,0.029028,0.028668,0.028532,0.011413,0.011096,0.011045,0.0072299,0.0060923,0.0060376,0.01553,0.014039,0.013356,0.0057106,0.005585,0.0052761,0.00045866,0.00038372,0.00037679,0.002822,0.0026294,0.002505,0.0012495,0.0012399,0.0011763,4.2588e-05,4.512e-05,4.2839e-05
3646.14,0.028835,0.028482,0.028348,0.011363,0.011049,0.010998,0.0071365,0.0060109,0.0059611,0.015413,0.013916,0.013241,0.0056807,0.0055487,0.0052415,0.00042142,0.0003785,0.00037188,0.0027985,0.0026047,0.0024818,0.0012417,0.0012309,0.0011677,4.2704e-05,4.4796e-05,4.2518e-05
3659.74,0.028644,0.028296,0.028166,0.011314,0.011002,0.010952,0.0070444,0.0059308,0.0058858,0.015296,0.013793,0.013127,0.0056509,0.0055127,0.0052071,0.0003863,0.00037347,0.00036705,0.0027751,0.0025803,0.0024589,0.0012339,0.0012219,0.0011591,4.3883e-05,4.4471e-05,4.2199e-05
3673.35,0.028453,0.028112,0.027984,0.011264,0.010956,0.010906,0.0069536,0.0058519,0.0058117,0.015181,0.013671,0.013013,0.0056213,0.0054768,0.0051729,0.00035764,0.00036862,0.0003623,0.0027519,0.002556,0.0024361,0.0012262,0.001213,0.0011505,4.5491e-05,4.4141e-05,4.1883e-05
3686.95,0.028261,0.027925,0.0278,0.011213,0.010908,0.010858,0.0068641,0.0057742,0.0057387,0.015064,0.01355,0.0129,0.0055912,0.0054404,0.0051384,0.00033852,0.00036392,0.00035763,0.0027287,0.0025317,0.0024134,0.0012184,0.001204,0.0011419,4.6679e-05,4.3803e-05,4.1564e-05
3700.56,0.028085,0.027756,0.027633,0.011169,0.010866,0.010817,0.0067767,0.0056985,0.0056676,0.014958,0.013436,0.012795,0.0055645,0.0054075,0.005107,0.00033055,0.00035937,0.00035307,0.0027072,0.0025091,0.0023922,0.0012114,0.0011958,0.001134,4.6804e-05,4.3489e-05,4.1272e-05
3714.16,0.027897,0.027573,0.027453,0.011119,0.010819,0.01077,0.0066898,0.0056234,0.005597,0.014844,0.013317,0.012684,0.005535,0.0053718,0.0050731,0.00033368,0.00035485,0.00034855,0.0026846,0.0024855,0.00237,0.0012037,0.001187,0.0011256,4.5649e-05,4.3155e-05,4.0961e-05
3727.77,0.027713,0.027395,0.027278,0.01107,0.010773,0.010725,0.0066043,0.0055495,0.0055275,0.014733,0.013201,0.012576,0.0055063,0.005337,0.0050401,0.00034654,0.00035037,0.00034411,0.0026625,0.0024624,0.0023484,0.0011963,0.0011785,0.0011174,4.3671e-05,4.2834e-05,4.0657e-05
3741.37,0.027532,0.02722,0.027104,0.011022,0.010728,0.01068,0.0065199,0.0054767,0.0054591,0.014624,0.013087,0.01247,0.0054781,0.0053027,0.0050075,0.0003665,0.00034588,0.00033973,0.0026407,0.0024397,0.0023271,0.001189,0.00117,0.0011093,4.1648e-05,4.2524e-05,4.0358e-05
3754.98,0.027352,0.027046,0.026933,0.010975,0.010683,0.010636,0.0064365,0.005405,0.0053917,0.014516,0.012974,0.012365,0.0054502,0.0052688,0.0049753,0.00039001,0.00034137,0.00033542,0.0026192,0.0024172,0.0023061,0.0011818,0.0011617,0.0011013,4.0329e-05,4.2224e-05,4.0063e-05
3768.58,0.027174,0.026873,0.026763,0.010927,0.010639,0.010592,0.0063543,0.0053343,0.0053252,0.014409,0.012862,0.012261,0.0054226,0.0052352,0.0049434,0.00041298,0.00033682,0.00033117,0.0025979,0.002395,0.0022853,0.0011746,0.0011534,0.0010934,4.0133e-05,4.1928e-05,3.9771e-05
3782.19,0.026997,0.026701,0.026593,0.010881,0.010594,0.010548,0.0062731,0.0052646,0.0052596,0.014302,0.012751,0.012158,0.0053953,0.005202,0.0049119,0.0004313,0.00033225,0.00032699,0.0025768,0.002373,0.0022647,0.0011676,0.0011452,0.0010856,4.1017e-05,4.1634e-05,3.9482e-05
3795.79,0.02682,0.026529,0.026424,0.010834,0.01055,0.010504,0.0061929,0.005196,0.0051949,0.014196,0.01264,0.012055,0.005368,0.0051688,0.0048805,0.00044147,0.00032769,0.00032286,0.0025558,0.0023512,0.0022443,0.0011605,0.0011371,0.0010779,4.25e-05,4.1336e-05,3.9196e-05
3809.4,0.026642,0.026358,0.026255,0.010786,0.010505,0.01046,0.0061139,0.0051284,0.0051313,0.014091,0.01253,0.011953,0.0053407,0.0051356,0.004849,0.00044124,0.00032317,0.0003188,0.0025349,0.0023295,0.0022239,0.0011535,0.001129,0.0010701,4.3831e-05,4.1032e-05,3.8909e-05
3823.0,0.026478,0.026199,0.026098,0.010743,0.010464,0.010419,0.0060372,0.0050629,0.0050697,0.013992,0.012426,0.011857,0.0053152,0.0051043,0.0048193,0.00043012,0.00031878,0.00031487,0.0025153,0.002309,0.0022048,0.0011469,0.0011213,0.0010627,4.432e-05,4.074e-05,3.8638e-05
3836.61,0.026304,0.02603,0.025932,0.010696,0.01042,0.010375,0.0059604,0.0049974,0.005008,0.013888,0.012319,0.011757,0.0052883,0.0050717,0.0047885,0.00040912,0.00031443,0.00031094,0.0024949,0.0022878,0.0021849,0.00114,0.0011133,0.0010552,4.3612e-05,4.0437e-05,3.8358e-05
3850.21,0.026134,0.025864,0.025768,0.01065,0.010377,0.010332,0.0058848,0.0049331,0.0049474,0.013786,0.012213,0.011659,0.0052619,0.0050395,0.004758,0.0003811,0.00031023,0.00030708,0.0024748,0.0022669,0.0021655,0.0011332,0.0011055,0.0010477,4.194e-05,4.0142e-05,3.8081e-05
3863.82,0.025965,0.025701,0.025607,0.010604,0.010334,0.010289,0.0058104,0.0048698,0.0048877,0.013686,0.012109,0.011563,0.0052357,0.0050077,0.0047279,0.00034979,0.00030618,0.00030329,0.002455,0.0022464,0.0021463,0.0011265,0.0010977,0.0010403,3.9944e-05,3.9856e-05,3.7808e-05
3877.42,0.025798,0.025539,0.025448,0.010559,0.010291,0.010247,0.0057369,0.0048074,0.0048289,0.013587,0.012006,0.011467,0.0052098,0.0049762,0.0046981,0.00031925,0.00030227,0.00029955,0.0024355,0.0022262,0.0021273,0.0011199,0.0010901,0.001033,3.8364e-05,3.9579e-05,3.7539e-05
3891.03,0.025633,0.025379,0.025289,0.010514,0.010249,0.010205,0.0056643,0.0047459,0.0047709,0.013489,0.011904,0.011373,0.0051843,0.0049451,0.0046687,0.00029314,0.0002985,0.00029586,0.0024162,0.0022061,0.0021086,0.0011134,0.0010825,0.0010257,3.7726e-05,3.9309e-05,3.7273e-05
3904.63,0.025469,0.02522,0.025132,0.010469,0.010207,0.010164,0.0055925,0.0046852,0.0047136,0.013391,0.011803,0.011279,0.005159,0.0049142,0.0046396,0.00027427,0.00029484,0.00029222,0.0023971,0.0021863,0.0020901,0.0011069,0.001075,0.0010186,3.8169e-05,3.9041e-05,3.7009e-05
3918.24,0.025305,0.025061,0.024975,0.010425,0.010165,0.010122,0.0055214,0.0046252,0.0046569,0.013294,0.011703,0.011187,0.0051339,0.0048837,0.0046107,0.00026432,0.00029127,0.00028862,0.0023781,0.0021667,0.0020718,0.0011005,0.0010676,0.0010115,3.9414e-05,3.8772e-05,3.6749e-05
3931.84,0.02514,0.0249,0.024817,0.01038,0.010123,0.010081,0.0054511,0.0045659,0.0046009,0.013196,0.011603,0.011093,0.0051087,0.004853,0.0045818,0.00026374,0.00028774,0.00028506,0.002359,0.002147,0.0020534,0.0010941,0.0010602,0.0010045,4.0852e-05,3.8497e-05,3.6488e-05
3945.45,0.024988,0.024753,0.024672,0.010338,0.010083,0.010041,0.0053842,0.0045095,0.0045478,0.013106,0.011508,0.011006,0.0050847,0.0048236,0.0045541,0.00027198,0.00028437,0.00028169,0.0023412,0.0021285,0.0020361,0.001088,0.001053,0.00099769,4.1786e-05,3.8228e-05,3.6237e-05
3959.05,0.024827,0.024596,0.024517,0.010294,0.010042,0.01,0.0053161,0.0044522,0.0044937,0.013011,0.011411,0.010916,0.0050601,0.0047935,0.0045258,0.00028709,0.0002809,0.00027825,0.0023227,0.0021094,0.0020183,0.0010817,0.0010458,0.0009908,4.1697e-05,3.7952e-05,3.5983e-05
3972.66,0.024668,0.024442,0.024365,0.01025,0.010001,0.0099592,0.0052492,0.0043961,0.0044406,0.012917,0.011314,0.010827,0.0050356,0.0047638,0.0044977,0.00030662,0.00027742,0.00027489,0.0023044,0.0020906,0.0020007,0.0010755,0.0010386,0.00098396,4.0541e-05,3.768e-05,3.5731e-05
3986.26,0.024511,0.02429,0.024215,0.010207,0.0099599,0.0099186,0.0051833,0.0043408,0.0043884,0.012825,0.011219,0.010739,0.0050113,0.0047342,0.0044698,0.00032739,0.00027392,0.00027158,0.0022864,0.002072,0.0019834,0.0010694,0.0010315,0.00097719,3.8739e-05,3.7414e-05,3.5481e-05
3999.87,0.024356,0.024139,0.024066,0.010163,0.0099192,0.0098782,0.0051183,0.0042864,0.0043369,0.012733,0.011125,0.010652,0.0049872,0.0047049,0.0044422,0.00034599,0.0002704,0.00026832,0.0022686,0.0020537,0.0019663,0.0010633,0.0010244,0.00097049,3.6963e-05,3.7157e-05,3.5234e-05
4013.47,0.024202,0.02399,0.023919,0.010121,0.0098789,0.0098382,0.0050541,0.0042328,0.0042862,0.012643,0.011033,0.010566,0.0049634,0.0046759,0.004415,0.00035924,0.00026687,0.0002651,0.002251,0.0020356,0.0019494,0.0010573,0.0010174,0.00096387,3.5832e-05,3.6907e-05,3.4989e-05
4027.08,0.02405,0.023842,0.023773,0.010078,0.009839,0.0097986,0.0049906,0.0041798,0.004236,0.012553,0.010941,0.010481,0.0049399,0.0046472,0.004388,0.00036467,0.00026334,0.00026193,0.0022336,0.0020177,0.0019327,0.0010514,0.0010105,0.00095733,3.5685e-05,3.6661e-05,3.4748e-05
4040.68,0.023899,0.023695,0.023627,0.010036,0.0097994,0.0097594,0.0049276,0.0041273,0.0041863,0.012464,0.01085,0.010397,0.0049166,0.0046188,0.0043613,0.000361,0.00025983,0.00025878,0.0022163,0.002,0.0019162,0.0010455,0.0010037,0.00095086,3.6481e-05,3.6416e-05,3.451e-05
4054.29,0.023747,0.023547,0.023481,0.0099946,0.0097602,0.0097204,0.004865,0.0040752,0.0041369,0.012375,0.010759,0.010313,0.0048936,0.0045907,0.0043349,0.00034834,0.00025636,0.00025566,0.0021991,0.0019823,0.0018997,0.0010397,0.00099697,0.00094447,3.7826e-05,3.6169e-05,3.4273e-05
4067.89,0.023603,0.023407,0.023343,0.0099532,0.0097213,0.0096818,0.0048062,0.0040264,0.0040908,0.01229,0.010672,0.010233,0.0048708,0.0045629,0.0043087,0.00032842,0.00025314,0.00025274,0.0021826,0.0019654,0.001884,0.001034,0.0009903,0.00093814,3.9095e-05,3.592e-05,3.404e-05
4081.5,0.023454,0.023263,0.023201,0.0099119,0.0096824,0.0096431,0.0047457,0.0039762,0.0040432,0.012203,0.010583,0.010151,0.004848,0.0045352,0.0042827,0.00030342,0.00024988,0.00024973,0.0021658,0.0019481,0.0018679,0.0010282,0.00098367,0.00093186,3.9672e-05,3.5669e-05,3.3808e-05
4095.1,0.023307,0.023119,0.023059,0.0098706,0.0096435,0.0096045,0.0046862,0.003927,0.0039965,0.012117,0.010496,0.01007,0.0048254,0.0045076,0.0042569,0.00027672,0.00024676,0.00024678,0.0021491,0.0019311,0.001852,0.0010226,0.00097708,0.00092562,3.9226e-05,3.5418e-05,3.3578e-05
4108.71,0.023161,0.022977,0.022919,0.0098294,0.0096046,0.009566,0.0046277,0.0038786,0.0039505,0.012032,0.010409,0.0099895,0.0048028,0.0044802,0.0042311,0.00025151,0.00024377,0.00024388,0.0021327,0.0019143,0.0018364,0.0010169,0.00097053,0.00091942,3.787e-05,3.5171e-05,3.3349e-05
4122.31,0.023016,0.022836,0.022779,0.0097883,0.0095659,0.0095275,0.0045701,0.003831,0.0039053,0.011947,0.010323,0.0099102,0.0047804,0.0044529,0.0042055,0.00023061,0.00024089,0.00024103,0.0021164,0.0018976,0.0018209,0.0010113,0.00096403,0.00091327,3.6099e-05,3.493e-05,3.3122e-05
4135.92,0.022873,0.022697,0.022642,0.0097474,0.0095274,0.0094892,0.0045132,0.003784,0.0038608,0.011863,0.010238,0.0098319,0.0047581,0.0044258,0.0041802,0.00021609,0.00023809,0.00023822,0.0021002,0.0018812,0.0018056,0.0010058,0.00095759,0.00090717,3.4547e-05,3.4696e-05,3.2897e-05
4149.52,0.022731,0.022559,0.022506,0.0097068,0.0094891,0.0094513,0.004457,0.0037378,0.0038168,0.01178,0.010154,0.0097545,0.0047361,0.004399,0.0041551,0.00020912,0.00023536,0.00023544,0.0020843,0.001865,0.0017905,0.0010003,0.00095121,0.00090115,3.3723e-05,3.4468e-05,3.2674e-05
4163.13,0.022591,0.022423,0.022371,0.0096665,0.0094512,0.0094136,0.0044013,0.0036919,0.0037733,0.011699,0.010071,0.0096781,0.0047143,0.0043725,0.0041302,0.00020993,0.00023266,0.0002327,0.0020686,0.001849,0.0017755,0.00099485,0.0009449,0.00089518,3.3843e-05,3.4243e-05,3.2454e-05
4176.73,0.022452,0.022287,0.022237,0.009627,0.0094139,0.0093766,0.0043459,0.0036465,0.00373,0.011617,0.0099893,0.0096023,0.0046928,0.0043463,0.0041057,0.00021785,0.00022996,0.00022997,0.002053,0.0018331,0.0017608,0.00098951,0.00093869,0.00088932,3.4781e-05,3.4019e-05,3.2238e-05
4190.34,0.022315,0.022154,0.022105,0.0095879,0.0093772,0.0093401,0.0042935,0.0036035,0.0036892,0.011537,0.0099085,0.0095278,0.0046717,0.0043205,0.0040816,0.00023157,0.00022737,0.0002274,0.0020377,0.0018175,0.0017463,0.00098425,0.00093257,0.00088354,3.6105e-05,3.3794e-05,3.2024e-05
4203.94,0.022178,0.02202,0.021973,0.0095487,0.0093402,0.0093034,0.0042396,0.0035594,0.0036472,0.011457,0.009828,0.0094536,0.0046505,0.0042948,0.0040575,0.00024872,0.00022465,0.00022475,0.0020224,0.001802,0.0017318,0.000979,0.00092646,0.00087777,3.7217e-05,3.3565e-05,3.1812e-05
4217.55,0.022041,0.021887,0.021842,0.0095097,0.0093035,0.0092669,0.0041867,0.0035162,0.003606,0.011378,0.0097481,0.0093799,0.0046295,0.0042692,0.0040336,0.00026681,0.00022192,0.00022216,0.0020072,0.0017866,0.0017175,0.0009738,0.00092041,0.00087206,3.7586e-05,3.3335e-05,3.1601e-05
4231.15,0.021905,0.021755,0.021711,0.0094708,0.0092668,0.0092305,0.0041346,0.0034736,0.0035655,0.011299,0.0096688,0.0093068,0.0046086,0.0042438,0.0040099,0.00028307,0.00021917,0.00021961,0.0019921,0.0017713,0.0017033,0.00096862,0.00091439,0.00086639,3.6985e-05,3.3107e-05,3.1392e-05
4244.76,0.021771,0.021624,0.021581,0.0094319,0.0092301,0.009194,0.0040833,0.0034318,0.0035256,0.011221,0.0095903,0.0092343,0.0045877,0.0042184,0.0039862,0.00029487,0.00021641,0.00021709,0.0019772,0.0017562,0.0016892,0.00096347,0.00090841,0.00086075,3.5593e-05,3.2882e-05,3.1184e-05
4258.36,0.021637,0.021493,0.021452,0.009393,0.0091934,0.0091576,0.0040327,0.0033906,0.0034863,0.011143,0.0095125,0.0091625,0.0045669,0.0041932,0.0039627,0.00030022,0.00021367,0.00021462,0.0019624,0.0017412,0.0016753,0.00095834,0.00090246,0.00085514,3.3908e-05,3.2663e-05,3.0977e-05
4271.97,0.021504,0.021364,0.021324,0.0093541,0.0091568,0.0091212,0.0039828,0.00335,0.0034476,0.011066,0.0094355,0.0090916,0.0045462,0.0041681,0.0039393,0.000298,0.00021095,0.00021219,0.0019477,0.0017264,0.0016616,0.00095325,0.00089655,0.00084958,3.2512e-05,3.2449e-05,3.0772e-05
4285.57,0.021373,0.021236,0.021198,0.0093153,0.0091203,0.0090848,0.0039335,0.00331,0.0034093,0.01099,0.0093595,0.0090216,0.0045255,0.0041432,0.003916,0.00028824,0.00020827,0.00020978,0.0019332,0.0017118,0.001648,0.00094818,0.00089068,0.00084404,3.1841e-05,3.224e-05,3.0568e-05
