,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
1931.91,,,,0.028421,0.026343,0.025528,0.017011,0.016489,0.015899,8.1302e-05,7.8054e-05,7.0739e-05,0.0051694,0.0051099,0.0049379,0.0035932,0.0036014,0.0035077,0.00029237,0.00028706,0.00027988
1945.51,,,,0.027939,0.025873,0.025079,0.016832,0.016297,0.015714,8.0501e-05,7.6013e-05,6.8799e-05,0.0050703,0.0050096,0.004841,0.0035441,0.0035504,0.0034579,0.00028803,0.0002828,0.00027576
1959.12,,,,0.027466,0.025411,0.024638,0.016655,0.016108,0.015532,7.9806e-05,7.4029e-05,6.6922e-05,0.0049733,0.0049117,0.0047464,0.0034959,0.0035004,0.003409,0.00027873,0.00027866,0.00027173
1972.72,,,,0.02701,0.024966,0.024214,0.016483,0.015922,0.015354,7.8702e-05,7.211e-05,6.5115e-05,0.0048799,0.0048173,0.0046552,0.0034489,0.0034516,0.0033613,0.00026898,0.00027465,0.0002678
1986.33,,,,0.026554,0.024522,0.023791,0.016311,0.015738,0.015177,7.687e-05,7.0238e-05,6.3358e-05,0.0047872,0.0047237,0.0045648,0.0034024,0.0034033,0.0033141,0.00026341,0.00027073,0.00026392
1999.93,,,,0.026111,0.024091,0.023379,0.016141,0.015557,0.015003,7.4372e-05,6.8429e-05,6.1661e-05,0.0046972,0.0046329,0.0044771,0.0033568,0.0033561,0.003268,0.00026329,0.00026688,0.00026012
2013.54,,,,0.025677,0.023669,0.022977,0.015975,0.015378,0.014831,7.1554e-05,6.6682e-05,6.0017e-05,0.0046095,0.0045444,0.0043917,0.0033121,0.0033097,0.0032227,0.00026567,0.00026307,0.00025639
2027.14,,,,0.025253,0.023257,0.022585,0.01581,0.015202,0.014663,6.8902e-05,6.4995e-05,5.8426e-05,0.0045239,0.0044581,0.0043083,0.0032683,0.0032643,0.0031783,0.00026574,0.00025931,0.00025275
2040.75,,,,0.024837,0.022854,0.0222,0.015649,0.01503,0.014497,6.6831e-05,6.3363e-05,5.6883e-05,0.0044404,0.0043738,0.004227,0.0032254,0.0032198,0.0031349,0.00026061,0.00025562,0.00024918
2054.35,,,,0.024427,0.022457,0.021822,0.01549,0.01486,0.014334,6.5521e-05,6.1779e-05,5.5386e-05,0.0043584,0.0042912,0.0041473,0.0031833,0.0031761,0.0030923,0.00025161,0.00025202,0.00024569
2067.96,,,,0.024032,0.022074,0.021457,0.015334,0.014692,0.014174,6.4879e-05,6.0254e-05,5.3949e-05,0.0042793,0.0042115,0.0040703,0.003142,0.0031333,0.0030505,0.00024307,0.00024854,0.00024226
2081.56,,,,0.02364,0.021695,0.021096,0.015179,0.014527,0.014016,6.4519e-05,5.8759e-05,5.2549e-05,0.0042013,0.0041329,0.0039946,0.0031015,0.0030911,0.0030094,0.00023878,0.00024514,0.0002389
2095.17,,,,0.023256,0.021325,0.020743,0.015026,0.014364,0.01386,6.4006e-05,5.7304e-05,5.1193e-05,0.0041253,0.0040563,0.0039206,0.0030617,0.0030498,0.002969,0.00023929,0.00024179,0.0002356
2108.77,,,,0.022881,0.020963,0.020398,0.014876,0.014203,0.013706,6.2985e-05,5.5888e-05,4.9879e-05,0.004051,0.0039815,0.0038485,0.0030226,0.0030091,0.0029294,0.00024165,0.00023848,0.00023237
2122.38,,,,0.022513,0.020608,0.02006,0.014727,0.014045,0.013554,6.1339e-05,5.4512e-05,4.8604e-05,0.0039785,0.0039086,0.0037782,0.0029843,0.0029692,0.0028905,0.00024161,0.0002352,0.00022919
2135.98,,,,0.022152,0.020261,0.01973,0.014581,0.013889,0.013405,5.9222e-05,5.3176e-05,4.7365e-05,0.0039077,0.0038373,0.0037094,0.0029467,0.0029301,0.0028524,0.00023686,0.00023198,0.00022609
2149.59,,,,0.0218,0.019923,0.019408,0.014438,0.013736,0.013259,5.7004e-05,5.1898e-05,4.6177e-05,0.0038387,0.0037679,0.0036425,0.0029099,0.0028918,0.0028151,0.00022877,0.00022886,0.00022305
2163.19,,,,0.021453,0.01959,0.01909,0.014296,0.013585,0.013114,5.5038e-05,5.0648e-05,4.5011e-05,0.003771,0.0036998,0.0035768,0.0028737,0.0028542,0.0027784,0.0002212,0.00022582,0.00022006
2176.8,,,,0.021113,0.019264,0.01878,0.014156,0.013436,0.012972,5.3633e-05,4.9441e-05,4.3884e-05,0.0037047,0.0036332,0.0035127,0.0028381,0.0028172,0.0027424,0.00021748,0.00022285,0.00021713
2190.4,,,,0.020779,0.018944,0.018475,0.014018,0.013289,0.012832,5.286e-05,4.827e-05,4.2792e-05,0.00364,0.0035682,0.00345,0.002803,0.0027808,0.0027069,0.00021813,0.00021993,0.00021426
2204.01,,,,0.020452,0.018631,0.018177,0.013881,0.013144,0.012693,5.2562e-05,4.7129e-05,4.1732e-05,0.0035767,0.0035047,0.0033888,0.0027686,0.002745,0.0026721,0.00022061,0.00021704,0.00021143
2217.61,,,,0.020132,0.018325,0.017886,0.013747,0.013001,0.012557,5.2418e-05,4.6015e-05,4.0703e-05,0.0035149,0.0034426,0.003329,0.0027347,0.0027098,0.0026379,0.00022114,0.00021416,0.00020866
2231.22,,,,0.019818,0.018026,0.017601,0.013614,0.01286,0.012422,5.2062e-05,4.4925e-05,3.9702e-05,0.0034545,0.003382,0.0032705,0.0027013,0.0026753,0.0026042,0.0002174,0.00021133,0.00020593
2244.82,,,,0.01951,0.017732,0.017321,0.013484,0.012723,0.012291,5.1252e-05,4.3873e-05,3.8739e-05,0.0033955,0.0033227,0.0032135,0.0026689,0.0026416,0.0025715,0.00021031,0.0002086,0.00020328
2258.43,,,,0.019208,0.017444,0.017047,0.013356,0.012586,0.012161,4.9906e-05,4.2841e-05,3.7797e-05,0.0033377,0.0032647,0.0031576,0.0026368,0.0026083,0.0025391,0.00020314,0.00020592,0.00020066
2272.03,,,,0.018911,0.017162,0.016778,0.013229,0.012451,0.012032,4.8192e-05,4.1842e-05,3.6883e-05,0.003281,0.0032079,0.0031029,0.0026052,0.0025757,0.0025074,0.00019911,0.00020332,0.00019809
2285.64,,,,0.018619,0.016885,0.016515,0.013103,0.012319,0.011906,4.6401e-05,4.0875e-05,3.5996e-05,0.0032256,0.0031524,0.0030494,0.0025742,0.0025435,0.0024761,0.00019917,0.00020075,0.00019557
2299.24,,,,0.018333,0.016614,0.016256,0.01298,0.012188,0.011781,4.4849e-05,3.994e-05,3.5136e-05,0.0031713,0.003098,0.0029971,0.0025436,0.0025119,0.0024454,0.0002015,0.00019821,0.00019308
2312.85,,,,0.018053,0.016348,0.016003,0.012857,0.012058,0.011657,4.3762e-05,3.9033e-05,3.43e-05,0.0031182,0.0030449,0.0029459,0.0025135,0.0024807,0.0024151,0.00020277,0.00019567,0.00019064
2326.45,,,,0.017777,0.016087,0.015755,0.012734,0.011928,0.011534,4.3196e-05,3.8146e-05,3.3484e-05,0.0030663,0.0029929,0.0028958,0.0024836,0.0024497,0.002385,0.00020039,0.00019314,0.00018821
2340.06,,,,0.017508,0.015833,0.015513,0.012618,0.011806,0.011417,4.3047e-05,3.7292e-05,3.27e-05,0.0030157,0.0029422,0.002847,0.0024553,0.0024203,0.0023564,0.00019453,0.00019075,0.0001859
2353.66,,,,0.017243,0.015583,0.015274,0.012501,0.011682,0.011299,4.3035e-05,3.6449e-05,3.1932e-05,0.002966,0.0028925,0.0027992,0.0024268,0.0023908,0.0023277,0.0001876,0.00018837,0.00018359
2367.27,,,,0.016983,0.015337,0.015041,0.012385,0.01156,0.011183,4.2872e-05,3.5626e-05,3.1186e-05,0.0029173,0.0028438,0.0027523,0.0023988,0.0023618,0.0022995,0.00018276,0.00018606,0.00018131
2380.87,,,,0.016727,0.015096,0.014811,0.012271,0.011439,0.011068,4.233e-05,3.4822e-05,3.0461e-05,0.0028695,0.0027961,0.0027064,0.0023713,0.0023332,0.0022718,0.00018164,0.00018379,0.00017908
2394.48,,,,0.016475,0.01486,0.014586,0.012158,0.01132,0.010955,4.1336e-05,3.404e-05,2.9757e-05,0.0028228,0.0027494,0.0026614,0.0023442,0.0023051,0.0022445,0.00018339,0.00018154,0.00017688
2408.08,,,,0.016228,0.014628,0.014365,0.012046,0.011202,0.010843,3.9989e-05,3.328e-05,2.9072e-05,0.0027769,0.0027036,0.0026174,0.0023175,0.0022774,0.0022176,0.00018533,0.0001793,0.00017471
2421.69,,,,0.015986,0.014401,0.014149,0.011934,0.011086,0.010732,3.8514e-05,3.2542e-05,2.8406e-05,0.0027321,0.0026588,0.0025743,0.0022911,0.00225,0.002191,0.00018467,0.00017707,0.00017256
2435.29,,,,0.01575,0.01418,0.013938,0.011828,0.010974,0.010626,3.718e-05,3.1829e-05,2.776e-05,0.0026885,0.0026153,0.0025324,0.0022657,0.0022236,0.0021655,0.0001805,0.00017493,0.0001705
2448.9,,,,0.015517,0.013961,0.01373,0.01172,0.010861,0.010519,3.6193e-05,3.1135e-05,2.7129e-05,0.0026455,0.0025724,0.0024912,0.0022403,0.0021972,0.0021399,0.00017419,0.0001728,0.00016844
2462.5,,,,0.015288,0.013747,0.013526,0.011614,0.01075,0.010413,3.5649e-05,3.046e-05,2.6515e-05,0.0026034,0.0025305,0.0024508,0.0022153,0.0021714,0.0021148,0.00016863,0.00017073,0.00016642
2476.11,,,,0.015063,0.013537,0.013326,0.01151,0.01064,0.010309,3.5496e-05,2.9801e-05,2.5918e-05,0.0025622,0.0024894,0.0024113,0.0021907,0.0021459,0.0020901,0.00016602,0.00016871,0.00016443
2489.71,,,,0.014841,0.013331,0.013129,0.011406,0.010532,0.010207,3.5554e-05,2.9156e-05,2.5337e-05,0.0025217,0.002449,0.0023725,0.0021665,0.0021209,0.0020658,0.00016671,0.00016672,0.00016247
2503.32,,,,0.014623,0.013128,0.012936,0.011304,0.010425,0.010105,3.5577e-05,2.8525e-05,2.4771e-05,0.002482,0.0024094,0.0023344,0.0021425,0.0020961,0.0020419,0.00016896,0.00016474,0.00016054
2516.92,,,,0.014407,0.012927,0.012744,0.011202,0.010319,0.010004,3.5342e-05,2.7907e-05,2.4222e-05,0.0024427,0.0023703,0.0022968,0.0021189,0.0020717,0.0020182,0.0001701,0.00016275,0.00015863
2530.53,,,,0.014201,0.012736,0.012562,0.011104,0.010217,0.0099076,3.4728e-05,2.7304e-05,2.3686e-05,0.0024053,0.0023331,0.002261,0.0020961,0.0020482,0.0019954,0.00016823,0.00016084,0.0001568
2544.13,,,,0.013995,0.012545,0.01238,0.011005,0.010114,0.0098099,3.3754e-05,2.6716e-05,2.3165e-05,0.0023679,0.002296,0.0022253,0.0020732,0.0020245,0.0019725,0.00016339,0.00015892,0.00015495
2557.74,,,,0.013793,0.012357,0.012201,0.010908,0.010012,0.0097138,3.2563e-05,2.6144e-05,2.2657e-05,0.0023314,0.0022596,0.0021903,0.0020507,0.0020013,0.00195,0.00015762,0.00015706,0.00015315
2571.34,,,,0.013594,0.012173,0.012026,0.010812,0.0099127,0.0096192,3.137e-05,2.5589e-05,2.2161e-05,0.0022955,0.002224,0.0021561,0.0020285,0.0019786,0.001928,0.00015344,0.00015525,0.00015137
2584.95,,,,0.013398,0.011992,0.011853,0.010717,0.0098143,0.009526,3.0381e-05,2.505e-05,2.1679e-05,0.0022603,0.0021891,0.0021225,0.0020068,0.0019561,0.0019063,0.00015229,0.00015348,0.00014962
2598.55,,,,0.013205,0.011815,0.011684,0.010624,0.0097171,0.0094339,2.9737e-05,2.4526e-05,2.1209e-05,0.0022258,0.0021547,0.0020895,0.0019854,0.0019341,0.0018849,0.00015377,0.00015172,0.00014791
2612.16,,,,0.013014,0.011639,0.011516,0.01053,0.0096205,0.0093425,2.9468e-05,2.4015e-05,2.0751e-05,0.0021916,0.0021209,0.0020569,0.0019641,0.0019122,0.0018637,0.00015589,0.00014996,0.0001462
2625.76,,,,0.012832,0.011471,0.011356,0.01044,0.0095271,0.009254,2.9487e-05,2.3517e-05,2.0307e-05,0.002159,0.0020884,0.0020258,0.0019436,0.001891,0.0018433,0.00015634,0.00014824,0.00014456
2639.37,,,,0.012648,0.011302,0.011195,0.010349,0.0094332,0.0091651,2.9617e-05,2.3027e-05,1.9873e-05,0.0021263,0.002056,0.0019946,0.0019231,0.0018699,0.0018228,0.00015378,0.00014652,0.00014291
2652.97,,,,0.012468,0.011137,0.011037,0.01026,0.0093405,0.0090774,2.9652e-05,2.2547e-05,1.945e-05,0.0020943,0.0020244,0.0019641,0.0019029,0.001849,0.0018026,0.00014886,0.00014484,0.0001413
2666.58,,,,0.012292,0.010975,0.010883,0.010171,0.0092491,0.0089909,2.9424e-05,2.2076e-05,1.9037e-05,0.002063,0.0019933,0.0019343,0.001883,0.0018285,0.0017828,0.00014366,0.0001432,0.0001397
2680.18,,,,0.012118,0.010816,0.010731,0.010084,0.009159,0.0089057,2.8861e-05,2.1615e-05,1.8635e-05,0.0020323,0.0019629,0.0019051,0.0018634,0.0018083,0.0017633,0.00014032,0.00014161,0.00013814
2693.79,,,,0.011947,0.01066,0.010582,0.0099975,0.0090702,0.0088217,2.8007e-05,2.1166e-05,1.8242e-05,0.0020021,0.001933,0.0018764,0.0018442,0.0017885,0.0017441,0.00013981,0.00014005,0.0001366
2707.39,,,,0.011778,0.010505,0.010434,0.0099122,0.0089826,0.0087389,2.6997e-05,2.0728e-05,1.7858e-05,0.0019722,0.0019035,0.001848,0.0018252,0.001769,0.0017252,0.00014148,0.00013849,0.00013509
2721.0,,,,0.011616,0.010358,0.010293,0.0098282,0.0088963,0.0086573,2.6022e-05,2.0308e-05,1.7489e-05,0.0019437,0.0018753,0.0018209,0.0018066,0.0017497,0.0017066,0.0001434,0.00013695,0.0001336
2734.6,,,,0.011452,0.010209,0.01015,0.0097447,0.0088107,0.0085764,2.5236e-05,1.9896e-05,1.7125e-05,0.0019149,0.0018469,0.0017936,0.0017881,0.0017307,0.0016883,0.00014352,0.00013542,0.00013213
2748.21,,,,0.011292,0.010063,0.010011,0.009662,0.008726,0.0084963,2.4752e-05,1.9496e-05,1.6771e-05,0.0018869,0.0018192,0.001767,0.0017699,0.001712,0.0016702,0.0001409,0.0001339,0.00013069
2761.81,,,,0.011135,0.0099199,0.0098746,0.0095801,0.0086423,0.0084172,2.4585e-05,1.9105e-05,1.6425e-05,0.0018594,0.001792,0.0017409,0.0017519,0.0016935,0.0016523,0.0001363,0.00013242,0.00012926
2775.42,,,,0.01098,0.0097797,0.0097405,0.0094992,0.0085596,0.0083391,2.4657e-05,1.8721e-05,1.6088e-05,0.0018324,0.0017654,0.0017153,0.0017341,0.0016753,0.0016347,0.00013164,0.00013097,0.00012785
2789.02,,,,0.010828,0.0096421,0.0096088,0.0094192,0.008478,0.0082621,2.4819e-05,1.8345e-05,1.5759e-05,0.0018059,0.0017393,0.0016902,0.0017166,0.0016573,0.0016174,0.00012878,0.00012956,0.00012647
2802.63,,,,0.010678,0.0095066,0.0094792,0.0093403,0.0083976,0.0081862,2.4897e-05,1.7974e-05,1.5437e-05,0.0017799,0.0017137,0.0016655,0.0016994,0.0016397,0.0016003,0.00012851,0.00012818,0.00012511
2816.23,,,,0.010531,0.0093731,0.0093514,0.0092626,0.0083185,0.0081114,2.4747e-05,1.7607e-05,1.512e-05,0.0017542,0.0016884,0.0016413,0.0016825,0.0016223,0.0015836,0.00013018,0.00012681,0.00012378
2829.84,,,,0.010387,0.0092437,0.0092276,0.0091856,0.0082402,0.0080375,2.4324e-05,1.7258e-05,1.482e-05,0.0017294,0.001664,0.0016178,0.0016657,0.0016052,0.001567,0.00013206,0.00012544,0.00012246
2843.44,,,,0.010244,0.0091148,0.0091042,0.0091094,0.0081628,0.0079645,2.3631e-05,1.6911e-05,1.4521e-05,0.0017047,0.0016397,0.0015944,0.0016492,0.0015883,0.0015507,0.0001323,0.00012408,0.00012116
2857.05,,,,0.010104,0.0089883,0.008983,0.0090338,0.0080863,0.0078923,2.2791e-05,1.6574e-05,1.423e-05,0.0016804,0.0016158,0.0015715,0.0016328,0.0015716,0.0015346,0.00013004,0.00012274,0.00011988
2870.65,,,,0.0099655,0.008864,0.0088639,0.0089589,0.0080105,0.0078207,2.1951e-05,1.6247e-05,1.3946e-05,0.0016566,0.0015924,0.001549,0.0016167,0.0015551,0.0015187,0.00012589,0.00012142,0.00011862
2884.26,,,,0.0098297,0.008742,0.008747,0.0088848,0.0079355,0.00775,2.1257e-05,1.5928e-05,1.3669e-05,0.0016332,0.0015695,0.0015269,0.0016007,0.0015389,0.001503,0.00012155,0.00012014,0.00011737
2897.86,,,,0.0096961,0.0086222,0.0086322,0.0088114,0.0078615,0.0076802,2.0808e-05,1.5617e-05,1.3398e-05,0.0016103,0.0015469,0.0015053,0.001585,0.0015228,0.0014876,0.00011875,0.00011889,0.00011614
2911.47,,,,0.0095645,0.0085044,0.0085192,0.0087386,0.0077882,0.007611,2.0632e-05,1.5312e-05,1.3132e-05,0.0015877,0.0015248,0.001484,0.0015695,0.001507,0.0014723,0.00011829,0.00011765,0.00011493
2925.07,,,,0.0094358,0.0083892,0.0084088,0.0086682,0.0077172,0.0075441,2.0696e-05,1.5021e-05,1.2879e-05,0.0015657,0.0015032,0.0014633,0.0015545,0.0014917,0.0014575,0.00011978,0.00011644,0.00011376
2938.68,,,,0.0093081,0.0082752,0.0082993,0.0085973,0.007646,0.007477,2.0866e-05,1.4727e-05,1.2625e-05,0.0015439,0.0014819,0.0014427,0.0015394,0.0014763,0.0014427,0.00012169,0.00011522,0.00011258
2952.28,,,,0.0091824,0.008163,0.0081917,0.0085274,0.0075758,0.0074108,2.101e-05,1.444e-05,1.2378e-05,0.0015225,0.0014609,0.0014226,0.0015246,0.0014613,0.0014282,0.00012233,0.00011401,0.00011143
2965.89,,,,0.0090586,0.0080527,0.0080857,0.0084582,0.0075064,0.0073454,2.0994e-05,1.4158e-05,1.2138e-05,0.0015014,0.0014402,0.0014027,0.00151,0.0014464,0.0014138,0.0001207,0.00011282,0.00011029
2979.49,,,,0.0089366,0.0079442,0.0079815,0.0083895,0.0074377,0.0072806,2.0737e-05,1.3881e-05,1.1903e-05,0.0014807,0.00142,0.0013833,0.0014956,0.0014317,0.0013997,0.0001171,0.00011164,0.00010917
2993.1,,,,0.0088167,0.0078375,0.0078791,0.0083213,0.0073696,0.0072165,2.0235e-05,1.3611e-05,1.1674e-05,0.0014603,0.0014001,0.0013641,0.0014813,0.0014171,0.0013856,0.00011292,0.00011049,0.00010805
3006.7,,,,0.0086988,0.0077328,0.0077784,0.0082536,0.0073022,0.0071529,1.9559e-05,1.3347e-05,1.145e-05,0.0014404,0.0013806,0.0013454,0.0014672,0.0014027,0.0013718,0.00010982,0.00010937,0.00010696
3020.31,,,,0.0085828,0.00763,0.0076796,0.0081865,0.0072354,0.0070899,1.8823e-05,1.3089e-05,1.123e-05,0.0014207,0.0013614,0.001327,0.0014532,0.0013885,0.0013581,0.00010879,0.00010826,0.00010587
3033.91,,,,0.0084688,0.007529,0.0075825,0.0081223,0.0071714,0.0070297,1.8166e-05,1.2843e-05,1.1019e-05,0.0014015,0.0013426,0.0013089,0.0014398,0.0013749,0.0013449,0.00010978,0.00010719,0.00010483
3047.52,,,,0.0083563,0.0074295,0.0074868,0.0080568,0.0071064,0.0069684,1.7679e-05,1.2599e-05,1.0809e-05,0.0013825,0.0013241,0.0012911,0.0014263,0.0013611,0.0013316,0.00011163,0.0001061,0.00010378
3061.12,,,,0.0082454,0.0073315,0.0073925,0.0079924,0.0070425,0.0069082,1.7426e-05,1.2361e-05,1.0604e-05,0.0013639,0.0013059,0.0012736,0.0014129,0.0013475,0.0013186,0.00011279,0.00010502,0.00010274
3074.73,,,,0.008136,0.007235,0.0072996,0.0079287,0.0069794,0.0068488,1.74e-05,1.2129e-05,1.0405e-05,0.0013455,0.001288,0.0012564,0.0013998,0.0013342,0.0013057,0.00011207,0.00010395,0.00010172
3088.33,,,,0.0080282,0.00714,0.007208,0.0078655,0.0069169,0.00679,1.7535e-05,1.1901e-05,1.021e-05,0.0013274,0.0012704,0.0012395,0.0013868,0.001321,0.001293,0.0001093,0.00010289,0.00010072
3101.94,,,,0.007922,0.0070466,0.007118,0.0078027,0.006855,0.0067316,1.7721e-05,1.1677e-05,1.0019e-05,0.0013097,0.0012531,0.0012228,0.0013739,0.0013079,0.0012805,0.00010545,0.00010186,9.9721e-05
3115.54,,,,0.0078174,0.0069546,0.0070293,0.0077401,0.0067934,0.0066736,1.7832e-05,1.1456e-05,9.8324e-06,0.0012922,0.0012361,0.0012065,0.001361,0.001295,0.001268,0.00010203,0.00010084,9.8733e-05
3129.15,,,,0.0077146,0.0068643,0.0069423,0.0076774,0.0067318,0.0066156,1.777e-05,1.1238e-05,9.6493e-06,0.001275,0.0012194,0.0011904,0.0013482,0.0012821,0.0012556,0.00010023,9.9839e-05,9.7748e-05
3142.75,,,,0.0076141,0.0067762,0.0068573,0.0076193,0.0066745,0.0065617,1.7493e-05,1.1027e-05,9.4727e-06,0.0012582,0.0012031,0.0011747,0.0013363,0.00127,0.001244,0.00010047,9.89e-05,9.6828e-05
3156.36,,,,0.0075145,0.0066889,0.006773,0.0075586,0.006615,0.0065057,1.7011e-05,1.0817e-05,9.2977e-06,0.0012417,0.001187,0.0011592,0.0013239,0.0012576,0.001232,0.00010203,9.7922e-05,9.5878e-05
3169.96,,,,0.0074163,0.006603,0.0066901,0.0074989,0.0065567,0.0064507,1.6403e-05,1.0614e-05,9.1267e-06,0.0012253,0.0011711,0.001144,0.0013118,0.0012454,0.0012202,0.00010366,9.6952e-05,9.4947e-05
3183.57,,,,0.0073195,0.0065184,0.0066084,0.00744,0.0064991,0.0063966,1.5774e-05,1.0415e-05,8.9595e-06,0.0012093,0.0011555,0.001129,0.0012998,0.0012333,0.0012087,0.00010402,9.5989e-05,9.4031e-05
3197.17,,,,0.007224,0.0064351,0.0065279,0.0073817,0.0064423,0.0063431,1.5232e-05,1.0222e-05,8.796e-06,0.0011935,0.0011402,0.0011142,0.001288,0.0012215,0.0011973,0.00010244,9.5038e-05,9.3127e-05
3210.78,,,,0.0071298,0.0063529,0.0064484,0.0073239,0.0063859,0.00629,1.4858e-05,1.0034e-05,8.6364e-06,0.0011779,0.0011251,0.0010997,0.0012764,0.0012098,0.001186,9.931e-05,9.4103e-05,9.2233e-05
3224.38,,,,0.0070368,0.0062719,0.0063701,0.0072662,0.0063299,0.0062373,1.4688e-05,9.8511e-06,8.4802e-06,0.0011625,0.0011102,0.0010853,0.0012648,0.0011981,0.0011748,9.5811e-05,9.3185e-05,9.1346e-05
3237.99,,,,0.006945,0.006192,0.0062928,0.0072081,0.0062737,0.0061843,1.471e-05,9.6711e-06,8.3272e-06,0.0011473,0.0010955,0.0010712,0.0012532,0.0011865,0.0011636,9.3244e-05,9.2276e-05,9.0458e-05
3251.59,,,,0.0068567,0.0061153,0.0062186,0.0071546,0.0062216,0.0061354,1.486e-05,9.495e-06,8.1782e-06,0.0011328,0.0010814,0.0010577,0.0012424,0.0011757,0.0011532,9.2464e-05,9.1434e-05,8.9633e-05
3265.2,,,,0.0067679,0.0060383,0.006144,0.0070983,0.0061671,0.0060841,1.5042e-05,9.3206e-06,8.0316e-06,0.0011182,0.0010673,0.001044,0.0012312,0.0011644,0.0011423,9.3316e-05,9.0556e-05,8.8776e-05
3278.8,,,,0.0066807,0.0059627,0.0060707,0.0070429,0.0061137,0.0060338,1.5152e-05,9.1485e-06,7.8881e-06,0.0011038,0.0010534,0.0010307,0.0012202,0.0011534,0.0011317,9.4984e-05,8.9685e-05,8.7935e-05
3292.41,,,,0.0065948,0.0058883,0.0059986,0.0069882,0.006061,0.0059842,1.5106e-05,8.9791e-06,7.7475e-06,0.0010897,0.0010398,0.0010176,0.0012094,0.0011425,0.0011213,9.62e-05,8.8819e-05,8.7108e-05
3306.01,,,,0.00651,0.0058149,0.0059275,0.0069343,0.006009,0.0059353,1.487e-05,8.8127e-06,7.6099e-06,0.0010758,0.0010263,0.0010046,0.0011987,0.0011318,0.001111,9.5921e-05,8.7961e-05,8.6293e-05
3319.62,,,,0.0064263,0.0057426,0.0058573,0.0068808,0.0059577,0.005887,1.4458e-05,8.6499e-06,7.4753e-06,0.0010621,0.0010131,0.0009919,0.0011882,0.0011212,0.0011008,9.388e-05,8.7115e-05,8.5489e-05
3333.22,,,,0.0063435,0.0056711,0.0057879,0.0068277,0.0059068,0.0058391,1.3936e-05,8.4911e-06,7.3437e-06,0.0010486,0.001,0.00097931,0.0011777,0.0011108,0.0010907,9.0718e-05,8.6285e-05,8.4694e-05
3346.83,,,,0.0062616,0.0056005,0.0057193,0.0067745,0.005856,0.0057912,1.3393e-05,8.3366e-06,7.215e-06,0.0010352,0.00098711,0.00096689,0.0011673,0.0011004,0.0010807,8.761e-05,8.5468e-05,8.3901e-05
3360.43,,,,0.0061836,0.0055333,0.0056541,0.0067242,0.0058077,0.0057458,1.2918e-05,8.1864e-06,7.0892e-06,0.0010225,0.00097483,0.00095507,0.0011575,0.0010905,0.0010712,8.5689e-05,8.4698e-05,8.3148e-05
3374.04,,,,0.0061041,0.0054649,0.0055876,0.0066719,0.0057579,0.005699,1.2582e-05,8.0397e-06,6.9658e-06,0.0010095,0.00096235,0.00094305,0.0011473,0.0010803,0.0010614,8.5404e-05,8.3909e-05,8.2375e-05
3387.64,,,,0.0060263,0.005398,0.0055225,0.0066204,0.0057089,0.0056528,1.2423e-05,7.8963e-06,6.8448e-06,0.00099688,0.00095015,0.00093129,0.0011373,0.0010703,0.0010518,8.6525e-05,8.3129e-05,8.1615e-05
3401.25,,,,0.0059497,0.0053323,0.0054586,0.0065695,0.0056606,0.0056073,1.2434e-05,7.7555e-06,6.7262e-06,0.00098443,0.00093816,0.00091975,0.0011274,0.0010604,0.0010423,8.8131e-05,8.2351e-05,8.0867e-05
3414.85,,,,0.0058743,0.0052676,0.0053956,0.0065192,0.0056129,0.0055624,1.2568e-05,7.6169e-06,6.61e-06,0.00097218,0.00092637,0.00090839,0.0011176,0.0010507,0.001033,8.9069e-05,8.1577e-05,8.0129e-05
3428.46,,,,0.0057998,0.0052038,0.0053334,0.0064695,0.0055658,0.0055181,1.2747e-05,7.4803e-06,6.4961e-06,0.0009601,0.00091475,0.0008972,0.001108,0.0010412,0.0010238,8.8506e-05,8.0811e-05,7.9403e-05
3442.06,,,,0.0057262,0.0051408,0.005272,0.0064204,0.0055194,0.0054744,1.2882e-05,7.3455e-06,6.3845e-06,0.00094817,0.00090328,0.00088615,0.0010985,0.0010317,0.0010147,8.6366e-05,8.0057e-05,7.8687e-05
3455.67,,,,0.0056527,0.0050779,0.0052106,0.0063714,0.0054732,0.0054309,1.2896e-05,7.2124e-06,6.2751e-06,0.00093627,0.00089185,0.00087512,0.0010891,0.0010223,0.0010057,8.3355e-05,7.9318e-05,7.7977e-05
3469.27,,,,0.0055843,0.0050196,0.0051539,0.0063239,0.0054284,0.0053887,1.2749e-05,7.0832e-06,6.1694e-06,0.00092523,0.00088123,0.0008649,0.0010799,0.0010133,0.00099695,8.0589e-05,7.8608e-05,7.7288e-05
3482.88,,,,0.0055127,0.0049585,0.0050941,0.0062756,0.005383,0.005346,1.2438e-05,6.955e-06,6.0646e-06,0.00091366,0.00087013,0.00085419,0.0010706,0.0010041,0.00098813,7.8982e-05,7.7899e-05,7.6594e-05
3496.48,,,,0.005443,0.0048991,0.0050361,0.0062278,0.0053382,0.0053038,1.2009e-05,6.83e-06,5.9621e-06,0.00090241,0.00085934,0.00084379,0.0010615,0.00099503,0.00097943,7.8935e-05,7.72e-05,7.5908e-05
