,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
2040.75,0.064123,0.061729,0.060702,0.022351,0.021322,0.021139,0.011019,0.010479,0.0098339,0.024066,0.02498,0.023951,0.0086303,0.0091935,0.0090762,0.0013378,0.0013908,0.0013343,0.0011335,0.0012063,0.0011934
2054.35,0.063378,0.061007,0.060002,0.022191,0.021162,0.020983,0.010792,0.010245,0.0096097,0.02371,0.024606,0.023587,0.0085304,0.0090895,0.0089713,0.0013168,0.0013688,0.001313,0.0011193,0.0011913,0.0011783
2067.96,0.06266,0.060313,0.059329,0.022037,0.02101,0.020833,0.010571,0.010018,0.0093927,0.023367,0.024246,0.023237,0.0084345,0.0089896,0.0088705,0.0012969,0.0013477,0.0012924,0.0011057,0.0011769,0.0011637
2081.56,0.061941,0.059618,0.058654,0.021881,0.020855,0.020681,0.010356,0.0097962,0.0091811,0.023027,0.023888,0.022889,0.0083385,0.0088896,0.0087696,0.0012772,0.0013268,0.0012721,0.0010921,0.0011625,0.0011492
2095.17,0.061235,0.058935,0.057991,0.021727,0.020702,0.02053,0.010146,0.0095807,0.0089754,0.022695,0.023537,0.022548,0.0082444,0.0087914,0.0086706,0.0012579,0.0013064,0.0012522,0.0010787,0.0011484,0.0011349
2108.77,0.060539,0.058263,0.057338,0.021575,0.02055,0.020382,0.0099413,0.0093708,0.0087752,0.022369,0.023194,0.022214,0.008152,0.0086949,0.0085733,0.0012389,0.0012863,0.0012327,0.0010654,0.0011346,0.001121
2122.38,0.059852,0.0576,0.056694,0.021424,0.020401,0.020235,0.0097419,0.0091663,0.0085803,0.022049,0.022857,0.021887,0.0080612,0.0086001,0.0084776,0.0012202,0.0012667,0.0012136,0.0010522,0.0011211,0.0011073
2135.98,0.059172,0.056944,0.056057,0.021275,0.020253,0.02009,0.0095471,0.0089669,0.0083904,0.021735,0.022525,0.021564,0.0079717,0.0085066,0.0083833,0.0012017,0.0012474,0.0011949,0.0010391,0.0011077,0.0010938
2149.59,0.058514,0.056308,0.05544,0.021128,0.020108,0.019948,0.0093591,0.0087744,0.0082072,0.021431,0.022204,0.021252,0.0078845,0.0084154,0.0082913,0.0011839,0.0012288,0.0011767,0.0010263,0.0010947,0.0010807
2163.19,0.057851,0.055669,0.054819,0.020981,0.019962,0.019805,0.0091738,0.0085852,0.0080274,0.021128,0.021884,0.020942,0.0077977,0.0083245,0.0081998,0.0011664,0.0012102,0.0011587,0.0010137,0.0010818,0.0010676
2176.8,0.057201,0.055042,0.054211,0.020835,0.019818,0.019663,0.0089937,0.0084014,0.0078528,0.020832,0.021571,0.020638,0.0077125,0.0082353,0.0081098,0.0011494,0.0011921,0.0011411,0.0010015,0.0010691,0.0010548
2190.4,0.056561,0.054426,0.053612,0.020691,0.019675,0.019523,0.0088181,0.0082225,0.0076829,0.020542,0.021265,0.02034,0.0076288,0.0081475,0.0080214,0.0011327,0.0011743,0.0011238,0.00098958,0.0010567,0.0010423
2204.01,0.055931,0.053819,0.053022,0.020548,0.019534,0.019385,0.0086467,0.008048,0.0075173,0.020258,0.020964,0.020048,0.0075465,0.0080612,0.0079344,0.0011163,0.001157,0.0011069,0.00097805,0.0010445,0.00103
2217.61,0.055309,0.05322,0.052441,0.020407,0.019395,0.019249,0.0084793,0.0078778,0.007356,0.019979,0.020669,0.019762,0.0074656,0.0079764,0.0078489,0.0011,0.0011399,0.0010904,0.00096682,0.0010325,0.0010179
2231.22,0.054694,0.052628,0.051865,0.020267,0.019257,0.019113,0.0083155,0.0077116,0.0071985,0.019705,0.020379,0.01948,0.0073861,0.0078928,0.0077647,0.0010839,0.0011231,0.0010741,0.00095578,0.0010207,0.001006
2244.82,0.054094,0.05205,0.051304,0.020129,0.019121,0.01898,0.0081576,0.0075512,0.0070467,0.019438,0.020096,0.019205,0.0073079,0.0078107,0.0076819,0.0010684,0.0011068,0.0010583,0.00094488,0.0010091,0.00099429
2258.43,0.053495,0.051474,0.050745,0.019991,0.018986,0.018847,0.008002,0.0073935,0.0068975,0.019174,0.019816,0.018934,0.0072308,0.0077295,0.0076002,0.0010531,0.0010907,0.0010426,0.00093402,0.0009977,0.00098277
2272.03,0.052905,0.050907,0.050193,0.019855,0.018851,0.018715,0.0078506,0.00724,0.0067524,0.018914,0.019541,0.018667,0.0071547,0.0076495,0.0075195,0.0010382,0.0010749,0.0010272,0.00092319,0.00098647,0.00097144
2285.64,0.052323,0.050348,0.04965,0.019719,0.018718,0.018585,0.007703,0.0070904,0.0066111,0.01866,0.019271,0.018405,0.0070799,0.0075706,0.0074401,0.0010237,0.0010594,0.0010122,0.00091244,0.00097541,0.00096028
2299.24,0.05175,0.049798,0.049115,0.019585,0.018586,0.018455,0.007559,0.0069446,0.0064734,0.018411,0.019006,0.018149,0.0070062,0.007493,0.0073619,0.0010093,0.0010441,0.00099742,0.0009018,0.00096454,0.00094932
2312.85,0.051185,0.049255,0.048588,0.019452,0.018456,0.018328,0.0074184,0.0068021,0.0063391,0.018166,0.018747,0.017897,0.0069338,0.0074166,0.007285,0.00099501,0.0010292,0.00098294,0.00089137,0.00095385,0.00093855
2326.45,0.050626,0.048719,0.048067,0.019321,0.018327,0.018201,0.0072802,0.0066624,0.0062074,0.017925,0.018491,0.017649,0.0068626,0.0073414,0.0072093,0.0009809,0.0010145,0.00096871,0.00088119,0.00094336,0.00092796
2340.06,0.050078,0.048193,0.047556,0.01919,0.018199,0.018076,0.0071481,0.0065285,0.0060812,0.01769,0.018241,0.017407,0.0067924,0.0072673,0.0071347,0.00096717,0.0010002,0.00095481,0.0008713,0.00093303,0.00091754
2353.66,0.049535,0.047672,0.047049,0.019061,0.018073,0.017952,0.0070172,0.0063961,0.0059567,0.017458,0.017994,0.017168,0.0067233,0.0071942,0.0070612,0.00095375,0.00098607,0.0009411,0.00086169,0.00092286,0.00090729
2367.27,0.048998,0.047158,0.046549,0.018933,0.017947,0.017829,0.0068897,0.0062672,0.0058355,0.01723,0.017752,0.016933,0.0066552,0.0071221,0.0069886,0.00094069,0.00097219,0.00092764,0.00085232,0.00091283,0.00089718
2380.87,0.048468,0.04665,0.046055,0.018805,0.017822,0.017707,0.0067653,0.0061415,0.0057173,0.017006,0.017513,0.016702,0.0065879,0.0070509,0.006917,0.00092792,0.00095855,0.00091443,0.00084316,0.00090294,0.00088721
2394.48,0.047946,0.04615,0.045569,0.018678,0.017699,0.017585,0.0066438,0.0060189,0.0056022,0.016787,0.017279,0.016476,0.0065217,0.0069807,0.0068464,0.00091534,0.00094517,0.00090146,0.00083413,0.0008932,0.0008774
2408.08,0.047432,0.045657,0.04509,0.018553,0.017576,0.017465,0.006525,0.0058991,0.0054898,0.016571,0.01705,0.016253,0.0064564,0.0069115,0.0067768,0.00090289,0.00093204,0.00088874,0.00082518,0.00088361,0.00086774
2421.69,0.046925,0.045172,0.044618,0.018429,0.017455,0.017347,0.0064086,0.0057819,0.0053799,0.016359,0.016824,0.016035,0.0063924,0.0068435,0.0067084,0.0008906,0.00091917,0.00087627,0.0008163,0.0008742,0.00085826
2435.29,0.046424,0.044694,0.044152,0.018306,0.017336,0.01723,0.0062957,0.0056684,0.0052735,0.016152,0.016602,0.015821,0.0063295,0.0067767,0.0066412,0.00087855,0.00090652,0.00086402,0.00080748,0.00086496,0.00084895
2448.9,0.04593,0.044221,0.043693,0.018185,0.017218,0.017114,0.0061845,0.0055568,0.005169,0.015947,0.016384,0.01561,0.0062673,0.0067106,0.0065748,0.0008668,0.00089409,0.00085199,0.00079868,0.00085583,0.00083976
2462.5,0.045442,0.043754,0.043238,0.018064,0.0171,0.016999,0.0060757,0.0054479,0.005067,0.015746,0.01617,0.015402,0.006206,0.0066455,0.0065092,0.00085538,0.00088187,0.00084016,0.00078997,0.00084684,0.00083071
2476.11,0.04496,0.043294,0.04279,0.017944,0.016983,0.016884,0.0059693,0.0053415,0.0049676,0.015549,0.015959,0.015198,0.0061456,0.0065811,0.0064446,0.00084426,0.00086986,0.00082853,0.0007814,0.00083798,0.00082179
2489.71,0.044484,0.042839,0.042347,0.017825,0.016867,0.016771,0.0058654,0.0052377,0.0048706,0.015354,0.015751,0.014998,0.0060859,0.0065176,0.0063807,0.00083333,0.00085805,0.0008171,0.000773,0.00082924,0.00081298
2503.32,0.044014,0.04239,0.041911,0.017706,0.016752,0.016658,0.0057636,0.0051364,0.004776,0.015164,0.015547,0.014801,0.006027,0.0064547,0.0063176,0.00082253,0.00084645,0.00080589,0.00076483,0.00082061,0.0008043
2516.92,0.043551,0.041948,0.04148,0.017589,0.016639,0.016547,0.0056637,0.0050371,0.0046833,0.014976,0.015347,0.014607,0.0059691,0.0063929,0.0062555,0.00081183,0.00083506,0.00079487,0.00075691,0.00081212,0.00079576
2530.53,0.043097,0.041515,0.041059,0.017475,0.016528,0.016438,0.0055666,0.0049407,0.0045934,0.014793,0.015151,0.014418,0.0059128,0.0063328,0.0061951,0.00080134,0.00082393,0.00078411,0.0007493,0.00080387,0.00078745
2544.13,0.042647,0.041086,0.040641,0.01736,0.016417,0.016329,0.0054711,0.004846,0.0045052,0.014612,0.014958,0.014231,0.0058567,0.0062728,0.0061348,0.00079103,0.00081296,0.0007735,0.00074179,0.00079565,0.00077918
2557.74,0.042202,0.040662,0.040228,0.017246,0.016307,0.016222,0.0053775,0.0047535,0.004419,0.014435,0.014767,0.014047,0.0058015,0.0062138,0.0060755,0.000781,0.00080216,0.00076307,0.00073442,0.00078757,0.00077105
2571.34,0.041763,0.040243,0.03982,0.017133,0.016198,0.016115,0.0052859,0.004663,0.0043348,0.01426,0.01458,0.013866,0.005747,0.0061555,0.0060171,0.00077123,0.00079155,0.00075282,0.00072712,0.0007796,0.00076304
2584.95,0.041328,0.039829,0.039416,0.017021,0.01609,0.016009,0.0051964,0.0045746,0.0042526,0.014087,0.014395,0.013688,0.0056933,0.0060979,0.0059593,0.00076165,0.0007811,0.00074272,0.00071983,0.00077174,0.00075514
2598.55,0.040898,0.039419,0.039017,0.016909,0.015982,0.015903,0.0051088,0.0044883,0.0041723,0.013918,0.014213,0.013513,0.0056401,0.0060409,0.005902,0.00075218,0.00077081,0.00073279,0.00071253,0.00076396,0.00074732
2612.16,0.040473,0.039015,0.038623,0.016797,0.015874,0.015797,0.0050232,0.0044039,0.0040939,0.013751,0.014034,0.01334,0.0055873,0.0059842,0.0058452,0.00074276,0.00076068,0.00072302,0.00070519,0.00075624,0.00073956
2625.76,0.040061,0.038623,0.038241,0.016692,0.015772,0.015698,0.0049394,0.0043215,0.0040174,0.013589,0.013861,0.013173,0.0055371,0.0059303,0.005791,0.00073355,0.00075087,0.00071356,0.00069814,0.00074889,0.00073217
2639.37,0.039649,0.03823,0.037858,0.016583,0.015667,0.015595,0.0048574,0.0042408,0.0039426,0.013428,0.013688,0.013006,0.0054861,0.0058755,0.0057361,0.00072436,0.00074112,0.00070415,0.000691,0.00074144,0.00072469
2652.97,0.039242,0.037843,0.037481,0.016475,0.015564,0.015494,0.0047771,0.0041619,0.0038693,0.01327,0.013518,0.012843,0.0054361,0.0058217,0.0056821,0.00071538,0.00073155,0.00069492,0.00068402,0.00073414,0.00071735
2666.58,0.03884,0.037462,0.037109,0.016369,0.015462,0.015394,0.0046984,0.0040846,0.0037977,0.013114,0.013351,0.012682,0.0053868,0.0057687,0.005629,0.00070664,0.00072213,0.00068584,0.00067722,0.00072694,0.00071013
2680.18,0.038443,0.037084,0.036741,0.016264,0.01536,0.015294,0.0046213,0.004009,0.0037277,0.012961,0.013186,0.012523,0.0053383,0.0057163,0.0055765,0.00069812,0.00071286,0.00067691,0.00067061,0.00071985,0.000703
2693.79,0.03805,0.03671,0.036377,0.016159,0.01526,0.015196,0.0045459,0.0039351,0.0036593,0.01281,0.013024,0.012367,0.0052903,0.0056646,0.0055246,0.00068973,0.00070373,0.00066811,0.00066418,0.00071285,0.00069597
2707.39,0.037657,0.036337,0.036013,0.016053,0.015158,0.015096,0.0044721,0.0038628,0.0035925,0.01266,0.012863,0.012211,0.0052423,0.0056128,0.0054727,0.00068136,0.00069467,0.00065939,0.00065783,0.00070585,0.00068895
2721.0,0.037285,0.035984,0.035669,0.015954,0.015063,0.015003,0.0044001,0.0037924,0.0035274,0.012517,0.012709,0.012064,0.005197,0.0055639,0.0054237,0.00067332,0.00068604,0.00065108,0.00065187,0.00069924,0.0006823
2734.6,0.036904,0.035623,0.035316,0.01585,0.014964,0.014906,0.0043294,0.0037233,0.0034635,0.012372,0.012554,0.011914,0.0051505,0.0055136,0.0053733,0.00066509,0.00067732,0.00064268,0.00064574,0.00069245,0.0006755
2748.21,0.036531,0.035268,0.03497,0.015748,0.014866,0.01481,0.00426,0.0036556,0.0034011,0.012231,0.012402,0.011768,0.0051049,0.0054643,0.0053239,0.00065703,0.00066879,0.00063447,0.00063969,0.00068581,0.00066884
2761.81,0.036163,0.034919,0.03463,0.015647,0.01477,0.014716,0.004192,0.0035894,0.00334,0.012092,0.012252,0.011624,0.0050601,0.0054157,0.0052753,0.00064915,0.00066041,0.00062641,0.00063366,0.00067927,0.00066229
2775.42,0.0358,0.034575,0.034293,0.015547,0.014675,0.014622,0.0041251,0.0035246,0.0032802,0.011955,0.012105,0.011482,0.0050159,0.0053679,0.0052274,0.00064149,0.00065217,0.00061848,0.00062764,0.00067284,0.00065583
2789.02,0.035441,0.034234,0.033961,0.015448,0.01458,0.01453,0.0040595,0.0034611,0.0032217,0.011821,0.01196,0.011343,0.0049724,0.0053207,0.0051801,0.00063401,0.00064405,0.00061068,0.00062164,0.00066649,0.00064947
2802.63,0.035084,0.033896,0.03363,0.01535,0.014486,0.014438,0.0039951,0.0033988,0.0031644,0.011687,0.011816,0.011205,0.0049293,0.0052739,0.0051333,0.00062663,0.00063604,0.00060297,0.00061566,0.00066022,0.00064319
2816.23,0.034731,0.033561,0.033304,0.015251,0.014392,0.014346,0.0039317,0.0033378,0.0031082,0.011556,0.011674,0.011069,0.0048865,0.0052274,0.0050869,0.00061931,0.00062814,0.00059538,0.00060972,0.000654,0.00063695
2829.84,0.034391,0.03324,0.03299,0.015157,0.014302,0.014258,0.0038705,0.0032789,0.003054,0.01143,0.011538,0.010938,0.0048454,0.0051827,0.0050421,0.00061219,0.00062053,0.00058808,0.00060403,0.000648,0.00063094
2843.44,0.034048,0.032915,0.032672,0.01506,0.014211,0.014167,0.0038098,0.0032206,0.0030005,0.011303,0.011401,0.010807,0.0048038,0.0051375,0.0049969,0.00060497,0.0006129,0.00058075,0.00059836,0.00064196,0.00062489
2857.05,0.03371,0.032595,0.032359,0.014965,0.01412,0.014078,0.0037502,0.0031637,0.0029481,0.011178,0.011267,0.010678,0.0047629,0.0050929,0.0049523,0.00059788,0.00060541,0.00057355,0.00059287,0.00063601,0.00061893
2870.65,0.033376,0.032279,0.032051,0.01487,0.01403,0.01399,0.0036916,0.0031078,0.0028968,0.011055,0.011134,0.010551,0.0047226,0.0050489,0.0049084,0.00059096,0.00059805,0.00056649,0.00058754,0.00063015,0.00061305
2884.26,0.033048,0.031968,0.031747,0.014776,0.013941,0.013903,0.0036341,0.0030531,0.0028465,0.010935,0.011004,0.010426,0.0046829,0.0050056,0.0048651,0.00058423,0.00059082,0.00055955,0.00058235,0.00062438,0.00060728
2897.86,0.032722,0.03166,0.031446,0.014683,0.013853,0.013817,0.0035776,0.0029994,0.0027973,0.010816,0.010876,0.010303,0.0046438,0.0049629,0.0048224,0.00057767,0.00058369,0.00055271,0.00057728,0.00061869,0.00060158
2911.47,0.032398,0.031354,0.031147,0.014591,0.013765,0.013731,0.0035217,0.0029465,0.0027488,0.010698,0.010749,0.010181,0.0046051,0.0049207,0.0047802,0.00057119,0.00057663,0.00054593,0.00057226,0.00061307,0.00059596
2925.07,0.032088,0.031061,0.030861,0.014501,0.01368,0.013647,0.0034684,0.002896,0.0027025,0.010585,0.010627,0.010064,0.0045673,0.0048793,0.0047388,0.00056496,0.00056985,0.00053944,0.00056731,0.00060756,0.00059045
2938.68,0.031771,0.030761,0.030568,0.01441,0.013594,0.013563,0.0034147,0.0028453,0.002656,0.010471,0.010503,0.0099456,0.0045295,0.0048379,0.0046976,0.00055856,0.00056299,0.00053286,0.00056231,0.00060208,0.00058497
2952.28,0.03146,0.030467,0.03028,0.014319,0.013508,0.013479,0.0033624,0.0027959,0.0026108,0.010359,0.010382,0.0098295,0.0044923,0.0047971,0.0046568,0.00055224,0.00055627,0.00052642,0.0005573,0.00059666,0.00057955
2965.89,0.031153,0.030177,0.029996,0.01423,0.013424,0.013396,0.0033111,0.0027476,0.0025666,0.010248,0.010262,0.0097152,0.0044554,0.0047567,0.0046165,0.00054601,0.00054967,0.00052009,0.00055228,0.00059131,0.0005742
2979.49,0.03085,0.029891,0.029717,0.014141,0.01334,0.013314,0.0032608,0.0027003,0.0025233,0.01014,0.010145,0.0096029,0.0044191,0.0047168,0.0045767,0.00053991,0.00054317,0.00051387,0.00054729,0.00058603,0.00056893
2993.1,0.030552,0.029609,0.029441,0.014053,0.013257,0.013232,0.0032114,0.0026539,0.0024808,0.010033,0.010029,0.0094924,0.0043833,0.0046775,0.0045374,0.000534,0.00053678,0.00050775,0.00054236,0.00058083,0.00056373
3006.7,0.030257,0.029331,0.029168,0.013965,0.013174,0.013152,0.0031627,0.0026083,0.0024392,0.0099275,0.0099155,0.0093835,0.004348,0.0046387,0.0044988,0.00052824,0.00053049,0.00050173,0.00053753,0.0005757,0.00055861
3020.31,0.029964,0.029054,0.028898,0.013879,0.013093,0.013072,0.0031148,0.0025634,0.0023982,0.0098234,0.009803,0.0092759,0.0043133,0.0046005,0.0044606,0.00052259,0.00052427,0.00049578,0.00053282,0.00057066,0.00055356
3033.91,0.029679,0.028785,0.028634,0.013794,0.013013,0.012993,0.003069,0.0025204,0.0023589,0.0097222,0.0096934,0.0091711,0.0042789,0.0045627,0.0044229,0.00051708,0.00051821,0.00048999,0.00052824,0.00056567,0.00054858
3047.52,0.029392,0.028515,0.02837,0.013709,0.012933,0.012915,0.0030229,0.0024773,0.0023196,0.0096211,0.0095839,0.0090665,0.004245,0.0045253,0.0043857,0.00051153,0.00051217,0.00048421,0.00052379,0.00056074,0.00054366
3061.12,0.02911,0.028249,0.028109,0.013624,0.012853,0.012837,0.0029778,0.0024353,0.0022812,0.0095214,0.009476,0.0089635,0.0042115,0.0044883,0.0043488,0.000506,0.00050622,0.00047852,0.00051945,0.00055587,0.00053879
3074.73,0.02883,0.027985,0.027851,0.01354,0.012774,0.012759,0.0029336,0.0023941,0.0022437,0.0094231,0.0093697,0.008862,0.0041782,0.0044516,0.0043122,0.00050052,0.00050036,0.00047292,0.0005152,0.00055104,0.00053398
3088.33,0.028554,0.027725,0.027596,0.013456,0.012696,0.012682,0.0028903,0.0023538,0.0022069,0.0093264,0.009265,0.008762,0.0041454,0.0044153,0.0042761,0.00049513,0.00049458,0.00046741,0.00051101,0.00054627,0.00052921
3101.94,0.028282,0.027468,0.027345,0.013373,0.012618,0.012606,0.0028477,0.0023143,0.0021709,0.0092312,0.0091619,0.0086636,0.0041129,0.0043794,0.0042403,0.00048989,0.0004889,0.00046198,0.00050685,0.00054155,0.00052451
3115.54,0.028014,0.027215,0.027097,0.013291,0.012541,0.01253,0.0028057,0.0022754,0.0021355,0.0091375,0.0090604,0.0085668,0.0040809,0.0043439,0.004205,0.00048479,0.00048331,0.00045664,0.00050271,0.0005369,0.00051987
3129.15,0.027748,0.026965,0.026851,0.013209,0.012465,0.012455,0.0027641,0.0022371,0.0021006,0.0090451,0.0089603,0.0084714,0.0040493,0.004309,0.0041703,0.00047981,0.0004778,0.00045138,0.00049857,0.00053231,0.0005153
3142.75,0.027487,0.026719,0.02661,0.013129,0.01239,0.012382,0.0027244,0.0022004,0.0020672,0.0089543,0.0088619,0.0083776,0.0040184,0.0042747,0.0041361,0.00047491,0.00047238,0.00044622,0.00049444,0.00052782,0.00051082
3156.36,0.027227,0.026474,0.02637,0.013049,0.012315,0.012309,0.0026843,0.0021636,0.0020338,0.0088644,0.0087645,0.0082848,0.0039877,0.0042406,0.0041022,0.00047003,0.00046702,0.00044111,0.00049029,0.00052335,0.00050637
3169.96,0.02697,0.026232,0.026133,0.01297,0.012241,0.012236,0.002645,0.0021277,0.0020011,0.0087757,0.0086684,0.0081931,0.0039573,0.0042069,0.0040687,0.00046514,0.00046173,0.00043606,0.00048617,0.00051893,0.00050197
3183.57,0.026715,0.025993,0.025898,0.012891,0.012167,0.012163,0.0026064,0.0020925,0.0019691,0.008688,0.0085734,0.0081027,0.0039273,0.0041734,0.0040354,0.00046026,0.00045651,0.00043109,0.00048209,0.00051456,0.00049761
3197.17,0.026464,0.025756,0.025665,0.012812,0.012094,0.012091,0.0025685,0.002058,0.0019377,0.0086015,0.0084797,0.0080135,0.0038975,0.0041403,0.0040025,0.00045543,0.00045136,0.00042618,0.00047807,0.00051023,0.0004933
3210.78,0.026215,0.025522,0.025436,0.012734,0.012021,0.01202,0.0025312,0.0020242,0.001907,0.0085163,0.0083874,0.0079256,0.003868,0.0041074,0.0039699,0.00045071,0.00044629,0.00042135,0.00047415,0.00050594,0.00048903
3224.38,0.02597,0.025291,0.025209,0.012656,0.011948,0.011948,0.0024944,0.001991,0.0018768,0.0084324,0.0082965,0.0078391,0.0038387,0.0040749,0.0039375,0.00044611,0.0004413,0.0004166,0.00047032,0.00050169,0.0004848
3237.99,0.025728,0.025063,0.024986,0.012578,0.011876,0.011877,0.0024581,0.0019583,0.0018471,0.0083499,0.008207,0.007754,0.0038098,0.0040426,0.0039055,0.00044164,0.00043638,0.00041192,0.00046661,0.00049749,0.00048062
3251.59,0.02549,0.024839,0.024766,0.012504,0.011808,0.01181,0.002423,0.0019267,0.0018185,0.0082688,0.008119,0.0076704,0.0037822,0.0040118,0.0038749,0.00043727,0.00043155,0.00040733,0.00046311,0.00049346,0.00047662
3265.2,0.025253,0.024617,0.024548,0.012428,0.011737,0.011741,0.0023878,0.0018952,0.0017899,0.0081885,0.008032,0.0075876,0.0037542,0.0039805,0.0038438,0.00043293,0.00042678,0.00040278,0.00045959,0.00048938,0.00047256
3278.8,0.025019,0.024397,0.024332,0.012353,0.011668,0.011673,0.0023533,0.0018644,0.0017619,0.0081092,0.0079461,0.007506,0.0037266,0.0039496,0.0038132,0.00042859,0.00042206,0.0003983,0.00045614,0.00048536,0.00046856
3292.41,0.024788,0.024179,0.024118,0.012279,0.011599,0.011605,0.0023193,0.0018341,0.0017345,0.0080309,0.0078612,0.0074253,0.0036993,0.0039191,0.0037829,0.00042424,0.00041741,0.00039388,0.0004527,0.00048139,0.00046462
3306.01,0.024558,0.023964,0.023906,0.012205,0.01153,0.011538,0.002286,0.0018045,0.0017076,0.0079535,0.0077773,0.0073457,0.0036723,0.0038888,0.0037529,0.00041991,0.00041281,0.00038951,0.00044925,0.00047745,0.00046071
3319.62,0.024331,0.02375,0.023696,0.012131,0.011462,0.01147,0.0022533,0.0017754,0.0016812,0.007877,0.0076944,0.007267,0.0036455,0.0038588,0.0037231,0.00041563,0.00040827,0.0003852,0.00044578,0.00047355,0.00045683
3333.22,0.024106,0.023539,0.023488,0.012058,0.011394,0.011403,0.0022211,0.0017469,0.0016554,0.0078015,0.0076127,0.0071894,0.0036189,0.0038289,0.0036935,0.00041145,0.00040379,0.00038095,0.00044227,0.00046967,0.00045298
3346.83,0.023885,0.02333,0.023284,0.011984,0.011326,0.011336,0.0021894,0.0017189,0.00163,0.0077272,0.0075321,0.007113,0.0035924,0.0037992,0.0036641,0.00040739,0.00039938,0.00037676,0.00043874,0.00046581,0.00044916
3360.43,0.023669,0.023128,0.023085,0.011916,0.011263,0.011275,0.0021585,0.0016915,0.0016052,0.0076551,0.0074539,0.0070388,0.0035678,0.0037714,0.0036365,0.00040348,0.0003951,0.0003727,0.00043541,0.0004622,0.00044557
3374.04,0.023453,0.022925,0.022885,0.011844,0.011196,0.011209,0.0021278,0.0016645,0.0015808,0.0075828,0.0073755,0.0069645,0.0035419,0.0037424,0.0036078,0.00039959,0.00039081,0.00036863,0.00043193,0.00045844,0.00044185
3387.64,0.02324,0.022724,0.022688,0.011773,0.011131,0.011145,0.0020977,0.001638,0.0015567,0.0075117,0.0072984,0.0068915,0.0035167,0.003714,0.0035797,0.00039574,0.0003866,0.00036464,0.00042855,0.00045476,0.0004382
3401.25,0.023029,0.022526,0.022493,0.011703,0.011066,0.011081,0.002068,0.0016119,0.0015331,0.0074415,0.0072223,0.0068193,0.0034919,0.0036861,0.003552,0.0003919,0.00038244,0.00036069,0.00042527,0.00045114,0.00043461
3414.85,0.022819,0.02233,0.022299,0.011633,0.011002,0.011018,0.0020389,0.0015863,0.0015099,0.0073721,0.0071471,0.0067481,0.0034674,0.0036584,0.0035246,0.00038806,0.00037833,0.0003568,0.00042207,0.00044756,0.00043106
3428.46,0.022612,0.022135,0.022108,0.011564,0.010938,0.010956,0.0020102,0.0015612,0.0014872,0.0073034,0.0070727,0.0066776,0.0034431,0.003631,0.0034975,0.00038424,0.00037426,0.00035295,0.00041896,0.00044401,0.00042754
3442.06,0.022406,0.021942,0.021917,0.011495,0.010875,0.010893,0.0019821,0.0015365,0.0014649,0.0072353,0.006999,0.0066079,0.0034189,0.0036037,0.0034705,0.00038047,0.00037025,0.00034914,0.00041592,0.00044048,0.00042405
3455.67,0.0222,0.021748,0.021727,0.011425,0.01081,0.010829,0.0019544,0.0015124,0.0014431,0.0071673,0.0069255,0.0065383,0.0033944,0.003576,0.0034432,0.00037675,0.00036624,0.00034535,0.00041286,0.00043692,0.00042052
3469.27,0.022009,0.021569,0.021551,0.011363,0.010753,0.010774,0.0019272,0.0014887,0.0014217,0.0071044,0.006857,0.0064736,0.0033727,0.0035513,0.0034187,0.00037335,0.0003625,0.00034181,0.00041016,0.00043372,0.00041735
3482.88,0.021808,0.02138,0.021365,0.011293,0.01069,0.010711,0.0019004,0.0014654,0.0014006,0.0070383,0.0067855,0.006406,0.0033487,0.0035242,0.003392,0.00036982,0.00035861,0.00033813,0.00040717,0.00043023,0.0004139
3496.48,0.021612,0.021196,0.021184,0.011226,0.010628,0.01065,0.001874,0.0014425,0.0013799,0.006974,0.0067159,0.0063401,0.0033256,0.003498,0.0033661,0.0003664,0.00035481,0.00033454,0.00040424,0.00042684,0.00041055
3510.09,0.021419,0.021015,0.021005,0.01116,0.010567,0.01059,0.0018479,0.00142,0.0013595,0.0069107,0.0066473,0.0062753,0.0033028,0.0034722,0.0033406,0.00036301,0.00035108,0.00033101,0.00040132,0.00042351,0.00040726
3523.69,0.021228,0.020836,0.020828,0.011094,0.010507,0.010531,0.0018222,0.0013979,0.0013395,0.0068482,0.0065796,0.0062114,0.0032803,0.0034467,0.0033154,0.00035962,0.0003474,0.00032753,0.00039838,0.00042023,0.00040402
3537.3,0.021039,0.020658,0.020653,0.011029,0.010447,0.010472,0.0017968,0.0013761,0.0013199,0.0067863,0.0065127,0.0061482,0.0032582,0.0034215,0.0032906,0.00035622,0.00034376,0.0003241,0.00039544,0.00041699,0.00040082
3550.9,0.020851,0.020482,0.020479,0.010964,0.010388,0.010414,0.0017718,0.0013548,0.0013006,0.006725,0.0064464,0.0060856,0.0032362,0.0033966,0.0032659,0.00035283,0.00034016,0.00032069,0.00039249,0.00041378,0.00039765
3564.51,0.020663,0.020306,0.020305,0.0109,0.010329,0.010356,0.0017472,0.0013338,0.0012816,0.006664,0.0063805,0.0060234,0.0032143,0.0033717,0.0032414,0.00034947,0.00033658,0.00031731,0.00038954,0.00041058,0.00039449
