,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
2013.54,,,,0.037146,0.034726,0.033917,0.019074,0.018185,0.01771,0.00055449,0.00051949,0.0004741,0.0079896,0.008054,0.00779,0.0046045,0.0046545,0.0045745,0.00034113,0.00034441,0.00033883
2027.14,,,,0.036579,0.034177,0.03339,0.018896,0.017997,0.01753,0.00054209,0.00050672,0.00046201,0.0078483,0.0079097,0.0076499,0.0045447,0.0045932,0.0045139,0.00033735,0.00033968,0.00033417
2040.75,,,,0.036023,0.033638,0.032873,0.01872,0.017812,0.017351,0.0005297,0.00049431,0.00045029,0.0077102,0.0077687,0.007513,0.0044861,0.0045331,0.0044546,0.00033185,0.00033505,0.0003296
2054.35,,,,0.035475,0.033109,0.032364,0.018546,0.01763,0.017175,0.00051749,0.00048227,0.00043891,0.0075748,0.0076306,0.0073788,0.0044285,0.004474,0.0043963,0.00032543,0.00033051,0.00032511
2067.96,,,,0.034943,0.032594,0.03187,0.018375,0.01745,0.017002,0.00050576,0.00047063,0.00042793,0.0074435,0.0074966,0.0072488,0.0043722,0.0044162,0.0043392,0.00031965,0.00032609,0.00032073
2081.56,,,,0.034417,0.032086,0.031383,0.018206,0.017273,0.016831,0.00049459,0.00045931,0.00041726,0.0073142,0.0073649,0.007121,0.0043167,0.0043593,0.004283,0.00031557,0.00032174,0.00031642
2095.17,,,,0.033901,0.031588,0.030905,0.018039,0.017098,0.016663,0.0004841,0.00044832,0.00040691,0.0071878,0.0072363,0.0069962,0.0042622,0.0043034,0.0042278,0.000313,0.00031747,0.0003122
2108.77,,,,0.033394,0.0311,0.030437,0.017873,0.016925,0.016496,0.00047422,0.00043764,0.00039687,0.0070642,0.0071106,0.0068742,0.0042087,0.0042485,0.0041737,0.00031068,0.00031327,0.00030805
2122.38,,,,0.032898,0.030622,0.029977,0.01771,0.016755,0.016332,0.00046476,0.00042727,0.00038712,0.0069433,0.0069878,0.006755,0.0041562,0.0041946,0.0041205,0.00030725,0.00030915,0.00030398
2135.98,,,,0.03241,0.030153,0.029527,0.01755,0.016587,0.01617,0.00045551,0.00041717,0.00037765,0.0068249,0.0068676,0.0066384,0.0041047,0.0041417,0.0040684,0.00030226,0.0003051,0.0003
2149.59,,,,0.031932,0.029694,0.029086,0.017391,0.016421,0.016011,0.00044634,0.00040742,0.00036852,0.0067095,0.0067504,0.0065247,0.0040541,0.0040898,0.0040172,0.00029651,0.00030114,0.00029609
2163.19,,,,0.031461,0.029242,0.028652,0.017234,0.016258,0.015854,0.00043703,0.00039788,0.0003596,0.0065962,0.0066353,0.0064131,0.0040044,0.0040388,0.0039669,0.00029136,0.00029726,0.00029225
2176.8,,,,0.030999,0.028798,0.028226,0.017079,0.016096,0.015698,0.00042771,0.00038863,0.00035095,0.0064855,0.0065228,0.006304,0.0039555,0.0039886,0.0039174,0.00028776,0.00029346,0.00028848
2190.4,,,,0.030545,0.028363,0.027809,0.016926,0.015937,0.015545,0.00041848,0.00037964,0.00034256,0.0063772,0.0064128,0.0061973,0.0039074,0.0039393,0.0038688,0.00028556,0.00028971,0.00028477
2204.01,,,,0.030099,0.027936,0.027399,0.016774,0.015779,0.015394,0.00040953,0.00037091,0.00033442,0.0062714,0.0063052,0.0060929,0.0038602,0.0038908,0.003821,0.00028367,0.00028602,0.00028113
2217.61,,,,0.029662,0.027518,0.026998,0.016624,0.015624,0.015244,0.00040101,0.00036242,0.0003265,0.0061681,0.0061999,0.0059909,0.0038137,0.0038432,0.0037741,0.00028084,0.00028239,0.00027755
2231.22,,,,0.029232,0.027108,0.026604,0.016476,0.015471,0.015097,0.00039299,0.00035415,0.0003188,0.0060671,0.0060969,0.005891,0.0037681,0.0037964,0.0037279,0.00027661,0.00027882,0.00027404
2244.82,,,,0.028811,0.026705,0.026217,0.016331,0.01532,0.014952,0.00038552,0.00034615,0.00031136,0.0059684,0.0059963,0.0057934,0.0037234,0.0037505,0.0036827,0.00027155,0.00027533,0.0002706
2258.43,,,,0.028396,0.02631,0.025838,0.016186,0.015171,0.014809,0.00037837,0.00033832,0.00030409,0.0058718,0.0058976,0.0056978,0.0036793,0.0037053,0.0036382,0.00026687,0.00027191,0.00026721
2272.03,,,,0.027988,0.025921,0.025465,0.016044,0.015023,0.014667,0.00037142,0.00033071,0.00029704,0.0057772,0.0058009,0.0056041,0.003636,0.0036608,0.0035944,0.0002635,0.00026855,0.00026388
2285.64,,,,0.027588,0.02554,0.025098,0.015903,0.014878,0.014527,0.00036452,0.00032331,0.00029018,0.0056846,0.0057063,0.0055124,0.0035934,0.0036171,0.0035513,0.00026148,0.00026524,0.00026061
2299.24,,,,0.027194,0.025166,0.024739,0.015763,0.014734,0.014389,0.00035754,0.0003161,0.00028352,0.0055939,0.0056137,0.0054227,0.0035515,0.003574,0.003509,0.00025996,0.00026197,0.00025739
2312.85,,,,0.026808,0.024799,0.024387,0.015625,0.014592,0.014253,0.00035047,0.00030909,0.00027704,0.0055052,0.005523,0.0053348,0.0035102,0.0035317,0.0034672,0.00025778,0.00025875,0.00025422
2326.45,,,,0.026428,0.024438,0.024041,0.015488,0.014451,0.014117,0.00034337,0.00030223,0.00027071,0.0054183,0.0054343,0.0052489,0.0034694,0.0034898,0.0034261,0.0002543,0.00025557,0.00025109
2340.06,,,,0.026056,0.024085,0.023701,0.015355,0.014314,0.013986,0.00033646,0.00029562,0.00026461,0.0053332,0.0053475,0.0051648,0.00343,0.0034493,0.0033862,0.00024989,0.00025249,0.00024806
2353.66,,,,0.025689,0.023738,0.023368,0.015222,0.014178,0.013855,0.00032978,0.00028914,0.00025864,0.0052497,0.0052624,0.0050824,0.0033908,0.0034091,0.0033466,0.00024545,0.00024945,0.00024506
2367.27,,,,0.025329,0.023397,0.02304,0.015091,0.014043,0.013726,0.00032348,0.00028283,0.00025283,0.0051678,0.005179,0.0050016,0.0033523,0.0033696,0.0033077,0.00024202,0.00024647,0.00024211
2380.87,,,,0.024975,0.023061,0.022718,0.014961,0.01391,0.013599,0.00031758,0.00027669,0.00024718,0.0050874,0.0050973,0.0049225,0.0033144,0.0033307,0.0032694,0.0002399,0.00024353,0.0002392
2394.48,,,,0.024626,0.022732,0.022402,0.014832,0.013778,0.013473,0.00031204,0.0002707,0.00024169,0.0050085,0.0050171,0.0048449,0.003277,0.0032923,0.0032317,0.00023857,0.00024063,0.00023634
2408.08,,,,0.024283,0.022409,0.022091,0.014705,0.013648,0.013348,0.00030674,0.00026487,0.00023634,0.0049312,0.0049386,0.0047689,0.0032402,0.0032545,0.0031946,0.00023701,0.00023777,0.00023353
2421.69,,,,0.023947,0.022091,0.021786,0.014579,0.013519,0.013224,0.00030152,0.00025918,0.00023113,0.0048554,0.0048618,0.0046945,0.0032039,0.0032173,0.0031579,0.00023439,0.00023494,0.00023075
2435.29,,,,0.023617,0.02178,0.021487,0.014456,0.013394,0.013105,0.00029628,0.00025365,0.00022607,0.0047813,0.0047866,0.0046217,0.0031687,0.0031812,0.0031224,0.0002307,0.00023221,0.00022806
2448.9,,,,0.023291,0.021474,0.021193,0.014333,0.013269,0.012985,0.00029093,0.00024823,0.00022113,0.0047085,0.0047128,0.0045503,0.0031336,0.0031453,0.0030871,0.00022654,0.00022949,0.00022539
2462.5,,,,0.022971,0.021174,0.020904,0.014212,0.013146,0.012867,0.00028549,0.00024296,0.00021632,0.0046372,0.0046405,0.0044803,0.0030992,0.0031099,0.0030524,0.00022292,0.00022683,0.00022276
2476.11,,,,0.022656,0.020878,0.02062,0.014093,0.013024,0.01275,0.00028004,0.00023782,0.00021164,0.0045672,0.0045695,0.0044116,0.0030653,0.0030752,0.0030182,0.00022047,0.00022422,0.00022018
2489.71,,,,0.022346,0.020587,0.02034,0.013974,0.012904,0.012635,0.00027471,0.00023281,0.00020707,0.0044987,0.0044998,0.0043442,0.0030319,0.003041,0.0029846,0.00021907,0.00022165,0.00021763
2503.32,,,,0.022041,0.020301,0.020065,0.013856,0.012785,0.012521,0.0002696,0.00022793,0.00020263,0.0044314,0.0044314,0.004278,0.002999,0.0030072,0.0029514,0.00021796,0.0002191,0.00021513
2516.92,,,,0.021739,0.020018,0.019793,0.01374,0.012667,0.012408,0.0002648,0.00022317,0.00019831,0.0043652,0.0043641,0.0042129,0.0029664,0.0029738,0.0029186,0.00021624,0.00021658,0.00021265
2530.53,,,,0.021448,0.019746,0.019531,0.013627,0.012552,0.012298,0.00026032,0.00021853,0.00019409,0.0043015,0.0042992,0.0041501,0.002935,0.0029415,0.0028869,0.0002135,0.00021414,0.00021026
2544.13,,,,0.021158,0.019474,0.01927,0.013513,0.012437,0.012188,0.0002561,0.000214,0.00018998,0.0042383,0.0042348,0.0040878,0.0029035,0.0029093,0.0028552,0.0002099,0.00021171,0.00020787
2557.74,,,,0.020873,0.019208,0.019014,0.013401,0.012324,0.01208,0.00025205,0.00020957,0.00018597,0.0041765,0.0041717,0.0040268,0.0028725,0.0028776,0.002824,0.00020629,0.00020933,0.00020552
2571.34,,,,0.020592,0.018946,0.018762,0.01329,0.012212,0.011973,0.00024806,0.00020525,0.00018207,0.0041159,0.0041097,0.0039669,0.0028421,0.0028464,0.0027934,0.00020346,0.000207,0.00020322
2584.95,,,,0.020316,0.018689,0.018514,0.013181,0.012101,0.011867,0.00024402,0.00020103,0.00017826,0.0040564,0.0040489,0.0039081,0.0028122,0.0028157,0.0027632,0.00020174,0.0002047,0.00020095
2598.55,,,,0.020044,0.018435,0.01827,0.013072,0.011992,0.011762,0.00023989,0.00019691,0.00017455,0.0039978,0.0039892,0.0038503,0.0027826,0.0027854,0.0027335,0.00020079,0.00020243,0.00019871
2612.16,,,,0.019775,0.018185,0.018029,0.012964,0.011883,0.011658,0.00023566,0.0001929,0.00017093,0.0039402,0.0039304,0.0037935,0.0027533,0.0027553,0.002704,0.00019983,0.00020018,0.0001965
2625.76,,,,0.019515,0.017943,0.017797,0.012859,0.011778,0.011558,0.00023141,0.00018898,0.0001674,0.0038846,0.0038736,0.0037386,0.002725,0.0027263,0.0026755,0.00019816,0.000198,0.00019436
2639.37,,,,0.019255,0.017702,0.017565,0.012754,0.011672,0.011457,0.00022722,0.00018516,0.00016396,0.0038292,0.0038171,0.003684,0.0026966,0.0026973,0.002647,0.00019548,0.00019582,0.00019222
2652.97,,,,0.019,0.017466,0.017337,0.01265,0.011568,0.011357,0.00022319,0.00018142,0.00016061,0.0037749,0.0037618,0.0036306,0.0026687,0.0026687,0.0026189,0.00019222,0.00019368,0.00019012
2666.58,,,,0.01875,0.017234,0.017113,0.012547,0.011465,0.011258,0.00021939,0.00017777,0.00015733,0.0037215,0.0037076,0.0035781,0.0026413,0.0026405,0.0025913,0.00018911,0.00019158,0.00018806
2680.18,,,,0.018503,0.017005,0.016893,0.012445,0.011363,0.011161,0.00021584,0.00017421,0.00015413,0.0036691,0.0036543,0.0035267,0.0026142,0.0026128,0.0025641,0.00018683,0.00018953,0.00018602
2693.79,,,,0.01826,0.01678,0.016676,0.012345,0.011263,0.011065,0.00021252,0.00017073,0.00015101,0.0036175,0.003602,0.0034762,0.0025876,0.0025856,0.0025374,0.00018553,0.0001875,0.00018403
2707.39,,,,0.018019,0.016558,0.016462,0.012245,0.011163,0.01097,0.00020936,0.00016732,0.00014796,0.0035666,0.0035503,0.0034262,0.0025613,0.0025587,0.002511,0.0001848,0.00018549,0.00018205
2721.0,,,,0.017787,0.016344,0.016256,0.012148,0.011066,0.010877,0.0002063,0.00016401,0.00014501,0.0035175,0.0035007,0.0033783,0.0025356,0.0025323,0.0024851,0.00018394,0.00018353,0.00018013
2734.6,,,,0.017554,0.016129,0.016048,0.01205,0.010968,0.010784,0.00020319,0.00016076,0.00014211,0.0034684,0.0034509,0.0033302,0.00251,0.0025061,0.0024594,0.00018229,0.00018157,0.00017821
2748.21,,,,0.017325,0.015918,0.015845,0.011954,0.010872,0.010692,0.00019999,0.00015759,0.00013928,0.0034203,0.0034023,0.0032832,0.0024848,0.0024803,0.0024341,0.00017974,0.00017965,0.00017633
2761.81,,,,0.0171,0.015711,0.015645,0.011858,0.010777,0.010601,0.0001967,0.00015449,0.00013652,0.0033731,0.0033545,0.0032371,0.0024599,0.0024549,0.0024092,0.0001767,0.00017776,0.00017447
2775.42,,,,0.016879,0.015508,0.015449,0.011764,0.010683,0.010511,0.00019335,0.00015145,0.00013383,0.0033268,0.0033077,0.0031919,0.0024354,0.0024298,0.0023846,0.00017385,0.0001759,0.00017264
2789.02,,,,0.016662,0.015308,0.015256,0.01167,0.01059,0.010423,0.00018999,0.00014849,0.00013119,0.0032814,0.0032617,0.0031475,0.0024113,0.0024052,0.0023604,0.00017178,0.00017408,0.00017084
2802.63,,,,0.016447,0.015111,0.015066,0.011578,0.010499,0.010336,0.00018672,0.00014559,0.00012862,0.0032368,0.0032164,0.0031038,0.0023876,0.0023809,0.0023366,0.00017061,0.00017228,0.00016907
2816.23,,,,0.016235,0.014916,0.014878,0.011487,0.010409,0.010249,0.00018359,0.00014274,0.00012609,0.0031929,0.0031719,0.0030607,0.0023641,0.0023569,0.0023131,0.00016996,0.00017051,0.00016733
2829.84,,,,0.016029,0.014728,0.014696,0.011397,0.010319,0.010164,0.00018073,0.00014001,0.00012367,0.0031503,0.0031286,0.003019,0.0023411,0.0023333,0.00229,0.00016919,0.00016876,0.00016561
2843.44,,,,0.015823,0.014539,0.014514,0.011307,0.010231,0.01008,0.00017803,0.0001373,0.00012127,0.0031081,0.0030856,0.0029775,0.0023183,0.00231,0.0022672,0.00016774,0.00016703,0.00016392
2857.05,,,,0.015621,0.014354,0.014335,0.011219,0.010143,0.009996,0.00017551,0.00013466,0.00011893,0.0030667,0.0030434,0.0029367,0.0022958,0.002287,0.0022446,0.00016547,0.00016532,0.00016225
2870.65,,,,0.015422,0.014173,0.014159,0.011131,0.010056,0.0099132,0.00017308,0.00013208,0.00011665,0.003026,0.003002,0.0028968,0.0022735,0.0022643,0.0022224,0.00016272,0.00016364,0.0001606
2884.26,,,,0.015226,0.013994,0.013987,0.011044,0.0099707,0.0098313,0.00017066,0.00012955,0.00011442,0.0029861,0.0029613,0.0028575,0.0022516,0.0022419,0.0022004,0.00016012,0.00016198,0.00015897
2897.86,,,,0.015033,0.013818,0.013816,0.010958,0.009886,0.0097504,0.00016819,0.00012707,0.00011223,0.002947,0.0029213,0.0028189,0.00223,0.0022198,0.0021788,0.00015821,0.00016036,0.00015737
2911.47,,,,0.014843,0.013645,0.013649,0.010873,0.0098022,0.0096705,0.00016562,0.00012463,0.00011009,0.0029084,0.002882,0.002781,0.0022087,0.002198,0.0021574,0.00015713,0.00015876,0.00015579
2925.07,,,,0.014657,0.013475,0.013485,0.010789,0.00972,0.0095921,0.00016303,0.0001223,0.00010804,0.0028708,0.0028436,0.002744,0.0021878,0.0021767,0.0021365,0.00015662,0.00015718,0.00015424
2938.68,,,,0.014472,0.013307,0.013322,0.010706,0.0096383,0.0095141,0.00016031,0.00011997,0.00010599,0.0028335,0.0028055,0.0027072,0.0021671,0.0021555,0.0021158,0.00015607,0.00015562,0.00015271
2952.28,,,,0.01429,0.013141,0.013162,0.010623,0.0095575,0.009437,0.00015763,0.0001177,0.000104,0.0027968,0.0027681,0.0026712,0.0021467,0.0021346,0.0020953,0.00015498,0.00015407,0.0001512
2965.89,,,,0.01411,0.012978,0.013004,0.010542,0.0094775,0.0093606,0.00015502,0.00011548,0.00010205,0.0027606,0.0027314,0.0026357,0.0021265,0.002114,0.0020752,0.00015312,0.00015255,0.0001497
2979.49,,,,0.013933,0.012818,0.012849,0.01046,0.0093981,0.009285,0.00015256,0.00011332,0.00010015,0.0027251,0.0026952,0.0026009,0.0021065,0.0020936,0.0020552,0.00015074,0.00015104,0.00014823
2993.1,,,,0.013759,0.01266,0.012696,0.01038,0.0093196,0.00921,0.00015027,0.0001112,9.8294e-05,0.0026901,0.0026597,0.0025666,0.0020868,0.0020735,0.0020355,0.00014835,0.00014956,0.00014677
3006.7,,,,0.013588,0.012505,0.012546,0.0103,0.0092418,0.0091358,0.00014813,0.00010912,9.6474e-05,0.0026557,0.0026249,0.002533,0.0020673,0.0020536,0.002016,0.00014648,0.0001481,0.00014533
3020.31,,,,0.013419,0.012353,0.012398,0.010221,0.0091649,0.0090624,0.00014613,0.00010708,9.4689e-05,0.0026218,0.0025906,0.0025,0.0020481,0.002034,0.0019968,0.00014537,0.00014666,0.00014391
3033.91,,,,0.013253,0.012203,0.012252,0.010144,0.0090901,0.0089911,0.00014423,0.00010511,9.297e-05,0.0025885,0.0025569,0.0024675,0.0020294,0.0020149,0.0019781,0.00014489,0.00014525,0.00014253
3047.52,,,,0.013089,0.012054,0.012108,0.010067,0.0090151,0.0089195,0.0001423,0.00010315,9.1262e-05,0.0025557,0.0025238,0.0024356,0.0020107,0.0019959,0.0019595,0.00014451,0.00014385,0.00014115
3061.12,,,,0.012928,0.011908,0.011967,0.009991,0.008941,0.0088489,0.00014034,0.00010124,8.9596e-05,0.0025233,0.0024911,0.0024041,0.0019923,0.0019771,0.0019411,0.00014375,0.00014246,0.0001398
3074.73,,,,0.012768,0.011765,0.011827,0.0099154,0.0088678,0.008779,0.00013829,9.9371e-05,8.7967e-05,0.0024915,0.002459,0.0023731,0.0019741,0.0019586,0.001923,0.0001423,0.00014109,0.00013846
3088.33,,,,0.012611,0.011623,0.011689,0.0098404,0.0087952,0.0087098,0.00013617,9.7541e-05,8.6376e-05,0.0024601,0.0024273,0.0023426,0.0019561,0.0019402,0.001905,0.00014022,0.00013973,0.00013713
3101.94,,,,0.012455,0.011483,0.011554,0.0097658,0.0087231,0.0086411,0.00013399,9.575e-05,8.4819e-05,0.0024293,0.0023962,0.0023126,0.0019383,0.0019221,0.0018873,0.00013794,0.0001384,0.00013582
3115.54,,,,0.012303,0.011346,0.01142,0.0096917,0.0086516,0.0085728,0.00013181,9.3996e-05,8.3295e-05,0.0023991,0.0023657,0.0022832,0.0019207,0.0019041,0.0018697,0.00013596,0.00013708,0.00013452
3129.15,,,,0.012152,0.011211,0.011289,0.0096177,0.0085804,0.0085049,0.00012968,9.2271e-05,8.1797e-05,0.0023693,0.0023356,0.0022542,0.0019032,0.0018863,0.0018523,0.00013463,0.00013577,0.00013324
3142.75,,,,0.012005,0.011078,0.01116,0.0095478,0.0085129,0.0084406,0.00012769,9.0606e-05,8.0351e-05,0.0023403,0.0023062,0.0022259,0.0018866,0.0018694,0.0018357,0.000134,0.00013452,0.00013201
3156.36,,,,0.011859,0.010947,0.011033,0.0094759,0.0084438,0.0083747,0.0001258,8.8955e-05,7.8917e-05,0.0023116,0.0022771,0.0021978,0.0018696,0.0018521,0.0018188,0.00013368,0.00013325,0.00013077
3169.96,,,,0.011715,0.010818,0.010907,0.009405,0.0083758,0.0083098,0.00012406,8.7339e-05,7.7516e-05,0.0022834,0.0022485,0.0021703,0.001853,0.0018352,0.0018022,0.00013322,0.000132,0.00012954
3183.57,,,,0.011572,0.010691,0.010783,0.0093349,0.0083087,0.0082457,0.00012245,8.5756e-05,7.6145e-05,0.0022556,0.0022203,0.0021431,0.0018365,0.0018184,0.0017859,0.00013222,0.00013077,0.00012834
3197.17,,,,0.011432,0.010565,0.010661,0.0092654,0.0082422,0.0081823,0.0001209,8.4207e-05,7.4803e-05,0.0022283,0.0021925,0.0021164,0.0018203,0.0018019,0.0017697,0.00013056,0.00012955,0.00012715
3210.78,,,,0.011294,0.010441,0.01054,0.0091963,0.0081762,0.0081194,0.00011938,8.2689e-05,7.3492e-05,0.0022014,0.0021651,0.00209,0.0018043,0.0017856,0.0017537,0.00012849,0.00012834,0.00012597
3224.38,,,,0.011157,0.010319,0.010421,0.0091274,0.0081105,0.0080567,0.00011783,8.1202e-05,7.2207e-05,0.0021749,0.0021382,0.002064,0.0017883,0.0017694,0.0017379,0.00012645,0.00012715,0.0001248
3237.99,,,,0.011022,0.010199,0.010304,0.0090583,0.0080448,0.007994,0.00011622,7.9741e-05,7.0948e-05,0.0021489,0.0021116,0.0020385,0.0017724,0.0017532,0.001722,0.00012484,0.00012596,0.00012363
3251.59,,,,0.010891,0.010082,0.01019,0.008994,0.0079835,0.0079356,0.00011453,7.8319e-05,6.9722e-05,0.0021236,0.0020859,0.0020137,0.0017575,0.001738,0.0017072,0.00012395,0.00012485,0.00012254
3265.2,,,,0.01076,0.0099653,0.010076,0.0089268,0.0079197,0.0078747,0.00011278,7.6917e-05,6.8513e-05,0.0020984,0.0020602,0.001989,0.0017421,0.0017223,0.0016919,0.00012354,0.00012371,0.00012141
3278.8,,,,0.010632,0.0098507,0.0099644,0.0088606,0.0078571,0.007815,0.00011099,7.5542e-05,6.733e-05,0.0020736,0.002035,0.0019647,0.0017269,0.001707,0.0016769,0.00012329,0.00012258,0.0001203
3292.41,,,,0.010505,0.0097376,0.009854,0.0087953,0.0077953,0.007756,0.00010923,7.4195e-05,6.617e-05,0.0020492,0.0020102,0.0019408,0.001712,0.0016918,0.0016621,0.00012277,0.00012146,0.00011921
3306.01,,,,0.010379,0.0096261,0.0097451,0.0087306,0.0077342,0.0076977,0.00010754,7.2876e-05,6.5034e-05,0.002025,0.0019857,0.0019173,0.0016973,0.0016769,0.0016475,0.00012169,0.00012036,0.00011814
3319.62,,,,0.010255,0.009516,0.0096375,0.0086664,0.0076737,0.00764,0.00010595,7.1585e-05,6.3923e-05,0.0020012,0.0019616,0.001894,0.0016828,0.0016621,0.001633,0.00012007,0.00011927,0.00011708
3333.22,,,,0.010133,0.0094071,0.0095311,0.0086025,0.0076136,0.0075826,0.00010449,7.032e-05,6.2835e-05,0.0019776,0.0019377,0.0018711,0.0016684,0.0016475,0.0016187,0.00011819,0.0001182,0.00011602
3346.83,,,,0.010012,0.0092996,0.009426,0.0085385,0.0075535,0.0075253,0.00010314,6.9081e-05,6.177e-05,0.0019543,0.0019142,0.0018484,0.001654,0.0016329,0.0016044,0.00011646,0.00011713,0.00011497
3360.43,,,,0.0098953,0.0091966,0.0093253,0.0084782,0.0074968,0.0074712,0.00010187,6.7867e-05,6.0728e-05,0.001932,0.0018917,0.0018267,0.0016404,0.001619,0.0015909,0.00011527,0.00011612,0.00011398
3374.04,,,,0.0097776,0.0090922,0.0092232,0.0084153,0.0074379,0.007415,0.00010065,6.6675e-05,5.9705e-05,0.0019093,0.0018689,0.0018048,0.0016263,0.0016048,0.001577,0.00011462,0.00011508,0.00011296
3387.64,,,,0.0096621,0.00899,0.0091231,0.0083533,0.0073801,0.0073598,9.9418e-05,6.5504e-05,5.8702e-05,0.0018871,0.0018465,0.0017833,0.0016125,0.0015908,0.0015633,0.00011439,0.00011406,0.00011196
3401.25,,,,0.0095483,0.0088893,0.0090245,0.0082921,0.007323,0.0073052,9.8145e-05,6.4355e-05,5.7717e-05,0.0018653,0.0018246,0.0017622,0.0015989,0.001577,0.0015499,0.0001142,0.00011305,0.00011097
3414.85,,,,0.0094361,0.00879,0.0089273,0.0082315,0.0072666,0.0072514,9.6807e-05,6.3227e-05,5.6752e-05,0.0018437,0.0018029,0.0017414,0.0015855,0.0015634,0.0015366,0.00011367,0.00011205,0.00010999
3428.46,,,,0.0093252,0.0086921,0.0088312,0.0081716,0.0072109,0.0071983,9.5402e-05,6.212e-05,5.5806e-05,0.0018225,0.0017816,0.0017209,0.0015723,0.00155,0.0015235,0.0001126,0.00011106,0.00010903
3442.06,,,,0.0092155,0.0085952,0.0087362,0.0081122,0.0071558,0.0071456,9.3947e-05,6.1036e-05,5.4879e-05,0.0018015,0.0017605,0.0017006,0.0015592,0.0015367,0.0015105,0.00011107,0.00011009,0.00010808
3455.67,,,,0.009106,0.0084984,0.0086413,0.0080527,0.0071007,0.007093,9.2475e-05,5.9973e-05,5.397e-05,0.0017806,0.0017395,0.0016804,0.0015462,0.0015235,0.0014976,0.00010934,0.00010913,0.00010714
3469.27,,,,0.0090037,0.0084084,0.0085531,0.0079958,0.0070481,0.0070428,9.1039e-05,5.8938e-05,5.3087e-05,0.0017611,0.0017199,0.0016615,0.0015337,0.0015109,0.0014853,0.00010785,0.00010821,0.00010624
3482.88,,,,0.008897,0.0083143,0.0084606,0.0079371,0.0069939,0.006991,8.9655e-05,5.7917e-05,5.2214e-05,0.0017408,0.0016995,0.0016419,0.0015209,0.001498,0.0014726,0.00010681,0.00010727,0.00010531
3496.48,,,,0.008793,0.0082227,0.0083706,0.0078791,0.0069406,0.0069401,8.8363e-05,5.6918e-05,5.136e-05,0.0017211,0.0016797,0.0016228,0.0015083,0.0014852,0.0014602,0.0001063,0.00010634,0.0001044
3510.09,,,,0.0086907,0.0081326,0.0082822,0.0078217,0.0068878,0.0068896,8.717e-05,5.5936e-05,5.0522e-05,0.0017018,0.0016601,0.001604,0.0014958,0.0014726,0.0014479,0.00010614,0.00010542,0.0001035
3523.69,,,,0.00859,0.008044,0.0081951,0.0077648,0.0068356,0.0068397,8.6068e-05,5.4973e-05,4.97e-05,0.0016828,0.001641,0.0015856,0.0014836,0.0014602,0.0014358,0.00010597,0.00010452,0.00010262
3537.3,,,,0.0084906,0.0079566,0.0081091,0.0077085,0.0067841,0.0067905,8.5032e-05,5.4026e-05,4.8892e-05,0.0016641,0.001622,0.0015674,0.0014715,0.001448,0.0014238,0.00010547,0.00010362,0.00010174
3550.9,,,,0.0083924,0.0078703,0.0080243,0.0076529,0.0067332,0.0067419,8.4027e-05,5.3096e-05,4.8099e-05,0.0016457,0.0016034,0.0015495,0.0014595,0.0014359,0.001412,0.00010445,0.00010274,0.00010088
3564.51,,,,0.008295,0.0077848,0.00794,0.0075978,0.0066829,0.0066938,8.3016e-05,5.2183e-05,4.732e-05,0.0016275,0.0015849,0.0015317,0.0014477,0.001424,0.0014004,0.000103,0.00010187,0.00010003
3578.11,,,,0.0081975,0.0076991,0.0078555,0.0075428,0.0066329,0.0066459,8.1966e-05,5.1285e-05,4.6556e-05,0.0016092,0.0015664,0.0015139,0.001436,0.0014121,0.0013888,0.00010137,0.000101,9.9191e-05
3591.72,,,,0.0081065,0.0076195,0.0077773,0.007489,0.006584,0.0065992,8.0885e-05,5.0419e-05,4.5821e-05,0.0015923,0.0015492,0.0014974,0.0014245,0.0014006,0.0013775,9.9942e-05,0.00010017,9.8368e-05
3605.32,,,,0.0080127,0.0075373,0.0076962,0.007435,0.006535,0.0065524,7.9724e-05,4.9558e-05,4.5089e-05,0.0015748,0.0015315,0.0014803,0.0014131,0.001389,0.0013662,9.8951e-05,9.9329e-05,9.7546e-05
3618.93,,,,0.0079205,0.0074564,0.0076165,0.0073814,0.0064864,0.0065059,7.8519e-05,4.8714e-05,4.4372e-05,0.0015576,0.0015141,0.0014636,0.0014017,0.0013776,0.001355,9.8467e-05,9.8501e-05,9.6732e-05
3632.53,,,,0.0078297,0.0073769,0.007538,0.007328,0.0064382,0.0064597,7.7294e-05,4.7887e-05,4.3668e-05,0.0015407,0.0014969,0.0014471,0.0013905,0.0013662,0.001344,9.8331e-05,9.7678e-05,9.5926e-05
3646.14,,,,0.0077401,0.0072985,0.0074607,0.0072751,0.0063904,0.006414,7.6083e-05,4.7074e-05,4.2977e-05,0.0015241,0.0014801,0.0014309,0.0013794,0.001355,0.001333,9.8236e-05,9.6863e-05,9.5129e-05
3659.74,,,,0.0076519,0.0072214,0.0073845,0.0072227,0.0063432,0.0063689,7.4916e-05,4.6276e-05,4.2298e-05,0.0015076,0.0014635,0.001415,0.0013684,0.0013439,0.0013222,9.7865e-05,9.6056e-05,9.4343e-05
3673.35,,,,0.0075647,0.0071452,0.0073093,0.0071708,0.0062966,0.0063242,7.3819e-05,4.5491e-05,4.163e-05,0.0014914,0.0014471,0.0013992,0.0013576,0.001333,0.0013116,9.7031e-05,9.526e-05,9.3568e-05
