,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
2095.17,,,,0.044867,0.042372,0.041585,0.020236,0.019158,0.018824,0.0017516,0.00174,0.0015903,0.011224,0.011489,0.011084,0.0055111,0.0056704,0.0056008,0.00037503,0.00038702,0.0003827
2108.77,,,,0.044251,0.041778,0.041011,0.020065,0.018983,0.018655,0.0018589,0.0017001,0.0015522,0.011041,0.0113,0.0109,0.0054433,0.0056011,0.0055317,0.00037082,0.00038203,0.00037772
2122.38,,,,0.043645,0.041194,0.040448,0.019897,0.018811,0.018488,0.001963,0.0016605,0.0015152,0.010861,0.011115,0.01072,0.0053768,0.0055331,0.0054639,0.00036612,0.00037714,0.00037283
2135.98,,,,0.043049,0.04062,0.039893,0.019731,0.018641,0.018323,0.0020511,0.0016211,0.0014791,0.010685,0.010933,0.010543,0.0053116,0.0054663,0.0053973,0.00036087,0.00037234,0.00036805
2149.59,,,,0.042468,0.040061,0.039354,0.019567,0.018474,0.01816,0.0021128,0.0015825,0.0014445,0.010515,0.010757,0.010372,0.0052476,0.0054008,0.005332,0.00035549,0.00036763,0.00036335
2163.19,,,,0.04189,0.039504,0.038817,0.019405,0.018308,0.017999,0.0021387,0.0015439,0.0014105,0.010346,0.010583,0.010202,0.0051846,0.0053362,0.0052677,0.00035053,0.00036301,0.00035873
2176.8,,,,0.041322,0.038959,0.038291,0.019244,0.018144,0.01784,0.002125,0.0015063,0.0013775,0.010181,0.010413,0.010037,0.0051226,0.0052727,0.0052044,0.00034629,0.00035847,0.00035419
2190.4,,,,0.040764,0.038423,0.037774,0.019085,0.017981,0.017683,0.0020712,0.0014695,0.0013455,0.010019,0.010246,0.0098746,0.0050616,0.0052102,0.0051421,0.00034258,0.000354,0.00034972
2204.01,,,,0.040216,0.037898,0.037266,0.018927,0.017821,0.017527,0.0019805,0.001434,0.0013144,0.0098615,0.010083,0.0097161,0.0050017,0.0051487,0.0050809,0.0003389,0.0003496,0.00034534
2217.61,,,,0.039677,0.037381,0.036768,0.018772,0.017662,0.017374,0.0018599,0.0013996,0.0012842,0.009707,0.0099233,0.009561,0.0049428,0.0050884,0.0050207,0.00033479,0.00034529,0.00034104
2231.22,,,,0.039147,0.036874,0.036278,0.018618,0.017506,0.017222,0.0017184,0.0013666,0.0012547,0.0095555,0.0097669,0.0094089,0.004885,0.0050291,0.0049617,0.00033018,0.00034106,0.00033682
2244.82,,,,0.038628,0.036376,0.035798,0.018467,0.017352,0.017073,0.0015669,0.0013354,0.0012264,0.0094077,0.0096142,0.0092605,0.0048283,0.004971,0.0049037,0.00032539,0.00033692,0.00033268
2258.43,,,,0.038114,0.035885,0.035324,0.018316,0.0172,0.016926,0.0014152,0.0013055,0.0011985,0.0092623,0.0094639,0.0091145,0.0047724,0.0049137,0.0048467,0.00032093,0.00033284,0.00032861
2272.03,,,,0.037608,0.035402,0.034857,0.018168,0.017049,0.016779,0.0012735,0.001277,0.0011715,0.0091197,0.0093166,0.0089713,0.0047174,0.0048572,0.0047905,0.00031712,0.00032884,0.00032461
2285.64,,,,0.037111,0.034927,0.034399,0.01802,0.016899,0.016635,0.0011497,0.00125,0.0011452,0.00898,0.0091723,0.0088311,0.0046632,0.0048016,0.0047351,0.00031385,0.00032489,0.00032067
2299.24,,,,0.036622,0.034461,0.033948,0.017874,0.016751,0.016491,0.0010504,0.0012242,0.0011197,0.0088432,0.009031,0.0086938,0.0046099,0.0047469,0.0046806,0.00031071,0.00032101,0.0003168
2312.85,,,,0.036141,0.034002,0.033506,0.017729,0.016605,0.01635,0.00097983,0.0011995,0.0010948,0.0087094,0.0088926,0.0085594,0.0045574,0.004693,0.0046269,0.00030724,0.00031719,0.00031299
2326.45,,,,0.035669,0.033552,0.033071,0.017585,0.01646,0.016209,0.00094007,0.0011755,0.0010705,0.0085783,0.008757,0.0084277,0.0045056,0.0046398,0.004574,0.00030327,0.00031342,0.00030924
2340.06,,,,0.035204,0.03311,0.032644,0.017446,0.016319,0.016073,0.0009319,0.0011526,0.0010472,0.00845,0.0086244,0.0082989,0.0044555,0.0045883,0.0045227,0.00029909,0.00030978,0.00030561
2353.66,,,,0.034747,0.032675,0.032224,0.017307,0.016178,0.015937,0.00095293,0.0011299,0.0010242,0.0083241,0.0084941,0.0081724,0.0044057,0.0045372,0.0044718,0.00029505,0.00030617,0.000302
2367.27,,,,0.034296,0.032246,0.031809,0.017169,0.016039,0.015803,0.00099975,0.0011076,0.0010019,0.0082005,0.0083662,0.0080482,0.0043567,0.0044868,0.0044217,0.00029154,0.00030263,0.00029846
2380.87,,,,0.033851,0.031824,0.031402,0.017032,0.015902,0.01567,0.0010669,0.0010854,0.00098018,0.0080794,0.0082407,0.0079264,0.0043084,0.0044372,0.0043723,0.00028859,0.00029914,0.00029498
2394.48,,,,0.033414,0.031409,0.031001,0.016896,0.015765,0.015538,0.0011473,0.0010634,0.00095904,0.0079605,0.0081176,0.007807,0.0042608,0.0043883,0.0043236,0.0002859,0.00029569,0.00029154
2408.08,,,,0.032983,0.031001,0.030606,0.016761,0.01563,0.015407,0.0012327,0.0010414,0.00093846,0.0078441,0.007997,0.0076899,0.0042138,0.0043399,0.0042755,0.00028304,0.0002923,0.00028816
2421.69,,,,0.032561,0.030601,0.030219,0.016627,0.015496,0.015277,0.0013146,0.0010194,0.00091837,0.0077303,0.0078789,0.0075753,0.0041676,0.0042924,0.0042282,0.00027974,0.00028895,0.00028483
2435.29,,,,0.032146,0.030208,0.02984,0.016499,0.015367,0.015153,0.0013847,0.00099749,0.00089891,0.0076189,0.0077634,0.0074632,0.0041229,0.0042464,0.0041825,0.00027611,0.00028573,0.00028162
2448.9,,,,0.031737,0.029821,0.029465,0.016369,0.015237,0.015027,0.0014354,0.0009756,0.00087984,0.0075094,0.0076498,0.0073531,0.0040783,0.0042005,0.0041368,0.0002724,0.00028251,0.00027841
2462.5,,,,0.031333,0.02944,0.029097,0.01624,0.015108,0.014903,0.0014615,0.00095391,0.00086127,0.007402,0.0075383,0.0072449,0.0040345,0.0041554,0.004092,0.00026904,0.00027936,0.00027527
2476.11,,,,0.030936,0.029064,0.028733,0.016113,0.014982,0.01478,0.0014599,0.00093254,0.00084317,0.0072965,0.0074288,0.0071387,0.0039913,0.004111,0.0040478,0.00026621,0.00027626,0.00027217
2489.71,,,,0.030543,0.028694,0.028375,0.015987,0.014856,0.014659,0.00143,0.00091161,0.00082555,0.0071928,0.0073212,0.0070344,0.0039488,0.0040672,0.0040042,0.00026377,0.0002732,0.00026912
2503.32,,,,0.030157,0.028329,0.028022,0.015862,0.014731,0.014538,0.001374,0.00089124,0.00080838,0.007091,0.0072154,0.0069319,0.0039067,0.0040238,0.0039611,0.00026137,0.00027017,0.00026611
2516.92,,,,0.029774,0.027968,0.027673,0.015737,0.014607,0.014418,0.0012959,0.00087151,0.00079164,0.0069905,0.0071112,0.0068308,0.0038651,0.003981,0.0039186,0.00025866,0.00026718,0.00026313
2530.53,,,,0.029406,0.027622,0.027339,0.015618,0.014488,0.014304,0.0012015,0.00085256,0.00077536,0.0068942,0.0070111,0.0067338,0.0038253,0.00394,0.0038778,0.0002556,0.00026432,0.00026028
2544.13,,,,0.029038,0.027276,0.027003,0.015497,0.014368,0.014187,0.0010974,0.00083437,0.00075944,0.0067983,0.0069114,0.0066372,0.0037852,0.0038986,0.0038366,0.00025225,0.00026144,0.00025741
2557.74,,,,0.028676,0.026935,0.026674,0.015377,0.014249,0.014073,0.00099026,0.000817,0.00074391,0.0067041,0.0068137,0.0065425,0.0037458,0.003858,0.0037963,0.00024901,0.00025861,0.0002546
2571.34,,,,0.02832,0.0266,0.026349,0.015259,0.014132,0.013959,0.0008866,0.00080046,0.00072875,0.0066117,0.0067177,0.0064495,0.003707,0.0038181,0.0037566,0.00024619,0.00025584,0.00025183
2584.95,,,,0.027967,0.026269,0.026029,0.015142,0.014016,0.013847,0.00079203,0.00078474,0.00071397,0.0065208,0.0066233,0.0063581,0.0036689,0.0037787,0.0037175,0.00024385,0.00025311,0.00024911
2598.55,,,,0.02762,0.025942,0.025713,0.015026,0.013901,0.013736,0.00071117,0.00076977,0.00069957,0.0064313,0.0065303,0.0062681,0.0036312,0.0037398,0.0036788,0.00024176,0.00025041,0.00024642
2612.16,,,,0.027275,0.025619,0.0254,0.014909,0.013785,0.013625,0.00064756,0.00075549,0.00068553,0.0063429,0.0064386,0.0061792,0.0035936,0.003701,0.0036403,0.00023957,0.00024772,0.00024374
2625.76,,,,0.026945,0.02531,0.025101,0.014798,0.013676,0.01352,0.00060362,0.0007418,0.00067186,0.0062585,0.0063508,0.0060942,0.0035579,0.0036642,0.0036037,0.00023714,0.00024516,0.0002412
2639.37,,,,0.026613,0.024999,0.024799,0.014685,0.013564,0.013412,0.00058066,0.00072856,0.00065849,0.0061738,0.0062627,0.006009,0.0035217,0.0036268,0.0035666,0.00023427,0.00024256,0.00023861
2652.97,,,,0.026287,0.024693,0.024503,0.014573,0.013454,0.013305,0.00057893,0.00071565,0.00064545,0.0060909,0.0061766,0.0059256,0.0034861,0.0035901,0.0035301,0.00023126,0.00024002,0.00023608
2666.58,,,,0.025966,0.024393,0.024212,0.014462,0.013345,0.0132,0.0005975,0.00070298,0.0006327,0.0060096,0.006092,0.0058438,0.0034511,0.0035539,0.0034942,0.00022844,0.00023752,0.00023359
2680.18,,,,0.025649,0.024097,0.023925,0.014353,0.013238,0.013096,0.00063425,0.00069043,0.00062025,0.0059297,0.0060089,0.0057634,0.0034167,0.0035184,0.0034589,0.00022605,0.00023506,0.00023114
2693.79,,,,0.025336,0.023805,0.023642,0.014245,0.013131,0.012994,0.00068589,0.00067794,0.00060809,0.005851,0.005927,0.0056842,0.0033828,0.0034833,0.0034241,0.00022407,0.00023264,0.00022872
2707.39,,,,0.025025,0.023514,0.02336,0.014136,0.013025,0.012891,0.00074795,0.00066544,0.0005962,0.005773,0.0058458,0.0056057,0.0033491,0.0034485,0.0033895,0.00022227,0.00023023,0.00022633
2721.0,,,,0.02473,0.023239,0.023094,0.014032,0.012923,0.012793,0.00081532,0.00065303,0.00058471,0.0056992,0.0057689,0.0055313,0.0033167,0.003415,0.0033562,0.0002204,0.00022791,0.00022402
2734.6,,,,0.024429,0.022958,0.022821,0.013926,0.012819,0.012693,0.00088185,0.00064046,0.0005734,0.0056241,0.0056907,0.0054557,0.0032839,0.0033811,0.0033226,0.00021816,0.00022556,0.00022169
2748.21,,,,0.024134,0.022683,0.022554,0.013821,0.012717,0.012594,0.00094182,0.00062786,0.00056237,0.0055508,0.0056143,0.0053819,0.0032517,0.0033478,0.0032895,0.0002156,0.00022326,0.0002194
2761.81,,,,0.023844,0.022413,0.022292,0.013718,0.012616,0.012496,0.00098982,0.00061524,0.00055159,0.005479,0.0055395,0.0053095,0.00322,0.003315,0.003257,0.00021293,0.00022099,0.00021715
2775.42,,,,0.023558,0.022147,0.022034,0.013615,0.012516,0.0124,0.0010215,0.00060265,0.00054105,0.0054085,0.005466,0.0052385,0.0031887,0.0032827,0.0032249,0.00021045,0.00021876,0.00021493
2789.02,,,,0.023277,0.021885,0.02178,0.013514,0.012417,0.012305,0.0010339,0.00059013,0.00053074,0.0053393,0.0053937,0.0051687,0.003158,0.0032509,0.0031933,0.00020836,0.00021657,0.00021274
2802.63,,,,0.022999,0.021627,0.021529,0.013413,0.01232,0.01221,0.0010259,0.00057776,0.00052065,0.005271,0.0053225,0.0050999,0.0031278,0.0032195,0.0031623,0.00020663,0.00021441,0.00021059
2816.23,,,,0.022723,0.021371,0.02128,0.013314,0.012223,0.012117,0.00099797,0.00056556,0.00051072,0.0052036,0.0052522,0.005032,0.0030978,0.0031886,0.0031315,0.00020507,0.00021227,0.00020847
2829.84,,,,0.022458,0.021125,0.021041,0.013216,0.012128,0.012025,0.00095278,0.00055394,0.00050128,0.0051387,0.0051845,0.0049666,0.0030685,0.0031582,0.0031014,0.0002034,0.00021018,0.00020639
2843.44,,,,0.022191,0.020877,0.020801,0.013118,0.012033,0.011934,0.00089289,0.00054251,0.00049188,0.0050737,0.0051167,0.0049011,0.0030394,0.003128,0.0030715,0.00020142,0.00020809,0.00020432
2857.05,,,,0.021928,0.020633,0.020564,0.013021,0.011939,0.011843,0.0008228,0.00053152,0.00048271,0.0050099,0.0050501,0.0048369,0.0030107,0.0030982,0.0030419,0.00019914,0.00020604,0.00020228
2870.65,,,,0.02167,0.020394,0.020331,0.012925,0.011846,0.011753,0.000747,0.00052098,0.00047375,0.0049473,0.0049848,0.0047738,0.0029823,0.0030688,0.0030128,0.00019673,0.00020401,0.00020026
2884.26,,,,0.021415,0.020158,0.020102,0.01283,0.011754,0.011665,0.00066989,0.00051092,0.00046498,0.0048857,0.0049206,0.0047119,0.0029543,0.0030398,0.002984,0.00019447,0.00020201,0.00019828
2897.86,,,,0.021164,0.019926,0.019876,0.012736,0.011663,0.011577,0.00059553,0.00050132,0.00045639,0.0048253,0.0048575,0.004651,0.0029267,0.0030113,0.0029557,0.00019254,0.00020005,0.00019632
2911.47,,,,0.020916,0.019696,0.019653,0.012643,0.011573,0.011491,0.00052739,0.00049213,0.00044793,0.0047656,0.0047952,0.0045909,0.0028996,0.0029831,0.0029278,0.00019097,0.00019811,0.0001944
2925.07,,,,0.020675,0.019473,0.019436,0.012551,0.011485,0.011405,0.00046867,0.00048364,0.00043991,0.0047077,0.0047349,0.0045327,0.0028729,0.0029555,0.0029004,0.00018957,0.00019621,0.00019251
2938.68,,,,0.020434,0.01925,0.019219,0.012459,0.011397,0.011321,0.00042108,0.00047529,0.00043182,0.0046498,0.0046745,0.0044745,0.0028466,0.0029281,0.0028733,0.0001881,0.00019432,0.00019064
2952.28,,,,0.020196,0.01903,0.019005,0.012369,0.01131,0.011237,0.0003866,0.00046734,0.00042397,0.004593,0.0046152,0.0044173,0.0028205,0.0029011,0.0028465,0.00018635,0.00019246,0.00018879
2965.89,,,,0.019961,0.018813,0.018794,0.012279,0.011224,0.011153,0.00036628,0.00045969,0.0004163,0.0045371,0.0045569,0.0043611,0.0027948,0.0028743,0.00282,0.00018431,0.00019062,0.00018697
2979.49,,,,0.01973,0.0186,0.018586,0.01219,0.011138,0.011071,0.00036064,0.00045225,0.0004088,0.0044821,0.0044995,0.0043058,0.0027693,0.0028479,0.0027938,0.00018211,0.0001888,0.00018516
2993.1,,,,0.019502,0.01839,0.018382,0.012101,0.011053,0.010989,0.00036957,0.00044496,0.00040146,0.0044282,0.0044432,0.0042515,0.0027441,0.0028217,0.0027679,0.00018,0.00018701,0.00018338
3006.7,,,,0.019278,0.018183,0.01818,0.012013,0.010969,0.010908,0.00039221,0.00043774,0.00039427,0.0043751,0.0043878,0.0041982,0.0027193,0.002796,0.0027423,0.00017816,0.00018524,0.00018163
3020.31,,,,0.019056,0.01798,0.017982,0.011926,0.010886,0.010828,0.00042695,0.00043052,0.0003872,0.004323,0.0043333,0.0041457,0.0026949,0.0027706,0.0027172,0.00017667,0.00018351,0.0001799
3033.91,,,,0.018839,0.017779,0.017787,0.011842,0.010805,0.01075,0.00047153,0.00042345,0.00038043,0.0042718,0.0042799,0.0040942,0.002671,0.0027458,0.0026926,0.00017542,0.00018181,0.00017821
3047.52,,,,0.018624,0.017581,0.017593,0.011757,0.010724,0.010672,0.0005224,0.00041618,0.00037366,0.0042213,0.004227,0.0040433,0.0026472,0.0027211,0.0026682,0.00017418,0.00018011,0.00017653
3061.12,,,,0.018411,0.017385,0.017403,0.011673,0.010644,0.010594,0.00057593,0.00040888,0.00036705,0.0041714,0.004175,0.0039932,0.0026238,0.0026967,0.0026441,0.00017273,0.00017844,0.00017487
3074.73,,,,0.018201,0.017192,0.017214,0.011589,0.010565,0.010518,0.00062796,0.00040153,0.0003606,0.0041224,0.0041237,0.0039438,0.0026006,0.0026726,0.0026202,0.00017101,0.00017679,0.00017324
3088.33,,,,0.017993,0.017002,0.017028,0.011506,0.010486,0.010442,0.00067435,0.00039413,0.00035429,0.0040741,0.0040731,0.0038952,0.0025777,0.0026488,0.0025966,0.00016909,0.00017516,0.00017162
3101.94,,,,0.017789,0.016814,0.016845,0.011423,0.010408,0.010366,0.00071136,0.00038669,0.00034812,0.0040265,0.0040234,0.0038474,0.002555,0.0026252,0.0025732,0.00016715,0.00017355,0.00017002
3115.54,,,,0.017587,0.016629,0.016664,0.011341,0.01033,0.010291,0.000736,0.00037924,0.00034207,0.0039798,0.0039746,0.0038004,0.0025325,0.0026018,0.0025501,0.0001654,0.00017195,0.00016843
3129.15,,,,0.017389,0.016447,0.016487,0.011259,0.010252,0.010216,0.00074627,0.00037178,0.00033611,0.003934,0.0039265,0.0037542,0.0025102,0.0025786,0.0025271,0.00016395,0.00017037,0.00016686
3142.75,,,,0.017194,0.016268,0.016312,0.011182,0.010179,0.010145,0.00074178,0.00036453,0.00033039,0.0038889,0.0038794,0.0037088,0.0024891,0.0025565,0.0025053,0.00016282,0.00016887,0.00016537
3156.36,,,,0.017001,0.016092,0.01614,0.011102,0.010104,0.010073,0.0007225,0.00035728,0.00032468,0.0038445,0.0038328,0.0036641,0.0024675,0.0025341,0.0024831,0.00016176,0.00016734,0.00016386
3169.96,,,,0.01681,0.015917,0.015969,0.011023,0.01003,0.010001,0.00069024,0.0003502,0.00031911,0.0038006,0.003787,0.00362,0.0024463,0.002512,0.0024613,0.0001606,0.00016584,0.00016237
3183.57,,,,0.016622,0.015744,0.0158,0.010946,0.0099566,0.0099306,0.00064737,0.00034333,0.00031365,0.0037574,0.0037417,0.0035765,0.0024254,0.0024902,0.0024397,0.00015921,0.00016435,0.00016089
3197.17,,,,0.016435,0.015574,0.015634,0.010868,0.0098839,0.0098603,0.0005968,0.0003367,0.00030831,0.0037147,0.0036971,0.0035336,0.0024047,0.0024687,0.0024184,0.00015758,0.00016288,0.00015944
3210.78,,,,0.016251,0.015406,0.015469,0.010791,0.0098116,0.0097905,0.00054164,0.00033034,0.00030309,0.0036726,0.0036531,0.0034913,0.0023842,0.0024473,0.0023972,0.00015583,0.00016143,0.000158
3224.38,,,,0.01607,0.01524,0.015307,0.010714,0.0097394,0.0097208,0.00048492,0.00032426,0.00029797,0.0036312,0.0036097,0.0034496,0.0023638,0.002426,0.0023762,0.00015416,0.00015999,0.00015657
3237.99,,,,0.015891,0.015076,0.015147,0.010637,0.009667,0.0096508,0.00042937,0.00031845,0.00029295,0.0035904,0.0035671,0.0034087,0.0023434,0.0024048,0.0023552,0.00015272,0.00015855,0.00015514
3251.59,,,,0.015717,0.014918,0.014992,0.010566,0.0096007,0.0095869,0.00037745,0.00031298,0.00028807,0.0035508,0.0035257,0.0033689,0.0023246,0.0023852,0.0023358,0.00015163,0.00015721,0.00015382
3265.2,,,,0.015543,0.014759,0.014836,0.010491,0.0095306,0.0095192,0.00033096,0.00030773,0.00028325,0.0035113,0.0034844,0.0033293,0.0023049,0.0023647,0.0023155,0.00015067,0.00015582,0.00015244
3278.8,,,,0.015372,0.014603,0.014683,0.010418,0.0094619,0.0094528,0.00029151,0.00030273,0.00027852,0.0034725,0.0034438,0.0032903,0.0022857,0.0023446,0.0022957,0.00014973,0.00015446,0.00015109
3292.41,,,,0.015202,0.014449,0.014532,0.010345,0.0093941,0.0093873,0.00026031,0.00029795,0.00027388,0.0034342,0.0034038,0.0032519,0.0022667,0.0023248,0.0022761,0.00014864,0.00015312,0.00014977
3306.01,,,,0.015035,0.014296,0.014383,0.010273,0.009327,0.0093225,0.00023828,0.00029337,0.00026934,0.0033964,0.0033642,0.003214,0.002248,0.0023053,0.0022568,0.00014731,0.00015179,0.00014846
3319.62,,,,0.01487,0.014145,0.014235,0.010201,0.0092603,0.0092581,0.0002261,0.00028895,0.0002649,0.003359,0.0033252,0.0031766,0.0022294,0.0022859,0.0022377,0.00014577,0.00015048,0.00014716
3333.22,,,,0.014706,0.013996,0.014088,0.01013,0.0091939,0.0091938,0.00022415,0.00028465,0.00026055,0.0033221,0.0032867,0.0031396,0.002211,0.0022667,0.0022187,0.00014418,0.00014918,0.00014587
3346.83,,,,0.014544,0.013849,0.013944,0.010058,0.0091272,0.0091293,0.00023247,0.00028043,0.00025628,0.0032858,0.0032486,0.0031031,0.0021926,0.0022474,0.0021997,0.00014271,0.00014788,0.00014459
3360.43,,,,0.014389,0.013708,0.013806,0.0099916,0.0090659,0.0090702,0.00025064,0.00027625,0.00025211,0.003251,0.0032123,0.0030683,0.0021755,0.0022296,0.0021821,0.00014155,0.00014668,0.00014339
3374.04,,,,0.014231,0.013565,0.013665,0.009921,0.0090005,0.009007,0.0002777,0.00027207,0.00024801,0.0032158,0.0031754,0.0030329,0.0021576,0.0022108,0.0021635,0.00014057,0.00014542,0.00014214
3387.64,,,,0.014076,0.013424,0.013527,0.0098518,0.0089366,0.0089452,0.0003121,0.00026787,0.00024399,0.0031812,0.0031393,0.0029983,0.00214,0.0021925,0.0021454,0.00013974,0.00014418,0.00014092
3401.25,,,,0.013924,0.013286,0.013391,0.0097835,0.0088736,0.0088843,0.0003517,0.00026362,0.00024004,0.0031472,0.0031037,0.0029642,0.0021227,0.0021744,0.0021276,0.00013889,0.00014296,0.00013971
3414.85,,,,0.013773,0.013149,0.013257,0.0097161,0.0088114,0.0088241,0.00039386,0.00025932,0.00023616,0.0031137,0.0030686,0.0029306,0.0021057,0.0021566,0.00211,0.00013787,0.00014175,0.00013852
3428.46,,,,0.013624,0.013014,0.013124,0.0096493,0.0087499,0.0087647,0.00043564,0.00025496,0.00023236,0.0030806,0.0030339,0.0028974,0.0020888,0.002139,0.0020926,0.00013663,0.00014057,0.00013735
3442.06,,,,0.013476,0.01288,0.012992,0.0095828,0.0086888,0.0087056,0.00047401,0.00025056,0.00022863,0.0030478,0.0029997,0.0028646,0.0020722,0.0021216,0.0020754,0.00013522,0.00013939,0.00013619
3455.67,,,,0.013328,0.012745,0.01286,0.0095157,0.0086272,0.008646,0.00050615,0.00024611,0.00022498,0.003015,0.0029654,0.0028317,0.0020555,0.0021042,0.0020582,0.00013376,0.00013822,0.00013503
3469.27,,,,0.013192,0.012623,0.01274,0.0094539,0.0085705,0.0085912,0.00052976,0.00024166,0.00022142,0.002985,0.0029338,0.0028015,0.00204,0.0020879,0.0020422,0.0001325,0.00013712,0.00013395
3482.88,,,,0.013048,0.012492,0.012611,0.0093875,0.0085098,0.0085324,0.00054303,0.00023719,0.00021791,0.0029531,0.0029005,0.0027696,0.0020236,0.0020708,0.0020252,0.00013139,0.00013597,0.0001328
3496.48,,,,0.012907,0.012364,0.012485,0.0093226,0.0084503,0.0084748,0.00054518,0.00023274,0.00021448,0.0029222,0.0028681,0.0027386,0.0020075,0.002054,0.0020087,0.00013052,0.00013484,0.00013169
3510.09,,,,0.012769,0.01224,0.012363,0.0092583,0.0083916,0.008418,0.00053622,0.00022833,0.0002111,0.0028919,0.0028363,0.0027082,0.0019917,0.0020374,0.0019923,0.00012976,0.00013373,0.00013059
3523.69,,,,0.012633,0.012117,0.012241,0.0091948,0.0083337,0.0083619,0.000517,0.00022399,0.00020778,0.002862,0.002805,0.0026783,0.0019761,0.0020211,0.0019762,0.00012898,0.00013263,0.0001295
3537.3,,,,0.012498,0.011995,0.012122,0.009132,0.0082765,0.0083065,0.00048903,0.00021975,0.00020452,0.0028325,0.0027741,0.0026488,0.0019607,0.002005,0.0019604,0.00012804,0.00013155,0.00012844
3550.9,,,,0.012365,0.011875,0.012003,0.0090699,0.00822,0.0082518,0.00045428,0.00021562,0.00020132,0.0028033,0.0027436,0.0026196,0.0019456,0.0019891,0.0019447,0.00012691,0.00013048,0.00012738
3564.51,,,,0.012233,0.011755,0.011885,0.0090082,0.0081639,0.0081975,0.00041497,0.00021164,0.00019817,0.0027743,0.0027133,0.0025906,0.0019306,0.0019734,0.0019292,0.00012562,0.00012942,0.00012634
3578.11,,,,0.0121,0.011634,0.011766,0.008946,0.0081075,0.0081428,0.0003733,0.00020782,0.00019509,0.0027451,0.0026829,0.0025615,0.0019155,0.0019577,0.0019137,0.0001243,0.00012837,0.00012529
3591.72,,,,0.011978,0.011525,0.011658,0.008887,0.008054,0.0080911,0.0003314,0.00020423,0.00019212,0.0027187,0.0026551,0.002535,0.0019012,0.0019427,0.0018989,0.00012314,0.00012736,0.0001243
3605.32,,,,0.01185,0.01141,0.011545,0.0088263,0.0079991,0.0080378,0.00029083,0.00020076,0.00018916,0.0026908,0.002626,0.0025072,0.0018866,0.0019274,0.0018838,0.00012216,0.00012633,0.00012328
3618.93,,,,0.011725,0.011297,0.011433,0.0087659,0.0079446,0.007985,0.00025311,0.00019748,0.00018626,0.0026635,0.0025974,0.0024799,0.0018722,0.0019122,0.0018689,0.00012138,0.00012532,0.00012228
3632.53,,,,0.011601,0.011185,0.011323,0.0087061,0.0078905,0.0079326,0.00021934,0.00019436,0.00018341,0.0026366,0.0025693,0.0024531,0.0018579,0.0018972,0.0018541,0.00012071,0.00012431,0.00012129
3646.14,,,,0.011479,0.011076,0.011214,0.0086468,0.0078371,0.0078808,0.00019039,0.00019138,0.00018061,0.0026101,0.0025417,0.0024267,0.0018438,0.0018824,0.0018395,0.00012002,0.00012332,0.00012031
3659.74,,,,0.011359,0.010967,0.011107,0.0085882,0.0077843,0.0078296,0.00016696,0.00018855,0.00017786,0.002584,0.0025144,0.0024006,0.0018298,0.0018678,0.0018251,0.00011918,0.00012234,0.00011934
3673.35,,,,0.01124,0.01086,0.011002,0.0085302,0.0077322,0.0077791,0.00014961,0.00018582,0.00017515,0.0025582,0.0024875,0.0023749,0.0018161,0.0018534,0.0018109,0.00011817,0.00012137,0.00011838
3686.95,,,,0.011121,0.010753,0.010895,0.0084729,0.0076807,0.0077291,0.00013884,0.00018317,0.00017246,0.0025324,0.0024606,0.0023493,0.0018026,0.0018392,0.0017969,0.000117,0.00012042,0.00011744
3700.56,,,,0.01101,0.010653,0.010797,0.0084161,0.0076298,0.0076797,0.00013517,0.00018073,0.00016996,0.0025084,0.0024354,0.0023252,0.0017892,0.0018252,0.0017831,0.00011581,0.00011947,0.00011651
3714.16,,,,0.010893,0.010548,0.010693,0.0083595,0.0075791,0.0076306,0.00013863,0.0001782,0.00016737,0.0024832,0.0024092,0.0023002,0.0017759,0.0018112,0.0017693,0.00011471,0.00011854,0.00011559
3727.77,,,,0.010779,0.010446,0.010591,0.0083033,0.0075288,0.0075817,0.00014935,0.00017574,0.00016486,0.0024586,0.0023835,0.0022757,0.0017627,0.0017974,0.0017557,0.0001138,0.00011762,0.00011468
3741.37,,,,0.010667,0.010345,0.010491,0.0082472,0.0074787,0.0075331,0.00016698,0.00017328,0.0001624,0.0024343,0.0023582,0.0022516,0.0017497,0.0017837,0.0017422,0.00011309,0.0001167,0.00011377
3754.98,,,,0.010556,0.010245,0.010393,0.0081914,0.007429,0.0074848,0.00019076,0.00017082,0.00015998,0.0024105,0.0023333,0.0022278,0.0017367,0.0017701,0.0017288,0.00011251,0.00011579,0.00011287
3768.58,,,,0.010447,0.010147,0.010295,0.008136,0.0073796,0.0074368,0.00021949,0.00016832,0.00015761,0.002387,0.0023088,0.0022045,0.0017239,0.0017566,0.0017156,0.00011195,0.00011489,0.00011198
3782.19,,,,0.010339,0.01005,0.010199,0.0080811,0.0073308,0.0073893,0.0002515,0.00016579,0.00015527,0.0023639,0.0022846,0.0021815,0.0017112,0.0017433,0.0017024,0.00011127,0.00011399,0.0001111
3795.79,,,,0.010233,0.0099547,0.010105,0.0080268,0.0072825,0.0073424,0.00028481,0.0001632,0.00015297,0.0023411,0.0022608,0.0021588,0.0016987,0.0017302,0.0016895,0.00011043,0.00011311,0.00011023
