,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
1918.3,0.064599,0.06182,0.060628,0.023817,0.022751,0.022459,0.0065678,0.0064206,0.0060084,0.020155,0.020851,0.020103,0.0080057,0.0083706,0.0082983,0.0001398,0.00013307,0.00012828,0.00068266,0.00073588,0.00073052
1931.91,0.063753,0.060996,0.059831,0.023627,0.022558,0.02227,0.0064456,0.0062648,0.0058582,0.01982,0.020505,0.019765,0.0079037,0.0082662,0.0081933,0.00013461,0.00013069,0.00012604,0.00068144,0.00072611,0.00072057
1945.51,0.06292,0.060187,0.059047,0.02344,0.022367,0.022084,0.0063322,0.0061135,0.0057126,0.019493,0.020165,0.019434,0.0078037,0.0081637,0.0080902,0.0001227,0.00012842,0.00012385,0.00068431,0.00071647,0.00071082
1959.12,0.062101,0.059391,0.058276,0.023254,0.022178,0.021899,0.0062245,0.0059664,0.0055714,0.019173,0.019833,0.01911,0.0077053,0.0080629,0.0079888,0.00011244,0.00012626,0.00012171,0.00068701,0.00070691,0.00070124
1972.72,0.061297,0.05861,0.057521,0.02307,0.021992,0.021717,0.0061195,0.0058235,0.0054346,0.01886,0.019509,0.018794,0.0076091,0.0079642,0.0078896,0.00011004,0.0001242,0.00011962,0.00068545,0.0006975,0.00069189
1986.33,0.060503,0.057839,0.056774,0.022888,0.021807,0.021536,0.0060138,0.0056845,0.0053018,0.018554,0.01919,0.018484,0.0075141,0.0078669,0.0077917,0.00011543,0.00012215,0.00011757,0.00067708,0.00068821,0.00068267
1999.93,0.059723,0.057083,0.056042,0.022708,0.021624,0.021357,0.0059054,0.0055494,0.005173,0.018254,0.018879,0.01818,0.007421,0.0077713,0.0076956,0.00012291,0.00012008,0.00011558,0.00066193,0.00067912,0.00067364
2013.54,0.058955,0.056339,0.055322,0.022529,0.021444,0.021181,0.0057922,0.0054181,0.0050481,0.017961,0.018575,0.017884,0.0073296,0.0076775,0.0076013,0.00012493,0.00011801,0.00011362,0.00064236,0.00067027,0.00066479
2027.14,0.0582,0.055608,0.054613,0.022353,0.021265,0.021006,0.0056734,0.0052905,0.0049268,0.017674,0.018277,0.017593,0.0072398,0.0075853,0.0075086,0.00011828,0.00011599,0.00011171,0.00062218,0.00066166,0.00065611
2040.75,0.057457,0.054888,0.053917,0.022178,0.021089,0.020834,0.0055488,0.0051664,0.0048091,0.017394,0.017985,0.017309,0.0071516,0.0074947,0.0074176,0.00010714,0.00011406,0.00010985,0.00060524,0.00065329,0.00064759
2054.35,0.056724,0.054179,0.05323,0.022005,0.020914,0.020663,0.0054189,0.0050459,0.0046947,0.017118,0.017698,0.01703,0.0070648,0.0074055,0.0073279,9.8982e-05,0.00011223,0.00010802,0.00059421,0.00064511,0.00063922
2067.96,0.056007,0.053485,0.052559,0.021835,0.020742,0.020495,0.0052855,0.004929,0.0045839,0.01685,0.017419,0.016758,0.0069799,0.0073182,0.0072402,9.8267e-05,0.00011047,0.00010624,0.00058987,0.00063711,0.00063104
2081.56,0.055299,0.0528,0.051895,0.021666,0.020571,0.020328,0.0051499,0.0048155,0.0044762,0.016587,0.017145,0.016491,0.0068962,0.0072322,0.0071537,0.00010395,0.00010871,0.00010449,0.00059091,0.00062919,0.00062299
2095.17,0.054602,0.052127,0.051243,0.021498,0.020403,0.020163,0.0050145,0.0047052,0.0043715,0.01633,0.016877,0.01623,0.006814,0.0071476,0.0070687,0.00011053,0.00010694,0.00010279,0.00059447,0.00062136,0.00061509
2108.77,0.053916,0.051465,0.050602,0.021333,0.020236,0.02,0.0048816,0.0045982,0.0042698,0.016077,0.016614,0.015974,0.0067333,0.0070645,0.0069851,0.00011161,0.00010516,0.00010111,0.00059694,0.0006136,0.00060734
2122.38,0.053241,0.050814,0.049971,0.021169,0.020071,0.019839,0.0047536,0.0044943,0.004171,0.015831,0.016357,0.015723,0.006654,0.0069828,0.0069031,0.00010503,0.00010343,9.9479e-05,0.00059516,0.00060593,0.00059973
2135.98,0.052576,0.050172,0.04935,0.021007,0.019908,0.01968,0.0046322,0.0043933,0.0040749,0.015589,0.016104,0.015478,0.006576,0.0069024,0.0068224,9.4934e-05,0.00010178,9.7878e-05,0.0005874,0.00059838,0.00059226
2149.59,0.051924,0.049543,0.048741,0.020847,0.019747,0.019523,0.0045196,0.0042955,0.0039818,0.015352,0.015858,0.015238,0.0064995,0.0068235,0.0067431,8.7832e-05,0.00010022,9.6314e-05,0.000574,0.000591,0.00058493
2163.19,0.051278,0.048922,0.048138,0.020688,0.019587,0.019367,0.0044161,0.0042001,0.003891,0.01512,0.015615,0.015002,0.0064241,0.0067458,0.006665,8.7419e-05,9.8702e-05,9.4778e-05,0.0005571,0.00058379,0.00057773
2176.8,0.050643,0.04831,0.047546,0.02053,0.019429,0.019213,0.0043227,0.0041075,0.0038028,0.014893,0.015378,0.014771,0.0063501,0.0066694,0.0065883,9.2706e-05,9.7189e-05,9.3275e-05,0.00053991,0.00057678,0.00057065
2190.4,0.050018,0.047709,0.046964,0.020375,0.019273,0.019061,0.004239,0.0040173,0.0037171,0.01467,0.015145,0.014544,0.0062772,0.0065942,0.0065127,9.8899e-05,9.5659e-05,9.1802e-05,0.00052559,0.00056994,0.0005637
2204.01,0.049403,0.047117,0.04639,0.02022,0.019119,0.01891,0.0041645,0.0039295,0.0036337,0.014451,0.014917,0.014322,0.0062056,0.0065202,0.0064385,0.00010034,9.4125e-05,9.036e-05,0.00051631,0.00056326,0.00055687
2217.61,0.048797,0.046535,0.045826,0.020068,0.018966,0.018761,0.0040978,0.003844,0.0035525,0.014238,0.014693,0.014105,0.0061352,0.0064475,0.0063654,9.4881e-05,9.2625e-05,8.8948e-05,0.00051274,0.0005567,0.00055016
2231.22,0.0482,0.045961,0.04527,0.019917,0.018815,0.018614,0.0040374,0.0037605,0.0034735,0.014028,0.014474,0.013891,0.006066,0.0063759,0.0062936,8.5816e-05,9.1192e-05,8.7563e-05,0.0005139,0.00055022,0.00054356
2244.82,0.047613,0.045398,0.044724,0.019768,0.018666,0.018468,0.0039819,0.0036794,0.003397,0.013823,0.014259,0.013683,0.0059979,0.0063055,0.0062229,7.8887e-05,8.9834e-05,8.6208e-05,0.00051749,0.0005438,0.00053708
2258.43,0.047034,0.044842,0.044185,0.01962,0.018518,0.018324,0.0039285,0.0036,0.0033222,0.013621,0.014048,0.013477,0.005931,0.0062362,0.0061533,7.7754e-05,8.8518e-05,8.4877e-05,0.00052056,0.00053742,0.00053071
2272.03,0.046463,0.044294,0.043655,0.019473,0.018372,0.018182,0.0038759,0.0035227,0.0032495,0.013423,0.013841,0.013276,0.005865,0.006168,0.0060848,8.2093e-05,8.721e-05,8.3572e-05,0.00052035,0.0005311,0.00052445
2285.64,0.0459,0.043755,0.043132,0.019327,0.018227,0.01804,0.0038221,0.0034472,0.0031788,0.01323,0.013638,0.013079,0.0058001,0.0061008,0.0060174,8.8111e-05,8.5886e-05,8.2293e-05,0.00051515,0.00052486,0.00051828
2299.24,0.045346,0.043225,0.042618,0.019183,0.018084,0.017901,0.0037657,0.0033735,0.0031099,0.01304,0.013439,0.012885,0.0057363,0.0060346,0.005951,9.0699e-05,8.4552e-05,8.1039e-05,0.00050486,0.00051874,0.00051221
2312.85,0.044801,0.042702,0.042112,0.019041,0.017942,0.017762,0.0037056,0.0033016,0.0030429,0.012854,0.013243,0.012696,0.0056734,0.0059695,0.0058856,8.7065e-05,8.324e-05,7.981e-05,0.00049093,0.00051275,0.00050625
2326.45,0.044264,0.042188,0.041613,0.0189,0.017801,0.017626,0.0036409,0.0032314,0.0029774,0.012671,0.013052,0.01251,0.0056116,0.0059054,0.0058213,7.9144e-05,8.198e-05,7.8605e-05,0.00047589,0.00050691,0.00050038
2340.06,0.043734,0.041682,0.041123,0.01876,0.017663,0.017491,0.0035722,0.0031633,0.0029141,0.012492,0.012864,0.012327,0.0055509,0.0058424,0.0057581,7.1875e-05,8.0786e-05,7.7423e-05,0.00046247,0.00050124,0.00049462
2353.66,0.043213,0.041184,0.040639,0.018622,0.017526,0.017357,0.0034989,0.0030967,0.0028522,0.012316,0.012679,0.012148,0.0054911,0.0057803,0.0056958,6.9238e-05,7.9638e-05,7.6264e-05,0.00045282,0.00049568,0.00048895
2367.27,0.042698,0.040692,0.040162,0.018485,0.01739,0.017224,0.0034221,0.0030318,0.0027919,0.012144,0.012498,0.011972,0.0054322,0.0057191,0.0056344,7.1962e-05,7.8505e-05,7.5126e-05,0.000448,0.00049022,0.00048337
2380.87,0.042191,0.040208,0.039693,0.018349,0.017255,0.017093,0.0033429,0.0029686,0.0027331,0.011975,0.01232,0.0118,0.0053742,0.0056588,0.0055739,7.7522e-05,7.736e-05,7.4009e-05,0.00044777,0.00048483,0.00047787
2394.48,0.041692,0.039732,0.039231,0.018214,0.017122,0.016963,0.0032626,0.0029071,0.0026759,0.011809,0.012146,0.01163,0.005317,0.0055993,0.0055143,8.1499e-05,7.6201e-05,7.2914e-05,0.00045065,0.00047948,0.00047246
2408.08,0.0412,0.039263,0.038776,0.01808,0.01699,0.016835,0.0031827,0.0028472,0.0026201,0.011646,0.011975,0.011464,0.0052607,0.0055407,0.0054556,8.0342e-05,7.5049e-05,7.184e-05,0.00045438,0.00047416,0.00046713
2421.69,0.040716,0.038801,0.038328,0.017948,0.016859,0.016708,0.0031045,0.0027888,0.0025657,0.011486,0.011807,0.011301,0.0052053,0.0054831,0.0053978,7.4185e-05,7.3934e-05,7.0787e-05,0.00045648,0.00046889,0.00046188
2435.29,0.040238,0.038346,0.037887,0.017818,0.016731,0.016583,0.0030296,0.0027321,0.0025128,0.01133,0.011642,0.011141,0.005151,0.0054266,0.0053411,6.6749e-05,7.2875e-05,6.9754e-05,0.00045497,0.00046369,0.00045675
2448.9,0.039768,0.037898,0.037452,0.017689,0.016603,0.016458,0.0029589,0.0026768,0.0024611,0.011176,0.01148,0.010984,0.0050974,0.0053707,0.0052851,6.2271e-05,7.1865e-05,6.874e-05,0.00044892,0.00045855,0.00045167
2462.5,0.039304,0.037457,0.037023,0.017561,0.016477,0.016335,0.0028936,0.0026228,0.0024107,0.011025,0.011321,0.01083,0.0050446,0.0053157,0.0052299,6.2717e-05,7.088e-05,6.7744e-05,0.00043879,0.00045351,0.00044668
2476.11,0.038846,0.037022,0.036601,0.017434,0.016352,0.016214,0.0028343,0.0025703,0.0023616,0.010877,0.011165,0.010679,0.0049926,0.0052615,0.0051756,6.7076e-05,6.9894e-05,6.6767e-05,0.00042617,0.00044858,0.00044177
2489.71,0.038395,0.036593,0.036184,0.017308,0.016228,0.016093,0.0027812,0.002519,0.0023137,0.010731,0.011011,0.01053,0.0049414,0.005208,0.005122,7.203e-05,6.8891e-05,6.5807e-05,0.00041331,0.00044377,0.00043692
2503.32,0.03795,0.03617,0.035774,0.017182,0.016105,0.015973,0.0027344,0.002469,0.002267,0.010588,0.01086,0.010384,0.0048908,0.0051552,0.0050691,7.3702e-05,6.7883e-05,6.4865e-05,0.00040239,0.00043906,0.00043215
2516.92,0.03751,0.035753,0.035369,0.017058,0.015984,0.015855,0.0026932,0.0024201,0.0022214,0.010447,0.010712,0.01024,0.004841,0.0051031,0.0050169,7.0319e-05,6.689e-05,6.3939e-05,0.00039505,0.00043446,0.00042744
2530.53,0.037081,0.035345,0.034973,0.016937,0.015865,0.015739,0.0026572,0.0023724,0.002177,0.01031,0.010567,0.0101,0.0047924,0.0050524,0.0049661,6.3696e-05,6.5946e-05,6.3037e-05,0.00039196,0.00042997,0.00042286
2544.13,0.036655,0.034941,0.03458,0.016816,0.015746,0.015623,0.0026253,0.0023257,0.0021336,0.010175,0.010425,0.0099617,0.0047442,0.0050019,0.0049155,5.7706e-05,6.5045e-05,6.2147e-05,0.00039264,0.0004255,0.0004183
2557.74,0.036235,0.034543,0.034194,0.016696,0.015629,0.015509,0.0025963,0.0022801,0.0020912,0.010042,0.010284,0.0098259,0.0046967,0.0049522,0.0048658,5.5433e-05,6.418e-05,6.1273e-05,0.00039576,0.00042106,0.00041383
2571.34,0.035821,0.034151,0.033813,0.016577,0.015512,0.015396,0.0025691,0.0022354,0.0020499,0.0099119,0.010146,0.0096925,0.00465,0.0049033,0.0048168,5.753e-05,6.3327e-05,6.0415e-05,0.00039937,0.00041666,0.00040942
2584.95,0.035412,0.033764,0.033436,0.016459,0.015397,0.015284,0.0025424,0.0021916,0.0020095,0.0097836,0.010011,0.0095612,0.0046039,0.004855,0.0047685,6.2216e-05,6.2465e-05,5.9573e-05,0.0004014,0.00041228,0.00040508
2598.55,0.035008,0.033382,0.033065,0.016342,0.015283,0.015173,0.0025151,0.0021488,0.0019702,0.0096574,0.0098774,0.0094321,0.0045584,0.0048074,0.0047207,6.6145e-05,6.1588e-05,5.8744e-05,0.00040021,0.00040793,0.00040079
2612.16,0.034609,0.033004,0.032698,0.016225,0.015169,0.015062,0.0024862,0.002107,0.0019317,0.0095332,0.0097459,0.009305,0.0045133,0.0047601,0.0046734,6.6251e-05,6.071e-05,5.7929e-05,0.00039507,0.00040362,0.00039655
2625.76,0.034221,0.032637,0.032341,0.016112,0.015059,0.014955,0.0024548,0.002066,0.0018943,0.0094126,0.0096182,0.0091815,0.0044698,0.0047144,0.0046277,6.197e-05,5.9863e-05,5.7137e-05,0.00038645,0.00039947,0.00039245
2639.37,0.033834,0.032271,0.031986,0.015998,0.014948,0.014847,0.0024204,0.0020259,0.0018577,0.0092929,0.0094916,0.009059,0.0044262,0.0046686,0.0045819,5.5696e-05,5.9048e-05,5.6353e-05,0.00037554,0.00039535,0.00038834
2652.97,0.033453,0.031911,0.031636,0.015885,0.014838,0.01474,0.0023825,0.0019867,0.0018219,0.0091755,0.0093673,0.0089388,0.0043833,0.0046236,0.0045368,5.0924e-05,5.8275e-05,5.5584e-05,0.00036427,0.00039133,0.00038431
2666.58,0.033077,0.031556,0.031291,0.015773,0.01473,0.014634,0.0023413,0.0019484,0.0017869,0.0090602,0.0092451,0.0088208,0.004341,0.0045792,0.0044924,4.9878e-05,5.7529e-05,5.4829e-05,0.00035452,0.00038742,0.00038034
2680.18,0.032706,0.031207,0.03095,0.015662,0.014623,0.01453,0.002297,0.0019109,0.0017528,0.0089468,0.0091249,0.0087046,0.0042994,0.0045354,0.0044486,5.2579e-05,5.6787e-05,5.4087e-05,0.00034772,0.00038359,0.00037643
2693.79,0.03234,0.030861,0.030614,0.015553,0.014516,0.014426,0.00225,0.0018743,0.0017195,0.0088352,0.0090065,0.0085903,0.0042584,0.0044923,0.0044054,5.7058e-05,5.6034e-05,5.3358e-05,0.00034454,0.00037982,0.00037258
2707.39,0.031976,0.030518,0.03028,0.015443,0.01441,0.014323,0.0022011,0.0018386,0.0016869,0.0087248,0.0088896,0.0084773,0.0042177,0.0044494,0.0043626,6.024e-05,5.5266e-05,5.2637e-05,0.00034478,0.00037607,0.00036876
2721.0,0.031626,0.030188,0.029959,0.015337,0.014308,0.014223,0.0021514,0.0018038,0.0016552,0.0086186,0.0087768,0.0083684,0.0041783,0.0044079,0.0043211,5.9697e-05,5.4515e-05,5.1943e-05,0.00034754,0.00037241,0.00036506
2734.6,0.031273,0.029856,0.029636,0.015229,0.014204,0.014122,0.0021014,0.0017698,0.0016241,0.0085121,0.0086639,0.0082594,0.0041387,0.0043663,0.0042794,5.5348e-05,5.3772e-05,5.1249e-05,0.00035114,0.00036871,0.00036136
2748.21,0.030926,0.029529,0.029318,0.015123,0.014101,0.014022,0.0020523,0.0017366,0.0015938,0.0084079,0.0085532,0.0081526,0.0040999,0.0043252,0.0042384,4.9626e-05,5.3068e-05,5.0569e-05,0.00035388,0.00036504,0.00035771
2761.81,0.030585,0.029208,0.029005,0.015018,0.013999,0.013923,0.002005,0.0017042,0.0015641,0.0083055,0.0084446,0.0080477,0.0040615,0.0042848,0.004198,4.5579e-05,5.2399e-05,4.9902e-05,0.00035422,0.0003614,0.00035413
2775.42,0.030248,0.028891,0.028696,0.014913,0.013899,0.013825,0.0019602,0.0016725,0.0015351,0.0082049,0.0083377,0.0079447,0.0040238,0.004245,0.0041582,4.4985e-05,5.1751e-05,4.9247e-05,0.00035125,0.0003578,0.0003506
2789.02,0.029915,0.028578,0.028392,0.01481,0.0138,0.013729,0.0019187,0.0016416,0.0015067,0.0081059,0.0082325,0.0078432,0.0039866,0.0042057,0.0041189,4.7696e-05,5.1106e-05,4.8603e-05,0.00034495,0.00035427,0.00034712
2802.63,0.029586,0.028269,0.028091,0.014708,0.013701,0.013633,0.0018808,0.0016113,0.0014789,0.0080084,0.0081289,0.0077433,0.0039499,0.004167,0.0040802,5.1878e-05,5.0449e-05,4.7969e-05,0.00033614,0.0003508,0.00034369
2816.23,0.029261,0.027964,0.027793,0.014606,0.013604,0.013538,0.001847,0.0015817,0.0014517,0.0079123,0.0080267,0.0076448,0.0039137,0.0041286,0.0040419,5.4791e-05,4.9781e-05,4.7345e-05,0.00032624,0.00034741,0.0003403
2829.84,0.028945,0.027667,0.027504,0.014506,0.013508,0.013445,0.0018176,0.0015531,0.0014254,0.007819,0.0079275,0.0075492,0.0038782,0.0040911,0.0040044,5.4302e-05,4.9122e-05,4.6739e-05,0.00031693,0.00034412,0.00033698
2843.44,0.028629,0.027371,0.027215,0.014406,0.013412,0.013351,0.0017919,0.0015248,0.0013995,0.0077261,0.0078287,0.007454,0.0038429,0.0040537,0.0039671,5.0362e-05,4.8475e-05,4.6136e-05,0.0003096,0.00034088,0.00033369
2857.05,0.028318,0.027079,0.02693,0.014307,0.013317,0.013259,0.0017699,0.0014972,0.0013742,0.0076349,0.0077316,0.0073604,0.0038081,0.0040169,0.0039303,4.5113e-05,4.7859e-05,4.5544e-05,0.00030519,0.0003377,0.00033044
2870.65,0.028011,0.026791,0.02665,0.014209,0.013223,0.013168,0.001751,0.0014701,0.0013494,0.0075452,0.0076362,0.0072685,0.0037738,0.0039805,0.003894,4.1281e-05,4.7274e-05,4.4962e-05,0.00030395,0.00033456,0.00032724
2884.26,0.027708,0.026507,0.026373,0.014112,0.01313,0.013077,0.0017346,0.0014435,0.0013251,0.0074571,0.0075423,0.0071782,0.00374,0.0039446,0.0038582,4.0525e-05,4.6709e-05,4.4391e-05,0.00030544,0.00033145,0.00032409
2897.86,0.02741,0.026228,0.0261,0.014015,0.013038,0.012988,0.0017199,0.0014175,0.0013014,0.0073704,0.00745,0.0070893,0.0037067,0.0039093,0.0038229,4.2833e-05,4.6146e-05,4.3829e-05,0.0003086,0.00032836,0.00032098
2911.47,0.027114,0.025951,0.02583,0.01392,0.012948,0.012899,0.001706,0.0013918,0.0012781,0.0072847,0.0073588,0.0070015,0.0036738,0.0038744,0.0037881,4.669e-05,4.5573e-05,4.3275e-05,0.00031202,0.00032529,0.00031792
2925.07,0.026826,0.025681,0.025567,0.013826,0.012858,0.012812,0.0016928,0.001367,0.0012556,0.0072016,0.0072701,0.0069162,0.0036414,0.00384,0.0037537,4.9702e-05,4.4996e-05,4.2736e-05,0.00031422,0.00032223,0.0003149
2938.68,0.026537,0.025411,0.025303,0.013732,0.012768,0.012725,0.0016784,0.0013423,0.0012333,0.0071185,0.0071816,0.006831,0.0036094,0.003806,0.0037198,4.9784e-05,4.4411e-05,4.2198e-05,0.00031401,0.0003192,0.00031192
2952.28,0.026253,0.025145,0.025044,0.013639,0.01268,0.012638,0.0016629,0.0013182,0.0012116,0.0070369,0.0070946,0.0067474,0.0035778,0.0037724,0.0036863,4.659e-05,4.384e-05,4.1671e-05,0.00031081,0.00031619,0.00030898
2965.89,0.025972,0.024883,0.024788,0.013546,0.012592,0.012553,0.0016455,0.0012945,0.0011903,0.0069567,0.007009,0.0066651,0.0035466,0.0037391,0.0036531,4.1776e-05,4.3295e-05,4.1152e-05,0.00030478,0.00031323,0.00030607
2979.49,0.025696,0.024624,0.024535,0.013455,0.012505,0.012468,0.001626,0.0012713,0.0011695,0.0068777,0.0069249,0.0065842,0.0035158,0.0037063,0.0036204,3.7808e-05,4.2778e-05,4.0641e-05,0.00029676,0.00031033,0.0003032
2993.1,0.025423,0.024369,0.024286,0.013364,0.012419,0.012384,0.0016039,0.0012486,0.0011491,0.0068001,0.006842,0.0065046,0.0034853,0.0036739,0.0035881,3.6435e-05,4.228e-05,4.0139e-05,0.00028803,0.00030749,0.00030037
3006.7,0.025154,0.024118,0.024041,0.013273,0.012333,0.012301,0.0015793,0.0012263,0.0011291,0.0067237,0.0067605,0.0064263,0.0034553,0.0036419,0.0035562,3.7976e-05,4.1789e-05,3.9646e-05,0.00027998,0.00030472,0.00029758
3020.31,0.024888,0.02387,0.023798,0.013184,0.012249,0.012219,0.0015523,0.0012043,0.0011095,0.0066484,0.0066802,0.0063492,0.0034258,0.0036104,0.0035247,4.1375e-05,4.129e-05,3.9159e-05,0.0002738,0.00030201,0.00029483
3033.91,0.024626,0.023626,0.02356,0.013096,0.012166,0.012138,0.0015235,0.0011832,0.0010906,0.0065746,0.0066013,0.0062735,0.0033966,0.0035793,0.0034938,4.4627e-05,4.0783e-05,3.8682e-05,0.00027021,0.00029935,0.00029212
3047.52,0.024367,0.023384,0.023323,0.013008,0.012083,0.012057,0.0014926,0.0011622,0.0010718,0.0065016,0.0065234,0.0061986,0.0033678,0.0035485,0.0034631,4.5658e-05,4.0269e-05,3.8211e-05,0.00026938,0.00029672,0.00028945
3061.12,0.02411,0.023145,0.02309,0.012922,0.012001,0.011977,0.0014606,0.0011417,0.0010535,0.0064296,0.0064465,0.0061249,0.0033394,0.0035181,0.0034328,4.3606e-05,3.9762e-05,3.7746e-05,0.00027092,0.00029411,0.0002868
3074.73,0.023857,0.022909,0.022859,0.012835,0.011919,0.011898,0.0014281,0.0011217,0.0010355,0.0063587,0.0063708,0.0060522,0.0033113,0.003488,0.0034029,3.9443e-05,3.9275e-05,3.7288e-05,0.00027392,0.00029151,0.00028419
3088.33,0.023607,0.022676,0.022631,0.012749,0.011839,0.011819,0.0013956,0.0011021,0.0010179,0.0062888,0.0062962,0.0059807,0.0032835,0.0034583,0.0033732,3.5296e-05,3.8812e-05,3.6838e-05,0.0002772,0.00028891,0.0002816
3101.94,0.023361,0.022446,0.022406,0.012664,0.011758,0.011741,0.0013639,0.001083,0.0010007,0.0062201,0.0062227,0.0059102,0.003256,0.0034288,0.0033439,3.3068e-05,3.837e-05,3.6394e-05,0.00027948,0.00028631,0.00027905
3115.54,0.023117,0.02222,0.022185,0.012579,0.011679,0.011663,0.0013333,0.0010643,0.00098387,0.0061525,0.0061505,0.005841,0.0032288,0.0033997,0.0033149,3.3532e-05,3.7937e-05,3.5958e-05,0.00027972,0.00028373,0.00027652
3129.15,0.022877,0.021996,0.021966,0.012495,0.0116,0.011587,0.0013045,0.0010459,0.00096728,0.0060859,0.0060793,0.0057728,0.0032019,0.003371,0.0032863,3.6198e-05,3.7503e-05,3.5529e-05,0.00027738,0.00028118,0.00027403
3142.75,0.022641,0.021776,0.02175,0.012413,0.011523,0.011512,0.0012782,0.0010282,0.00095127,0.0060205,0.0060093,0.0057057,0.0031759,0.003343,0.0032585,3.9557e-05,3.7059e-05,3.5106e-05,0.00027252,0.0002787,0.0002716
3156.36,0.022407,0.021559,0.021537,0.012331,0.011446,0.011437,0.0012542,0.0010106,0.00093537,0.0059559,0.0059403,0.0056396,0.0031498,0.003315,0.0032306,4.1652e-05,3.6608e-05,3.469e-05,0.00026571,0.00027624,0.00026918
3169.96,0.022175,0.021343,0.021327,0.01225,0.01137,0.011362,0.0012329,0.00099342,0.00091981,0.0058921,0.0058721,0.0055743,0.0031241,0.0032874,0.0032032,4.1096e-05,3.6157e-05,3.4279e-05,0.00025803,0.00027383,0.00026679
3183.57,0.021947,0.021131,0.021118,0.012169,0.011294,0.011289,0.0012144,0.0009766,0.00090457,0.0058293,0.0058049,0.00551,0.0030987,0.0032601,0.003176,3.7999e-05,3.5718e-05,3.3874e-05,0.00025065,0.00027148,0.00026443
3197.17,0.021721,0.020921,0.020912,0.012088,0.011219,0.011216,0.0011986,0.00096012,0.00088966,0.0057673,0.0057387,0.0054466,0.0030735,0.0032331,0.0031491,3.391e-05,3.5299e-05,3.3475e-05,0.00024466,0.00026917,0.00026209
3210.78,0.021497,0.020713,0.020709,0.012008,0.011145,0.011143,0.0011853,0.00094396,0.00087505,0.0057063,0.0056733,0.0053841,0.0030486,0.0032063,0.0031225,3.0781e-05,3.4901e-05,3.3082e-05,0.0002408,0.00026689,0.00025978
3224.38,0.021277,0.020508,0.020508,0.011929,0.01107,0.01107,0.0011742,0.0009281,0.00086073,0.0056461,0.005609,0.0053225,0.003024,0.0031798,0.0030961,2.9878e-05,3.4517e-05,3.2695e-05,0.00023936,0.00026464,0.00025748
3237.99,0.021059,0.020307,0.02031,0.011849,0.010996,0.010998,0.0011649,0.00091249,0.00084666,0.0055869,0.0055457,0.005262,0.0029995,0.0031534,0.0030699,3.1355e-05,3.4136e-05,3.2314e-05,0.00024017,0.00026239,0.00025521
3251.59,0.020846,0.020109,0.020116,0.011774,0.010926,0.01093,0.0011571,0.00089728,0.00083298,0.005529,0.0054836,0.0052026,0.0029762,0.0031283,0.003045,3.4332e-05,3.3752e-05,3.1941e-05,0.00024268,0.00026024,0.00025304
3265.2,0.020634,0.019912,0.019923,0.011696,0.010854,0.01086,0.0011499,0.00088221,0.00081946,0.0054715,0.0054221,0.0051439,0.0029525,0.0031027,0.0030195,3.7197e-05,3.3357e-05,3.1572e-05,0.00024583,0.00025803,0.00025084
3278.8,0.020425,0.019718,0.019733,0.01162,0.010783,0.01079,0.001143,0.00086739,0.00080621,0.005415,0.0053616,0.005086,0.0029291,0.0030776,0.0029945,3.8282e-05,3.2958e-05,3.1208e-05,0.0002486,0.00025583,0.00024867
3292.41,0.020218,0.019526,0.019545,0.011544,0.010713,0.010722,0.0011358,0.00085283,0.00079321,0.0053591,0.0053018,0.0050289,0.0029061,0.0030527,0.0029699,3.68e-05,3.2563e-05,3.0849e-05,0.00024996,0.00025364,0.00024653
3306.01,0.020014,0.019337,0.019359,0.011469,0.010643,0.010654,0.0011279,0.00083853,0.00078048,0.005304,0.0052428,0.0049726,0.0028834,0.0030281,0.0029454,3.3397e-05,3.2182e-05,3.0495e-05,0.00024922,0.00025147,0.00024441
3319.62,0.019811,0.019149,0.019174,0.011394,0.010574,0.010586,0.0011189,0.00082447,0.000768,0.0052496,0.0051845,0.004917,0.0028608,0.0030038,0.0029213,2.9725e-05,3.1819e-05,3.0146e-05,0.00024614,0.00024932,0.00024232
3333.22,0.019611,0.018963,0.018992,0.011319,0.010505,0.010519,0.0011084,0.00081067,0.00075578,0.0051958,0.005127,0.0048621,0.0028385,0.0029796,0.0028973,2.7409e-05,3.1473e-05,2.9802e-05,0.000241,0.00024719,0.00024024
3346.83,0.019413,0.01878,0.018812,0.011244,0.010436,0.010451,0.0010963,0.00079711,0.00074379,0.0051429,0.0050703,0.0048079,0.0028162,0.0029555,0.0028734,2.7274e-05,3.1136e-05,2.9462e-05,0.00023451,0.0002451,0.00023818
3360.43,0.019221,0.018603,0.018638,0.011174,0.010371,0.010388,0.0010823,0.00078383,0.00073205,0.0050916,0.0050154,0.0047555,0.0027952,0.0029328,0.0028508,2.9168e-05,3.0805e-05,2.9133e-05,0.00022774,0.00024313,0.00023622
3374.04,0.019028,0.018424,0.018462,0.011101,0.010303,0.010322,0.0010664,0.00077075,0.00072051,0.0050402,0.0049603,0.004703,0.0027735,0.0029093,0.0028275,3.2071e-05,3.0462e-05,2.8804e-05,0.00022154,0.00024112,0.00023421
3387.64,0.018839,0.018248,0.018289,0.011029,0.010237,0.010257,0.0010488,0.00075791,0.00070918,0.0049896,0.0049061,0.0046514,0.0027523,0.0028863,0.0028046,3.4461e-05,3.0112e-05,2.848e-05,0.00021683,0.00023917,0.00023223
