,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
1891.09,,,,0.025859,0.023945,0.023116,0.016302,0.015938,0.015316,2.813e-05,2.6342e-05,2.3836e-05,0.0044165,0.0043389,0.0041873,0.0032795,0.0032888,0.0031921,0.00025293,0.00026558,0.0002581
1904.7,,,,0.025402,0.023496,0.022689,0.016121,0.015743,0.015128,2.8654e-05,2.5625e-05,2.316e-05,0.0043289,0.0042504,0.004102,0.0032333,0.0032406,0.0031451,0.00025189,0.00026166,0.00025419
1918.3,,,,0.024956,0.023059,0.022273,0.015943,0.015551,0.014944,2.8437e-05,2.4924e-05,2.2508e-05,0.0042436,0.0041643,0.0040189,0.003188,0.0031935,0.0030992,0.00025781,0.00025777,0.00025036
1931.91,,,,0.02452,0.022632,0.021866,0.015768,0.015362,0.014763,2.7309e-05,2.4246e-05,2.1877e-05,0.0041605,0.0040804,0.0039381,0.0031436,0.0031472,0.0030541,0.00026272,0.00025389,0.00024662
1945.51,,,,0.024093,0.022214,0.021469,0.015596,0.015176,0.014585,2.554e-05,2.3595e-05,2.1267e-05,0.0040795,0.0039986,0.0038593,0.0031001,0.003102,0.00301,0.00025951,0.00025007,0.00024296
1959.12,,,,0.023676,0.021806,0.021081,0.015427,0.014994,0.014409,2.3669e-05,2.2973e-05,2.0678e-05,0.0040004,0.0039189,0.0037824,0.0030575,0.0030576,0.0029668,0.00024807,0.00024635,0.00023938
1972.72,,,,0.023269,0.021409,0.020703,0.015261,0.014814,0.014237,2.2247e-05,2.2379e-05,2.0109e-05,0.0039236,0.0038415,0.0037078,0.0030158,0.0030142,0.0029245,0.00023512,0.00024278,0.00023588
1986.33,,,,0.022868,0.021018,0.020332,0.015096,0.014637,0.014068,2.1613e-05,2.1806e-05,1.9558e-05,0.0038483,0.0037656,0.0036347,0.0029748,0.0029715,0.002883,0.00022818,0.00023932,0.00023244
1999.93,,,,0.022477,0.020637,0.019969,0.014935,0.014463,0.013901,2.1787e-05,2.125e-05,1.9025e-05,0.003775,0.0036917,0.0035636,0.0029347,0.0029297,0.0028422,0.00022982,0.00023593,0.00022908
2013.54,,,,0.022095,0.020265,0.019615,0.014776,0.014292,0.013736,2.2444e-05,2.0706e-05,1.851e-05,0.0037034,0.0036197,0.0034942,0.0028955,0.0028886,0.0028023,0.00023608,0.00023255,0.00022578
2027.14,,,,0.02172,0.019901,0.01927,0.014619,0.014123,0.013575,2.3054e-05,2.0171e-05,1.8011e-05,0.0036336,0.0035495,0.0034266,0.002857,0.0028484,0.0027632,0.00023951,0.00022919,0.00022255
2040.75,,,,0.021354,0.019545,0.018931,0.014465,0.013957,0.013416,2.3121e-05,1.9647e-05,1.7529e-05,0.0035655,0.0034809,0.0033606,0.0028193,0.002809,0.0027248,0.00023489,0.00022588,0.00021939
2054.35,,,,0.020994,0.019196,0.0186,0.014313,0.013794,0.01326,2.2424e-05,1.9137e-05,1.7061e-05,0.0034989,0.003414,0.0032962,0.0027824,0.0027703,0.0026872,0.00022365,0.00022266,0.00021629
2067.96,,,,0.020644,0.018857,0.018278,0.014164,0.013633,0.013106,2.1099e-05,1.8647e-05,1.661e-05,0.0034342,0.0033489,0.0032336,0.0027462,0.0027323,0.0026503,0.00021237,0.00021957,0.00021325
2081.56,,,,0.0203,0.018524,0.017961,0.014017,0.013475,0.012955,1.9536e-05,1.8177e-05,1.6173e-05,0.0033708,0.0032852,0.0031722,0.0027107,0.0026951,0.0026141,0.00020726,0.00021657,0.00021028
2095.17,,,,0.019962,0.018198,0.017652,0.013872,0.013319,0.012805,1.82e-05,1.7728e-05,1.5749e-05,0.0033089,0.003223,0.0031124,0.0026758,0.0026585,0.0025786,0.00020972,0.00021362,0.00020735
2108.77,,,,0.019632,0.017879,0.017349,0.013729,0.013165,0.012659,1.744e-05,1.7297e-05,1.5339e-05,0.0032484,0.0031623,0.003054,0.0026415,0.0026226,0.0025437,0.00021572,0.00021068,0.00020449
2122.38,,,,0.019309,0.017567,0.017053,0.013588,0.013014,0.012514,1.7379e-05,1.6879e-05,1.4941e-05,0.0031894,0.0031031,0.0029971,0.0026078,0.0025873,0.0025095,0.00021856,0.00020774,0.00020168
2135.98,,,,0.018992,0.017262,0.016763,0.013449,0.012864,0.012372,1.7869e-05,1.6469e-05,1.4556e-05,0.0031317,0.0030452,0.0029415,0.0025747,0.0025527,0.0024759,0.00021401,0.00020484,0.00019892
2149.59,,,,0.018682,0.016964,0.01648,0.013313,0.012718,0.012232,1.8538e-05,1.6068e-05,1.4184e-05,0.0030754,0.0029888,0.0028872,0.0025422,0.0025188,0.002443,0.00020364,0.00020203,0.00019622
2163.19,,,,0.018378,0.016672,0.016203,0.013178,0.012574,0.012094,1.8935e-05,1.5671e-05,1.3822e-05,0.0030203,0.0029336,0.0028342,0.0025102,0.0024855,0.0024107,0.00019337,0.00019932,0.00019356
2176.8,,,,0.018079,0.016386,0.015932,0.013045,0.012431,0.011958,1.8748e-05,1.5283e-05,1.3471e-05,0.0029665,0.0028797,0.0027823,0.0024788,0.0024528,0.0023789,0.00018866,0.0001967,0.00019095
2190.4,,,,0.017787,0.016106,0.015666,0.012914,0.012291,0.011825,1.7932e-05,1.4907e-05,1.3131e-05,0.0029138,0.002827,0.0027317,0.0024479,0.0024206,0.0023477,0.00019083,0.00019411,0.00018839
2204.01,,,,0.0175,0.015832,0.015406,0.012785,0.012153,0.011693,1.6705e-05,1.4545e-05,1.2801e-05,0.0028624,0.0027756,0.0026823,0.0024174,0.002389,0.0023171,0.00019644,0.00019153,0.00018588
2217.61,,,,0.01722,0.015564,0.015151,0.012658,0.012016,0.011563,1.5433e-05,1.4198e-05,1.2482e-05,0.0028121,0.0027253,0.002634,0.0023876,0.0023579,0.0022869,0.00019961,0.00018894,0.00018341
2231.22,,,,0.016945,0.015301,0.014902,0.012532,0.011882,0.011435,1.4469e-05,1.3866e-05,1.2171e-05,0.002763,0.0026762,0.0025868,0.0023582,0.0023274,0.0022574,0.00019622,0.00018639,0.00018098
2244.82,,,,0.016675,0.015044,0.014658,0.012409,0.01175,0.011309,1.4045e-05,1.3547e-05,1.1871e-05,0.002715,0.0026283,0.0025408,0.0023295,0.0022976,0.0022285,0.00018717,0.00018391,0.00017861
2258.43,,,,0.016411,0.014793,0.01442,0.012287,0.01162,0.011185,1.4193e-05,1.3235e-05,1.1579e-05,0.002668,0.0025814,0.0024957,0.0023013,0.0022681,0.0021999,0.00017743,0.00018152,0.00017627
2272.03,,,,0.016151,0.014546,0.014186,0.012167,0.011491,0.011063,1.4737e-05,1.2929e-05,1.1295e-05,0.002622,0.0025355,0.0024517,0.0022736,0.0022393,0.002172,0.00017217,0.0001792,0.00017398
2285.64,,,,0.015897,0.014305,0.013956,0.012049,0.011365,0.010943,1.534e-05,1.2627e-05,1.102e-05,0.002577,0.0024907,0.0024086,0.0022463,0.0022109,0.0021445,0.00017327,0.00017692,0.00017172
2299.24,,,,0.015647,0.014068,0.013732,0.011932,0.01124,0.010824,1.5644e-05,1.2329e-05,1.0752e-05,0.002533,0.0024468,0.0023665,0.0022196,0.0021829,0.0021174,0.00017839,0.00017465,0.0001695
2312.85,,,,0.015402,0.013836,0.013512,0.011816,0.011117,0.010707,1.5425e-05,1.2036e-05,1.0493e-05,0.0024899,0.0024039,0.0023253,0.0021933,0.0021554,0.0020908,0.00018246,0.00017237,0.00016732
2326.45,,,,0.015162,0.013609,0.013296,0.011701,0.010995,0.010591,1.4685e-05,1.1752e-05,1.024e-05,0.0024478,0.002362,0.0022851,0.0021673,0.0021282,0.0020645,0.00018108,0.0001701,0.00016517
2340.06,,,,0.014927,0.013387,0.013086,0.011591,0.010877,0.010479,1.3633e-05,1.148e-05,9.996e-06,0.0024067,0.002321,0.0022458,0.0021423,0.002102,0.0020392,0.00017389,0.00016792,0.00016309
2353.66,,,,0.014696,0.013169,0.012879,0.01148,0.010759,0.010367,1.257e-05,1.1219e-05,9.7579e-06,0.0023664,0.0022809,0.0022073,0.0021174,0.002076,0.0020139,0.00016458,0.00016579,0.00016102
2367.27,,,,0.014469,0.012956,0.012676,0.011371,0.010643,0.010257,1.1784e-05,1.0968e-05,9.5266e-06,0.0023269,0.0022417,0.0021697,0.0020929,0.0020503,0.0019892,0.00015812,0.00016373,0.000159
2380.87,,,,0.014246,0.012746,0.012478,0.011264,0.010529,0.010149,1.1455e-05,1.0726e-05,9.3019e-06,0.0022882,0.0022033,0.0021328,0.0020688,0.0020251,0.0019648,0.00015731,0.00016172,0.000157
2394.48,,,,0.014028,0.012541,0.012283,0.011158,0.010416,0.010042,1.161e-05,1.049e-05,9.0836e-06,0.0022503,0.0021657,0.0020967,0.0020451,0.0020004,0.0019409,0.00016127,0.00015972,0.00015504
2408.08,,,,0.013813,0.012339,0.012092,0.011053,0.010305,0.009936,1.2108e-05,1.0258e-05,8.8714e-06,0.0022132,0.0021288,0.0020614,0.0020216,0.0019759,0.0019173,0.00016609,0.00015772,0.00015311
2421.69,,,,0.013602,0.012142,0.011905,0.010948,0.010194,0.0098315,1.2675e-05,1.0029e-05,8.665e-06,0.0021769,0.0020928,0.0020268,0.0019985,0.0019519,0.001894,0.00016721,0.00015571,0.00015121
2435.29,,,,0.013396,0.011949,0.011722,0.010848,0.010087,0.0097301,1.301e-05,9.8021e-06,8.4647e-06,0.0021414,0.0020577,0.0019931,0.001976,0.0019285,0.0018715,0.00016265,0.00015377,0.00014937
2448.9,,,,0.013193,0.01176,0.011542,0.010747,0.0099804,0.0096288,1.2908e-05,9.5791e-06,8.2695e-06,0.0021066,0.0020232,0.00196,0.0019536,0.0019052,0.001849,0.00015436,0.00015186,0.00014754
2462.5,,,,0.012994,0.011574,0.011366,0.010647,0.0098751,0.0095292,1.2349e-05,9.3618e-06,8.0797e-06,0.0020725,0.0019894,0.0019277,0.0019315,0.0018824,0.001827,0.00014673,0.00015002,0.00014574
2476.11,,,,0.012799,0.011392,0.011193,0.010549,0.0097714,0.009431,1.1484e-05,9.1522e-06,7.8951e-06,0.0020391,0.0019564,0.001896,0.0019099,0.00186,0.0018053,0.00014342,0.00014824,0.00014397
2489.71,,,,0.012606,0.011213,0.011023,0.010452,0.0096692,0.0093342,1.0561e-05,8.9513e-06,7.7156e-06,0.0020063,0.001924,0.0018649,0.0018885,0.0018379,0.001784,0.00014528,0.00014648,0.00014224
2503.32,,,,0.012417,0.011038,0.010856,0.010356,0.0095681,0.0092385,9.8242e-06,8.7588e-06,7.541e-06,0.0019742,0.0018922,0.0018344,0.0018675,0.0018161,0.001763,0.00015002,0.00014471,0.00014053
2516.92,,,,0.012231,0.010865,0.010692,0.010261,0.0094681,0.0091439,9.447e-06,8.5734e-06,7.3712e-06,0.0019425,0.001861,0.0018045,0.0018468,0.0017946,0.0017423,0.0001535,0.00014294,0.00013884
2530.53,,,,0.012051,0.010698,0.010534,0.010169,0.0093707,0.0090518,9.4893e-06,8.3931e-06,7.206e-06,0.0019121,0.0018309,0.0017756,0.0018266,0.0017738,0.0017222,0.00015241,0.00014121,0.00013721
2544.13,,,,0.011872,0.010533,0.010377,0.010077,0.0092735,0.0089599,9.8768e-06,8.2158e-06,7.0452e-06,0.0018818,0.0018011,0.001747,0.0018066,0.001753,0.0017021,0.00014644,0.00013949,0.00013558
2557.74,,,,0.011697,0.01037,0.010223,0.0099854,0.0091778,0.0088694,1.0412e-05,8.0401e-06,6.8886e-06,0.0018523,0.0017719,0.0017191,0.0017869,0.0017325,0.0016824,0.00013859,0.00013784,0.00013398
2571.34,,,,0.011524,0.010211,0.010072,0.0098955,0.0090834,0.0087803,1.0839e-05,7.8659e-06,6.7361e-06,0.0018233,0.0017433,0.0016917,0.0017676,0.0017125,0.0016631,0.00013283,0.00013624,0.00013241
2584.95,,,,0.011355,0.010055,0.0099237,0.0098068,0.0089904,0.0086924,1.0942e-05,7.6938e-06,6.5876e-06,0.0017948,0.0017153,0.0016648,0.0017486,0.0016927,0.001644,0.00013162,0.00013468,0.00013087
2598.55,,,,0.011188,0.009902,0.009778,0.0097192,0.0088987,0.0086057,1.0637e-05,7.5253e-06,6.443e-06,0.0017669,0.0016878,0.0016385,0.0017299,0.0016733,0.0016253,0.00013468,0.00013313,0.00012935
2612.16,,,,0.011023,0.009751,0.0096344,0.0096324,0.0088078,0.00852,9.995e-06,7.3619e-06,6.3024e-06,0.0017394,0.0016608,0.0016126,0.0017115,0.001654,0.0016068,0.00013921,0.00013157,0.00012785
2625.76,,,,0.010864,0.009605,0.0094957,0.0095476,0.008719,0.0084362,9.1982e-06,7.2051e-06,6.1656e-06,0.0017129,0.0016347,0.0015876,0.0016935,0.0016353,0.0015888,0.00014148,0.00013003,0.00012639
2639.37,,,,0.010706,0.0094599,0.0093578,0.0094629,0.0086307,0.0083528,8.4603e-06,7.0547e-06,6.0322e-06,0.0016865,0.0016088,0.0015627,0.0016756,0.0016167,0.0015708,0.00013911,0.00012849,0.00012494
2652.97,,,,0.01055,0.0093178,0.0092227,0.0093793,0.0085434,0.0082705,7.9612e-06,6.9102e-06,5.9024e-06,0.0016607,0.0015835,0.0015384,0.001658,0.0015984,0.0015532,0.0001328,0.00012699,0.00012351
2666.58,,,,0.010398,0.0091785,0.0090902,0.0092967,0.0084574,0.0081893,7.8047e-06,6.7702e-06,5.7758e-06,0.0016354,0.0015586,0.0015147,0.0016407,0.0015803,0.0015358,0.00012568,0.00012554,0.00012211
2680.18,,,,0.010248,0.0090417,0.0089602,0.0092152,0.0083726,0.0081093,7.9954e-06,6.6333e-06,5.6524e-06,0.0016106,0.0015343,0.0014913,0.0016236,0.0015626,0.0015188,0.00012115,0.00012414,0.00012073
2693.79,,,,0.0101,0.0089073,0.0088324,0.0091347,0.0082889,0.0080305,8.4288e-06,6.4981e-06,5.5321e-06,0.0015862,0.0015104,0.0014685,0.0016067,0.0015451,0.001502,0.00012093,0.00012276,0.00011937
2707.39,,,,0.0099545,0.0087749,0.0087063,0.0090553,0.0082064,0.0079527,8.9132e-06,6.3635e-06,5.4146e-06,0.0015622,0.0014869,0.0014459,0.0015901,0.0015279,0.0014854,0.00012428,0.00012139,0.00011804
2721.0,,,,0.0098135,0.0086468,0.0085845,0.0089769,0.0081251,0.0078761,9.2355e-06,6.2311e-06,5.3012e-06,0.001539,0.0014642,0.0014242,0.0015737,0.001511,0.0014692,0.00012841,0.00012002,0.00011672
2734.6,,,,0.0096727,0.0085191,0.008463,0.0088993,0.0080446,0.0078003,9.2385e-06,6.0993e-06,5.1899e-06,0.0015159,0.0014416,0.0014025,0.0015575,0.0014943,0.0014531,0.00013001,0.00011865,0.00011543
2748.21,,,,0.0095346,0.0083941,0.0083439,0.0088224,0.0079651,0.0077254,8.8918e-06,5.9707e-06,5.0815e-06,0.0014932,0.0014195,0.0013813,0.0015415,0.0014778,0.0014373,0.0001273,0.00011729,0.00011415
2761.81,,,,0.0093989,0.0082714,0.0082271,0.0087464,0.0078865,0.0076514,8.2871e-06,5.8462e-06,4.9758e-06,0.001471,0.0013979,0.0013605,0.0015256,0.0014616,0.0014217,0.00012122,0.00011597,0.00011289
2775.42,,,,0.0092656,0.0081511,0.0081125,0.0086711,0.0078089,0.0075783,7.5913e-06,5.7264e-06,4.8728e-06,0.0014493,0.0013766,0.0013402,0.00151,0.0014455,0.0014063,0.00011472,0.00011469,0.00011165
2789.02,,,,0.0091345,0.0080329,0.0079999,0.0085969,0.0077324,0.0075062,6.9816e-06,5.6115e-06,4.7722e-06,0.0014279,0.0013558,0.0013202,0.0014947,0.0014298,0.0013911,0.00011078,0.00011345,0.00011043
2802.63,,,,0.0090055,0.0079168,0.0078893,0.0085235,0.0076568,0.0074352,6.5977e-06,5.5008e-06,4.674e-06,0.0014069,0.0013353,0.0013006,0.0014795,0.0014143,0.0013762,0.00011083,0.00011223,0.00010923
2816.23,,,,0.0088784,0.0078025,0.0077803,0.0084512,0.0075824,0.0073652,6.5137e-06,5.3929e-06,4.5776e-06,0.0013863,0.0013153,0.0012814,0.0014647,0.001399,0.0013616,0.00011412,0.00011102,0.00010804
2829.84,,,,0.0087544,0.0076912,0.0076742,0.0083796,0.0075089,0.007296,6.7262e-06,5.2893e-06,4.4855e-06,0.0013661,0.0012957,0.0012626,0.00145,0.0013839,0.0013471,0.00011813,0.0001098,0.00010688
2843.44,,,,0.0086314,0.007581,0.0075691,0.0083088,0.0074363,0.0072277,7.1355e-06,5.1853e-06,4.3944e-06,0.0013462,0.0012763,0.0012441,0.0014355,0.0013691,0.0013329,0.00011987,0.00010858,0.00010573
2857.05,,,,0.0085105,0.0074728,0.0074659,0.0082387,0.0073645,0.0071602,7.5787e-06,5.082e-06,4.3056e-06,0.0013267,0.0012574,0.0012259,0.0014213,0.0013544,0.0013188,0.00011768,0.00010737,0.00010459
2870.65,,,,0.0083916,0.0073665,0.0073644,0.0081693,0.0072935,0.0070935,7.8734e-06,4.9791e-06,4.219e-06,0.0013075,0.0012388,0.0012081,0.0014073,0.00134,0.0013049,0.00011228,0.00010619,0.00010347
2884.26,,,,0.0082747,0.0072621,0.0072648,0.0081005,0.0072233,0.0070275,7.8894e-06,4.8774e-06,4.1344e-06,0.0012887,0.0012205,0.0011905,0.0013934,0.0013257,0.0012912,0.00010625,0.00010505,0.00010237
2897.86,,,,0.0081598,0.0071597,0.007167,0.0080325,0.007154,0.0069623,7.599e-06,4.7776e-06,4.0518e-06,0.0012702,0.0012026,0.0011734,0.0013798,0.0013117,0.0012777,0.00010235,0.00010394,0.00010128
2911.47,,,,0.0080467,0.007059,0.0070709,0.007965,0.0070853,0.0068978,7.0786e-06,4.6803e-06,3.9708e-06,0.0012521,0.001185,0.0011565,0.0013663,0.0012978,0.0012644,0.00010203,0.00010285,0.00010021
2925.07,,,,0.0079357,0.0069604,0.0069767,0.0078996,0.0070187,0.0068352,6.4718e-06,4.5884e-06,3.8931e-06,0.0012343,0.0011678,0.00114,0.0013532,0.0012843,0.0012515,0.00010488,0.00010178,9.9162e-05
2938.68,,,,0.0078261,0.0068631,0.0068837,0.0078339,0.0069519,0.0067725,5.9247e-06,4.4986e-06,3.8159e-06,0.0012168,0.0011509,0.0011238,0.0013401,0.0012708,0.0012386,0.00010875,0.00010069,9.812e-05
2952.28,,,,0.0077182,0.0067675,0.0067923,0.0077691,0.0068862,0.0067108,5.5616e-06,4.4127e-06,3.7407e-06,0.0011995,0.0011342,0.0011078,0.0013272,0.0012575,0.0012259,0.00011096,9.96e-05,9.7095e-05
2965.89,,,,0.0076119,0.0066734,0.0067023,0.007705,0.0068213,0.0066498,5.4526e-06,4.3296e-06,3.6675e-06,0.0011826,0.0011178,0.0010921,0.0013145,0.0012445,0.0012133,0.00010965,9.8519e-05,9.6085e-05
2979.49,,,,0.0075073,0.0065809,0.0066139,0.0076414,0.006757,0.0065895,5.6041e-06,4.2483e-06,3.5959e-06,0.0011659,0.0011018,0.0010767,0.0013019,0.0012316,0.001201,0.00010508,9.7461e-05,9.5088e-05
2993.1,,,,0.0074044,0.0064901,0.006527,0.0075784,0.0066935,0.0065298,5.951e-06,4.1678e-06,3.5261e-06,0.0011496,0.001086,0.0010616,0.0012895,0.0012188,0.0011888,9.9307e-05,9.6434e-05,9.4103e-05
3006.7,,,,0.0073031,0.0064009,0.0064415,0.0075159,0.0066305,0.0064707,6.3641e-06,4.0875e-06,3.4578e-06,0.0011335,0.0010705,0.0010467,0.0012771,0.0012062,0.0011767,9.4933e-05,9.5438e-05,9.313e-05
3020.31,,,,0.0072036,0.0063132,0.0063576,0.0074539,0.0065682,0.0064122,6.6858e-06,4.0073e-06,3.3908e-06,0.0011177,0.0010553,0.0010321,0.0012649,0.0011938,0.0011648,9.3636e-05,9.4463e-05,9.2169e-05
3033.91,,,,0.0071057,0.0062272,0.0062752,0.0073943,0.0065081,0.0063559,6.7891e-06,3.9286e-06,3.3262e-06,0.0011022,0.0010404,0.0010178,0.0012531,0.0011818,0.0011533,9.5511e-05,9.3518e-05,9.1242e-05
3047.52,,,,0.0070092,0.0061425,0.0061941,0.0073338,0.0064474,0.0062989,6.6192e-06,3.8501e-06,3.2623e-06,0.001087,0.0010258,0.0010038,0.0012412,0.0011697,0.0011417,9.9006e-05,9.255e-05,9.031e-05
3061.12,,,,0.0069141,0.0060592,0.0061142,0.0072742,0.0063877,0.0062429,6.2187e-06,3.7738e-06,3.2e-06,0.001072,0.0010113,0.00098995,0.0012295,0.0011578,0.0011303,0.00010174,9.1581e-05,8.9395e-05
3074.73,,,,0.0068204,0.0059772,0.0060355,0.0072154,0.0063288,0.0061877,5.6954e-06,3.7002e-06,3.1391e-06,0.0010572,0.00099718,0.00097636,0.0012179,0.0011461,0.0011191,0.00010167,9.0616e-05,8.8493e-05
3088.33,,,,0.0067281,0.0058965,0.0059581,0.007157,0.0062706,0.006133,5.1794e-06,3.6296e-06,3.0797e-06,0.0010427,0.00098324,0.00096298,0.0012064,0.0011346,0.0011081,9.8321e-05,8.9667e-05,8.7603e-05
3101.94,,,,0.0066372,0.0058171,0.0058818,0.0070991,0.0062129,0.0060789,4.7855e-06,3.5619e-06,3.0217e-06,0.0010284,0.00096955,0.00094984,0.0011951,0.0011231,0.0010971,9.3086e-05,8.8744e-05,8.6723e-05
3115.54,,,,0.0065476,0.005739,0.0058069,0.0070416,0.0061556,0.0060252,4.5916e-06,3.4966e-06,2.9649e-06,0.0010144,0.00095609,0.00093692,0.0011839,0.0011118,0.0010863,8.8282e-05,8.7849e-05,8.5853e-05
3129.15,,,,0.0064595,0.0056623,0.0057332,0.006984,0.0060985,0.0059716,4.6282e-06,3.4327e-06,2.9093e-06,0.0010006,0.00094288,0.00092424,0.0011727,0.0011006,0.0010755,8.5847e-05,8.697e-05,8.4987e-05
3142.75,,,,0.0063734,0.0055874,0.0056612,0.0069298,0.0060445,0.0059211,4.8712e-06,3.3704e-06,2.8554e-06,0.00098711,0.00092999,0.00091186,0.0011622,0.0010899,0.0010653,8.6508e-05,8.614e-05,8.4167e-05
3156.36,,,,0.006288,0.0055133,0.00559,0.0068739,0.0059892,0.0058692,5.2353e-06,3.3079e-06,2.8022e-06,0.00097378,0.00091724,0.00089962,0.0011514,0.001079,0.0010549,8.9417e-05,8.528e-05,8.3331e-05
3169.96,,,,0.006204,0.0054404,0.0055199,0.0068189,0.0059348,0.0058182,5.5945e-06,3.2455e-06,2.7502e-06,0.00096068,0.00090472,0.0008876,0.0011408,0.0010683,0.0010447,9.2692e-05,8.4419e-05,8.2511e-05
3183.57,,,,0.0061212,0.0053687,0.0054509,0.0067646,0.0058812,0.005768,5.8183e-06,3.1832e-06,2.6994e-06,0.00094778,0.00089241,0.00087577,0.0011304,0.0010578,0.0010346,9.4173e-05,8.3558e-05,8.1703e-05
3197.17,,,,0.0060395,0.0052981,0.0053829,0.0067108,0.0058282,0.0057183,5.8198e-06,3.1215e-06,2.6498e-06,0.00093509,0.00088029,0.00086413,0.0011202,0.0010474,0.0010247,9.2642e-05,8.2705e-05,8.0907e-05
3210.78,,,,0.005959,0.0052286,0.0053159,0.0066576,0.0057758,0.0056692,5.5875e-06,3.061e-06,2.6013e-06,0.00092258,0.00086837,0.00085267,0.0011101,0.0010372,0.0010149,8.8547e-05,8.1871e-05,8.012e-05
3224.38,,,,0.0058796,0.00516,0.0052498,0.0066045,0.0057238,0.0056204,5.1829e-06,3.0022e-06,2.5539e-06,0.00091026,0.00085662,0.00084139,0.0011,0.001027,0.0010051,8.369e-05,8.1061e-05,7.9342e-05
3237.99,,,,0.0058012,0.0050925,0.0051847,0.0065514,0.0056718,0.0055717,4.7104e-06,2.9455e-06,2.5075e-06,0.00089812,0.00084506,0.00083028,0.00109,0.0010169,0.00099545,8.0137e-05,8.0268e-05,7.8566e-05
3251.59,,,,0.0057255,0.0050274,0.0051219,0.0065014,0.0056227,0.0055257,4.2799e-06,2.8913e-06,2.4622e-06,0.0008864,0.00083391,0.00081956,0.0010805,0.0010073,0.00098629,7.9241e-05,7.9525e-05,7.7832e-05
3265.2,,,,0.0056496,0.0049622,0.005059,0.0064497,0.0055722,0.0054784,3.9793e-06,2.8391e-06,2.4178e-06,0.00087469,0.00082276,0.00080885,0.0010708,0.00099749,0.00097691,8.0989e-05,7.8759e-05,7.7081e-05
3278.8,,,,0.0055751,0.0048983,0.0049973,0.0063988,0.0055225,0.0054319,3.8638e-06,2.7886e-06,2.3743e-06,0.00086319,0.00081183,0.00079835,0.0010613,0.00098784,0.00096768,8.422e-05,7.7993e-05,7.6343e-05
3292.41,,,,0.0055017,0.0048354,0.0049366,0.0063484,0.0054736,0.005386,3.9481e-06,2.7392e-06,2.3317e-06,0.00085188,0.00080109,0.00078802,0.0010518,0.00097834,0.0009586,8.6983e-05,7.7223e-05,7.5617e-05
3306.01,,,,0.0054294,0.0047734,0.0048767,0.0062987,0.0054252,0.0053407,4.2003e-06,2.6904e-06,2.29e-06,0.00084074,0.00079052,0.00077785,0.0010425,0.00096898,0.00094965,8.7497e-05,7.6455e-05,7.4902e-05
3319.62,,,,0.005358,0.0047124,0.0048176,0.0062496,0.0053775,0.0052961,4.5406e-06,2.6417e-06,2.2493e-06,0.00082976,0.0007801,0.00076783,0.0010333,0.00095974,0.00094082,8.5147e-05,7.5698e-05,7.4197e-05
3333.22,,,,0.0052874,0.0046521,0.0047593,0.0062008,0.0053303,0.0052518,4.8572e-06,2.5931e-06,2.2095e-06,0.00081893,0.00076983,0.00075795,0.0010242,0.00095061,0.0009321,8.0833e-05,7.496e-05,7.3499e-05
3346.83,,,,0.0052177,0.0045927,0.0047017,0.0061521,0.0052833,0.0052077,5.0403e-06,2.5446e-06,2.1705e-06,0.00080823,0.0007597,0.0007482,0.0010151,0.00094154,0.00092342,7.6398e-05,7.4242e-05,7.2807e-05
3360.43,,,,0.0051508,0.0045357,0.0046466,0.0061053,0.005238,0.0051654,5.0221e-06,2.4965e-06,2.1324e-06,0.00079798,0.00074999,0.00073887,0.0010063,0.0009328,0.00091508,7.3628e-05,7.3563e-05,7.2141e-05
3374.04,,,,0.0050831,0.0044781,0.0045908,0.0060574,0.005192,0.0051223,4.8001e-06,2.4492e-06,2.0951e-06,0.00078763,0.0007402,0.00072944,0.00099737,0.00092395,0.00090662,7.3388e-05,7.2878e-05,7.1466e-05
3387.64,,,,0.0050168,0.0044217,0.0045361,0.0060102,0.0051466,0.0050798,4.4326e-06,2.4033e-06,2.0586e-06,0.00077748,0.00073061,0.00072021,0.00098857,0.00091523,0.00089828,7.5437e-05,7.2197e-05,7.08e-05
3401.25,,,,0.0049515,0.0043663,0.0044824,0.0059635,0.0051018,0.0050378,4.0113e-06,2.359e-06,2.0227e-06,0.00076751,0.00072119,0.00071114,0.00097986,0.00090662,0.00089006,7.8478e-05,7.1512e-05,7.0144e-05
3414.85,,,,0.0048871,0.0043118,0.0044295,0.0059173,0.0050576,0.0049963,3.6295e-06,2.3164e-06,1.9876e-06,0.0007577,0.00071192,0.00070222,0.00097128,0.00089814,0.00088196,8.0698e-05,7.0823e-05,6.9498e-05
3428.46,,,,0.0048237,0.0042581,0.0043773,0.0058716,0.0050139,0.0049555,3.3615e-06,2.2756e-06,1.9533e-06,0.00074804,0.0007028,0.00069344,0.0009628,0.00088978,0.00087397,8.0637e-05,7.0138e-05,6.8861e-05
3442.06,,,,0.004761,0.0042051,0.0043258,0.0058264,0.0049709,0.0049151,3.2536e-06,2.2361e-06,1.9196e-06,0.0007385,0.00069381,0.00068478,0.00095444,0.00088154,0.00086609,7.7997e-05,6.9465e-05,6.8232e-05
