,1s,1s,1s,2p,2p,2p,2s,2s,2s
3401.25,0.0022892,0.0022593,0.002402,1.8478e-05,1.1241e-05,1.1537e-05,0.00021368,0.00019218,0.00018899
3414.85,0.0022615,0.0022355,0.0023774,1.8722e-05,1.1039e-05,1.1356e-05,0.00021138,0.00018992,0.00018684
3428.46,0.0022342,0.002212,0.002353,1.9422e-05,1.084e-05,1.1178e-05,0.00020914,0.00018769,0.00018472
3442.06,0.0022073,0.0021888,0.0023289,2.0465e-05,1.0644e-05,1.1004e-05,0.00020693,0.00018549,0.00018263
3455.67,0.0021805,0.0021657,0.0023049,2.1679e-05,1.0449e-05,1.0833e-05,0.00020476,0.00018331,0.00018055
3469.27,0.0021552,0.002144,0.0022823,2.2857e-05,1.0258e-05,1.0667e-05,0.00020273,0.00018124,0.00017859
3482.88,0.0021293,0.0021216,0.0022591,2.3777e-05,1.0065e-05,1.0502e-05,0.00020066,0.00017913,0.00017658
3496.48,0.0021039,0.0020997,0.0022363,2.4256e-05,9.8742e-06,1.0341e-05,0.00019865,0.00017706,0.00017462
3510.09,0.002079,0.0020782,0.002214,2.4183e-05,9.6856e-06,1.0182e-05,0.00019667,0.00017503,0.00017269
3523.69,0.0020544,0.002057,0.0021919,2.3541e-05,9.5e-06,1.0026e-05,0.00019471,0.00017303,0.00017078
3537.3,0.0020301,0.002036,0.00217,2.2403e-05,9.3182e-06,9.8732e-06,0.00019277,0.00017105,0.0001689
3550.9,0.0020061,0.0020153,0.0021484,2.0914e-05,9.1411e-06,9.7233e-06,0.00019083,0.0001691,0.00016705
3564.51,0.0019823,0.0019947,0.0021269,1.9247e-05,8.9692e-06,9.5764e-06,0.00018889,0.00016716,0.0001652
3578.11,0.0019585,0.0019741,0.0021053,1.7578e-05,8.8025e-06,9.4321e-06,0.00018693,0.00016522,0.00016336
3591.72,0.0019365,0.0019552,0.0020856,1.6051e-05,8.6424e-06,9.2908e-06,0.00018512,0.00016343,0.00016166
3605.32,0.0019137,0.0019355,0.002065,1.4774e-05,8.4869e-06,9.1517e-06,0.00018322,0.00016158,0.00015991
3618.93,0.0018914,0.0019162,0.0020448,1.3818e-05,8.3365e-06,9.015e-06,0.00018134,0.00015976,0.00015818
3632.53,0.0018694,0.0018972,0.0020249,1.3228e-05,8.1905e-06,8.8805e-06,0.00017949,0.00015798,0.00015648
3646.14,0.0018477,0.0018785,0.0020053,1.3026e-05,8.0483e-06,8.7484e-06,0.00017767,0.00015621,0.00015481
3659.74,0.0018263,0.0018599,0.0019858,1.3208e-05,7.9091e-06,8.6186e-06,0.00017588,0.00015448,0.00015316
3673.35,0.0018052,0.0018416,0.0019666,1.374e-05,7.7723e-06,8.4912e-06,0.00017412,0.00015276,0.00015152
3686.95,0.0017839,0.0018231,0.0019472,1.4546e-05,7.6371e-06,8.366e-06,0.00017236,0.00015103,0.00014988
3700.56,0.0017644,0.0018063,0.0019296,1.5507e-05,7.504e-06,8.2444e-06,0.00017078,0.00014944,0.00014838
3714.16,0.0017438,0.0017884,0.0019107,1.6464e-05,7.3708e-06,8.1238e-06,0.0001691,0.00014777,0.00014678
3727.77,0.0017237,0.0017709,0.0018923,1.7251e-05,7.2386e-06,8.0055e-06,0.00016748,0.00014613,0.00014523
3741.37,0.001704,0.0017538,0.0018743,1.7722e-05,7.1072e-06,7.8893e-06,0.00016589,0.00014453,0.0001437
3754.98,0.0016845,0.0017369,0.0018565,1.7778e-05,6.9769e-06,7.7749e-06,0.00016434,0.00014295,0.0001422
3768.58,0.0016654,0.0017203,0.001839,1.7391e-05,6.8483e-06,7.6623e-06,0.0001628,0.00014139,0.00014073
3782.19,0.0016466,0.0017039,0.0018216,1.6603e-05,6.7219e-06,7.5516e-06,0.00016127,0.00013986,0.00013927
3795.79,0.0016279,0.0016876,0.0018045,1.5513e-05,6.5982e-06,7.4427e-06,0.00015975,0.00013834,0.00013782
3809.4,0.0016093,0.0016714,0.0017873,1.4252e-05,6.478e-06,7.3358e-06,0.00015822,0.00013683,0.00013639
3823.0,0.0015917,0.0016561,0.0017712,1.2957e-05,6.3625e-06,7.2327e-06,0.00015676,0.00013539,0.00013503
3836.61,0.0015736,0.0016403,0.0017545,1.1733e-05,6.2495e-06,7.1295e-06,0.00015524,0.00013392,0.00013363
3850.21,0.0015559,0.0016248,0.0017381,1.0667e-05,6.1406e-06,7.0285e-06,0.00015373,0.00013248,0.00013226
3863.82,0.0015384,0.0016095,0.0017219,9.8154e-06,6.0353e-06,6.9293e-06,0.00015224,0.00013105,0.0001309
3877.42,0.0015213,0.0015945,0.001706,9.2099e-06,5.9332e-06,6.8316e-06,0.00015076,0.00012965,0.00012957
3891.03,0.0015043,0.0015797,0.0016903,8.872e-06,5.8339e-06,6.7355e-06,0.0001493,0.00012827,0.00012826
3904.63,0.0014877,0.0015651,0.0016748,8.8123e-06,5.7369e-06,6.6408e-06,0.00014787,0.00012691,0.00012697
3918.24,0.0014712,0.0015506,0.0016594,9.027e-06,5.6415e-06,6.5472e-06,0.00014646,0.00012557,0.00012569
3931.84,0.0014548,0.0015362,0.0016441,9.4887e-06,5.5475e-06,6.455e-06,0.00014506,0.00012423,0.00012442
3945.45,0.0014391,0.0015225,0.0016295,1.0145e-05,5.4571e-06,6.3681e-06,0.00014374,0.00012295,0.0001232
3959.05,0.0014232,0.0015085,0.0016146,1.0891e-05,5.3652e-06,6.2795e-06,0.00014241,0.00012165,0.00012196
3972.66,0.0014075,0.0014947,0.0015999,1.1615e-05,5.2741e-06,6.1928e-06,0.00014111,0.00012037,0.00012075
3986.26,0.0013921,0.001481,0.0015854,1.2192e-05,5.1835e-06,6.1078e-06,0.00013983,0.0001191,0.00011954
3999.87,0.0013768,0.0014676,0.0015711,1.2519e-05,5.0936e-06,6.0242e-06,0.00013858,0.00011785,0.00011835
4013.47,0.0013618,0.0014543,0.001557,1.2527e-05,5.0043e-06,5.9418e-06,0.00013734,0.00011662,0.00011719
4027.08,0.0013471,0.0014413,0.001543,1.2206e-05,4.916e-06,5.8607e-06,0.00013612,0.00011541,0.00011603
4040.68,0.0013325,0.0014284,0.0015293,1.1594e-05,4.8288e-06,5.7803e-06,0.00013491,0.00011422,0.0001149
4054.29,0.0013181,0.0014157,0.0015157,1.077e-05,4.7429e-06,5.7005e-06,0.00013371,0.00011304,0.00011378
4067.89,0.001304,0.0014032,0.0015023,9.8435e-06,4.6627e-06,5.6269e-06,0.00013251,0.00011188,0.00011268
4081.5,0.00129,0.0013907,0.0014891,8.8919e-06,4.5818e-06,5.5505e-06,0.00013131,0.00011073,0.00011158
4095.1,0.0012762,0.0013784,0.0014759,8.0012e-06,4.5038e-06,5.4759e-06,0.00013011,0.00010959,0.0001105
4108.71,0.0012625,0.0013663,0.0014629,7.2228e-06,4.4285e-06,5.4027e-06,0.0001289,0.00010846,0.00010943
4122.31,0.001249,0.0013542,0.0014499,6.5871e-06,4.3557e-06,5.3308e-06,0.0001277,0.00010735,0.00010837
4135.92,0.0012356,0.0013423,0.0014372,6.1107e-06,4.2852e-06,5.2602e-06,0.00012652,0.00010625,0.00010732
4149.52,0.0012225,0.0013306,0.0014246,5.8059e-06,4.2166e-06,5.1905e-06,0.00012534,0.00010517,0.00010629
4163.13,0.0012096,0.001319,0.0014122,5.6835e-06,4.1495e-06,5.1217e-06,0.00012419,0.0001041,0.00010528
4176.73,0.0011969,0.0013076,0.0014,5.7506e-06,4.0834e-06,5.0533e-06,0.00012306,0.00010305,0.00010428
4190.34,0.0011843,0.0012964,0.001388,6.0073e-06,4.0214e-06,4.9896e-06,0.00012195,0.00010202,0.00010329
4203.94,0.0011719,0.0012853,0.001376,6.4195e-06,3.9575e-06,4.9237e-06,0.00012086,0.00010099,0.00010232
4217.55,0.0011597,0.0012743,0.0013642,6.939e-06,3.8945e-06,4.8593e-06,0.0001198,9.9979e-05,0.00010135
4231.15,0.0011476,0.0012634,0.0013525,7.489e-06,3.832e-06,4.796e-06,0.00011875,9.8977e-05,0.0001004
4244.76,0.0011356,0.0012527,0.0013409,7.9799e-06,3.77e-06,4.734e-06,0.00011773,9.7984e-05,9.9454e-05
4258.36,0.0011238,0.001242,0.0013293,8.3264e-06,3.7083e-06,4.673e-06,0.00011671,9.7001e-05,9.8518e-05
4271.97,0.0011121,0.0012314,0.0013179,8.465e-06,3.647e-06,4.6131e-06,0.00011571,9.603e-05,9.7592e-05
4285.57,0.0011005,0.0012209,0.0013066,8.3678e-06,3.5862e-06,4.554e-06,0.00011473,9.5069e-05,9.6676e-05
4299.18,0.0010892,0.0012106,0.0012956,8.0468e-06,3.5258e-06,4.4956e-06,0.00011375,9.4125e-05,9.5777e-05
4312.78,0.0010783,0.0012008,0.0012849,7.5521e-06,3.4684e-06,4.4399e-06,0.00011281,9.3215e-05,9.4912e-05
4326.39,0.0010672,0.0011907,0.001274,6.9441e-06,3.41e-06,4.3831e-06,0.00011183,9.2291e-05,9.4031e-05
4339.99,0.0010563,0.0011808,0.0012633,6.2971e-06,3.3534e-06,4.3274e-06,0.00011087,9.1385e-05,9.3168e-05
4353.6,0.0010456,0.001171,0.0012528,5.67e-06,3.2984e-06,4.2727e-06,0.0001099,9.0489e-05,9.2315e-05
4367.2,0.001035,0.0011614,0.0012423,5.1024e-06,3.2452e-06,4.2189e-06,0.00010894,8.9603e-05,9.147e-05
4380.81,0.0010245,0.0011518,0.0012319,4.6142e-06,3.1937e-06,4.166e-06,0.00010797,8.8725e-05,9.0633e-05
4394.41,0.0010141,0.0011422,0.0012216,4.2121e-06,3.1439e-06,4.1142e-06,0.000107,8.7855e-05,8.9803e-05
4408.02,0.0010039,0.0011328,0.0012113,3.8987e-06,3.0957e-06,4.0632e-06,0.00010604,8.6991e-05,8.8978e-05
4421.62,0.00099355,0.0011232,0.001201,3.6795e-06,3.0487e-06,4.0129e-06,0.00010507,8.6125e-05,8.8151e-05
4435.23,0.0009845,0.0011151,0.0011922,3.5673e-06,3.0043e-06,3.9642e-06,0.00010423,8.5368e-05,8.7433e-05
4448.83,0.00097424,0.0011055,0.0011818,3.5727e-06,2.959e-06,3.9152e-06,0.00010327,8.4504e-05,8.6605e-05
4462.44,0.00096452,0.0010965,0.001172,3.7044e-06,2.915e-06,3.8671e-06,0.00010236,8.3685e-05,8.5823e-05
4476.04,0.00095498,0.0010877,0.0011625,3.9536e-06,2.8715e-06,3.8197e-06,0.00010149,8.2881e-05,8.5056e-05
4489.65,0.00094558,0.001079,0.001153,4.2908e-06,2.8284e-06,3.7731e-06,0.00010063,8.2088e-05,8.4298e-05
4503.25,0.0009363,0.0010704,0.0011436,4.6667e-06,2.7857e-06,3.7271e-06,9.9787e-05,8.1304e-05,8.3549e-05
4516.86,0.0009271,0.0010618,0.0011343,5.0192e-06,2.7432e-06,3.6819e-06,9.896e-05,8.0527e-05,8.2806e-05
4530.46,0.00091798,0.0010533,0.001125,5.2869e-06,2.701e-06,3.6375e-06,9.8142e-05,7.9754e-05,8.2068e-05
4544.07,0.00090889,0.0010448,0.0011158,5.4224e-06,2.659e-06,3.5938e-06,9.7326e-05,7.8983e-05,8.133e-05
4557.67,0.00089988,0.0010363,0.0011065,5.4033e-06,2.6173e-06,3.551e-06,9.6514e-05,7.8218e-05,8.0598e-05
4571.28,0.00089178,0.0010288,0.0010984,5.2359e-06,2.5763e-06,3.5088e-06,9.5794e-05,7.7531e-05,7.9944e-05
4584.88,0.00088296,0.0010205,0.0010893,4.9511e-06,2.5355e-06,3.4672e-06,9.4988e-05,7.678e-05,7.9226e-05
4598.49,0.00087441,0.0010124,0.0010805,4.5954e-06,2.4954e-06,3.4262e-06,9.4198e-05,7.6051e-05,7.8528e-05
4612.09,0.00086601,0.0010045,0.0010719,4.2166e-06,2.4561e-06,3.3856e-06,9.3414e-05,7.5335e-05,7.7843e-05
4625.7,0.00085775,0.0009967,0.0010634,3.8531e-06,2.4177e-06,3.3456e-06,9.2632e-05,7.4629e-05,7.7168e-05
4639.3,0.0008496,0.00098899,0.0010549,3.5266e-06,2.3804e-06,3.3062e-06,9.185e-05,7.3933e-05,7.6502e-05
4652.91,0.00084154,0.00098134,0.0010466,3.2425e-06,2.3441e-06,3.2673e-06,9.1066e-05,7.3243e-05,7.5841e-05
4666.51,0.00083355,0.00097373,0.0010383,2.995e-06,2.3091e-06,3.229e-06,9.028e-05,7.2557e-05,7.5184e-05
4680.12,0.00082551,0.00096603,0.0010299,2.7759e-06,2.2752e-06,3.1913e-06,8.9484e-05,7.1867e-05,7.4522e-05
4693.72,0.00081733,0.00095813,0.0010212,2.5831e-06,2.2423e-06,3.1544e-06,8.8668e-05,7.1164e-05,7.3846e-05
4707.33,0.00081049,0.00095175,0.0010142,2.4246e-06,2.2106e-06,3.1185e-06,8.7994e-05,7.0576e-05,7.3288e-05
4720.93,0.00080278,0.00094433,0.0010061,2.3169e-06,2.1794e-06,3.0827e-06,8.7229e-05,6.9912e-05,7.265e-05
4734.54,0.00079525,0.00093706,0.00099816,2.2797e-06,2.1489e-06,3.0474e-06,8.6485e-05,6.9262e-05,7.2026e-05
4748.14,0.00078784,0.00092992,0.00099035,2.3266e-06,2.1188e-06,3.0125e-06,8.5759e-05,6.8622e-05,7.1413e-05
4761.75,0.00078057,0.0009229,0.00098265,2.4576e-06,2.0889e-06,2.9781e-06,8.5052e-05,6.7993e-05,7.0809e-05
4775.35,0.0007734,0.00091597,0.00097505,2.6549e-06,2.0593e-06,2.9441e-06,8.4363e-05,6.7372e-05,7.0213e-05
4788.96,0.00076633,0.00090911,0.00096753,2.8848e-06,2.0298e-06,2.9105e-06,8.3688e-05,6.6759e-05,6.9625e-05
4802.56,0.00075933,0.0009023,0.00096007,3.1049e-06,2.0005e-06,2.8772e-06,8.3022e-05,6.6151e-05,6.904e-05
4816.17,0.00075228,0.0008954,0.0009525,3.2744e-06,1.9711e-06,2.8441e-06,8.2353e-05,6.5538e-05,6.845e-05
4829.77,0.00074605,0.00088944,0.00094594,3.3682e-06,1.943e-06,2.8144e-06,8.1772e-05,6.4995e-05,6.7933e-05
4843.38,0.00073903,0.0008825,0.00093833,3.369e-06,1.9138e-06,2.7819e-06,8.11e-05,6.4382e-05,6.7342e-05
4856.98,0.00073229,0.00087587,0.00093105,3.2917e-06,1.8852e-06,2.7507e-06,8.0453e-05,6.3792e-05,6.6775e-05
4870.59,0.00072565,0.00086933,0.00092387,3.1605e-06,1.8569e-06,2.7201e-06,7.981e-05,6.3212e-05,6.6216e-05
4884.19,0.00071912,0.00086287,0.00091678,3.0069e-06,1.829e-06,2.69e-06,7.9169e-05,6.2639e-05,6.5665e-05
4897.8,0.0007127,0.00085651,0.00090979,2.8593e-06,1.8016e-06,2.6602e-06,7.8529e-05,6.2074e-05,6.5122e-05
4911.4,0.00070638,0.00085025,0.0009029,2.7343e-06,1.7748e-06,2.6308e-06,7.789e-05,6.1518e-05,6.4587e-05
4925.01,0.00070016,0.00084408,0.00089611,2.6337e-06,1.7485e-06,2.6016e-06,7.7253e-05,6.097e-05,6.406e-05
4938.61,0.00069402,0.00083797,0.00088939,2.5463e-06,1.7229e-06,2.5726e-06,7.6616e-05,6.0429e-05,6.3539e-05
4952.22,0.00068792,0.00083187,0.00088268,2.4537e-06,1.6977e-06,2.5432e-06,7.5975e-05,5.989e-05,6.302e-05
4965.82,0.00068212,0.00082611,0.00087633,2.3429e-06,1.6755e-06,2.5187e-06,7.5363e-05,5.9376e-05,6.2527e-05
4979.43,0.00067613,0.00082008,0.0008697,2.2022e-06,1.6517e-06,2.4899e-06,7.4726e-05,5.8845e-05,6.2014e-05
4993.03,0.00067024,0.00081415,0.00086317,2.0411e-06,1.6291e-06,2.4626e-06,7.4099e-05,5.8322e-05,6.151e-05
5006.64,0.00066442,0.00080827,0.00085669,1.8781e-06,1.6072e-06,2.4359e-06,7.348e-05,5.7805e-05,6.101e-05
5020.24,0.00065866,0.00080243,0.00085026,1.7391e-06,1.5857e-06,2.4096e-06,7.287e-05,5.7292e-05,6.0515e-05
5033.85,0.00065298,0.00079666,0.0008439,1.6488e-06,1.5646e-06,2.3837e-06,7.2274e-05,5.6785e-05,6.0025e-05
5047.45,0.00064739,0.00079097,0.00083763,1.6227e-06,1.5438e-06,2.3581e-06,7.1691e-05,5.6285e-05,5.9542e-05
5061.06,0.00064189,0.00078536,0.00083144,1.6625e-06,1.523e-06,2.3327e-06,7.1123e-05,5.5793e-05,5.9066e-05
5074.66,0.00063648,0.00077983,0.00082534,1.7548e-06,1.5023e-06,2.3075e-06,7.0569e-05,5.5308e-05,5.8598e-05
5088.27,0.00063116,0.00077438,0.00081933,1.8748e-06,1.4812e-06,2.2818e-06,7.0028e-05,5.4829e-05,5.8135e-05
5101.87,0.0006259,0.00076899,0.00081338,1.9998e-06,1.4629e-06,2.261e-06,6.9496e-05,5.4356e-05,5.7678e-05
5115.48,0.00062071,0.00076364,0.00080748,2.0988e-06,1.4415e-06,2.2354e-06,6.897e-05,5.3888e-05,5.7226e-05
5129.08,0.00061557,0.00075832,0.00080161,2.1658e-06,1.421e-06,2.2113e-06,6.8447e-05,5.3423e-05,5.6776e-05
5142.69,0.00061047,0.00075303,0.00079577,2.2019e-06,1.4008e-06,2.1878e-06,6.7925e-05,5.2961e-05,5.6329e-05
5156.29,0.00060541,0.00074777,0.00078996,2.2203e-06,1.3807e-06,2.1647e-06,6.7402e-05,5.2502e-05,5.5884e-05
5169.9,0.0006004,0.00074254,0.00078418,2.2402e-06,1.3608e-06,2.142e-06,6.6877e-05,5.2047e-05,5.5443e-05
5183.5,0.00059545,0.00073735,0.00077845,2.2779e-06,1.3413e-06,2.1196e-06,6.635e-05,5.1596e-05,5.5006e-05
5197.11,0.00059057,0.00073222,0.00077279,2.3412e-06,1.322e-06,2.0975e-06,6.5822e-05,5.1151e-05,5.4574e-05
5210.71,0.00058576,0.00072715,0.0007672,2.4244e-06,1.303e-06,2.0755e-06,6.5294e-05,5.0711e-05,5.4147e-05
5224.32,0.00058101,0.00072214,0.00076166,2.5093e-06,1.2842e-06,2.0534e-06,6.4765e-05,5.0276e-05,5.3726e-05
5237.92,0.0005764,0.00071727,0.00075627,2.5706e-06,1.2656e-06,2.031e-06,6.4244e-05,4.9853e-05,5.3315e-05
5251.53,0.00057187,0.00071248,0.00075097,2.5881e-06,1.2499e-06,2.0123e-06,6.3727e-05,4.9436e-05,5.2911e-05
5265.13,0.00056735,0.00070766,0.00074565,2.5351e-06,1.2327e-06,1.9911e-06,6.3207e-05,4.9019e-05,5.2506e-05
5278.74,0.00056288,0.00070289,0.00074037,2.4117e-06,1.2163e-06,1.9703e-06,6.2691e-05,4.8606e-05,5.2105e-05
5292.34,0.00055844,0.00069815,0.00073512,2.2291e-06,1.2003e-06,1.9499e-06,6.218e-05,4.8196e-05,5.1706e-05
5305.95,0.00055405,0.00069342,0.00072989,2.0118e-06,1.1848e-06,1.9299e-06,6.1673e-05,4.7788e-05,5.1309e-05
5319.55,0.00054968,0.00068871,0.00072469,1.7917e-06,1.1697e-06,1.9101e-06,6.1173e-05,4.7383e-05,5.0915e-05
5333.16,0.00054536,0.00068402,0.00071951,1.5999e-06,1.1548e-06,1.8907e-06,6.0681e-05,4.6981e-05,5.0523e-05
5346.76,0.00054107,0.00067936,0.00071436,1.4598e-06,1.1401e-06,1.8715e-06,6.0199e-05,4.6582e-05,5.0133e-05
5360.37,0.00053682,0.00067472,0.00070923,1.3822e-06,1.1253e-06,1.8524e-06,5.9723e-05,4.6185e-05,4.9745e-05
5373.97,0.0005327,0.00067022,0.00070425,1.3654e-06,1.1106e-06,1.8334e-06,5.9265e-05,4.5799e-05,4.9369e-05
5387.58,0.00052888,0.00066608,0.00069965,1.3991e-06,1.097e-06,1.8159e-06,5.8844e-05,4.5438e-05,4.902e-05
5401.18,0.00052481,0.0006616,0.0006947,1.4639e-06,1.0822e-06,1.7973e-06,5.8397e-05,4.5056e-05,4.8646e-05
5414.79,0.00052086,0.00065724,0.00068988,1.5474e-06,1.0676e-06,1.779e-06,5.7962e-05,4.4683e-05,4.8282e-05
5428.39,0.00051696,0.00065294,0.00068512,1.6423e-06,1.053e-06,1.761e-06,5.7532e-05,4.4315e-05,4.7923e-05
5442.0,0.00051311,0.00064866,0.00068038,1.7498e-06,1.0385e-06,1.7432e-06,5.7104e-05,4.395e-05,4.7566e-05
5455.6,0.00050929,0.00064441,0.00067567,1.8778e-06,1.0241e-06,1.7257e-06,5.6673e-05,4.3586e-05,4.7211e-05
5469.21,0.00050549,0.00064015,0.00067097,2.0362e-06,1.0099e-06,1.7084e-06,5.624e-05,4.3225e-05,4.6857e-05
5482.81,0.0005017,0.00063591,0.00066627,2.231e-06,9.9581e-07,1.6915e-06,5.5802e-05,4.2864e-05,4.6504e-05
5496.42,0.00049793,0.00063164,0.00066156,2.4588e-06,9.8195e-07,1.6748e-06,5.5358e-05,4.2504e-05,4.6151e-05
5510.02,0.00049401,0.00062718,0.00065665,2.7039e-06,9.6819e-07,1.6582e-06,5.489e-05,4.2132e-05,4.5783e-05
5523.63,0.00049128,0.0006242,0.00065329,2.9445e-06,9.5558e-07,1.6423e-06,5.4549e-05,4.186e-05,4.5525e-05
5537.23,0.00048736,0.0006197,0.00064833,3.1404e-06,9.4234e-07,1.626e-06,5.4069e-05,4.1487e-05,4.5155e-05
5550.84,0.0004838,0.00061563,0.00064383,3.2647e-06,9.2966e-07,1.61e-06,5.3625e-05,4.1143e-05,4.4818e-05
5564.44,0.00048033,0.00061166,0.00063945,3.293e-06,9.1736e-07,1.5942e-06,5.3188e-05,4.0808e-05,4.4489e-05
5578.05,0.00047693,0.00060776,0.00063512,3.2154e-06,9.0543e-07,1.5785e-06,5.2757e-05,4.0479e-05,4.4166e-05
5591.65,0.00047358,0.00060389,0.00063085,3.039e-06,8.9386e-07,1.5629e-06,5.233e-05,4.0152e-05,4.3845e-05
5605.26,0.00047026,0.00060005,0.00062659,2.7861e-06,8.8263e-07,1.5476e-06,5.1909e-05,3.9829e-05,4.3527e-05
5618.86,0.00046695,0.00059621,0.00062235,2.4905e-06,8.7169e-07,1.5325e-06,5.1492e-05,3.9506e-05,4.3209e-05
5632.47,0.00046365,0.00059236,0.00061809,2.1893e-06,8.6099e-07,1.5176e-06,5.1078e-05,3.9184e-05,4.2892e-05
5646.07,0.00046031,0.00058844,0.00061377,1.9169e-06,8.5047e-07,1.503e-06,5.0664e-05,3.8858e-05,4.2569e-05
5659.68,0.00045703,0.00058457,0.0006095,1.6984e-06,8.4003e-07,1.4886e-06,5.026e-05,3.8536e-05,4.2251e-05
5673.28,0.00045446,0.0005816,0.00060617,1.5479e-06,8.2983e-07,1.4745e-06,4.9938e-05,3.8275e-05,4.1999e-05
5686.89,0.00045116,0.00057768,0.00060184,1.467e-06,8.1946e-07,1.4604e-06,4.9539e-05,3.7952e-05,4.1678e-05
5700.49,0.00044803,0.00057396,0.00059774,1.4505e-06,8.0909e-07,1.4465e-06,4.9161e-05,3.7643e-05,4.1373e-05
5714.1,0.00044499,0.00057033,0.00059373,1.49e-06,7.9867e-07,1.4327e-06,4.8793e-05,3.7342e-05,4.1075e-05
5727.7,0.00044201,0.00056677,0.00058979,1.5783e-06,7.8822e-07,1.419e-06,4.8432e-05,3.7045e-05,4.0781e-05
5741.31,0.00043909,0.00056325,0.00058591,1.7129e-06,7.7776e-07,1.4054e-06,4.8074e-05,3.6752e-05,4.0492e-05
5754.91,0.0004362,0.00055977,0.00058206,1.8953e-06,7.6732e-07,1.392e-06,4.7718e-05,3.6463e-05,4.0206e-05
5768.52,0.00043334,0.00055631,0.00057823,2.1295e-06,7.5695e-07,1.3787e-06,4.7361e-05,3.6175e-05,3.9921e-05
5782.12,0.00043047,0.00055283,0.00057439,2.4169e-06,7.4668e-07,1.3656e-06,4.6998e-05,3.5887e-05,3.9636e-05
5795.73,0.00042754,0.00054925,0.00057044,2.7523e-06,7.3654e-07,1.3526e-06,4.6624e-05,3.5594e-05,3.9344e-05
5809.33,0.0004246,0.00054563,0.00056646,3.1205e-06,7.2664e-07,1.34e-06,4.6241e-05,3.5299e-05,3.905e-05
5822.94,0.00042242,0.00054299,0.0005635,3.4952e-06,7.17e-07,1.3279e-06,4.5937e-05,3.5068e-05,3.8826e-05
5836.54,0.00041959,0.00053948,0.00055964,3.8419e-06,7.0751e-07,1.3155e-06,4.5556e-05,3.4782e-05,3.8541e-05
5850.15,0.00041685,0.00053608,0.0005559,4.1227e-06,6.9828e-07,1.3033e-06,4.5182e-05,3.4504e-05,3.8265e-05
5863.75,0.00041418,0.00053275,0.00055223,4.3036e-06,6.893e-07,1.2913e-06,4.4811e-05,3.4231e-05,3.7993e-05
5877.36,0.00041156,0.00052948,0.00054862,4.3606e-06,6.8059e-07,1.2794e-06,4.4444e-05,3.3963e-05,3.7727e-05
5890.96,0.00040899,0.00052626,0.00054507,4.2851e-06,6.7213e-07,1.2675e-06,4.4082e-05,3.3699e-05,3.7464e-05
5904.57,0.00040647,0.00052309,0.00054157,4.086e-06,6.6392e-07,1.2557e-06,4.3725e-05,3.3439e-05,3.7205e-05
5918.17,0.00040399,0.00051995,0.0005381,3.7878e-06,6.5593e-07,1.244e-06,4.3374e-05,3.3182e-05,3.6949e-05
5931.78,0.00040152,0.00051681,0.00053464,3.4266e-06,6.4813e-07,1.2324e-06,4.3027e-05,3.2927e-05,3.6694e-05
5945.38,0.00039901,0.00051361,0.00053112,3.043e-06,6.4043e-07,1.2207e-06,4.2679e-05,3.2667e-05,3.6435e-05
5958.99,0.00039644,0.00051031,0.0005275,2.6768e-06,6.3299e-07,1.2095e-06,4.2327e-05,3.2403e-05,3.6169e-05
5972.59,0.00039446,0.00050777,0.00052467,2.3595e-06,6.2593e-07,1.1996e-06,4.2043e-05,3.2187e-05,3.5958e-05
5986.2,0.00039203,0.00050463,0.00052122,2.1109e-06,6.1855e-07,1.1886e-06,4.1714e-05,3.1934e-05,3.5704e-05
5999.8,0.00038965,0.00050154,0.00051782,1.9425e-06,6.1122e-07,1.1778e-06,4.1393e-05,3.1686e-05,3.5455e-05
6013.41,0.0003873,0.00049849,0.00051447,1.8565e-06,6.0388e-07,1.1672e-06,4.1079e-05,3.144e-05,3.5208e-05
6027.01,0.000385,0.00049548,0.00051115,1.8498e-06,5.965e-07,1.1568e-06,4.077e-05,3.1197e-05,3.4965e-05
6040.62,0.00038274,0.00049251,0.00050789,1.9185e-06,5.8907e-07,1.1464e-06,4.0467e-05,3.0959e-05,3.4725e-05
6054.22,0.00038052,0.00048958,0.00050467,2.0599e-06,5.816e-07,1.1361e-06,4.0167e-05,3.0723e-05,3.4489e-05
6067.83,0.00037835,0.00048671,0.00050151,2.2735e-06,5.7412e-07,1.1259e-06,3.9871e-05,3.0492e-05,3.4257e-05
6081.43,0.00037621,0.00048386,0.00049838,2.559e-06,5.6662e-07,1.1156e-06,3.9575e-05,3.0263e-05,3.4027e-05
6095.04,0.00037409,0.00048103,0.00049526,2.9131e-06,5.5906e-07,1.1052e-06,3.9277e-05,3.0035e-05,3.3799e-05
6108.64,0.00037194,0.00047814,0.00049209,3.3281e-06,5.5175e-07,1.095e-06,3.8972e-05,2.9805e-05,3.3567e-05
6122.25,0.00037001,0.00047553,0.00048922,3.789e-06,5.4526e-07,1.087e-06,3.8686e-05,2.9594e-05,3.3356e-05
6135.85,0.00036794,0.00047273,0.00048615,4.2604e-06,5.3822e-07,1.0771e-06,3.8381e-05,2.937e-05,3.3131e-05
6149.46,0.00036589,0.00046993,0.00048308,4.7102e-06,5.3146e-07,1.0676e-06,3.8073e-05,2.9148e-05,3.2907e-05
6163.06,0.00036385,0.00046715,0.00048003,5.0978e-06,5.2494e-07,1.0582e-06,3.7764e-05,2.8928e-05,3.2684e-05
