,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
2612.16,0.016509,0.016173,0.01624,0.0036644,0.0030288,0.0029427,0.0050256,0.0046986,0.0044564,0.00020522,0.00017894,0.00017292,0.00059359,0.00056541,0.00053794
2625.76,0.016386,0.016054,0.016122,0.0036061,0.0029763,0.0028943,0.0049755,0.0046438,0.0044052,0.00020139,0.0001758,0.00016999,0.00058709,0.00055841,0.00053134
2639.37,0.016264,0.015936,0.016006,0.0035483,0.0029244,0.0028464,0.0049261,0.0045898,0.0043547,0.00019793,0.00017269,0.00016708,0.00058069,0.00055151,0.00052485
2652.97,0.016142,0.015819,0.01589,0.0034916,0.0028736,0.0027995,0.0048774,0.0045365,0.0043049,0.00019494,0.00016965,0.00016425,0.00057438,0.00054472,0.00051845
2666.58,0.016022,0.015703,0.015775,0.0034361,0.0028239,0.0027536,0.0048293,0.004484,0.0042559,0.00019228,0.00016667,0.00016147,0.00056816,0.00053803,0.00051215
2680.18,0.015902,0.015588,0.015661,0.0033815,0.0027753,0.0027087,0.0047819,0.0044322,0.0042075,0.00018973,0.00016376,0.00015876,0.00056204,0.00053144,0.00050595
2693.79,0.015784,0.015474,0.015548,0.003328,0.0027277,0.0026648,0.0047351,0.0043811,0.0041599,0.00018706,0.00016091,0.0001561,0.00055602,0.00052496,0.00049986
2707.39,0.015667,0.015361,0.015436,0.0032753,0.0026809,0.0026216,0.004689,0.0043309,0.004113,0.0001841,0.0001581,0.0001535,0.00055009,0.00051858,0.00049386
2721.0,0.015553,0.015251,0.015327,0.003224,0.0026355,0.0025797,0.0046438,0.0042816,0.0040672,0.00018087,0.00015538,0.00015097,0.00054428,0.00051234,0.00048799
2734.6,0.015438,0.015141,0.015217,0.0031732,0.0025906,0.0025382,0.0045991,0.0042329,0.0040218,0.00017744,0.0001527,0.00014847,0.00053854,0.00050617,0.0004822
2748.21,0.015325,0.015032,0.015109,0.0031233,0.0025467,0.0024976,0.004555,0.0041849,0.0039771,0.00017404,0.00015007,0.00014602,0.00053289,0.00050009,0.0004765
2761.81,0.015213,0.014923,0.015002,0.0030743,0.0025036,0.0024578,0.0045114,0.0041376,0.003933,0.00017087,0.0001475,0.00014362,0.00052732,0.00049411,0.00047088
2775.42,0.015101,0.014816,0.014895,0.0030263,0.0024615,0.0024189,0.0044684,0.0040909,0.0038895,0.00016808,0.00014499,0.00014128,0.00052182,0.00048821,0.00046534
2789.02,0.014991,0.01471,0.01479,0.0029791,0.0024202,0.0023807,0.0044259,0.0040448,0.0038466,0.00016567,0.00014253,0.00013898,0.00051641,0.0004824,0.00045989
2802.63,0.014881,0.014604,0.014685,0.0029328,0.0023798,0.0023434,0.0043839,0.0039993,0.0038043,0.00016353,0.00014012,0.00013673,0.00051106,0.00047667,0.00045451
2816.23,0.014773,0.0145,0.014582,0.0028873,0.0023401,0.0023067,0.0043427,0.0039546,0.0037628,0.00016148,0.00013776,0.00013453,0.00050582,0.00047105,0.00044924
2829.84,0.014667,0.014398,0.01448,0.0028427,0.0023014,0.0022708,0.0043023,0.0039109,0.0037221,0.00015931,0.00013544,0.00013238,0.0005007,0.00046554,0.00044408
2843.44,0.014561,0.014296,0.014379,0.0027988,0.0022633,0.0022356,0.0042622,0.0038675,0.0036818,0.00015689,0.00013317,0.00013026,0.00049561,0.00046009,0.00043898
2857.05,0.014456,0.014195,0.014279,0.0027556,0.0022259,0.002201,0.0042226,0.0038247,0.0036421,0.00015421,0.00013094,0.00012818,0.0004906,0.00045472,0.00043395
2870.65,0.014352,0.014094,0.014179,0.0027132,0.0021892,0.002167,0.0041835,0.0037825,0.003603,0.00015136,0.00012876,0.00012615,0.00048566,0.00044943,0.000429
2884.26,0.014249,0.013995,0.014081,0.0026715,0.0021533,0.0021338,0.0041449,0.0037409,0.0035643,0.00014851,0.00012662,0.00012416,0.00048079,0.00044422,0.00042412
2897.86,0.014147,0.013896,0.013982,0.0026306,0.0021181,0.0021011,0.0041066,0.0036997,0.0035261,0.00014585,0.00012453,0.0001222,0.00047597,0.00043907,0.0004193
2911.47,0.014044,0.013797,0.013884,0.0025904,0.0020835,0.0020691,0.0040685,0.0036588,0.0034882,0.0001435,0.00012249,0.00012029,0.00047117,0.00043395,0.00041452
2925.07,0.013947,0.013704,0.013792,0.002551,0.0020498,0.0020379,0.0040325,0.0036198,0.0034521,0.00014148,0.00012049,0.00011842,0.00046663,0.00042908,0.00040996
2938.68,0.013847,0.013607,0.013695,0.0025122,0.0020166,0.0020071,0.0039955,0.0035802,0.0034153,0.0001397,0.00011852,0.00011658,0.00046198,0.00042413,0.00040534
2952.28,0.013748,0.013512,0.013601,0.0024741,0.001984,0.0019769,0.0039593,0.0035413,0.0033794,0.00013803,0.00011659,0.00011478,0.00045744,0.00041929,0.00040082
2965.89,0.013651,0.013418,0.013508,0.0024365,0.0019521,0.0019473,0.0039236,0.0035031,0.0033439,0.00013629,0.00011469,0.00011302,0.00045297,0.00041453,0.00039637
2979.49,0.013554,0.013326,0.013416,0.0023996,0.0019207,0.0019181,0.0038884,0.0034653,0.003309,0.00013434,0.00011283,0.00011128,0.00044857,0.00040984,0.00039199
2993.1,0.013459,0.013233,0.013324,0.0023633,0.00189,0.0018896,0.0038535,0.0034281,0.0032745,0.00013216,0.00011101,0.00010958,0.00044421,0.00040521,0.00038766
3006.7,0.013363,0.013141,0.013233,0.0023276,0.0018598,0.0018615,0.0038189,0.0033912,0.0032404,0.00012979,0.00010922,0.00010791,0.0004399,0.00040063,0.00038339
3020.31,0.013268,0.01305,0.013141,0.0022925,0.0018302,0.001834,0.0037846,0.0033546,0.0032066,0.00012738,0.00010747,0.00010628,0.00043561,0.00039609,0.00037916
3033.91,0.013178,0.012963,0.013055,0.0022582,0.0018013,0.0018072,0.0037519,0.0033196,0.0031743,0.00012507,0.00010577,0.00010468,0.00043153,0.00039175,0.00037512
3047.52,0.013085,0.012873,0.012966,0.0022243,0.0017729,0.0017807,0.0037184,0.0032841,0.0031414,0.00012299,0.00010409,0.00010311,0.00042737,0.00038736,0.00037101
3061.12,0.012993,0.012785,0.012878,0.002191,0.0017449,0.0017548,0.0036856,0.0032492,0.0031092,0.00012119,0.00010245,0.00010157,0.00042328,0.00038304,0.00036699
3074.73,0.012903,0.012697,0.012791,0.0021582,0.0017175,0.0017293,0.0036532,0.0032148,0.0030774,0.00011964,0.00010083,0.00010006,0.00041926,0.0003788,0.00036304
3088.33,0.012813,0.012611,0.012705,0.0021259,0.0016906,0.0017042,0.0036213,0.0031809,0.0030462,0.00011823,9.9245e-05,9.8574e-05,0.0004153,0.00037462,0.00035915
3101.94,0.012724,0.012525,0.01262,0.0020941,0.0016642,0.0016795,0.0035897,0.0031475,0.0030153,0.00011683,9.7687e-05,9.7116e-05,0.00041139,0.0003705,0.00035531
3115.54,0.012636,0.01244,0.012535,0.0020628,0.0016382,0.0016553,0.0035584,0.0031144,0.0029848,0.0001153,9.6155e-05,9.5683e-05,0.00040751,0.00036642,0.00035152
3129.15,0.012547,0.012354,0.01245,0.0020319,0.0016127,0.0016315,0.0035271,0.0030814,0.0029544,0.00011356,9.465e-05,9.4275e-05,0.00040364,0.00036236,0.00034774
3142.75,0.012463,0.012274,0.01237,0.002002,0.001588,0.0016085,0.0034974,0.00305,0.0029254,0.00011167,9.3196e-05,9.2915e-05,0.00039997,0.0003585,0.00034415
3156.36,0.012377,0.01219,0.012286,0.0019722,0.0015635,0.0015856,0.0034671,0.0030181,0.002896,0.00010963,9.1753e-05,9.1563e-05,0.00039622,0.00035458,0.0003405
3169.96,0.012291,0.012108,0.012204,0.0019429,0.0015395,0.0015632,0.0034371,0.0029867,0.002867,0.00010761,9.0341e-05,9.0238e-05,0.00039254,0.00035072,0.00033691
3183.57,0.012207,0.012026,0.012123,0.0019141,0.0015159,0.0015411,0.0034076,0.0029557,0.0028385,0.00010573,8.8957e-05,8.8938e-05,0.0003889,0.00034693,0.00033339
3197.17,0.012123,0.011946,0.012043,0.0018857,0.0014927,0.0015195,0.0033785,0.0029252,0.0028104,0.00010407,8.7598e-05,8.7661e-05,0.00038532,0.00034319,0.00032991
3210.78,0.012041,0.011866,0.011964,0.0018578,0.0014699,0.0014981,0.0033498,0.0028952,0.0027827,0.00010265,8.6263e-05,8.6405e-05,0.00038179,0.00033951,0.0003265
3224.38,0.011959,0.011787,0.011885,0.0018302,0.0014475,0.0014771,0.0033213,0.0028654,0.0027554,0.00010143,8.4948e-05,8.5168e-05,0.00037831,0.00033588,0.00032312
3237.99,0.011877,0.011708,0.011806,0.0018029,0.0014254,0.0014564,0.003293,0.0028359,0.0027282,0.00010029,8.3652e-05,8.3948e-05,0.00037484,0.00033227,0.00031977
3251.59,0.011798,0.011632,0.011731,0.0017767,0.0014042,0.0014366,0.0032657,0.0028074,0.0027019,9.916e-05,8.2409e-05,8.2782e-05,0.00037149,0.00032879,0.00031654
3265.2,0.011718,0.011555,0.011654,0.0017504,0.001383,0.0014167,0.003238,0.0027787,0.0026755,9.7866e-05,8.1162e-05,8.161e-05,0.00036812,0.00032529,0.00031329
3278.8,0.011638,0.011478,0.011577,0.0017246,0.0013622,0.0013972,0.0032107,0.0027504,0.0026495,9.6398e-05,7.9941e-05,8.0463e-05,0.00036479,0.00032184,0.00031009
3292.41,0.01156,0.011402,0.011501,0.0016992,0.0013418,0.001378,0.0031837,0.0027224,0.0026238,9.4773e-05,7.8743e-05,7.9338e-05,0.0003615,0.00031844,0.00030693
3306.01,0.011482,0.011327,0.011426,0.0016742,0.0013218,0.0013592,0.003157,0.0026949,0.0025984,9.3068e-05,7.7569e-05,7.8232e-05,0.00035826,0.00031508,0.00030382
3319.62,0.011405,0.011252,0.011352,0.0016495,0.0013021,0.0013407,0.0031307,0.0026677,0.0025735,9.1388e-05,7.6415e-05,7.7145e-05,0.00035506,0.00031178,0.00030076
3333.22,0.011329,0.011179,0.011279,0.0016252,0.0012827,0.0013225,0.0031047,0.0026409,0.0025489,8.9836e-05,7.5281e-05,7.6073e-05,0.00035191,0.00030853,0.00029774
3346.83,0.011253,0.011106,0.011206,0.0016012,0.0012636,0.0013045,0.003079,0.0026145,0.0025246,8.8476e-05,7.4162e-05,7.5015e-05,0.00034879,0.00030532,0.00029477
3360.43,0.011179,0.011034,0.011135,0.0015782,0.0012453,0.0012872,0.0030537,0.0025884,0.0025007,8.7358e-05,7.3091e-05,7.4004e-05,0.00034572,0.00030216,0.00029184
3374.04,0.011104,0.010962,0.011063,0.0015549,0.0012269,0.0012698,0.0030285,0.0025626,0.002477,8.6367e-05,7.2011e-05,7.2982e-05,0.00034268,0.00029903,0.00028894
3387.64,0.011031,0.010891,0.010992,0.0015321,0.0012088,0.0012528,0.0030035,0.0025371,0.0024535,8.5451e-05,7.0954e-05,7.1983e-05,0.00033966,0.00029594,0.00028607
3401.25,0.010957,0.01082,0.010921,0.0015097,0.0011911,0.0012361,0.0029787,0.0025118,0.0024303,8.4504e-05,6.9915e-05,7.1002e-05,0.00033668,0.00029288,0.00028324
3414.85,0.010884,0.01075,0.010851,0.0014876,0.0011738,0.0012197,0.0029542,0.0024868,0.0024074,8.344e-05,6.8895e-05,7.0039e-05,0.00033373,0.00028986,0.00028044
3428.46,0.010812,0.01068,0.010782,0.0014659,0.0011567,0.0012035,0.00293,0.0024622,0.0023848,8.2218e-05,6.7893e-05,6.9092e-05,0.00033081,0.00028688,0.00027769
3442.06,0.010741,0.010611,0.010713,0.0014446,0.0011399,0.0011876,0.0029061,0.0024379,0.0023625,8.0854e-05,6.6907e-05,6.8161e-05,0.00032794,0.00028395,0.00027497
3455.67,0.010671,0.010543,0.010645,0.0014234,0.0011233,0.0011719,0.0028824,0.002414,0.0023405,7.9403e-05,6.5932e-05,6.7238e-05,0.0003251,0.00028106,0.0002723
3469.27,0.010601,0.010476,0.010578,0.0014031,0.0011075,0.0011569,0.0028591,0.0023904,0.0023189,7.7999e-05,6.5004e-05,6.6359e-05,0.0003223,0.00027821,0.00026966
3482.88,0.010532,0.010409,0.010512,0.0013826,0.0010914,0.0011416,0.002836,0.0023671,0.0022975,7.6661e-05,6.4062e-05,6.5464e-05,0.00031953,0.0002754,0.00026706
3496.48,0.010464,0.010343,0.010445,0.0013624,0.0010757,0.0011267,0.0028131,0.002344,0.0022763,7.5494e-05,6.3143e-05,6.4589e-05,0.00031679,0.00027262,0.00026448
3510.09,0.010395,0.010277,0.01038,0.0013426,0.0010603,0.0011121,0.0027904,0.0023211,0.0022554,7.4508e-05,6.2241e-05,6.3731e-05,0.00031407,0.00026987,0.00026194
3523.69,0.010327,0.010211,0.010314,0.0013232,0.0010452,0.0010977,0.0027678,0.0022985,0.0022347,7.367e-05,6.1355e-05,6.2888e-05,0.00031137,0.00026714,0.00025942
3537.3,0.01026,0.010146,0.010249,0.001304,0.0010303,0.0010835,0.0027455,0.0022762,0.0022142,7.2908e-05,6.0484e-05,6.2059e-05,0.00030871,0.00026445,0.00025693
3550.9,0.010193,0.010082,0.010184,0.0012852,0.0010157,0.0010696,0.0027233,0.002254,0.0021939,7.2133e-05,5.9627e-05,6.1245e-05,0.00030607,0.0002618,0.00025447
3564.51,0.010127,0.010017,0.01012,0.0012666,0.0010014,0.0010559,0.0027014,0.0022322,0.0021739,7.1267e-05,5.8783e-05,6.0443e-05,0.00030346,0.00025917,0.00025205
3578.11,0.010061,0.009954,0.010057,0.0012482,0.00098714,0.0010424,0.0026798,0.0022107,0.0021541,7.0261e-05,5.7947e-05,5.9648e-05,0.00030088,0.00025658,0.00024965
3591.72,0.0099978,0.0098926,0.0099955,0.0012305,0.00097349,0.0010293,0.0026587,0.0021897,0.0021349,6.9144e-05,5.7144e-05,5.8885e-05,0.00029838,0.00025407,0.00024733
3605.32,0.0099337,0.0098305,0.0099335,0.0012127,0.00095981,0.0010162,0.0026376,0.0021687,0.0021157,6.7922e-05,5.6341e-05,5.8119e-05,0.00029587,0.00025155,0.000245
3618.93,0.0098702,0.0097691,0.0098721,0.0011952,0.00094637,0.0010034,0.0026166,0.0021481,0.0020968,6.6683e-05,5.5552e-05,5.7366e-05,0.00029338,0.00024907,0.00024271
3632.53,0.0098071,0.009708,0.0098111,0.001178,0.00093316,0.00099071,0.0025959,0.0021276,0.002078,6.5508e-05,5.4778e-05,5.6625e-05,0.00029092,0.00024661,0.00024044
3646.14,0.0097443,0.0096471,0.0097503,0.001161,0.00092018,0.00097826,0.0025753,0.0021073,0.0020594,6.446e-05,5.4017e-05,5.5897e-05,0.00028848,0.00024418,0.0002382
3659.74,0.0096818,0.0095866,0.0096898,0.0011443,0.00090743,0.00096602,0.0025548,0.0020872,0.002041,6.3567e-05,5.3271e-05,5.5181e-05,0.00028606,0.00024178,0.00023597
3673.35,0.0096195,0.0095263,0.0096295,0.0011279,0.0008949,0.00095399,0.0025345,0.0020673,0.0020228,6.2818e-05,5.2537e-05,5.4477e-05,0.00028365,0.00023939,0.00023377
3686.95,0.0095566,0.0094653,0.0095685,0.0011117,0.00088257,0.00094214,0.002514,0.0020473,0.0020045,6.2162e-05,5.1814e-05,5.3785e-05,0.00028124,0.00023701,0.00023156
3700.56,0.0095001,0.0094107,0.0095139,0.0010958,0.00087055,0.00093056,0.0024953,0.0020289,0.0019877,6.1536e-05,5.1108e-05,5.3108e-05,0.00027902,0.0002348,0.00022953
3714.16,0.0094389,0.0093513,0.0094545,0.0010801,0.00085862,0.00091907,0.0024754,0.0020096,0.0019699,6.0854e-05,5.0407e-05,5.2437e-05,0.00027668,0.00023249,0.00022739
3727.77,0.0093793,0.0092936,0.0093968,0.0010646,0.00084689,0.00090776,0.0024559,0.0019907,0.0019527,6.0072e-05,4.9718e-05,5.1776e-05,0.00027439,0.00023024,0.00022531
3741.37,0.0093204,0.0092365,0.0093397,0.0010493,0.00083534,0.0008966,0.0024368,0.0019721,0.0019356,5.9169e-05,4.9039e-05,5.1124e-05,0.00027213,0.00022801,0.00022326
3754.98,0.009262,0.0091799,0.0092831,0.0010342,0.00082397,0.00088561,0.0024177,0.0019537,0.0019188,5.8166e-05,4.8371e-05,5.0483e-05,0.00026989,0.00022582,0.00022123
3768.58,0.0092039,0.0091236,0.0092268,0.0010193,0.00081279,0.00087479,0.0023989,0.0019355,0.0019021,5.7114e-05,4.7715e-05,4.9852e-05,0.00026767,0.00022364,0.00021922
3782.19,0.009146,0.0090674,0.0091706,0.0010047,0.0008018,0.00086414,0.0023801,0.0019174,0.0018856,5.6078e-05,4.7071e-05,4.9231e-05,0.00026547,0.00022149,0.00021723
3795.79,0.009088,0.0090111,0.0091143,0.00099027,0.000791,0.00085367,0.0023613,0.0018994,0.0018691,5.5121e-05,4.6439e-05,4.862e-05,0.00026326,0.00021935,0.00021525
3809.4,0.0090301,0.0089548,0.0090579,0.00097608,0.00078039,0.00084338,0.0023426,0.0018815,0.0018527,5.4289e-05,4.5818e-05,4.802e-05,0.00026107,0.00021722,0.00021329
3823.0,0.0089777,0.0089041,0.0090072,0.00096216,0.00077001,0.00083329,0.0023254,0.0018649,0.0018376,5.3594e-05,4.5211e-05,4.7432e-05,0.00025905,0.00021524,0.00021146
3836.61,0.0089209,0.0088489,0.008952,0.00094838,0.00075974,0.0008233,0.002307,0.0018475,0.0018216,5.3008e-05,4.461e-05,4.6851e-05,0.00025691,0.00021317,0.00020955
3850.21,0.0088654,0.0087951,0.0088981,0.00093479,0.00074964,0.00081347,0.0022891,0.0018305,0.001806,5.2485e-05,4.4018e-05,4.6278e-05,0.00025481,0.00021114,0.00020768
3863.82,0.0088107,0.008742,0.0088449,0.00092139,0.00073968,0.00080376,0.0022714,0.0018137,0.0017906,5.1963e-05,4.3434e-05,4.5714e-05,0.00025275,0.00020914,0.00020583
3877.42,0.0087566,0.0086894,0.0087923,0.00090816,0.00072988,0.00079419,0.0022539,0.0017971,0.0017755,5.1383e-05,4.2859e-05,4.5157e-05,0.00025071,0.00020717,0.00020401
3891.03,0.0087028,0.0086372,0.00874,0.00089512,0.00072022,0.00078475,0.0022365,0.0017807,0.0017605,5.0709e-05,4.2292e-05,4.4608e-05,0.00024868,0.00020523,0.00020222
3904.63,0.0086492,0.0085851,0.0086879,0.00088226,0.00071072,0.00077544,0.0022192,0.0017645,0.0017456,4.9932e-05,4.1734e-05,4.4067e-05,0.00024667,0.0002033,0.00020043
3918.24,0.0085953,0.0085327,0.0086354,0.00086958,0.00070135,0.00076626,0.0022019,0.0017482,0.0017307,4.9075e-05,4.1185e-05,4.3535e-05,0.00024465,0.00020137,0.00019865
3931.84,0.0085405,0.0084794,0.008582,0.0008571,0.00069216,0.00075724,0.0021844,0.0017319,0.0017157,4.8186e-05,4.0646e-05,4.3011e-05,0.00024262,0.00019944,0.00019686
3945.45,0.008493,0.0084333,0.0085359,0.00084499,0.00068326,0.00074852,0.0021688,0.0017172,0.0017023,4.7331e-05,4.0126e-05,4.2505e-05,0.0002408,0.00019768,0.00019525
3959.05,0.0084402,0.008382,0.0084844,0.0008329,0.00067437,0.00073978,0.0021518,0.0017014,0.0016879,4.6541e-05,3.9606e-05,4.1998e-05,0.00023883,0.00019582,0.00019353
3972.66,0.0083884,0.0083316,0.008434,0.000821,0.00066564,0.00073119,0.0021352,0.001686,0.0016737,4.5859e-05,3.9096e-05,4.15e-05,0.0002369,0.00019399,0.00019184
3986.26,0.0083374,0.008282,0.0083843,0.00080927,0.00065704,0.00072272,0.0021188,0.0016708,0.0016598,4.5292e-05,3.8594e-05,4.1009e-05,0.000235,0.00019219,0.00019018
3999.87,0.008287,0.008233,0.0083352,0.0007977,0.00064856,0.00071436,0.0021026,0.0016558,0.0016461,4.4817e-05,3.8099e-05,4.0525e-05,0.00023312,0.00019042,0.00018854
4013.47,0.0082371,0.0081844,0.0082865,0.00078628,0.0006402,0.0007061,0.0020865,0.001641,0.0016325,4.4392e-05,3.761e-05,4.0047e-05,0.00023126,0.00018867,0.00018693
4027.08,0.0081875,0.0081362,0.0082381,0.00077502,0.00063196,0.00069794,0.0020706,0.0016264,0.0016191,4.3964e-05,3.7128e-05,3.9575e-05,0.00022941,0.00018694,0.00018533
4040.68,0.0081378,0.0080878,0.0081896,0.00076389,0.00062382,0.00068987,0.0020546,0.0016118,0.0016057,4.3485e-05,3.6651e-05,3.9108e-05,0.00022757,0.00018521,0.00018373
4054.29,0.0080871,0.0080383,0.0081401,0.0007529,0.00061579,0.00068189,0.0020385,0.0015971,0.0015922,4.2922e-05,3.618e-05,3.8647e-05,0.0002257,0.00018348,0.00018213
4067.89,0.0080423,0.0079948,0.0080965,0.00074246,0.0006082,0.00067439,0.0020239,0.0015836,0.0015799,4.2293e-05,3.5735e-05,3.8213e-05,0.000224,0.00018189,0.00018066
4081.5,0.0079933,0.0079471,0.0080486,0.00073185,0.00060047,0.0006667,0.0020082,0.0015694,0.0015669,4.1576e-05,3.5282e-05,3.7769e-05,0.0002222,0.00018021,0.00017911
4095.1,0.0079451,0.0079,0.0080015,0.00072145,0.00059289,0.00065915,0.0019928,0.0015554,0.0015541,4.0829e-05,3.4839e-05,3.7333e-05,0.00022041,0.00017856,0.00017759
4108.71,0.0078974,0.0078536,0.0079548,0.0007112,0.00058543,0.00065173,0.0019775,0.0015416,0.0015414,4.0098e-05,3.4403e-05,3.6905e-05,0.00021865,0.00017694,0.00017609
4122.31,0.0078503,0.0078076,0.0079088,0.00070111,0.00057809,0.0006444,0.0019624,0.001528,0.0015289,3.9426e-05,3.3975e-05,3.6482e-05,0.00021691,0.00017534,0.00017461
4135.92,0.0078037,0.0077623,0.0078633,0.00069115,0.00057085,0.00063717,0.0019475,0.0015146,0.0015166,3.8843e-05,3.3553e-05,3.6065e-05,0.00021519,0.00017376,0.00017315
4149.52,0.0077577,0.0077174,0.0078183,0.00068132,0.0005637,0.00063001,0.0019328,0.0015014,0.0015045,3.8358e-05,3.3136e-05,3.5652e-05,0.00021349,0.0001722,0.0001717
4163.13,0.0077119,0.0076728,0.0077735,0.00067159,0.00055662,0.0006229,0.0019181,0.0014883,0.0014925,3.7953e-05,3.2723e-05,3.5243e-05,0.0002118,0.00017066,0.00017028
4176.73,0.0076659,0.0076279,0.0077285,0.00066197,0.00054962,0.00061586,0.0019034,0.0014752,0.0014804,3.7598e-05,3.2313e-05,3.4837e-05,0.00021012,0.00016912,0.00016885
4190.34,0.0076224,0.0075855,0.007686,0.00065292,0.0005431,0.00060935,0.0018894,0.0014626,0.0014689,3.7274e-05,3.1932e-05,3.4462e-05,0.0002085,0.00016764,0.00016749
4203.94,0.0075773,0.0075414,0.0076417,0.00064362,0.00053634,0.00060254,0.001875,0.0014499,0.0014572,3.6892e-05,3.1536e-05,3.407e-05,0.00020685,0.00016614,0.0001661
4217.55,0.0075325,0.0074976,0.0075978,0.0006345,0.00052973,0.00059587,0.0018607,0.0014372,0.0014456,3.6447e-05,3.1148e-05,3.3686e-05,0.00020521,0.00016466,0.00016473
4231.15,0.007488,0.0074542,0.0075542,0.00062555,0.00052324,0.00058933,0.0018465,0.0014247,0.0014341,3.5925e-05,3.0768e-05,3.3309e-05,0.00020358,0.00016319,0.00016337
4244.76,0.0074439,0.0074111,0.007511,0.00061673,0.00051685,0.00058288,0.0018324,0.0014123,0.0014227,3.5336e-05,3.0394e-05,3.2938e-05,0.00020198,0.00016174,0.00016203
4258.36,0.0074003,0.0073686,0.0074683,0.00060804,0.00051056,0.00057652,0.0018185,0.0014001,0.0014115,3.4706e-05,3.0026e-05,3.2573e-05,0.00020039,0.00016031,0.0001607
4271.97,0.0073573,0.0073265,0.0074261,0.00059946,0.00050436,0.00057023,0.0018048,0.0013881,0.0014004,3.4074e-05,2.9663e-05,3.2211e-05,0.00019881,0.0001589,0.00015939
4285.57,0.0073148,0.0072849,0.0073844,0.00059098,0.00049821,0.000564,0.0017912,0.0013762,0.0013895,3.3479e-05,2.9304e-05,3.1853e-05,0.00019726,0.0001575,0.00015811
4299.18,0.0072727,0.0072438,0.007343,0.00058258,0.00049213,0.00055781,0.0017777,0.0013645,0.0013787,3.2949e-05,2.8949e-05,3.1497e-05,0.00019573,0.00015613,0.00015683
4312.78,0.007231,0.007203,0.0073021,0.00057468,0.00048647,0.00055208,0.0017644,0.0013529,0.0013681,3.2524e-05,2.8619e-05,3.1168e-05,0.00019421,0.00015477,0.00015558
4326.39,0.0071895,0.0071624,0.0072613,0.00056648,0.00048053,0.00054602,0.0017511,0.0013414,0.0013575,3.2153e-05,2.8272e-05,3.0819e-05,0.0001927,0.00015343,0.00015433
4339.99,0.0071481,0.0071219,0.0072207,0.00055848,0.00047474,0.00054011,0.0017379,0.00133,0.001347,3.1844e-05,2.7934e-05,3.048e-05,0.0001912,0.00015209,0.00015309
4353.6,0.0071068,0.0070815,0.0071801,0.00055061,0.00046907,0.0005343,0.0017247,0.0013186,0.0013365,3.1559e-05,2.7601e-05,3.0146e-05,0.0001897,0.00015077,0.00015186
4367.2,0.0070657,0.0070413,0.0071397,0.00054288,0.00046349,0.00052859,0.0017116,0.0013074,0.0013262,3.126e-05,2.7274e-05,2.9818e-05,0.00018822,0.00014946,0.00015065
4380.81,0.0070249,0.0070013,0.0070995,0.00053526,0.000458,0.00052297,0.0016986,0.0012963,0.0013159,3.0915e-05,2.6952e-05,2.9496e-05,0.00018675,0.00014816,0.00014944
4394.41,0.0069844,0.0069617,0.0070597,0.00052775,0.0004526,0.00051743,0.0016857,0.0012853,0.0013058,3.0506e-05,2.6635e-05,2.9177e-05,0.00018529,0.00014687,0.00014825
4408.02,0.0069444,0.0069225,0.0070204,0.00052034,0.00044726,0.00051195,0.0016729,0.0012744,0.0012958,3.0032e-05,2.6322e-05,2.8863e-05,0.00018385,0.0001456,0.00014707
4421.62,0.0069048,0.0068837,0.0069814,0.00051296,0.00044195,0.00050648,0.0016603,0.0012637,0.0012859,2.9506e-05,2.601e-05,2.8549e-05,0.00018242,0.00014435,0.00014591
4435.23,0.0068666,0.0068463,0.0069438,0.00050614,0.00043709,0.0005015,0.001648,0.0012533,0.0012763,2.8985e-05,2.5725e-05,2.8262e-05,0.00018104,0.00014314,0.00014478
4448.83,0.0068276,0.0068081,0.0069054,0.00049885,0.00043182,0.00049604,0.0016356,0.0012428,0.0012666,2.8445e-05,2.5417e-05,2.7949e-05,0.00017964,0.00014191,0.00014365
4462.44,0.0067892,0.0067704,0.0068676,0.00049181,0.00042676,0.0004908,0.0016233,0.0012325,0.0012571,2.7958e-05,2.512e-05,2.7648e-05,0.00017825,0.00014071,0.00014253
4476.04,0.006751,0.0067329,0.0068299,0.00048489,0.00042179,0.00048564,0.0016111,0.0012222,0.0012476,2.7539e-05,2.4829e-05,2.7352e-05,0.00017688,0.00013951,0.00014142
4489.65,0.0067129,0.0066956,0.0067923,0.00047808,0.00041689,0.00048056,0.0015989,0.001212,0.0012382,2.7192e-05,2.4543e-05,2.7061e-05,0.00017551,0.00013833,0.00014031
4503.25,0.0066749,0.0066583,0.0067548,0.00047138,0.00041208,0.00047556,0.0015868,0.0012019,0.0012289,2.691e-05,2.4262e-05,2.6774e-05,0.00017415,0.00013715,0.00013922
4516.86,0.006637,0.0066211,0.0067175,0.00046479,0.00040735,0.00047064,0.0015747,0.0011919,0.0012196,2.6669e-05,2.3984e-05,2.6491e-05,0.0001728,0.00013598,0.00013813
4530.46,0.0065993,0.006584,0.0066802,0.00045829,0.0004027,0.00046579,0.0015627,0.001182,0.0012104,2.6439e-05,2.3711e-05,2.6213e-05,0.00017145,0.00013483,0.00013706
4544.07,0.0065618,0.0065472,0.0066432,0.00045187,0.0003981,0.000461,0.0015508,0.0011721,0.0012013,2.6189e-05,2.344e-05,2.5938e-05,0.00017012,0.00013368,0.00013599
