,1s,1s,1s,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4s,4s,4s
231.28,,,,,,,,,,0.7314,0.73435,0.74328,0.59383,0.59901,0.58299,0.13085,0.13177,0.13289,0.01615,0.016231,0.016383
244.89,,,,,,,,,,0.63588,0.63872,0.64657,0.55931,0.56425,0.54945,0.12369,0.12459,0.12558,0.014907,0.01496,0.015091
258.49,,,,,,,,,,0.55556,0.55822,0.56514,0.52705,0.53177,0.51807,0.11709,0.11796,0.11885,0.01378,0.013839,0.013953
272.1,,,,,,,,,,0.48754,0.49,0.49612,0.49689,0.50139,0.48869,0.11098,0.11183,0.11262,0.012772,0.012842,0.012941
285.7,,,,,,,,,,0.42949,0.43183,0.43726,0.46864,0.47294,0.46112,0.1053,0.10613,0.10684,0.011905,0.011946,0.012033
299.31,,,,,,,,,,0.37977,0.38202,0.38683,0.44219,0.44629,0.43528,0.10001,0.10082,0.10145,0.01107,0.011138,0.011214
312.91,,,,,,,,,,0.33718,0.33928,0.34356,0.41751,0.42142,0.41114,0.095105,0.09589,0.096453,0.010355,0.010408,0.010474
326.52,,,,,,,,,,0.30045,0.30241,0.30622,0.39443,0.39817,0.38856,0.090528,0.091294,0.091796,0.0096986,0.0097426,0.0098017
340.12,,,,,,,,,,0.26863,0.27051,0.27391,0.37292,0.3765,0.36749,0.086268,0.087015,0.087462,0.0090725,0.0091382,0.0091902
353.73,,,,,,,,,,0.24096,0.24277,0.24581,0.35286,0.35629,0.34783,0.082295,0.083025,0.083423,0.008542,0.0085869,0.0086325
367.33,,,,,,,,,,0.21688,0.21858,0.2213,0.33418,0.33748,0.32952,0.078595,0.079308,0.079662,0.0080386,0.0080831,0.0081237
380.94,,,,,,,,,,0.19578,0.19737,0.19981,0.31677,0.31995,0.31245,0.07514,0.075837,0.076152,0.0075621,0.0076229,0.0076585
394.54,,,,,,,,,,0.17717,0.17869,0.18088,0.30051,0.30357,0.29649,0.071906,0.072588,0.072866,0.0071591,0.0072007,0.007232
408.15,,,,,,,,,,0.16072,0.16219,0.16415,0.28532,0.28826,0.28157,0.068875,0.069541,0.069787,0.0067715,0.0068125,0.0068403
421.75,,,,,,,,,,0.14616,0.14757,0.14932,0.2711,0.27392,0.26759,0.066028,0.06668,0.066896,0.0063995,0.0064556,0.0064799
435.36,,,,,,,,,,0.13324,0.13455,0.13613,0.25776,0.26048,0.25448,0.063346,0.063984,0.064173,0.0060845,0.0061261,0.0061473
448.96,,,,,,,,,,0.12171,0.12295,0.12437,0.24523,0.24784,0.24215,0.060815,0.06144,0.061603,0.0057852,0.0058209,0.0058397
462.57,,,,,,,,,,0.11139,0.11259,0.11386,0.23348,0.236,0.23059,0.058432,0.059043,0.059185,0.0054885,0.0055392,0.0055556
476.17,,,,,,,,,,0.10215,0.10331,0.10445,0.22242,0.22485,0.21971,0.056178,0.056776,0.056897,0.005234,0.0052778,0.0052919
489.78,,,,,,,,,,0.093876,0.094979,0.096,0.21202,0.21437,0.20947,0.054044,0.05463,0.054731,0.0050031,0.0050345,0.0050468
503.38,,,,,,,,,,0.086454,0.087492,0.088407,0.20226,0.20454,0.19987,0.052033,0.052607,0.052692,0.0047668,0.0048089,0.0048196
516.99,,,,,,,,,,0.079749,0.080736,0.081555,0.19308,0.19528,0.19083,0.050128,0.050691,0.050759,0.0045528,0.0045988,0.0046078
530.59,,,,,,,,,,0.073673,0.074627,0.07536,0.18444,0.18656,0.18231,0.048324,0.048875,0.048929,0.0043702,0.0044026,0.0044101
544.2,,,,,,,,,,0.068173,0.069097,0.069751,0.17631,0.17837,0.1743,0.046618,0.047158,0.047198,0.0041866,0.0042192,0.0042256
557.8,,,,,,,,,,0.063192,0.064073,0.064655,0.16865,0.17063,0.16674,0.044998,0.045527,0.045555,0.0040038,0.0040476,0.0040528
571.41,,,,,,,,,,0.058669,0.0595,0.060017,0.16142,0.16334,0.15961,0.043461,0.04398,0.043997,0.0038482,0.0038867,0.0038906
585.01,,,,,,,,,,0.054543,0.055333,0.055791,0.1546,0.15645,0.15288,0.042002,0.042511,0.042517,0.003707,0.0037352,0.0037383
598.62,,,,,,,,,,0.050762,0.051523,0.051928,0.14814,0.14993,0.1465,0.040611,0.04111,0.041106,0.0035576,0.0035922,0.0035945
612.22,,,,,,,,,,0.047302,0.04804,0.048396,0.14202,0.14376,0.14047,0.039286,0.039776,0.039764,0.003416,0.0034574,0.0034588
625.83,,,,,,,,,,0.044137,0.044847,0.045158,0.13623,0.13791,0.13475,0.038024,0.038504,0.038483,0.0032969,0.0033299,0.0033305
639.43,,,,,,,,,,0.041249,0.041922,0.042193,0.13074,0.13238,0.12934,0.036819,0.037291,0.037262,0.0031823,0.003209,0.003209
653.04,,,,,,,,,,0.038596,0.039233,0.039467,0.12553,0.12712,0.1242,0.035668,0.036131,0.036095,0.00306,0.0030942,0.0030936
666.64,,,,,,,,,,0.036151,0.03676,0.03696,0.12059,0.12213,0.11932,0.034568,0.035022,0.03498,0.0029469,0.0029854,0.0029841
680.25,,,,,,,,,,0.033893,0.034483,0.034652,0.1159,0.1174,0.11469,0.033517,0.033963,0.033915,0.0028518,0.002882,0.0028801
693.85,,,,,,,,,,0.031808,0.03238,0.032521,0.11145,0.11291,0.1103,0.032512,0.032949,0.032896,0.0027585,0.0027835,0.0027812
707.46,,,,,,,,,,0.02989,0.030439,0.030553,0.10723,0.10864,0.10612,0.031549,0.031979,0.031921,0.0026581,0.0026897,0.0026871
721.06,,,,,,,,,,0.028122,0.028643,0.028734,0.10321,0.10458,0.10215,0.030629,0.03105,0.030987,0.0025651,0.0026006,0.0025974
734.67,,,,0.24503,0.24418,0.23792,,,,0.026486,0.026979,0.027048,0.099396,0.10073,0.098375,0.029748,0.030161,0.030094,0.0024873,0.0025157,0.0025122
748.27,,,,0.23899,0.23802,0.23187,,,,0.024962,0.025435,0.025485,0.095764,0.097056,0.094784,0.028903,0.02931,0.029239,0.0024117,0.0024347,0.0024309
761.88,,,,0.23314,0.23206,0.22602,,,,0.023542,0.024,0.024032,0.092304,0.093559,0.091363,0.028094,0.028493,0.028418,0.0023294,0.0023574,0.0023533
775.48,,,,0.22747,0.22628,0.22035,,,,0.022222,0.022667,0.022682,0.089005,0.090226,0.088102,0.027317,0.027709,0.027631,0.0022507,0.0022838,0.0022793
789.09,,,,0.22199,0.2207,0.21487,,,,0.020998,0.021425,0.021425,0.085862,0.087051,0.084995,0.026573,0.026958,0.026876,0.0021851,0.0022136,0.0022088
802.69,,,,0.21668,0.21529,0.20956,,,,0.019862,0.020268,0.020254,0.082861,0.08402,0.082029,0.025857,0.026235,0.026151,0.0021243,0.0021463,0.0021414
816.3,,,,0.21153,0.21005,0.20442,,,,0.018804,0.019188,0.019161,0.079996,0.081125,0.079196,0.025169,0.02554,0.025453,0.0020578,0.0020821,0.0020769
829.9,,,,0.20653,0.20496,0.19943,0.052745,0.053672,0.052688,0.017813,0.018179,0.018141,0.077256,0.078357,0.076488,0.024506,0.024871,0.024782,0.0019903,0.0020206,0.0020152
843.51,,,,0.2017,0.20004,0.19461,0.052016,0.052902,0.051921,0.016883,0.017237,0.017189,0.074643,0.075715,0.073902,0.02387,0.024229,0.024137,0.0019329,0.001962,0.0019564
857.11,,,,0.197,0.19525,0.18992,0.051298,0.052144,0.051167,0.016012,0.016356,0.016298,0.072141,0.073185,0.071427,0.023256,0.023609,0.023515,0.0018833,0.0019057,0.0018999
870.72,,,,0.19244,0.19062,0.18538,0.050595,0.051401,0.050428,0.015199,0.015531,0.015464,0.06975,0.070766,0.06906,0.022665,0.023011,0.022916,0.001831,0.0018517,0.0018458
884.32,,,,0.18801,0.18611,0.18097,0.049904,0.050672,0.049702,0.014442,0.014758,0.014683,0.067461,0.068449,0.066793,0.022095,0.022436,0.022338,0.0017742,0.0018,0.001794
897.93,,,,0.18373,0.18176,0.17671,0.049229,0.049958,0.048993,0.013734,0.014033,0.013951,0.065273,0.066235,0.064627,0.021547,0.021881,0.021783,0.001722,0.0017506,0.0017444
911.53,,,,0.17956,0.17752,0.17257,0.048564,0.049255,0.048294,0.013069,0.013353,0.013264,0.063174,0.06411,0.062547,0.021016,0.021345,0.021245,0.001679,0.0017031,0.0016968
925.14,,,,0.17552,0.17342,0.16855,0.047913,0.048566,0.04761,0.012442,0.012714,0.012619,0.061165,0.062076,0.060557,0.020505,0.020828,0.020727,0.0016384,0.0016575,0.0016511
938.74,,,,0.1716,0.16943,0.16466,0.047276,0.047891,0.04694,0.01185,0.012112,0.012012,0.059239,0.060127,0.05865,0.020012,0.02033,0.020227,0.0015932,0.0016137,0.0016072
952.35,,,,0.16779,0.16556,0.16088,0.046649,0.047228,0.046281,0.011292,0.011546,0.011441,0.057389,0.058255,0.056819,0.019536,0.019848,0.019744,0.0015463,0.0015716,0.0015651
965.95,,,,0.16411,0.16182,0.15722,0.046038,0.046581,0.045639,0.01077,0.011014,0.010905,0.055621,0.056466,0.055068,0.019077,0.019384,0.01928,0.0015059,0.0015314,0.0015247
979.56,,,,0.16052,0.15818,0.15367,0.045436,0.045944,0.045007,0.01028,0.010512,0.010399,0.053921,0.054745,0.053385,0.018633,0.018935,0.01883,0.0014722,0.0014925,0.0014858
993.16,,,,0.15703,0.15464,0.15022,0.044847,0.045319,0.044387,0.0098199,0.010039,0.0099219,0.052289,0.053094,0.05177,0.018204,0.018501,0.018395,0.001438,0.0014551,0.0014483
1006.77,,,,0.15365,0.15121,0.14687,0.044269,0.044707,0.043781,0.0093844,0.0095916,0.0094715,0.050721,0.051508,0.050218,0.01779,0.018082,0.017975,0.0013992,0.0014191,0.0014123
1020.37,,,,0.15036,0.14788,0.14361,0.043702,0.044107,0.043186,0.0089715,0.0091697,0.0090469,0.049216,0.049985,0.048728,0.01739,0.017677,0.017569,0.0013605,0.0013845,0.0013776
1033.98,,,,0.14716,0.14463,0.14045,0.043146,0.043517,0.042601,0.0085789,0.0087704,0.0086452,0.047768,0.048518,0.047293,0.017002,0.017284,0.017176,0.0013279,0.0013511,0.0013441
1047.58,,,,0.14404,0.14147,0.13737,0.042599,0.042937,0.042027,0.0082077,0.0083931,0.0082656,0.046376,0.047108,0.045914,0.016626,0.016904,0.016796,0.0013004,0.0013188,0.0013118
1061.19,,,,0.14102,0.13841,0.13438,0.042063,0.042369,0.041464,0.0078581,0.008036,0.0079067,0.045037,0.045752,0.044587,0.016263,0.016536,0.016427,0.0012715,0.0012876,0.0012807
1074.79,,,,0.13807,0.13542,0.13148,0.041536,0.041811,0.040912,0.0075289,0.0076974,0.0075664,0.043749,0.044446,0.04331,0.015911,0.016179,0.016071,0.0012384,0.0012575,0.0012506
1088.4,,,,0.1352,0.13252,0.12865,0.041019,0.041262,0.040369,0.0072196,0.0073776,0.0072453,0.042509,0.043189,0.04208,0.01557,0.015834,0.015725,0.0012058,0.0012285,0.0012215
1102.0,,,,0.13241,0.12969,0.1259,0.04051,0.040723,0.039836,0.0069254,0.0070739,0.0069404,0.041315,0.041977,0.040895,0.015239,0.015499,0.01539,0.0011786,0.0012004,0.0011933
1115.61,,,,0.12969,0.12694,0.12322,0.04001,0.040193,0.039312,0.006645,0.0067859,0.0066515,0.040163,0.040809,0.039753,0.014919,0.015174,0.015065,0.0011557,0.0011731,0.001166
1129.21,,,,0.12705,0.12427,0.12062,0.039518,0.039671,0.038797,0.0063773,0.0065126,0.0063775,0.039054,0.039685,0.038653,0.014607,0.014858,0.014749,0.0011316,0.0011467,0.0011396
1142.82,,,,0.12447,0.12167,0.11809,0.039036,0.03916,0.038292,0.0061228,0.0062534,0.0061177,0.037985,0.038601,0.037593,0.014306,0.014553,0.014444,0.0011037,0.0011212,0.0011141
1156.42,,,,0.12196,0.11913,0.11563,0.038562,0.038658,0.037796,0.0058813,0.0060067,0.0058706,0.036954,0.037555,0.036571,0.014013,0.014256,0.014147,0.0010757,0.0010965,0.0010894
1170.03,,,,0.11952,0.11667,0.11323,0.038096,0.038163,0.037308,0.0056535,0.0057723,0.0056359,0.035959,0.036547,0.035585,0.013729,0.013968,0.013859,0.001052,0.0010725,0.0010654
1183.63,,,,0.11714,0.11427,0.1109,0.037637,0.037678,0.036828,0.0054385,0.0055494,0.0054128,0.034998,0.035573,0.034634,0.013453,0.013688,0.013579,0.0010326,0.0010493,0.0010422
1197.24,,,,0.11482,0.11193,0.10862,0.037186,0.0372,0.036357,0.0052343,0.0053372,0.0052006,0.034072,0.034634,0.033715,0.013184,0.013415,0.013307,0.0010128,0.0010267,0.0010196
1210.84,,,,0.11257,0.10965,0.10642,0.036745,0.036732,0.035896,0.0050392,0.0051352,0.0049987,0.033178,0.033728,0.03283,0.012925,0.013152,0.013043,0.00098971,0.0010049,0.00099781
1224.45,,,,0.11037,0.10744,0.10426,0.03631,0.036271,0.035442,0.0048518,0.0049426,0.0048064,0.032315,0.032853,0.031974,0.012672,0.012895,0.012787,0.00096525,0.00098368,0.00097663
1238.05,,,,0.10823,0.10528,0.10217,0.035883,0.035819,0.034996,0.0046721,0.004759,0.0046231,0.031482,0.032008,0.031148,0.012426,0.012646,0.012538,0.00094383,0.00096316,0.00095609
1251.66,,,,0.10614,0.10318,0.10013,0.035463,0.035374,0.034558,0.0045006,0.0045838,0.0044484,0.030677,0.031191,0.030349,0.012187,0.012404,0.012296,0.00092667,0.00094324,0.00093616
1265.26,,,,0.1041,0.10112,0.098134,0.03505,0.034936,0.034126,0.0043378,0.0044168,0.0042818,0.029898,0.0304,0.029577,0.011955,0.012168,0.01206,0.00091062,0.00092385,0.00091681
1278.87,,,,0.10212,0.099128,0.0962,0.034646,0.034508,0.033705,0.0041837,0.0042573,0.004123,0.029148,0.029638,0.028832,0.01173,0.011939,0.011832,0.00089209,0.00090509,0.00089809
1292.47,,,,0.10018,0.097178,0.094309,0.034246,0.034085,0.033289,0.0040376,0.004105,0.0039713,0.02842,0.028899,0.02811,0.01151,0.011716,0.011609,0.00087108,0.00088681,0.00087985
1306.08,,,,0.098285,0.095278,0.092467,0.033854,0.03367,0.03288,0.0038982,0.0039594,0.0038264,0.027717,0.028184,0.027412,0.011296,0.011499,0.011393,0.00085121,0.00086912,0.00086216
1319.68,,,,0.09644,0.093424,0.090671,0.033469,0.033261,0.032479,0.0037643,0.0038202,0.003688,0.027037,0.027492,0.026736,0.011089,0.011288,0.011182,0.00083513,0.00085195,0.00084499
1333.29,,,,0.094636,0.091614,0.088916,0.033089,0.032859,0.032083,0.0036352,0.0036871,0.0035558,0.026378,0.026822,0.026081,0.010886,0.011082,0.010977,0.00082165,0.00083523,0.00082829
1346.89,,,,0.092884,0.089855,0.087214,0.032718,0.032466,0.031697,0.0035109,0.0035599,0.0034295,0.025741,0.026176,0.025449,0.01069,0.010883,0.010778,0.00080733,0.00081902,0.00081213
1360.5,,,,0.091163,0.088129,0.085542,0.032349,0.032075,0.031313,0.0033918,0.0034381,0.0033086,0.025122,0.025546,0.024834,0.010497,0.010687,0.010582,0.00079018,0.00080317,0.00079634
1374.1,,,,0.089486,0.086449,0.083915,0.031987,0.031692,0.030937,0.0032783,0.0033215,0.003193,0.024523,0.024937,0.02424,0.01031,0.010497,0.010392,0.00077214,0.00078782,0.00078101
1387.71,,,,0.08785,0.08481,0.082328,0.031631,0.031316,0.030568,0.0031707,0.0032098,0.0030823,0.023943,0.024348,0.023664,0.010128,0.010311,0.010208,0.00075641,0.00077293,0.00076613
1401.31,,,,0.08625,0.083209,0.080779,0.031281,0.030945,0.030204,0.0030684,0.0031027,0.0029764,0.02338,0.023776,0.023106,0.00995,0.010131,0.010027,0.00074402,0.00075844,0.00075165
1414.92,,,,0.084685,0.081643,0.079264,0.030935,0.030579,0.029845,0.0029706,0.003,0.0028747,0.022833,0.023221,0.022564,0.0097764,0.0099541,0.0098514,0.00073279,0.0007443,0.00073755
1428.52,,,,0.083165,0.080123,0.077794,0.030597,0.030221,0.029494,0.0028768,0.0029019,0.0027777,0.022306,0.022685,0.022041,0.0096079,0.0097827,0.0096805,0.00071988,0.00073058,0.00072388
1442.13,,,,0.081674,0.078633,0.076353,0.030262,0.029867,0.029147,0.0027858,0.0028075,0.0026846,0.021793,0.022164,0.021532,0.009443,0.0096149,0.0095132,0.00070461,0.00071719,0.00071055
1455.73,,,,0.080219,0.07718,0.074948,0.029933,0.029519,0.028806,0.0026977,0.002717,0.0025952,0.021295,0.021659,0.021038,0.0092822,0.0094513,0.0093501,0.0006893,0.0007042,0.00069757
1469.34,,,,0.078798,0.075761,0.073576,0.029609,0.029177,0.02847,0.0026128,0.0026301,0.0025095,0.020813,0.021169,0.02056,0.0091254,0.0092917,0.0091911,0.00067651,0.00069157,0.00068496
1482.94,,,,0.077407,0.074374,0.072236,0.029291,0.02884,0.02814,0.0025314,0.0025465,0.0024272,0.020345,0.020693,0.020095,0.0089725,0.0091361,0.0090361,0.00066645,0.00067926,0.00067267
1496.55,,,,0.076053,0.073023,0.070931,0.028978,0.028508,0.027816,0.0024541,0.0024666,0.0023484,0.019893,0.020232,0.019646,0.0088234,0.0089843,0.0088848,0.00065686,0.00066727,0.00066073
1510.15,,,,0.074724,0.071699,0.069652,0.028669,0.028182,0.027496,0.0023805,0.0023895,0.0022726,0.019452,0.019784,0.019208,0.0086777,0.0088359,0.008737,0.0006454,0.00065556,0.00064907
1523.76,,,,0.073425,0.070407,0.068403,0.028365,0.02786,0.027182,0.0023102,0.0023154,0.0021998,0.019025,0.019348,0.018783,0.0085354,0.0086911,0.0085927,0.00063205,0.00064416,0.00063772
1537.36,,,,0.072156,0.069144,0.067184,0.028065,0.027543,0.026872,0.0022427,0.0022442,0.0021298,0.01861,0.018926,0.018371,0.0083965,0.0085496,0.0084519,0.00061897,0.00063308,0.00062666
1550.97,,,,0.070916,0.067911,0.065993,0.02777,0.027232,0.026567,0.0021772,0.0021757,0.0020626,0.018207,0.018515,0.01797,0.008261,0.0084115,0.0083144,0.00060826,0.00062229,0.00061588
1564.57,,,,0.069702,0.066704,0.064828,0.027481,0.026925,0.026268,0.0021134,0.0021096,0.0019978,0.017815,0.018116,0.017581,0.0081287,0.0082768,0.0081802,0.00059989,0.00061176,0.00060538
1578.18,,,,0.068517,0.065527,0.063693,0.027195,0.026624,0.025973,0.0020518,0.0020463,0.0019358,0.017435,0.017729,0.017203,0.0079995,0.0081451,0.0080491,0.00059179,0.00060148,0.00059514
1591.78,,,,0.067354,0.064373,0.062579,0.026914,0.026326,0.025683,0.0019921,0.0019852,0.001876,0.017065,0.017351,0.016835,0.0078732,0.0080163,0.007921,0.000582,0.00059143,0.00058515
1605.39,,,,0.066217,0.063245,0.061491,0.026637,0.026033,0.025397,0.0019349,0.0019264,0.0018185,0.016705,0.016985,0.016477,0.0077497,0.0078904,0.0077957,0.00057048,0.00058163,0.00057539
1618.99,,,,0.065104,0.062142,0.060427,0.026363,0.025744,0.025115,0.0018805,0.0018698,0.0017631,0.016354,0.016628,0.016129,0.0076289,0.0077673,0.0076731,0.0005591,0.00057207,0.00056586
1632.6,,,,0.064015,0.061064,0.059387,0.026094,0.02546,0.024837,0.0018286,0.0018152,0.0017098,0.016013,0.016281,0.015791,0.0075108,0.0076469,0.0075533,0.00054975,0.00056275,0.00055656
1646.2,,,,0.06295,0.06001,0.05837,0.02583,0.025181,0.024565,0.001779,0.0017627,0.0016586,0.015682,0.015944,0.015462,0.0073957,0.0075295,0.0074365,0.00054256,0.00055366,0.00054749
1659.81,,,,0.061907,0.058978,0.057375,0.025568,0.024905,0.024296,0.001731,0.0017119,0.0016091,0.015359,0.015615,0.015142,0.0072829,0.0074144,0.0073221,0.00053581,0.00054474,0.00053862
1673.41,,,,0.060885,0.057968,0.056401,0.025311,0.024633,0.024031,0.0016844,0.0016629,0.0015615,0.015045,0.015296,0.01483,0.0071725,0.0073018,0.0072101,0.00052766,0.00053602,0.00052996
1687.02,,,,0.059883,0.056979,0.055448,0.025057,0.024365,0.023769,0.0016389,0.0016157,0.0015156,0.014739,0.014984,0.014527,0.0070645,0.0071916,0.0071005,0.0005178,0.0005275,0.00052148
1700.62,,,,0.058903,0.056011,0.054516,0.024806,0.0241,0.023512,0.0015946,0.0015702,0.0014713,0.014442,0.014681,0.014231,0.0069587,0.0070837,0.0069932,0.00050766,0.00051917,0.00051318
1714.23,,,,0.057943,0.055065,0.053603,0.024559,0.023839,0.023257,0.0015516,0.0015262,0.0014287,0.014152,0.014386,0.013944,0.006855,0.0069778,0.006888,0.00049904,0.00051102,0.00050506
1727.83,,,,0.057004,0.05414,0.052712,0.024317,0.023584,0.023009,0.0015104,0.0014839,0.0013876,0.013871,0.014099,0.013664,0.0067543,0.006875,0.0067858,0.00049252,0.00050311,0.00049717
1741.44,,,,0.056084,0.053234,0.051839,0.024077,0.023331,0.022762,0.0014709,0.0014429,0.0013478,0.013597,0.01382,0.013391,0.0066552,0.0067738,0.0066852,0.00048683,0.00049531,0.00048941
1755.04,,,,0.055183,0.052347,0.050985,0.023841,0.023081,0.02252,0.0014333,0.0014033,0.0013095,0.01333,0.013547,0.013126,0.0065582,0.0066748,0.0065868,0.00048026,0.00048768,0.00048184
1768.65,,,,0.054299,0.051478,0.050148,0.023608,0.022836,0.022281,0.0013973,0.001365,0.0012725,0.01307,0.013282,0.012867,0.0064633,0.0065779,0.0064905,0.00047201,0.00048021,0.00047442
1782.25,,,,0.053433,0.050627,0.049328,0.023377,0.022593,0.022045,0.0013625,0.0013281,0.0012368,0.012816,0.013023,0.012615,0.0063702,0.0064828,0.0063961,0.00046295,0.0004729,0.00046715
1795.86,,,,0.052583,0.049792,0.048525,0.023149,0.022353,0.021811,0.0013287,0.0012923,0.0012023,0.012569,0.01277,0.012369,0.0062788,0.0063894,0.0063032,0.0004547,0.00046574,0.00046002
1809.46,,,,0.051755,0.04898,0.047743,0.022928,0.02212,0.021585,0.0012955,0.0012578,0.001169,0.012329,0.012525,0.01213,0.0061903,0.0062989,0.0062134,0.00044837,0.00045881,0.00045311
1823.07,,,,0.050941,0.048182,0.046974,0.022707,0.021887,0.021359,0.001263,0.0012244,0.0011368,0.012095,0.012285,0.011897,0.0061028,0.0062095,0.0061246,0.00044331,0.00045196,0.0004463
1836.67,,,,0.050143,0.0474,0.046221,0.02249,0.021658,0.021137,0.0012313,0.001192,0.0011057,0.011866,0.012052,0.011669,0.0060172,0.0061221,0.0060378,0.00043812,0.00044525,0.00043964
1850.28,,,,0.04936,0.046634,0.045484,0.022275,0.021433,0.020918,0.0012006,0.0011607,0.0010756,0.011643,0.011824,0.011447,0.0059335,0.0060364,0.0059528,0.00043157,0.00043868,0.00043312
1863.88,,,,0.048593,0.045883,0.044761,0.022064,0.021211,0.020702,0.0011713,0.0011304,0.0010465,0.011425,0.011601,0.011231,0.0058513,0.0059525,0.0058694,0.00042377,0.00043225,0.00042673
1877.49,,,,0.047838,0.045146,0.044051,0.021854,0.02099,0.020488,0.0011432,0.0011011,0.0010184,0.011211,0.011384,0.011019,0.0057705,0.0058699,0.0057875,0.00041597,0.00042595,0.00042046
1891.09,,,,0.047105,0.04443,0.043362,0.021651,0.020776,0.020281,0.0011165,0.0010727,0.00099118,0.011005,0.011173,0.010814,0.0056923,0.0057898,0.005708,0.00040959,0.00041985,0.00041438
1904.7,,,,0.04638,0.043722,0.042682,0.021447,0.020562,0.020073,0.0010907,0.0010452,0.00096486,0.010802,0.010966,0.010613,0.0056147,0.0057105,0.0056293,0.00040477,0.00041381,0.00040837
1918.3,,,,0.04567,0.04303,0.042016,0.021246,0.020352,0.019869,0.0010656,0.0010186,0.00093937,0.010605,0.010765,0.010417,0.0055388,0.0056328,0.0055523,0.00040065,0.00040789,0.00040249
1931.91,,,,0.044974,0.042352,0.041363,0.021048,0.020144,0.019668,0.001041,0.00099273,0.0009147,0.010412,0.010568,0.010225,0.0054644,0.0055568,0.0054768,0.00039586,0.00040209,0.00039674
1945.51,,,,0.044291,0.041687,0.040724,0.020853,0.01994,0.01947,0.0010168,0.00096769,0.00089081,0.010223,0.010376,0.010038,0.0053915,0.0054822,0.0054029,0.00038972,0.00039641,0.0003911
1959.12,,,,0.043619,0.041034,0.040095,0.020661,0.019738,0.019275,0.00099302,0.00094342,0.00086767,0.010039,0.010188,0.0098553,0.0053199,0.005409,0.0053302,0.00038276,0.00039085,0.00038558
1972.72,,,,0.042967,0.040401,0.039486,0.020472,0.019541,0.019084,0.00096991,0.00091996,0.00084533,0.0098609,0.010006,0.0096783,0.0052502,0.0053377,0.0052595,0.00037629,0.00038544,0.0003802
1986.33,,,,0.042318,0.03977,0.038879,0.020283,0.019343,0.018892,0.00094751,0.00089715,0.00082362,0.0096848,0.0098262,0.0095034,0.0051811,0.0052669,0.0051894,0.00037115,0.00038009,0.00037488
1999.93,,,,0.041684,0.039155,0.038288,0.020097,0.019149,0.018704,0.00092608,0.00087506,0.00080262,0.0095136,0.0096512,0.0093332,0.0051134,0.0051976,0.0051207,0.00036733,0.00037485,0.00036967
2013.54,,,,0.041063,0.038553,0.037708,0.019914,0.018957,0.018519,0.0009056,0.00085362,0.00078226,0.0093466,0.0094804,0.009167,0.0050471,0.0051297,0.0050534,0.00036377,0.00036972,0.00036458
2027.14,,,,0.040453,0.037962,0.03714,0.019733,0.018769,0.018337,0.00088599,0.0008328,0.00076251,0.0091835,0.0093135,0.0090048,0.004982,0.0050631,0.0049873,0.00035934,0.00036468,0.00035958
