,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
3210.78,0.036563,0.035967,0.035716,0.013056,0.012654,0.012579,0.012306,0.010665,0.01039,0.02125,0.019876,0.018857,0.0071486,0.0071844,0.0068002,0.0010167,0.00086525,0.00083839,0.0041441,0.0039799,0.0037871,0.0016814,0.0017055,0.0016235,6.2167e-05,6.0384e-05,5.7538e-05
3224.38,0.036315,0.035727,0.03548,0.012998,0.0126,0.012525,0.01214,0.010513,0.010247,0.021078,0.019691,0.018684,0.0071067,0.0071344,0.006752,0.001004,0.00085236,0.00082643,0.0041061,0.0039397,0.0037491,0.0016693,0.0016918,0.0016103,6.0897e-05,5.9881e-05,5.706e-05
3237.99,0.036067,0.035487,0.035244,0.012941,0.012545,0.012471,0.011976,0.010363,0.010106,0.020908,0.019508,0.018512,0.0070654,0.007085,0.0067045,0.00097913,0.00083966,0.00081463,0.0040685,0.0038999,0.0037115,0.0016574,0.0016784,0.0015973,5.871e-05,5.939e-05,5.6588e-05
3251.59,0.035824,0.035252,0.035014,0.012884,0.012491,0.012418,0.011818,0.010218,0.0099706,0.020741,0.019329,0.018344,0.0070244,0.007036,0.0066574,0.00094477,0.00082748,0.00080327,0.0040316,0.003861,0.0036746,0.0016457,0.001665,0.0015843,5.6507e-05,5.8913e-05,5.6122e-05
3265.2,0.035581,0.035017,0.034783,0.012828,0.012438,0.012365,0.01166,0.010073,0.0098346,0.020574,0.01915,0.018177,0.0069839,0.0069874,0.0066107,0.00090437,0.0008154,0.0007919,0.003995,0.0038222,0.003638,0.001634,0.0016519,0.0015716,5.5154e-05,5.8446e-05,5.566e-05
3278.8,0.03534,0.034783,0.034553,0.012771,0.012384,0.012312,0.011504,0.0099315,0.0097011,0.020409,0.018974,0.018011,0.0069436,0.0069392,0.0065644,0.00086312,0.00080368,0.00078076,0.0039587,0.0037839,0.0036018,0.0016225,0.0016388,0.0015589,5.5075e-05,5.7985e-05,5.5204e-05
3292.41,0.0351,0.034551,0.034325,0.012715,0.012331,0.012259,0.011351,0.0097921,0.0095701,0.020246,0.018799,0.017847,0.0069037,0.0068914,0.0065185,0.00082584,0.00079228,0.00076983,0.0039229,0.0037461,0.003566,0.0016111,0.0016258,0.0015464,5.609e-05,5.7524e-05,5.4751e-05
3306.01,0.034863,0.034322,0.0341,0.012659,0.012278,0.012207,0.0112,0.0096551,0.0094414,0.020084,0.018626,0.017685,0.0068641,0.006844,0.006473,0.0007965,0.00078118,0.0007591,0.0038876,0.0037088,0.0035308,0.0015998,0.001613,0.0015341,5.7505e-05,5.7062e-05,5.4304e-05
3319.62,0.034628,0.034094,0.033876,0.012603,0.012225,0.012155,0.011052,0.0095204,0.0093149,0.019925,0.018456,0.017526,0.0068249,0.006797,0.0064279,0.00077763,0.00077032,0.00074856,0.0038527,0.0036719,0.003496,0.0015886,0.0016004,0.0015218,5.8418e-05,5.6597e-05,5.3862e-05
3333.22,0.034396,0.033869,0.033655,0.012548,0.012173,0.012103,0.010905,0.0093879,0.0091904,0.019767,0.018287,0.017368,0.0067861,0.0067505,0.0063833,0.00077003,0.00075966,0.00073819,0.0038183,0.0036357,0.0034617,0.0015776,0.0015879,0.0015097,5.8172e-05,5.6135e-05,5.3425e-05
3346.83,0.034166,0.033647,0.033436,0.012493,0.012121,0.012051,0.010761,0.0092572,0.0090675,0.019611,0.018121,0.017212,0.0067479,0.0067046,0.0063393,0.00077276,0.00074912,0.00072797,0.0037844,0.0035999,0.0034279,0.0015667,0.0015755,0.0014978,5.6707e-05,5.5681e-05,5.2994e-05
3360.43,0.033938,0.033426,0.03322,0.012439,0.01207,0.012001,0.01062,0.0091303,0.0089483,0.019457,0.017957,0.017059,0.0067102,0.0066594,0.006296,0.0007836,0.00073883,0.00071806,0.0037509,0.0035645,0.0033946,0.001556,0.0015634,0.0014861,5.4586e-05,5.524e-05,5.257e-05
3374.04,0.033711,0.033207,0.033004,0.012385,0.012018,0.01195,0.01048,0.0090038,0.0088294,0.019305,0.017794,0.016906,0.0066727,0.0066143,0.0062528,0.00079871,0.00072848,0.00070818,0.0037177,0.0035296,0.0033616,0.0015454,0.0015513,0.0014744,5.2663e-05,5.4809e-05,5.2149e-05
3387.64,0.033487,0.03299,0.03279,0.012332,0.011968,0.0119,0.010342,0.0088795,0.0087125,0.019154,0.017633,0.016756,0.0066357,0.0065697,0.0062101,0.00081409,0.00071822,0.00069848,0.003685,0.0034951,0.0033291,0.0015349,0.0015393,0.0014629,5.166e-05,5.4387e-05,5.1732e-05
3401.25,0.033263,0.032773,0.032578,0.012278,0.011917,0.01185,0.010206,0.0087573,0.0085977,0.019004,0.017474,0.016607,0.0065988,0.0065254,0.0061678,0.00082557,0.00070804,0.00068895,0.0036525,0.0034609,0.0032969,0.0015245,0.0015275,0.0014515,5.1847e-05,5.3969e-05,5.132e-05
3414.85,0.033042,0.032559,0.032367,0.012225,0.011866,0.0118,0.010072,0.0086372,0.0084848,0.018856,0.017316,0.016459,0.0065623,0.0064815,0.0061257,0.00082964,0.00069797,0.00067959,0.0036205,0.0034272,0.0032651,0.0015142,0.0015158,0.0014402,5.2951e-05,5.3551e-05,5.0912e-05
3428.46,0.032822,0.032346,0.032157,0.012171,0.011816,0.01175,0.0099409,0.0085192,0.0083739,0.018709,0.01716,0.016314,0.006526,0.0064378,0.006084,0.00082402,0.00068804,0.0006704,0.0035888,0.0033938,0.0032336,0.001504,0.0015042,0.001429,5.4278e-05,5.313e-05,5.0507e-05
3442.06,0.032604,0.032135,0.03195,0.012118,0.011766,0.0117,0.0098113,0.0084032,0.0082648,0.018564,0.017006,0.01617,0.00649,0.0063945,0.0060426,0.00080809,0.00067829,0.00066137,0.0035575,0.0033609,0.0032026,0.0014939,0.0014927,0.0014179,5.5013e-05,5.2707e-05,5.0107e-05
3455.67,0.032388,0.031926,0.031744,0.012065,0.011715,0.01165,0.0096834,0.0082889,0.0081574,0.01842,0.016854,0.016027,0.0064539,0.0063512,0.0060013,0.00078297,0.00066872,0.00065248,0.0035265,0.0033284,0.003172,0.0014838,0.0014812,0.0014069,5.4618e-05,5.2283e-05,4.9708e-05
3469.27,0.032177,0.031721,0.031543,0.012016,0.011668,0.011604,0.0095583,0.0081772,0.0080524,0.01828,0.016705,0.015888,0.0064203,0.0063103,0.0059622,0.00075141,0.00065944,0.00064379,0.0034963,0.0032967,0.0031421,0.0014743,0.0014703,0.0013964,5.3142e-05,5.1883e-05,4.9329e-05
3482.88,0.031965,0.031516,0.031341,0.011963,0.011619,0.011555,0.0094339,0.0080664,0.0079482,0.018139,0.016556,0.015749,0.0063851,0.006268,0.0059218,0.00071693,0.00065032,0.00063518,0.0034662,0.003265,0.0031123,0.0014645,0.0014591,0.0013856,5.1116e-05,5.1477e-05,4.894e-05
3496.48,0.031756,0.031313,0.031142,0.011912,0.01157,0.011507,0.0093114,0.0079574,0.0078457,0.018001,0.016409,0.015612,0.0063507,0.0062265,0.0058822,0.00068362,0.00064145,0.00062672,0.0034364,0.0032338,0.0030829,0.0014549,0.0014481,0.0013751,4.935e-05,5.1086e-05,4.8559e-05
3510.09,0.031548,0.031112,0.030944,0.011861,0.011522,0.011459,0.0091906,0.0078501,0.0077447,0.017863,0.016264,0.015476,0.0063167,0.0061854,0.0058431,0.00065513,0.0006328,0.00061839,0.003407,0.0032029,0.0030539,0.0014454,0.0014373,0.0013647,4.8473e-05,5.0704e-05,4.8182e-05
3523.69,0.031341,0.030912,0.030746,0.01181,0.011474,0.011412,0.0090716,0.0077445,0.0076454,0.017727,0.01612,0.015342,0.0062829,0.0061447,0.0058043,0.0006342,0.00062435,0.00061019,0.0033779,0.0031724,0.0030251,0.001436,0.0014266,0.0013544,4.87e-05,5.0325e-05,4.7809e-05
3537.3,0.031136,0.030713,0.03055,0.011759,0.011426,0.011364,0.0089543,0.0076406,0.0075477,0.017592,0.015977,0.015209,0.0062494,0.0061042,0.0057657,0.00062235,0.00061608,0.00060214,0.0033491,0.0031422,0.0029967,0.0014267,0.0014159,0.0013441,4.9761e-05,4.9945e-05,4.744e-05
3550.9,0.030932,0.030515,0.030356,0.011709,0.011378,0.011317,0.0088389,0.0075385,0.0074516,0.017458,0.015836,0.015077,0.006216,0.0060639,0.0057274,0.00061975,0.00060795,0.00059422,0.0033205,0.0031123,0.0029686,0.0014174,0.0014053,0.001334,5.1016e-05,4.9562e-05,4.7073e-05
3564.51,0.030729,0.030318,0.030162,0.011658,0.01133,0.011269,0.0087252,0.0074381,0.0073571,0.017325,0.015696,0.014947,0.0061826,0.0060237,0.0056891,0.00062523,0.00059992,0.00058644,0.0032922,0.0030827,0.0029408,0.0014082,0.0013948,0.0013239,5.1717e-05,4.9175e-05,4.6708e-05
3578.11,0.030527,0.030122,0.02997,0.011606,0.011281,0.01122,0.0086132,0.0073393,0.0072642,0.017193,0.015557,0.014817,0.0061489,0.0059832,0.0056506,0.00063656,0.00059197,0.00057879,0.0032642,0.0030534,0.0029132,0.0013989,0.0013842,0.0013137,5.1372e-05,4.8786e-05,4.6343e-05
3591.72,0.030335,0.029936,0.029786,0.011561,0.011238,0.011178,0.0085029,0.0072423,0.0071728,0.017067,0.015424,0.014693,0.0061188,0.0059463,0.0056155,0.00065071,0.00058408,0.00057127,0.0032373,0.0030253,0.0028868,0.0013905,0.0013745,0.0013044,5.0025e-05,4.8429e-05,4.6006e-05
3605.32,0.030138,0.029745,0.029598,0.011511,0.011191,0.011132,0.008394,0.0071465,0.0070827,0.016939,0.015289,0.014568,0.0060866,0.0059074,0.0055785,0.00066427,0.00057622,0.00056386,0.0032102,0.0029969,0.0028601,0.0013816,0.0013644,0.0012947,4.8131e-05,4.8061e-05,4.5654e-05
3618.93,0.029944,0.029557,0.029413,0.011462,0.011145,0.011086,0.0082865,0.0070522,0.0069939,0.016812,0.015156,0.014444,0.0060549,0.005869,0.0055421,0.00067393,0.00056841,0.00055656,0.0031833,0.0029689,0.0028338,0.0013728,0.0013544,0.0012851,4.6433e-05,4.7705e-05,4.5308e-05
3632.53,0.029751,0.02937,0.029229,0.011414,0.011099,0.011041,0.0081804,0.0069592,0.0069063,0.016686,0.015024,0.014321,0.0060236,0.0058311,0.0055061,0.000677,0.00056066,0.00054937,0.0031568,0.0029412,0.0028078,0.0013642,0.0013445,0.0012756,4.5529e-05,4.7358e-05,4.4967e-05
3646.14,0.029559,0.029184,0.029046,0.011366,0.011054,0.010996,0.0080757,0.0068677,0.00682,0.016562,0.014894,0.0142,0.0059925,0.0057936,0.0054704,0.00067184,0.000553,0.00054229,0.0031306,0.0029138,0.0027821,0.0013557,0.0013347,0.0012663,4.5657e-05,4.7014e-05,4.463e-05
3659.74,0.029369,0.028999,0.028864,0.011318,0.011008,0.010951,0.0079725,0.0067775,0.0067351,0.016438,0.014764,0.014079,0.0059617,0.0057562,0.005435,0.00065812,0.00054547,0.00053532,0.0031045,0.0028867,0.0027566,0.0013472,0.001325,0.001257,4.6618e-05,4.667e-05,4.4295e-05
3673.35,0.029179,0.028815,0.028682,0.01127,0.010963,0.010906,0.0078708,0.0066888,0.0066515,0.016316,0.014636,0.01396,0.0059309,0.005719,0.0053997,0.0006369,0.00053809,0.00052847,0.0030787,0.0028598,0.0027314,0.0013388,0.0013154,0.0012478,4.7858e-05,4.6322e-05,4.3962e-05
3686.95,0.028986,0.028628,0.028498,0.01122,0.010916,0.010859,0.0077705,0.0066014,0.0065691,0.016192,0.014507,0.01384,0.0058994,0.0056812,0.0053639,0.00061037,0.00053088,0.00052172,0.0030527,0.0028328,0.002706,0.0013302,0.0013056,0.0012384,4.8683e-05,4.5966e-05,4.3626e-05
3700.56,0.028813,0.028461,0.028333,0.011178,0.010876,0.01082,0.0076726,0.0065163,0.0064888,0.016079,0.014388,0.013729,0.0058721,0.0056474,0.0053319,0.00058162,0.00052392,0.00051514,0.0030289,0.0028079,0.0026827,0.0013226,0.0012968,0.00123,4.8623e-05,4.5641e-05,4.3323e-05
3714.16,0.028625,0.028278,0.028153,0.011129,0.01083,0.010774,0.0075752,0.0064317,0.0064091,0.015958,0.014262,0.013612,0.0058413,0.0056103,0.0052968,0.00055369,0.00051709,0.00050862,0.0030036,0.0027816,0.002658,0.0013143,0.0012872,0.0012209,4.7534e-05,4.5291e-05,4.2995e-05
3727.77,0.028442,0.0281,0.027978,0.011082,0.010785,0.01073,0.0074793,0.0063486,0.0063307,0.01584,0.014139,0.013498,0.0058115,0.0055743,0.0052627,0.00052964,0.00051044,0.0005022,0.0029789,0.0027561,0.002634,0.0013062,0.001278,0.001212,4.5837e-05,4.4955e-05,4.2675e-05
3741.37,0.028261,0.027925,0.027805,0.011036,0.010741,0.010686,0.0073847,0.0062667,0.0062535,0.015724,0.014018,0.013386,0.0057822,0.0055388,0.0052291,0.0005117,0.00050394,0.00049588,0.0029546,0.0027308,0.0026104,0.0012982,0.0012688,0.0012033,4.4172e-05,4.4628e-05,4.2361e-05
3754.98,0.028082,0.027751,0.027634,0.01099,0.010698,0.010643,0.0072913,0.0061859,0.0061773,0.015609,0.013899,0.013275,0.0057532,0.0055036,0.0051959,0.00050121,0.00049757,0.00048965,0.0029306,0.0027059,0.0025871,0.0012903,0.0012598,0.0011947,4.3135e-05,4.4311e-05,4.2051e-05
3768.58,0.027905,0.027579,0.027464,0.010944,0.010654,0.0106,0.007199,0.0061063,0.0061021,0.015495,0.01378,0.013165,0.0057245,0.0054689,0.005163,0.00049842,0.00049128,0.00048351,0.0029069,0.0026813,0.002564,0.0012825,0.0012508,0.0011861,4.3037e-05,4.3997e-05,4.1745e-05
3782.19,0.027728,0.027407,0.027295,0.010898,0.010611,0.010558,0.007108,0.0060278,0.006028,0.015382,0.013663,0.013056,0.0056961,0.0054344,0.0051304,0.00050257,0.00048506,0.00047746,0.0028833,0.0026569,0.0025411,0.0012748,0.001242,0.0011777,4.3798e-05,4.3685e-05,4.1442e-05
3795.79,0.027551,0.027235,0.027126,0.010853,0.010568,0.010515,0.007018,0.0059504,0.0059549,0.015269,0.013546,0.012947,0.0056677,0.0054,0.0050979,0.000512,0.00047889,0.00047149,0.0028598,0.0026326,0.0025184,0.0012671,0.0012332,0.0011693,4.4985e-05,4.337e-05,4.114e-05
3809.4,0.027374,0.027063,0.026956,0.010807,0.010525,0.010472,0.0069294,0.0058743,0.005883,0.015156,0.013429,0.012839,0.0056391,0.0053654,0.0050653,0.00052439,0.00047276,0.00046563,0.0028364,0.0026085,0.0024957,0.0012594,0.0012243,0.0011609,4.597e-05,4.3049e-05,4.0839e-05
3823.0,0.027211,0.026905,0.026801,0.010765,0.010485,0.010433,0.0068435,0.0058006,0.0058134,0.015052,0.013321,0.012738,0.0056129,0.0053332,0.005035,0.00053713,0.00046676,0.00045995,0.0028147,0.0025859,0.0024746,0.0012523,0.0012161,0.001153,4.6225e-05,4.2745e-05,4.0556e-05
3836.61,0.027037,0.026736,0.026634,0.010719,0.010442,0.01039,0.0067574,0.0057267,0.0057436,0.014941,0.013207,0.012633,0.0055848,0.0052993,0.005003,0.00054727,0.0004607,0.00045427,0.0027918,0.0025623,0.0024525,0.0012447,0.0012074,0.0011448,4.5494e-05,4.2429e-05,4.0261e-05
3850.21,0.026867,0.026571,0.02647,0.010674,0.0104,0.010348,0.0066727,0.0056543,0.0056751,0.014833,0.013095,0.012529,0.0055572,0.0052659,0.0049715,0.00055256,0.0004547,0.00044869,0.0027694,0.0025392,0.0024309,0.0012373,0.0011989,0.0011367,4.4018e-05,4.212e-05,3.9971e-05
3863.82,0.026698,0.026407,0.026309,0.01063,0.010358,0.010306,0.0065891,0.0055829,0.0056077,0.014726,0.012985,0.012427,0.0055299,0.0052329,0.0049404,0.00055136,0.00044876,0.00044319,0.0027473,0.0025164,0.0024095,0.00123,0.0011905,0.0011287,4.2334e-05,4.1819e-05,3.9685e-05
3877.42,0.026532,0.026245,0.02615,0.010586,0.010316,0.010265,0.0065067,0.0055126,0.0055411,0.014621,0.012876,0.012326,0.005503,0.0052002,0.0049097,0.00054298,0.0004429,0.00043778,0.0027255,0.0024939,0.0023885,0.0012228,0.0011822,0.0011208,4.1043e-05,4.1527e-05,3.9402e-05
3891.03,0.026367,0.026085,0.025992,0.010542,0.010275,0.010224,0.0064252,0.0054432,0.0054755,0.014516,0.012768,0.012226,0.0054764,0.005168,0.0048793,0.00052784,0.00043714,0.00043244,0.0027039,0.0024717,0.0023678,0.0012156,0.001174,0.001113,4.0553e-05,4.1241e-05,3.9123e-05
3904.63,0.026203,0.025926,0.025834,0.010499,0.010234,0.010184,0.0063446,0.0053747,0.0054106,0.014412,0.012661,0.012127,0.00545,0.005136,0.0048492,0.00050739,0.0004315,0.00042717,0.0026826,0.0024498,0.0023472,0.0012086,0.0011659,0.0011053,4.0943e-05,4.0957e-05,3.8848e-05
3918.24,0.026039,0.025766,0.025677,0.010456,0.010193,0.010143,0.0062648,0.0053069,0.0053464,0.014309,0.012555,0.012029,0.0054239,0.0051043,0.0048194,0.00048379,0.00042596,0.00042195,0.0026613,0.0024279,0.0023267,0.0012016,0.0011579,0.0010977,4.1943e-05,4.0673e-05,3.8575e-05
3931.84,0.025873,0.025605,0.025518,0.010413,0.010152,0.010102,0.0061858,0.0052399,0.0052829,0.014204,0.012448,0.01193,0.0053975,0.0050724,0.0047894,0.00045961,0.00042056,0.00041679,0.0026399,0.002406,0.0023062,0.0011946,0.0011498,0.00109,4.3031e-05,4.0383e-05,3.8301e-05
3945.45,0.025723,0.025459,0.025374,0.010372,0.010114,0.010064,0.0061109,0.0051765,0.0052229,0.014109,0.01235,0.011838,0.0053727,0.0050421,0.0047609,0.00043762,0.00041549,0.00041192,0.0026201,0.0023856,0.0022872,0.0011879,0.0011421,0.0010827,4.3651e-05,4.0103e-05,3.8041e-05
3959.05,0.025561,0.025302,0.025219,0.010329,0.010073,0.010024,0.0060344,0.0051118,0.0051616,0.014007,0.012246,0.011743,0.0053469,0.0050109,0.0047316,0.00041959,0.00041038,0.00040695,0.0025994,0.0023644,0.0022674,0.0011811,0.0011343,0.0010753,4.3411e-05,3.9815e-05,3.7774e-05
3972.66,0.025403,0.025147,0.025066,0.010287,0.010033,0.0099844,0.0059593,0.0050484,0.0051015,0.013907,0.012144,0.011648,0.0053213,0.0049799,0.0047026,0.00040723,0.0004054,0.00040207,0.002579,0.0023435,0.0022478,0.0011743,0.0011265,0.0010679,4.2325e-05,3.9532e-05,3.751e-05
3986.26,0.025245,0.024994,0.024916,0.010244,0.009993,0.0099447,0.0058853,0.004986,0.0050423,0.013809,0.012043,0.011555,0.0052959,0.0049492,0.0046737,0.00040127,0.00040052,0.00039728,0.0025588,0.0023228,0.0022285,0.0011675,0.0011188,0.0010606,4.0764e-05,3.9254e-05,3.7249e-05
3999.87,0.02509,0.024843,0.024767,0.010202,0.0099533,0.0099054,0.0058123,0.0049246,0.004984,0.013711,0.011944,0.011463,0.0052708,0.0049188,0.0046452,0.00040159,0.0003957,0.00039255,0.0025389,0.0023025,0.0022095,0.0011609,0.0011111,0.0010533,3.928e-05,3.8985e-05,3.699e-05
4013.47,0.024937,0.024694,0.024619,0.010161,0.009914,0.0098664,0.0057402,0.004864,0.0049265,0.013615,0.011846,0.011372,0.005246,0.0048887,0.004617,0.0004073,0.00039093,0.00038789,0.0025193,0.0022824,0.0021908,0.0011543,0.0011036,0.0010462,3.8366e-05,3.8721e-05,3.6735e-05
4027.08,0.024785,0.024546,0.024473,0.01012,0.0098751,0.0098278,0.0056688,0.0048041,0.0048696,0.013519,0.011749,0.011282,0.0052215,0.004859,0.0045892,0.00041686,0.00038617,0.00038329,0.0024998,0.0022626,0.0021722,0.0011478,0.0010961,0.0010391,3.8273e-05,3.8463e-05,3.6484e-05
4040.68,0.024633,0.024398,0.024327,0.010079,0.0098366,0.0097896,0.005598,0.0047447,0.0048132,0.013424,0.011652,0.011193,0.0051972,0.0048296,0.0045617,0.00042824,0.0003814,0.00037872,0.0024805,0.0022429,0.0021539,0.0011414,0.0010887,0.0010322,3.8932e-05,3.8205e-05,3.6235e-05
4054.29,0.02448,0.024249,0.02418,0.010038,0.0097982,0.0097516,0.0055275,0.0046857,0.004757,0.013329,0.011556,0.011104,0.0051731,0.0048004,0.0045343,0.00043919,0.00037661,0.00037418,0.0024611,0.0022232,0.0021355,0.0011351,0.0010814,0.0010252,3.9985e-05,3.7946e-05,3.5988e-05
4067.89,0.024337,0.02411,0.024043,0.0099985,0.0097604,0.0097141,0.0054618,0.0046308,0.004705,0.013239,0.011464,0.011019,0.0051494,0.0047716,0.0045074,0.00044788,0.00037211,0.00036997,0.0024429,0.0022045,0.002118,0.0011288,0.0010742,0.0010184,4.0913e-05,3.7686e-05,3.5745e-05
4081.5,0.024188,0.023965,0.0239,0.0099583,0.0097224,0.0096763,0.0053937,0.0045739,0.0046509,0.013146,0.01137,0.010932,0.0051256,0.0047428,0.0044805,0.00045192,0.00036741,0.0003656,0.002424,0.0021853,0.0021001,0.0011225,0.001067,0.0010116,4.123e-05,3.7425e-05,3.5503e-05
4095.1,0.02404,0.023821,0.023757,0.0099181,0.0096844,0.0096386,0.0053269,0.0045182,0.0045978,0.013054,0.011277,0.010846,0.0051019,0.0047142,0.0044537,0.00045039,0.00036279,0.00036132,0.0024054,0.0021664,0.0020825,0.0011163,0.0010599,0.0010049,4.0711e-05,3.7164e-05,3.5263e-05
4108.71,0.023894,0.023678,0.023616,0.009878,0.0096464,0.0096009,0.0052611,0.0044635,0.0045457,0.012962,0.011185,0.010761,0.0050783,0.0046857,0.004427,0.00044289,0.00035825,0.00035712,0.0023869,0.0021477,0.002065,0.0011101,0.0010528,0.00099818,3.9488e-05,3.6908e-05,3.5024e-05
4122.31,0.023749,0.023537,0.023477,0.0098379,0.0096085,0.0095633,0.0051963,0.0044096,0.0044944,0.012872,0.011094,0.010677,0.0050549,0.0046573,0.0044006,0.00042986,0.0003538,0.00035298,0.0023687,0.0021292,0.0020477,0.001104,0.0010458,0.00099153,3.7981e-05,3.6657e-05,3.4787e-05
4135.92,0.023605,0.023397,0.023339,0.0097982,0.0095708,0.009526,0.0051323,0.0043565,0.0044439,0.012782,0.011004,0.010594,0.0050316,0.0046292,0.0043743,0.00041254,0.00034944,0.0003489,0.0023507,0.0021109,0.0020307,0.0010979,0.0010388,0.00098495,3.6705e-05,3.6413e-05,3.4553e-05
4149.52,0.023463,0.023259,0.023202,0.0097587,0.0095335,0.0094889,0.0050691,0.0043041,0.0043939,0.012694,0.010915,0.010512,0.0050085,0.0046014,0.0043484,0.0003927,0.00034518,0.00034488,0.0023329,0.0020929,0.0020139,0.0010919,0.0010319,0.00097843,3.6062e-05,3.6174e-05,3.4321e-05
4163.13,0.023323,0.023122,0.023067,0.0097196,0.0094965,0.0094522,0.0050064,0.0042522,0.0043444,0.012607,0.010827,0.010431,0.0049858,0.0045739,0.0043227,0.00037242,0.00034101,0.00034089,0.0023153,0.0020751,0.0019973,0.001086,0.0010251,0.000972,3.6202e-05,3.5937e-05,3.4092e-05
4176.73,0.023183,0.022985,0.022932,0.0096812,0.0094602,0.0094162,0.0049441,0.0042006,0.0042951,0.01252,0.01074,0.01035,0.0049634,0.0045468,0.0042974,0.00035373,0.00033692,0.00033692,0.0022978,0.0020575,0.0019809,0.0010801,0.0010183,0.00096567,3.6987e-05,3.5702e-05,3.3866e-05
4190.34,0.023046,0.022852,0.0228,0.0096432,0.0094242,0.0093804,0.0048854,0.0041522,0.0042491,0.012434,0.010654,0.010271,0.0049412,0.00452,0.0042724,0.00033863,0.00033312,0.00033321,0.0022807,0.0020402,0.0019648,0.0010744,0.0010117,0.00095941,3.8036e-05,3.5466e-05,3.3643e-05
4203.94,0.022908,0.022717,0.022667,0.0096051,0.0093881,0.0093446,0.0048248,0.0041022,0.0042013,0.012349,0.010569,0.010192,0.0049191,0.0044933,0.0042475,0.00032798,0.00032922,0.00032937,0.0022636,0.0020229,0.0019486,0.0010686,0.0010051,0.00095319,3.8855e-05,3.5228e-05,3.3422e-05
4217.55,0.022771,0.022583,0.022535,0.0095671,0.0093522,0.009309,0.0047653,0.0040532,0.0041544,0.012264,0.010484,0.010114,0.0048971,0.0044667,0.0042228,0.00032263,0.00032541,0.0003256,0.0022466,0.0020058,0.0019327,0.0010629,0.00099853,0.00094702,3.9038e-05,3.4989e-05,3.3202e-05
4231.15,0.022634,0.02245,0.022403,0.0095292,0.0093162,0.0092733,0.0047067,0.004005,0.0041083,0.012179,0.0104,0.010036,0.0048752,0.0044403,0.0041982,0.00032258,0.00032165,0.00032189,0.0022297,0.0019888,0.0019168,0.0010572,0.00099201,0.00094088,3.8433e-05,3.4752e-05,3.2983e-05
4244.76,0.022499,0.022318,0.022272,0.0094912,0.0092803,0.0092376,0.0046489,0.0039575,0.004063,0.012095,0.010317,0.0099594,0.0048533,0.0044139,0.0041737,0.00032718,0.00031795,0.00031825,0.0022129,0.001972,0.0019012,0.0010516,0.00098553,0.00093478,3.7219e-05,3.4518e-05,3.2766e-05
4258.36,0.022364,0.022186,0.022143,0.0094533,0.0092443,0.0092019,0.004592,0.0039109,0.0040183,0.012012,0.010234,0.0098832,0.0048314,0.0043877,0.0041493,0.00033528,0.00031426,0.00031466,0.0021964,0.0019553,0.0018857,0.0010459,0.00097908,0.00092871,3.5812e-05,3.4289e-05,3.255e-05
4271.97,0.022231,0.022056,0.022014,0.0094154,0.0092084,0.0091663,0.0045359,0.0038649,0.0039743,0.01193,0.010152,0.0098079,0.0048097,0.0043616,0.0041251,0.00034529,0.0003106,0.00031113,0.00218,0.0019389,0.0018704,0.0010403,0.00097268,0.00092269,3.4682e-05,3.4065e-05,3.2336e-05
4285.57,0.0221,0.021928,0.021887,0.0093776,0.0091726,0.0091307,0.0044804,0.0038195,0.0039308,0.011848,0.010072,0.0097335,0.0047881,0.0043357,0.004101,0.00035542,0.00030693,0.00030764,0.0021638,0.0019227,0.0018552,0.0010348,0.00096632,0.00091672,3.4171e-05,3.3844e-05,3.2123e-05
4299.18,0.02197,0.021801,0.021762,0.0093405,0.0091375,0.0090958,0.0044248,0.003774,0.0038872,0.011768,0.0099922,0.0096602,0.0047668,0.0043102,0.0040773,0.00036377,0.00030323,0.00030414,0.0021478,0.0019067,0.0018404,0.0010293,0.00096006,0.00091084,3.4388e-05,3.3627e-05,3.1914e-05
4312.78,0.021841,0.021676,0.021638,0.0093058,0.0091046,0.0090632,0.0043725,0.0037314,0.0038464,0.011689,0.0099137,0.0095878,0.0047468,0.0042858,0.0040547,0.00036905,0.00029972,0.00030087,0.0021321,0.0018909,0.0018257,0.0010242,0.00095408,0.00090523,3.5186e-05,3.3418e-05,3.1714e-05
4326.39,0.021713,0.021551,0.021514,0.0092688,0.0090695,0.0090284,0.0043186,0.0036875,0.0038043,0.011609,0.0098356,0.0095159,0.0047257,0.0042606,0.0040312,0.0003697,0.00029608,0.00029749,0.0021164,0.0018753,0.0018111,0.0010188,0.00094791,0.00089943,3.6182e-05,3.3198e-05,3.1507e-05
4339.99,0.021586,0.021426,0.021391,0.0092326,0.0090353,0.0089943,0.0042657,0.0036443,0.0037628,0.011531,0.0097582,0.0094446,0.0047051,0.0042358,0.0040083,0.00036538,0.00029251,0.00029417,0.0021009,0.0018597,0.0017966,0.0010135,0.00094184,0.00089374,3.6933e-05,3.2979e-05,3.1304e-05
4353.6,0.02146,0.021303,0.021269,0.0091967,0.0090012,0.0089605,0.0042134,0.0036018,0.003722,0.011453,0.0096814,0.0093738,0.0046847,0.0042112,0.0039855,0.00035621,0.00028899,0.0002909,0.0020854,0.0018444,0.0017823,0.0010082,0.00093584,0.00088811,3.7071e-05,3.276e-05,3.1104e-05
